ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,Ro,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.78,0.12,0.66,34,14,40,10,1,1,3,2,17,15,9,54,1.8807936081512504,1.6448536269514715,0.7721932141886849,0.3318533464368165,0.1004337205114699,0.41246312944140484,0.050153583464733656,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.6426142007699952,1.6005238079778348,11,1.3553073516007668,0.462648022992501,-0.38879869312889814,-0.03985195537153935,1.1436364791654992,1.9064465215364352,2.4184465918391296,-265.6244395918551,0,190,NA,200,100,100,7,545.2488791837102,568.3371007495465,10,0,0.7763638295825649,0.12638721327632074,0.3487125338265487,0.135393043526704,0.38950720937042654,0.09809106436810555,0.02050268214108142,0.007793466767133772,0.021800530972959514,0.02198500516582919,0.17985063427864645,0.157470435484438,0.07894223499790563,0.5399511591002213,34.87125338265487,13.539304352670401,38.950720937042654,9.809106436810556,2.050268214108142,0.7793466767133772,2.1800530972959513,2.198500516582919,17.985063427864645,15.7470435484438,7.894223499790563,53.99511591002213,200000,200000,0.65607,0.536205,0.628935,0.584675,0.556885,0.80035,0.6549625759799601,0.5391333923901678,0.6278671805225386,0.5834925260977983,0.5562942700918471,0.7997508697562632,-1.0607610650711288,-0.21215958272855115,0.4908277890334275,1.4540464741467287,2.116533649461739,2.7485925982752772,-0.7933164041357792,-0.19854099525695235,0.6401534500296124,1.5169717976139077,2.145016667915937,2.9312407802107883,1.2405065759580336,1.3243254868153427,3,0.7233650134733711,0.2674446609353496,0.013618587471598803,0.14932566099618494,0.06292532346717894,0.02848301845419776,0.18264818193551102
12,100,100,0.59,0.22,0.37,2,28,48,20,2,0,3,7,31,24,31,4,1.8807936081512504,1.2815515655446008,0.2275449766411493,-0.3853204664075676,-1.7506860712521695,2.053748910631822,0.5244005127080407,-0.7721932141886849,-2.0537489106318225,-Inf,FALSE,NA,NA,12,0.9113584885856643,0.03999917327399683,-1.6280802454342154,-0.47836129122493953,0.7288567580164047,1.5157001631882205,12.463311980016565,-275.0393358523373,0,130,NA,200,100,100,7,564.0786717046745,587.1668932705109,24,0,0.5895089282399257,0.23304464415312331,0.051753935845522486,0.2644426038805927,0.4507588161207615,0.16824705096732295,0.06479759318580036,0,0.0053294681026966155,0.07368531324165667,0.33147629041572096,0.2876136072635952,0.26189614770233377,0.03999917327399683,5.175393584552249,26.44426038805927,45.07588161207615,16.824705096732295,6.479759318580037,0,0.5329468102696615,7.368531324165667,33.147629041572095,28.76136072635952,26.189614770233376,3.9999173273996833,200000,200000,0.57745,0.579685,0.58734,0.55857,0.60494,0.537185,0.5782718759762832,0.5777883953266787,0.588203158317429,0.5583889970131841,0.6054273467088518,NA,-2.048266076186877,-0.9446510541862907,0.11076751202652299,1.0662588842735001,1.9520396357002523,12.54254616451236,-1.9473490995187834,-0.8607596734454188,0.2149429361398031,1.1116239628548432,2.1296300974774556,12.54862614763004,19.17537174407715,14.909583233647878,3,0.0018955693802281681,0.10091697666809374,0.08389138074087188,0.1041754241132801,0.04536507858134309,0.17759046177720328,0.006079983117679433
13,100,100,0.71,0.18,0.53,39,24,19,5,7,6,11,8,10,9,6,56,1.2265281200366105,0.8778962950512288,0.5533847195556728,0.3054807880993974,0.1509692154967774,0.27931903444745404,-0.3318533464368165,-0.9153650878428141,-1.1263911290388005,-1.554773594596853,TRUE,0.6045551183355772,1.0640639062433777,13,0.6529792705002819,0.4617854170811376,-0.2531311614851378,0.30760223732168845,0.8458326889305251,1.1635957357313944,1.5590155994654018,-293.05530852287717,0,124,NA,200,100,100,7,600.1106170457543,623.1988386115906,21,0,0.6897391441340168,0.19882304341682489,0.40008342972587974,0.22072406149004642,0.18036946536724896,0.07652910324565543,0.06279759613528624,0.05949634403588322,0.09819116997703647,0.09820627562954112,0.11386341025940565,0.06390063578732438,0.06585136696775329,0.5599871413789391,40.008342972587975,22.072406149004642,18.036946536724898,7.652910324565543,6.279759613528624,5.9496344035883215,9.819116997703647,9.820627562954112,11.386341025940565,6.3900635787324385,6.585136696775329,55.99871413789391,200000,200000,0.589995,0.53098,0.52868,0.51579,0.52182,0.77324,0.5884248166335099,0.5302912007980555,0.5290995446316148,0.517229337868705,0.52133133798662,0.7695795224703892,-0.9657077310922101,0.026529370839015173,0.5629506003523136,0.99630270906155,1.3437443001381928,1.989010065019233,-0.7974861004435345,0.04342742363698071,0.5785407330732683,1.0017651172727964,1.3521362383546784,2.1033861324134797,3.0141668249127065,3.0408588689562244,3,0.3853683433405958,0.16822163064867557,0.016898052797965538,0.015590132720954664,0.005462408211246328,0.00839193821648565,0.11437606739424666
14,100,100,0.8,0.14,0.66,30,43,13,7,6,1,5,12,3,18,35,27,1.6448536269514715,0.9541652531461942,0.8416212335729144,0.3054807880993974,-0.612812991016627,0.5244005127080407,-0.612812991016627,-1.080319340814956,-1.4757910281791702,-2.3263478740408408,TRUE,0.7744729547495373,1.3966225691980512,14,1.4732173092012337,0.13117112131115313,-0.44528205066743676,0.5796239713110799,0.8759417533901988,1.3757819091315648,2.46856853807967,-298.26196815827393,0,138,NA,200,100,100,7,610.5239363165479,633.6121578823842,23,0,0.7609315592775554,0.19053084970670064,0.3280579688099554,0.39085791913509416,0.09055326234824979,0.10608626771669649,0.07766184841944179,0.00678273357056236,0.023913525815190285,0.13748860305585386,0.07766631185140048,0.16162702494156042,0.32930955848714993,0.269994975848845,32.805796880995544,39.08579191350942,9.055326234824978,10.608626771669648,7.766184841944179,0.678273357056236,2.3913525815190284,13.748860305585387,7.766631185140048,16.162702494156044,32.930955848714994,26.9994975848845,200000,200000,0.66421,0.621655,0.535315,0.560935,0.625275,0.686535,0.6622479546583452,0.6197501219106579,0.5362677270008062,0.5607622041222834,0.6228810948876121,0.6859306773587157,-1.1012967691431885,0.06149476358023435,0.7224773195942453,1.1027359144386448,1.749814164198401,2.794131234884098,-0.8280121456640683,0.18231674308263734,0.7332168799230332,1.1330301844857753,1.8794086763339086,2.9946306385496895,10.464542970527813,10.650204586214349,3,0.013775836182517764,0.2732846234791202,0.120821979502403,0.010739560328787867,0.030294270047130478,0.12959451213550754,0.20049940366559138
15,100,100,0.58,0.06,0.52,71,19,4,1,1,4,24,14,4,3,8,47,0.7063025628400875,0.3054807880993974,0.20189347914185077,0.12566134685507413,-0.0752698620998299,-0.5533847195556729,-1.2815515655446008,-1.554773594596853,-1.6448536269514726,-1.7506860712521695,TRUE,0.5861774538724722,1.0482857272599437,15,0.9966226037096139,0.32526993340088595,0.5776419180113391,1.2023312729443756,1.3962631661213587,1.5054149769868812,1.7876116559109203,-233.48325097164488,0,134,NA,200,100,100,7,480.96650194328976,504.054723509126,30,-2.842170943040401e-14,0.5578565651590564,0.08131763069663756,0.7182470499158374,0.16713534751815362,0.03329997186937139,0.015208920233323098,0.029189368643558256,0.0369193418197562,0.2277990750730555,0.16455022201690095,0.049794137750987226,0.026491086641502903,0.06138268586371405,0.46998279265383935,71.82470499158374,16.713534751815363,3.329997186937139,1.5208920233323098,2.9189368643558256,3.69193418197562,22.77990750730555,16.455022201690095,4.979413775098722,2.6491086641502903,6.138268586371405,46.998279265383935,200000,200000,0.66683,0.551925,0.5133,0.510435,0.523805,0.73388,0.6646739186233354,0.5512820292827886,0.5160784251414994,0.5090593095408343,0.5233095410994009,0.7350620272201105,-0.470089612540163,0.8615617967447282,1.2952344411115015,1.4493997889271055,1.6356544446865937,2.1865029637090125,-0.08573083270020254,0.8934092253538081,1.298349840440006,1.450388303367479,1.6422143160901985,2.35703901539082,3.1581156853223296,3.5755180086822747,3,0.3110989587384809,0.3843587798399605,0.03184742860907985,0.0031153993285044645,9.885144403734003e-4,0.006559871403604811,0.17053605168180752
16,100,100,0.66,0.16,0.5,51,9,24,7,4,5,14,1,19,14,10,42,1.080319340814956,1.0364333894937894,0.41246312944140484,0.050153583464733656,-0.2018934791418509,-0.025068908258711057,-0.2533471031357998,-0.9944578832097528,-1.3407550336902165,-1.6448536269514726,TRUE,0.8237817140187584,1.177107204510505,16,1.098265910399174,0.1874100753145252,0.057991655534441695,0.22298971389629654,0.9383624111870561,1.337807105710879,1.6626655149003848,-289.3524412769895,0,142,NA,200,100,100,7,592.704882553979,615.7931041198153,20,0,0.6453219311715979,0.17402909809502998,0.5231223623695201,0.0651058815875244,0.23774265794792548,0.08354943561737194,0.042289958061855315,0.048189704415802725,0.12116223713447613,0.033808267366863196,0.19970756432706283,0.1285342355608267,0.09678098316676483,0.4200067124440064,52.31223623695202,6.510588158752439,23.774265794792548,8.354943561737194,4.228995806185532,4.818970441580273,12.116223713447614,3.3808267366863194,19.97075643270628,12.853423556082669,9.678098316676483,42.00067124440064,200000,200000,0.653205,0.515035,0.5646,0.53593,0.53046,0.69444,0.651158603661491,0.5150877213212435,0.5645871511589565,0.5363368105037644,0.5295550675813789,0.694901581944241,-0.7613362472892562,0.1401722459704766,0.5563996417751333,1.1230838119997626,1.4871403812331112,2.078077196998328,-0.45921908592777894,0.14266071334685781,0.6023273596840757,1.1375581262672418,1.4967146297925167,2.2867858828021257,3.355522872101285,3.898966507914632,3,0.27258262504067365,0.30211716136147726,0.002488467376381226,0.045927717908942345,0.014474314267479249,0.009574248559405474,0.20870868580379787
17,100,100,0.65,0.27,0.38,22,20,31,18,6,3,4,9,22,24,18,23,1.7506860712521695,1.1263911290388005,0.3853204664075676,-0.22754497664114945,-0.7388468491852137,0.7721932141886849,0.20189347914185077,-0.612812991016627,-1.3407550336902165,-1.8807936081512509,TRUE,0.9235749795065222,0.9875368419058714,17,0.9240430045171009,0.07636151092526465,-0.7738337063093863,-0.18446386239974033,0.6115011940323914,1.299713566898607,1.8928983505859418,-327.00193874883536,0,140,NA,200,100,100,7,668.0038774976707,691.092099063507,3,0,0.6514979008636538,0.270433914056896,0.2195145685582087,0.20731021858454415,0.30274129880035117,0.1735843346946827,0.06766388503400589,0.02918569432820739,0.0413471543327564,0.08225552225709684,0.22489942254649298,0.24855545000606893,0.17297183846397288,0.22997061239361194,21.95145685582087,20.731021858454415,30.274129880035115,17.35843346946827,6.766388503400589,2.918569432820739,4.13471543327564,8.225552225709684,22.489942254649296,24.855545000606895,17.29718384639729,22.997061239361194,200000,200000,0.60182,0.543975,0.55781,0.5509,0.544005,0.624695,0.6012598052312608,0.5445684919352035,0.560305035041465,0.5522107274225647,0.5446457794074563,0.6263868875082274,-1.3471467555116108,-0.46545687335478475,0.20248694758286925,0.9187392141748328,1.5507076984826438,2.2787020259448343,-1.1844763082492962,-0.43944060062757817,0.2500589872275668,0.9543811110626531,1.5768741907916153,2.4242915662138325,0.30206070462162926,0.3033056199272291,3,0.9594055882764446,0.1626704472623146,0.02601627272720658,0.047572039644697556,0.03564189688782027,0.0261664923089715,0.14558954026899817
18,100,100,0.53,0.1,0.43000000000000005,51,22,17,7,3,0,8,20,19,6,8,39,1.4050715603096327,0.5828415072712162,0.0752698620998299,-0.0752698620998299,-0.27931903444745404,-0.025068908258711057,-0.612812991016627,-1.2815515655446008,-1.8807936081512509,-Inf,FALSE,NA,NA,18,0.8425168373102933,0.38966922708959095,-0.047989555269923295,0.6822151652066203,1.438584755398145,1.9132579138484842,4.179014692148828,-287.3939264313707,0,134,NA,200,100,100,7,588.7878528627414,611.8760744285777,25,0,0.5578549823631873,0.07513410405768672,0.4808622833522759,0.2715862632875521,0.1724173493024853,0.04727658270821511,0.027842882610795705,1.463873867590948e-5,0.11388590265259173,0.15241467049010804,0.1758444444941129,0.08143154859751517,0.08649530105599117,0.389928132709681,48.08622833522759,27.158626328755208,17.24173493024853,4.727658270821511,2.7842882610795705,0.001463873867590948,11.388590265259174,15.241467049010804,17.58444444941129,8.143154859751517,8.649530105599117,38.9928132709681,200000,200000,0.616825,0.55151,0.55082,0.532525,0.58346,0.72374,0.61771687523599506,0.5506460121617431,0.5520393106083277,0.5327781019795049,0.5846614456705362,0.7245722956095848,-0.828684588215832,0.30328323294855075,1.0113088859086397,1.6450096490635306,2.2955098502052937,4.396543998292152,-0.5956433036587939,0.339991707731912,1.0502136483055318,1.6604301593130644,2.4185639608964005,4.440038728559571,5.48939552990728,5.4545539829346055,3,0.14138220149144554,0.2330412845570381,0.036708474783361256,0.03890476239689211,0.015420510249533725,0.12305411069110672,0.0434947302674189
19,100,100,0.75,0.06,0.69,49,24,21,4,0,2,5,4,16,24,5,46,1.6448536269514715,1.3407550336902165,0.6744897501960817,0.025068908258711057,-0.10043372051146975,0.025068908258711057,-0.612812991016627,-1.554773594596853,-2.0537489106318225,-2.0537489106318225,TRUE,0.8214406189343836,1.743750039623922,19,1.8599708553303287,0.14712045533309112,0.021008249480607956,0.5825136201198234,1.3905464823186509,2.068489289703742,2.2002242442380933,-267.49347256188645,0,136,NA,200,100,100,7,548.9869451237729,572.0751666896092,15,0,0.7276046315516345,0.08218149733947588,0.5083804625024718,0.21150915248254598,0.19792888767550632,0.06288447898545668,0.005401523851578549,0.013895494502440653,0.028111202474203262,0.057791195905109435,0.18649297006905288,0.2244819385176482,0.04313799702733837,0.4599846960066478,50.83804625024718,21.1509152482546,19.792888767550632,6.288447898545668,0.5401523851578549,1.3895494502440653,2.8111202474203263,5.779119590510944,18.64929700690529,22.44819385176482,4.313799702733837,45.998469600664784,200000,200000,0.72067,0.585525,0.622585,0.60138,0.52082,0.741175,0.7189912217806502,0.5854658156682746,0.6216406546904008,0.6020013037552214,0.5203854312789844,0.7419962539894657,-0.7845585808946423,0.2939191504442721,0.9345385439539247,1.665693312311702,2.1312759517004776,2.551697265904495,-0.3714084040594503,0.3417747964234077,1.0326611706685105,1.734437557423658,2.1339601950867984,2.8863366884051573,4.469692007324471,5.380274378674068,3,0.14597750308270285,0.41315017683519195,0.04785564597913561,0.09812262671458583,0.06874424511195598,0.0026842433863207837,0.33463942250066214
20,100,100,0.77,0.17,0.6,16,42,25,12,5,0,4,10,9,20,26,31,1.7506860712521695,1.080319340814956,0.7388468491852137,0.17637416478086118,-0.4958503473474532,0.9944578832097528,-0.2018934791418509,-0.9541652531461942,-1.6448536269514726,-Inf,FALSE,NA,NA,20,1.1308603222219606,0.31002199303739464,-0.8787750143774461,0.20843806791543218,0.8137391877886986,1.5194373308827487,76.38982398068589,-305.39909235703857,0,134,NA,200,100,100,7,624.7981847140771,647.8864062799134,10,0,0.7408609273693075,0.20789718968924586,0.18976163806957297,0.39279489437563625,0.20954627786554492,0.14357096401857838,0.06432622567066748,0,0.015341591440979026,0.1075808767070274,0.13621660448268602,0.1901783737526396,0.24066056057927332,0.31002199303739464,18.976163806957295,39.279489437563626,20.954627786554493,14.357096401857838,6.432622567066748,0,1.5341591440979025,10.75808767070274,13.621660448268603,19.01783737526396,24.066056057927334,31.002199303739463,200000,200000,0.617245,0.59589,0.556935,0.5648,0.63319,0.658125,0.6160746828372821,0.5965093925400733,0.5564748183585666,0.5652379517606146,0.6345644594255417,NA,-1.4289290316030747,-0.30350066140281945,0.49569756342871846,1.1194861529009197,1.9552233495526434,76.40291024669897,-1.2508921790250345,-0.20153348503671853,0.5297389661378412,1.1651300023745332,2.1914633767671345,76.403106746615,7.933164248849706,6.942744067227281,3,0.0737452780724801,0.17803685257804025,0.10196717636610092,0.03404140270912276,0.04564384947361355,0.2362400272144911,1.964999160293246e-4
21,100,100,0.47,0.21,0.26,23,37,19,7,4,10,14,20,19,0,2,45,1.080319340814956,0.41246312944140484,-0.0752698620998299,-0.0752698620998299,-0.125661346855074,0.7388468491852137,-0.2533471031357998,-0.8064212470182404,-1.080319340814956,-1.2815515655446008,TRUE,0.6271014113504159,0.5797928608394871,21,7.042753777394877e-6,0.3888713515722655,-0.7399765470949466,0.21069618123651979,0.9128578385692167,1.0928446144855264,1.2815807454630432,-296.29048641683505,0,150,NA,200,100,100,7,606.5809728336701,629.6691943995064,31,0,0.49927816448443046,0.1806586570994444,0.22965711258660051,0.3537807100882582,0.23590352022569694,0.04342764243238806,0.03723613559831751,0.09999487906873883,0.14034873500145234,0.21620515364395246,0.1441679468701647,0.026540063365646894,0.022756258926543444,0.44998184219224013,22.96571125866005,35.37807100882582,23.590352022569693,4.342764243238806,3.723613559831751,9.999487906873883,14.034873500145235,21.620515364395246,14.416794687016472,2.6540063365646893,2.2756258926543445,44.998184219224015,200000,200000,0.50024,0.499965,0.501735,0.50071,0.501405,0.694895,0.5000009104397803,0.5000005484617868,0.5000004066762042,0.5000001054622586,0.5000001105182877,0.694436144065749,-1.3210762151796829,-0.2453219834210473,0.5391298581307651,1.0001483127924329,1.1836956239497034,1.7550075639339602,-1.3210745789890976,-0.24532147033735421,0.5391301406269335,1.0001483317537172,1.1836956447787108,1.75500875509387,4.22601044332495,9.210828132066341,3,0.02661524820837391,1.6361905852413372e-6,5.130836930877791e-7,2.824961684577687e-7,1.8961284320440086e-8,2.0829007407741074e-8,1.1911599098191061e-6
22,100,100,0.82,0.13,0.69,43,22,22,6,6,1,3,5,10,3,4,75,1.8807936081512504,1.4050715603096327,0.9153650878428139,0.8064212470182404,0.6744897501960817,0.17637416478086118,-0.3853204664075676,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,TRUE,0.48901406240471823,1.6388878851140918,22,0.8685714849848616,0.7290873337125211,-0.19740030086739024,0.38116595569070055,1.1827549812026366,1.5272184106811382,2.292180699923789,-235.26192538901782,0,130,NA,200,100,100,7,484.52385077803564,507.6120723438719,13,0,0.8311376530854979,0.1184531335462532,0.4217571470971916,0.22670279835330975,0.23308692100324546,0.05509977868345228,0.05240574577679313,0.010947609086007781,0.03879962391034357,0.045992109141880365,0.08407061386227817,0.032950993083457614,0.0481632459852168,0.7500234140168235,42.17571470971916,22.670279835330977,23.308692100324546,5.509977868345228,5.240574577679313,1.0947609086007781,3.879962391034357,4.599210914188037,8.407061386227817,3.2950993083457614,4.81632459852168,75.00234140168234,200000,200000,0.61549,0.54122,0.558745,0.523305,0.552845,0.8855,0.6151127980514352,0.5415044942816504,0.5570336599105342,0.5247826212602213,0.552521809464919,0.8860552763549833,-0.9276540921741203,0.08934836514828706,0.7412354203545005,1.3416894625987428,1.8213639381387807,2.6343842701358113,-0.709651456439337,0.11323742269438508,0.7864991792748829,1.3501982802800403,1.860413514365613,2.7425287356802324,0.9723484285819486,0.975949857095503,3,0.8070711034934821,0.2180026357347833,0.02388905754609802,0.04526375892038237,0.00850881768129752,0.03904957622683236,0.10814446554442103
23,100,100,0.66,0.13,0.53,8,53,26,6,6,1,0,18,16,8,43,15,Inf,0.9153650878428139,0.41246312944140484,0.20189347914185077,-1.0364333894937894,1.4050715603096327,-0.27931903444745404,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,23,1.3896118039297687,0.00904318950100059,-1.4144384033874164,0.34646095283425127,1.0189497560640302,1.269814118244753,2.459861559632631,-275.28861466745445,0,150,NA,200,100,100,7,564.5772293349089,587.6654509007452,10,0,0.6477697225475982,0.15411341016452107,0.07861661050509434,0.5568852273489217,0.2103847519814629,0.0520379849276682,0.09512589430182161,0.006949530935031256,0.0025004340485763016,0.14459641817905092,0.2051334252247746,0.09600099927824299,0.4017585068264623,0.15001021644289292,7.861661050509435,55.68852273489217,21.03847519814629,5.20379849276682,9.51258943018216,0.6949530935031256,0.25004340485763016,14.459641817905093,20.51334252247746,9.6000999278243,40.17585068264623,15.001021644289292,200000,200000,0.620125,0.667755,0.57818,0.528545,0.622885,0.63105,0.6180319221320273,0.6669366900539999,0.5767388730373204,0.5289783822728977,0.624865536760129,0.6329677464929393,-1.8662213919655233,-0.4111925908534013,0.6574482888775869,1.1384010874968256,1.6691881570217202,2.7862124634574643,-1.7119918939613952,-0.14352930020767185,0.7088513510416913,1.1456652467750925,1.8116136425962424,2.9712942773767423,5.180161628545139,5.806412727190013,3,0.12141805888688195,0.1542294980041281,0.26766329064572947,0.051403062164104396,0.007264159278266957,0.14242548557452217,0.18508181391927803
24,100,100,0.5,0.1,0.4,2,18,70,2,7,1,0,5,45,1,14,35,Inf,1.6448536269514715,0,-0.025068908258711057,-0.3853204664075676,2.053748910631822,0.8416212335729144,-1.2815515655446008,-1.4050715603096322,-2.3263478740408408,FALSE,NA,NA,24,0.6572719115686277,0.31836835054540197,-2.100736507268353,-0.8279148099701243,1.2793203526154826,1.3575715565110402,2.337894364304875,-215.1248530220964,0,144,NA,200,100,100,7,444.2497060441928,467.33792761002906,7,0,0.5003333329938188,0.10039213419201787,0.017832051366224923,0.1860273221456298,0.6957484922961275,0.013092297451037571,0.07760347239117471,0.009696364349805586,0.00198200420933586,0.04487825237825585,0.45280641041858943,0.017098669464260415,0.13322624244402692,0.3500084210855315,1.7832051366224924,18.60273221456298,69.57484922961274,1.3092297451037571,7.760347239117471,0.9696364349805586,0.19820042093358603,4.487825237825585,45.28064104185894,1.7098669464260414,13.322624244402693,35.00084210855315,200000,200000,0.55162,0.559555,0.60385,0.50369,0.54846,0.69751,0.5516076773475227,0.5586838934505355,0.6054036861622242,0.5042846383188961,0.5493110753071458,0.6985133002728713,-2.4627345361825737,-1.2861978555228626,0.15405440084360889,1.3177734465032493,1.7113115361911706,2.675645636061492,-2.401878078693858,-1.2187758430954014,0.36169316506681265,1.3181086605815318,1.7573266564435728,2.7508625246818696,0.8777332342814514,1.2742410885384037,3,0.7352586819099332,0.0608564574887156,0.06742201242746115,0.20763876422320376,3.352140782824087e-4,0.046015120252402175,0.07521688862037745
25,100,100,0.84,0.11,0.73,8,35,46,5,4,2,0,4,12,19,28,37,Inf,1.7506860712521695,0.9944578832097528,0.3853204664075676,-0.3318533464368165,1.4050715603096327,0.17637416478086118,-1.2265281200366105,-1.554773594596853,-2.0537489106318225,FALSE,NA,NA,25,1.9372857530018688,1.3095736842058855e-59,-1.3929477366876575,-0.13063573329289802,1.0667249005881703,1.5747125247144875,2.2555726773419247,-274.1438442167522,0,192,NA,200,100,100,7,562.2876884335044,585.3759099993407,18,0,0.8080030103044613,0.143048039725846,0.08181779775225496,0.36621393917973044,0.4089202233421686,0.08538663197597829,0.04561270477190471,0.01204870297796301,4.338659341937953e-4,0.01888983737674025,0.17267328638460464,0.16646486631636503,0.26640449305768543,0.37513365093041084,8.181779775225497,36.621393917973045,40.89202233421686,8.53866319759783,4.561270477190471,1.204870297796301,0.04338659341937953,1.888983737674025,17.267328638460462,16.646486631636503,26.64044930576854,37.51336509304109,200000,200000,0.652685,0.66825,0.678775,0.579325,0.607105,0.70383,0.6531969918575858,0.6685205637188603,0.6792835268600487,0.5809268760498745,0.606169461178161,0.7042396741960809,-1.8481224850832079,-0.6672147374030633,0.4150047894400219,1.2927668511993806,1.844225408614419,2.60141538806636,-1.6543541577224203,-0.4696239559558022,0.6279536920807425,1.3338427476160644,1.9159848627649676,2.948226265167553,7.149274798337571,6.985548019620744,3,0.07235983555457048,0.19376832736078753,0.19759078144726105,0.21294890264072058,0.041075896416683744,0.07175945415054863,0.3468108771011926
26,100,100,0.67,0.28,0.39,10,31,31,14,10,4,2,15,16,19,22,26,2.053748910631822,0.9541652531461942,0.4399131656732339,-0.050153583464733656,-0.6433454053929168,1.2815515655446008,0.2275449766411493,-0.5828415072712162,-1.080319340814956,-1.7506860712521695,TRUE,0.8704401137283935,0.8824598951013004,26,0.7774783826656044,0.11814143632089501,-1.2626868907404627,-0.18139829918059136,0.5150032209797514,1.0374969468205841,1.7684495386110113,-325.6610282377667,0,144,NA,200,100,100,7,665.3220564755334,688.4102780413697,15,0,0.650362862957355,0.3032753846075491,0.10335086353566568,0.32467661335967984,0.26869713849710536,0.15352322566106336,0.11125926839984113,0.03849289054664462,0.018225312400729603,0.1306416166969456,0.20077020794496972,0.18174902777569163,0.20862559663566488,0.25998823854599856,10.335086353566568,32.46766133596798,26.869713849710536,15.352322566106336,11.125926839984112,3.849289054664462,1.8225312400729603,13.06416166969456,20.07702079449697,18.174902777569162,20.862559663566486,25.998823854599856,200000,200000,0.57498,0.5643,0.544505,0.53434,0.54559,0.63221,0.5754375599370496,0.5654704560650877,0.5446139072175412,0.5336076075529829,0.546009087672247,0.6311461622715767,-1.7393265745843762,-0.6550253450258633,0.16017099852207903,0.7587975821162265,1.3426278314090043,2.169802820630828,-1.6313598275505479,-0.58695809108063,0.19101529949810747,0.7762777742077015,1.3757080761507683,2.2953872123891044,2.1825798698938463,2.208262274589997,3,0.5303227948505262,0.10796674703382836,0.06806725394523327,0.030844300976028444,0.017480192091475,0.033080244741763964,0.1255843917582764
27,100,100,0.88,0.19,0.69,29,28,24,12,5,2,2,3,7,25,13,50,2.053748910631822,1.6448536269514715,1.17498679206609,0.3318533464368165,0,0.5533847195556728,-0.17637416478086135,-0.8778962950512285,-1.4757910281791702,-2.0537489106318225,TRUE,0.8275329421871438,1.7081505393136043,27,1.725913172362443,0.19514015249192174,-0.5248185913422981,0.16233728511679735,0.8000030754570963,1.5901436442109693,2.034608894277257,-288.84018397625084,0,130,NA,200,100,100,7,591.6803679525017,614.768589518338,5,0,0.8573415283077652,0.21185450765055103,0.29985465308450665,0.2646252195167814,0.2236656197481609,0.15595329258922053,0.03495609420284662,0.02094512085848388,0.009820308964825681,0.03763310133974246,0.09520506138766664,0.21631042114428056,0.14102895927802647,0.5000021478854582,29.985465308450664,26.46252195167814,22.36656197481609,15.595329258922053,3.495609420284662,2.094512085848388,0.9820308964825681,3.7633101339742456,9.520506138766665,21.631042114428055,14.102895927802647,50.00021478854582,200000,200000,0.678215,0.59505,0.588715,0.60989,0.561525,0.75233,0.6779027464042855,0.5954035806162544,0.5900270395375281,0.6105515177505783,0.5630425387041704,0.7499184234502196,-1.1592828733692921,-0.1742224596573423,0.4651102863096873,1.1350345332261016,1.7830480136476308,2.4039046306623275,-0.8711475283964083,-0.10934592565314816,0.5223593348040898,1.2220448763212182,1.810962260418468,2.7301460077373747,4.2098605774380315,4.011995185733662,3,0.26017177638275024,0.28813534497288384,0.06487653400419413,0.05724904849440249,0.08701034309511657,0.027914246770837314,0.3262413770750472
