ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,sha,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,7200,7200,0.5681944444444444,0.22958333333333333,0.3386111111111111,1394,1871,2282,781,551,321,572,1055,1482,872,986,2233,1.4088183460855914,0.752177297316678,0.17177920931355395,-0.13303377833522279,-0.4954567025397416,0.8646658429152961,0.11689350586194767,-0.7402197482110792,-1.1694503792916737,-1.6998100173896669,TRUE,0.7341511940839721,0.7267151124533834,1,1.6755656717495486,2.4010901804393234,0.7942200476779347,1.5613071474915428,2.8037270068794324,3.6354948817529484,4.831718807532821,-23826.64795559874,0,124,NA,14400,7200,7200,7,47667.29591119748,47720.320795596424,19,0,0.5691722926566525,0.23044440711344794,0.18913170310754818,0.2733483530391327,0.3070755367398712,0.10820232464759094,0.07574692114561876,0.04649516132023823,0.08434693464590644,0.13216401148494633,0.21431676121249474,0.12210762171648426,0.1388294967778525,0.3082351741623157,1361.748262374347,1968.1081418817553,2210.9438645270725,779.0567374626548,545.3778322484551,334.76516150571524,607.2979294505263,951.5808826916136,1543.080680729962,879.1748763586867,999.572376800538,2219.293253968673,200000,200000,0.482625,0.51741,0.54279,0.533195,0.55042,0.71985,0.4925324608888213,1.1713883459838323,2.1144368037441352,3.1794129404623517,4.144905856251988,6.004028865499369,0.4800263851455456,1.1858498673808069,2.1694920577435224,3.20809409729139,4.202143342967683,7.7343259473301185,24.504332753816804,24.250739086867704,3,2.2142895134580343e-5,-0.012506075743275724,0.014461521396974542,0.055055253999387155,0.02868115682903838,0.05723748671569506,1.7302970818307495
