ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.73,0.39,0.33999999999999997,11,26,24,20,13,6,2,10,15,17,16,40,2.053748910631822,1.17498679206609,0.612812991016627,0.1509692154967774,-0.2533471031357998,1.2265281200366105,0.3318533464368165,-0.27931903444745404,-0.8778962950512285,-1.554773594596853,TRUE,0.8369065261444372,0.9409264831936702,11,0.28282396277726307,0.3096205319609329,0.7298124373489916,0.9219050845993214,1.0822436300675804,1.2537006551091412,1.4443979515293206,-325.16737446430415,0,138,NA,200,100,100,7,664.3347489286083,687.4229704944446,18,0,0.7447904222777986,0.3759461174139431,0.10385797759774251,0.2686371915108699,0.25155871347744446,0.19305413206633415,0.11221537115071101,0.07067661419689797,0.026758619862684796,0.09302383268369563,0.13542712517582106,0.172108714574645,0.1806798580026182,0.3920018497005353,10.38579775977425,26.86371915108699,25.155871347744448,19.305413206633414,11.2215371150711,7.067661419689797,2.6758619862684796,9.302383268369564,13.542712517582107,17.2108714574645,18.06798580026182,39.20018497005353,200000,200000,0.510585,0.536285,0.539725,0.54402,0.551875,0.701655,0.6510120931994727,0.8333545524690619,0.999890252558771,1.1609838135481876,1.33629991165012,1.6214870270664636,0.6520938715396836,0.8400238413453148,1.0061863820720547,1.1687469909761852,1.346371967250684,1.8270543848017355,1.2207741638711478,1.2353079895368964,3,0.7445490437897531,0.0010817783402108372,0.0066692888762529545,0.0062961295132837325,0.007763177427997592,0.010072055600564012,0.2055673577352719
12,100,100,0.59,0.27,0.31999999999999995,28,32,13,12,9,6,12,14,15,6,10,43,1.17498679206609,0.6433454053929168,0.2275449766411493,0.0752698620998299,-0.17637416478086135,0.5828415072712162,-0.2533471031357998,-0.612812991016627,-1.0364333894937894,-1.554773594596853,TRUE,0.6479878939679602,0.7614861284620448,12,0.29785076817385236,0.3852325605827995,0.8626769528234143,1.0613422126162633,1.1933349523727876,1.2975966324617079,1.4491883498924936,-322.42655018661543,0,156,NA,200,100,100,7,658.8531003732309,681.9413219390672,15,0,0.6233734158605054,0.23978091660221423,0.27730713007397195,0.31680559886298326,0.16610635446083055,0.09108788138873969,0.07979050677030364,0.06890252844317091,0.12371484631601673,0.1443652173890678,0.10854652043441004,0.0847681528281195,0.11390867871359284,0.4246965843187931,27.730713007397195,31.680559886298326,16.610635446083055,9.108788138873969,7.979050677030363,6.890252844317091,12.371484631601673,14.43652173890678,10.854652043441003,8.47681528281195,11.390867871359283,42.46965843187931,200000,200000,0.447545,0.52872,0.53179,0.528165,0.54576,0.75862,0.7446721494322931,0.9609547640004613,1.1236128164092118,1.2422480828746052,1.3649932650458874,1.6256016120529808,0.7215744386770956,0.9664844496850888,1.127459190619874,1.2450087338620763,1.3718365131522434,1.973725560440918,4.461623541405054,4.362071536158289,3,0.22492810929426021,-0.02309771075519751,0.005529685684627528,0.003846374210662251,0.002760650987471136,0.006843248106356059,0.34812394838793725
13,100,100,0.46,0.23,0.23,9,25,43,10,8,5,6,22,26,9,14,23,1.5547735945968528,0.5828415072712162,-0.10043372051146975,-0.3318533464368165,-0.7388468491852137,1.3407550336902165,0.41246312944140484,-0.7388468491852137,-1.1263911290388005,-1.6448536269514726,TRUE,0.7372069488692512,0.45233209909862915,13,0.1439661239941871,0.34507505313814363,0.7006733333422246,0.9172674503305838,1.1975579654835486,1.307901338227472,1.4986231605915332,-320.3862989876982,0,150,NA,200,100,100,7,654.7725979753964,677.8608195412327,17,0,0.4580896597513917,0.23541236253316966,0.07738924087964487,0.287498289954201,0.39970010663298444,0.09393272439078548,0.0886685051450895,0.052811132997294674,0.07380408870319509,0.1784364561785003,0.2896697953669129,0.09891601659413984,0.13409175406092355,0.2250818890963283,7.738924087964487,28.749828995420103,39.970010663298446,9.393272439078547,8.86685051450895,5.281113299729467,7.380408870319509,17.84364561785003,28.96697953669129,9.891601659413984,13.409175406092356,22.508188909632832,200000,200000,0.415655,0.491025,0.53306,0.521025,0.541085,0.67827,0.6289529505634551,0.8202445449144355,1.0469705361313362,1.2490032068260577,1.3897085991937856,1.673023701465819,0.6058895114200722,0.8186353626004885,1.0562571541678538,1.2513415826816134,1.3977632515973761,1.8572504707302637,2.710553082286899,2.6830959260071987,3,0.443107612451035,-0.023063439143382936,-0.0016091823139470218,0.009286618036517647,0.002338375855555741,0.00805465240359049,0.1842267692644448
14,100,100,0.88,0.17,0.71,66,13,4,4,9,4,9,3,0,1,8,79,1.3407550336902165,1.17498679206609,1.17498679206609,1.1263911290388005,0.8064212470182404,-0.4124631294414046,-0.8064212470182404,-0.9541652531461942,-1.1263911290388005,-1.7506860712521695,TRUE,0.3918899882042765,1.5205270275355596,14,0.9576906951982695,0.632306847081864,1.10924754528195,1.2256792148956528,1.2612910081514732,1.3125947358001895,1.5631330815884754,-191.09480656471885,0,154,NA,200,100,100,7,396.1896131294377,419.27783469527395,12,0,0.8744068595210102,0.17656292860812373,0.6608293348756484,0.1313426344143891,0.03126510210183875,0.03827057743583595,0.1013049168330048,0.036987434339282976,0.08840795594937677,0.02807211417079776,0.009113070358815367,0.013496656103871518,0.070412447618237,0.7904977557989016,66.08293348756484,13.13426344143891,3.126510210183875,3.827057743583595,10.13049168330048,3.6987434339282976,8.840795594937676,2.807211417079776,0.9113070358815367,1.3496656103871518,7.041244761823701,79.04977557989015,200000,200000,0.472915,0.537075,0.51388,0.517525,0.603985,0.93647,0.8826086523997294,1.164135084314463,1.24312095469014,1.2861003177367554,1.4140494720924728,1.7338507107647039,0.8530753122521967,1.168370028428844,1.243585168624759,1.287135263871349,1.4396013358710618,3.7181316525312464,0.6412954696990262,2.451296515345975,3,0.4841572255537754,-0.029533340147532727,0.004234944114380967,4.642139346189289e-4,0.0010349461345935396,0.02555186377858898,1.9842809417665426
15,100,100,0.77,0.15,0.62,35,38,12,0,1,14,5,14,4,3,3,71,1.6448536269514715,0.8778962950512288,0.7388468491852137,0.6433454053929168,0.5533847195556728,0.3853204664075676,-0.612812991016627,-1.0364333894937894,-1.0364333894937894,-1.080319340814956,TRUE,0.6950290296737263,1.3615993388001164,15,0.46372971503256966,0.34075305896382035,0.908159699130457,1.1691973683481407,1.2675473678416989,1.2881259032333394,1.3156028024631343,-235.49047679886354,0,216,NA,200,100,100,7,484.9809535977271,508.06917516356333,19,0,0.7470170824525861,0.1714793909303156,0.349992711842845,0.3841103596059038,0.09441753762093563,0.01589043159671033,0.0193075720830983,0.13628138725050698,0.05012851010815826,0.13335865192971852,0.06949575550953707,0.015347359904663183,0.020799175804754433,0.7108705467431685,34.999271184284495,38.411035960590375,9.441753762093564,1.589043159671033,1.93075720830983,13.628138725050698,5.012851010815826,13.335865192971852,6.949575550953707,1.5347359904663183,2.0799175804754433,71.08705467431685,200000,200000,0.560175,0.587125,0.53686,0.506415,0.51192,0.80466,0.7740320246019703,1.0308336019959587,1.2157369496504418,1.2776872853917955,1.3016154415579488,1.5023631578981078,0.7933850662154541,1.0529499786362273,1.219208076088285,1.277868734696557,1.3019057323148864,1.9329629836981288,4.247428808820812,7.337385716505527,3,0.061887266356288495,0.019353041613483835,0.022116376640268554,0.003471126437843308,1.81449304761383e-4,2.9029075693753903e-4,0.430599825800021
16,100,100,0.77,0.51,0.26,12,16,21,24,12,15,2,8,13,14,21,42,2.053748910631822,1.2815515655446008,0.7388468491852137,0.3318533464368165,-0.2018934791418509,1.17498679206609,0.5828415072712162,0.025068908258711057,-0.612812991016627,-1.0364333894937894,TRUE,0.9700077604302202,0.8148929706391307,16,0.2104075012717068,0.262529901872728,0.7406198359235006,0.8706062111887218,1.0021950681108396,1.1470730221090248,1.3001127105633798,-328.32584347402513,0,152,NA,200,100,100,7,670.6516869480503,693.7399085138866,26,0,0.7861428522103353,0.49650106179752607,0.1148617706366187,0.17483798439131734,0.2137991831745379,0.2049482371217859,0.1446486710260354,0.14690415364970477,0.025874960217282875,0.06600456031775609,0.12197762725462578,0.17634103750300156,0.18837247106275762,0.42142934364457607,11.48617706366187,17.483798439131736,21.37991831745379,20.49482371217859,14.46486710260354,14.690415364970477,2.5874960217282874,6.600456031775609,12.197762725462578,17.634103750300156,18.83724710627576,42.14293436445761,200000,200000,0.562065,0.535625,0.536105,0.53622,0.535935,0.62557,0.6591054903983412,0.8098290231824592,0.9364834998938137,1.0711637335729234,1.216959578925382,1.487486917163905,0.6730932285251898,0.8145317936415838,0.9410810268135221,1.0762773088523359,1.222255110200044,1.5932659641009497,2.6623263576486287,2.700135360993261,3,0.4402042916675979,0.013987738126848615,0.0047027704591245945,0.0045975269197083835,0.0051135752794124745,0.005295531274662091,0.10577904693704476
17,100,100,0.73,0.28,0.44999999999999996,9,49,14,10,17,1,0,14,13,14,39,20,Inf,1.080319340814956,0.612812991016627,0.2275449766411493,-0.8416212335729142,1.3407550336902165,-0.2018934791418509,-0.5828415072712162,-0.9153650878428141,-2.3263478740408408,FALSE,NA,NA,17,0.30786408653056707,0.23804270377352094,0.7103648228103004,1.0536900729301157,1.1676234009075497,1.2754346972236188,1.6750986810093598,-293.4067332816139,0,144,NA,200,100,100,7,600.8134665632278,623.9016881290642,28,0,0.7396592332462105,0.2676678680625809,0.08567068436729605,0.4971806965440373,0.1494807510260857,0.10242805184862391,0.14570668756128058,0.019533128652676424,0.003167357500517734,0.1383307392672503,0.11884266998602144,0.13274578095108602,0.4158070428102165,0.19110640948490798,8.567068436729604,49.71806965440373,14.948075102608572,10.242805184862391,14.570668756128057,1.9533128652676424,0.3167357500517734,13.833073926725032,11.884266998602143,13.274578095108602,41.58070428102165,19.110640948490797,200000,200000,0.630755,0.6544,0.544775,0.53783,0.60168,0.60806,0.6362541247642644,0.8938817865809252,1.1080622853771813,1.218257068922063,1.415600336634815,1.8415033052216507,0.662141926147181,0.944092783181565,1.1131565940321344,1.2221281895765033,1.4551216799468745,1.922146973554198,1.3164008642802052,2.0313776546306714,3,0.5659197632987529,0.025887801382916686,0.05021099660063977,0.005094308654953084,0.0038711206544401744,0.039521343312059365,0.08064366833254732
18,100,100,0.75,0.17,0.58,73,6,4,8,4,5,17,4,4,5,5,65,0.9541652531461942,0.8064212470182404,0.6744897501960817,0.5244005127080407,0.3853204664075676,-0.612812991016627,-0.8064212470182404,-0.9541652531461942,-1.3407550336902165,-1.6448536269514726,TRUE,0.5310868403784413,1.2381791872779957,18,0.5726573957595544,0.446396497220032,1.164150721816379,1.2288687015051323,1.285936176366313,1.3969466494064209,1.494973373771136,-215.22073693904937,0,146,NA,200,100,100,7,444.44147387809875,467.529695443935,21,0,0.7640753536701375,0.15722029714443098,0.7283954217084183,0.06674159471418961,0.0476426864329611,0.06663436498901198,0.03671580673998165,0.05387012541543734,0.1730045431850888,0.032772734084344834,0.030147369060428975,0.0607517188227894,0.05453310070399531,0.6487905341433526,72.83954217084184,6.674159471418961,4.76426864329611,6.6634364989011985,3.671580673998165,5.387012541543735,17.30045431850888,3.2772734084344837,3.0147369060428977,6.075171882278941,5.453310070399531,64.87905341433526,200000,200000,0.55851,0.52318,0.520285,0.54294,0.540425,0.85973,0.9069287074535296,1.1953629845016358,1.2563814146397043,1.3371508153338145,1.4421187930462478,1.6698993250792349,0.9335221830715537,1.1968305218198392,1.257515467463812,1.3418815289083983,1.4459924229770902,2.4038188988052287,1.2311095988041147,1.1968119013449952,3,0.7537690505666682,0.026593475618024054,0.0014675373182033713,0.001134052824107723,0.004730713574583767,0.0038736299308423927,0.7339195737259938
19,100,100,0.49,0.21,0.28,14,25,40,6,8,7,12,20,19,9,10,30,1.17498679206609,0.46769879911450835,-0.025068908258711057,-0.2533471031357998,-0.5244005127080407,1.080319340814956,0.27931903444745404,-0.8064212470182404,-1.0364333894937894,-1.4757910281791702,TRUE,0.6360128894627279,0.41716459074123946,19,0.15965206147557137,0.38973127005493874,0.7551607668178848,0.9475241293383503,1.204947335273014,1.2961423804600687,1.4430055639324169,-326.3353732888212,0,180,NA,200,100,100,7,666.6707465776424,689.7589681434787,41,0,0.4726047514847713,0.22791120527058262,0.13065537779262362,0.2839899160708593,0.3574435008659344,0.07817601644917715,0.07853526475130701,0.07119992407009845,0.12919468478014984,0.16266694580818242,0.23553361792689642,0.07359880782384132,0.1014110245319162,0.2975949191290138,13.065537779262362,28.398991607085932,35.74435008659344,7.8176016449177155,7.8535264751307015,7.119992407009845,12.919468478014984,16.266694580818243,23.553361792689643,7.359880782384131,10.14110245319162,29.75949191290138,200000,200000,0.379235,0.491925,0.53086,0.518745,0.53554,0.719835,0.670223931831084,0.8569577277643557,1.0658776201668416,1.2479985706167918,1.361859773995959,1.6203924169214299,0.6303722862122524,0.85528695526848,1.0742389105562227,1.2496924536948406,1.3670077962076792,1.8872666808769147,3.5795826579406684,3.594664265604954,3,0.30869042905193045,-0.03985164561883159,-0.001670772495875772,0.008361290389381049,0.0016938830780488523,0.005148022211720171,0.26687426395548486
20,100,100,0.55,0.23,0.32000000000000006,5,40,32,6,11,6,1,27,17,5,24,26,2.3263478740408408,0.5828415072712162,0.12566134685507413,0,-0.6433454053929168,1.6448536269514715,0.12566134685507413,-0.7388468491852137,-0.9541652531461942,-1.554773594596853,TRUE,0.8953025443313246,0.742821911970252,20,0.1970375113097337,0.30792304259688974,0.6472071016049159,0.9868261819596198,1.1849499509957417,1.2402871029262579,1.4845471778871304,-302.9005627439337,0,150,NA,200,100,100,7,619.8011254878674,642.8893470537037,28,0,0.535371062770259,0.24863161471954698,0.04089828414471291,0.437949563265247,0.27252053787049313,0.05411489462613028,0.13751355764609097,0.05700316244732573,0.020042518761841207,0.22727379435158382,0.217312624116316,0.05907337912490501,0.21626756513380596,0.260030118511548,4.089828414471291,43.7949563265247,27.252053787049313,5.411489462613028,13.751355764609096,5.700316244732573,2.004251876184121,22.727379435158383,21.7312624116316,5.907337912490501,21.626756513380595,26.0030118511548,200000,200000,0.47026,0.53254,0.53807,0.51187,0.554805,0.66034,0.5869668757956926,0.8427607468444592,1.0792899324278051,1.2117251054539109,1.3416261216627572,1.659287636338581,0.5808378926586838,0.8525394108178278,1.0866625220793724,1.2123512299738657,1.3546381368459206,1.8101688710322448,4.725136545026654,4.867235008611289,3,0.18178101809876557,-0.0061289831370088255,0.009778663973368573,0.007372589651567285,6.261245199548071e-4,0.013012015183163417,0.15088123469366388
21,100,100,0.78,0.19,0.5900000000000001,65,14,2,0,9,10,13,7,2,0,2,76,1.1263911290388005,0.8416212335729144,0.7721932141886849,0.7721932141886849,0.7063025628400875,-0.3853204664075676,-0.8064212470182404,-0.8778962950512285,-0.8778962950512285,-1.2815515655446008,TRUE,0.479747705077111,1.2495191188181836,21,0.685616810118153,0.5325399940774254,1.099475332200061,1.2359940961558553,1.2661656008086408,1.2661656008111206,1.3655185288021285,-191.3828515026702,0,174,NA,200,100,100,7,396.7657030053404,419.85392457117666,1,0,0.800749196967821,0.17259185424810786,0.6477794716866145,0.15386293380530291,0.02576574025997469,2.0016210910966947e-12,0.06623478877214972,0.10635706547395651,0.13363537157714384,0.05320818455016041,0.012407246904874797,1.027317120261273e-12,0.041948565282643124,0.7588006316841505,64.77794716866146,15.386293380530292,2.576574025997469,2.0016210910966947e-10,6.623478877214972,10.635706547395651,13.363537157714383,5.320818455016041,1.2407246904874798,1.027317120261273e-10,4.194856528264312,75.88006316841505,200000,200000,0.48897,0.543735,0.511025,0.500295,0.535255,0.897855,0.8782668799016952,1.1630505672940255,1.250826751711658,1.2661656008098832,1.312482109492414,1.5480879523688704,0.8605987261220305,1.1689303468148995,1.2511491301335604,1.2661656008098818,1.316056574138734,2.690013217536386,3.2984462534592973,3.3839824487127768,3,0.3361238501641117,-0.017668153779664686,0.00587977952087404,3.2237842190241395e-4,-1.3322676295501878e-15,0.0035744646463200525,1.1419252651675154
22,100,100,0.64,0.2,0.44,30,24,26,8,3,9,7,21,8,5,11,48,1.4757910281791708,0.5828415072712162,0.35845879325119373,0.2275449766411493,-0.050153583464733656,0.5244005127080407,-0.10043372051146975,-0.8416212335729142,-1.17498679206609,-1.3407550336902165,TRUE,0.708253891491824,0.934414408672457,22,0.30962595052159975,0.33455138533554785,0.8677360822818051,1.0584941360406368,1.2157800636413936,1.2934205753043189,1.3915742153652504,-310.85557721756214,0,146,NA,200,100,100,7,635.7111544351243,658.7993760009606,26,0,0.6336259964284994,0.21724142369601462,0.28519722985538126,0.3047421673850194,0.1928191790635847,0.06553947470228205,0.05857500026809803,0.09312694872563454,0.08858028579385269,0.13637172480522514,0.1414219929724228,0.07147096963974792,0.0869539461520848,0.47520108063666666,28.519722985538127,30.47421673850194,19.28191790635847,6.553947470228206,5.857500026809803,9.312694872563455,8.85802857938527,13.637172480522514,14.14219929724228,7.147096963974792,8.69539461520848,47.52010806366667,200000,200000,0.510025,0.540585,0.541925,0.52357,0.530255,0.734625,0.748316892850369,0.9620951596811189,1.13151806127265,1.2527574129534764,1.3390042833588232,1.572818139165337,0.750022064991908,0.9696034951974035,1.1383916771230154,1.2544774281391693,1.3420247139333932,1.8423970416267246,13.809813383915511,13.962428875471726,3,0.0029567421185151543,0.0017051721415390908,0.007508335516284603,0.006873615850365278,0.0017200151856928692,0.003020430574570021,0.2695789024613875
23,100,100,0.34,0.28,0.06,9,18,45,5,10,13,6,12,48,2,5,27,1.5547735945968528,0.9153650878428139,-0.4124631294414046,-0.4676987991145081,-0.612812991016627,1.3407550336902165,0.612812991016627,-0.5828415072712162,-0.7388468491852137,-1.1263911290388005,TRUE,0.9391802764817507,0.2883198346667515,23,0.08003371067274381,0.2751502781936158,0.711723047776083,0.8514863848661082,1.183907030824543,1.2162494033838518,1.298819328362058,-291.4691279953851,0,164,NA,200,100,100,7,596.9382559907702,620.0264775566066,32,0,0.37346768573328726,0.24974892867390086,0.08687293169292337,0.1732108688645304,0.49016727076864536,0.032961050214912246,0.06896639945003169,0.14782147900895692,0.0634050652719125,0.1273334565671618,0.43579379242763844,0.03645728917144675,0.08217673792887759,0.2548336586329629,8.687293169292337,17.321086886453042,49.016727076864534,3.2961050214912246,6.8966399450031695,14.782147900895692,6.34050652719125,12.73334565671618,43.57937924276384,3.645728917144675,8.217673792887759,25.483365863296292,200000,200000,0.490705,0.50434,0.529385,0.50387,0.50871,0.57407,0.6372931510966607,0.7877465442046152,1.0079112689166798,1.1997897814725982,1.2554093803485806,1.4867561619848675,0.634786147367101,0.7882763288899403,1.0168766191709242,1.199934359111648,1.2562396560343756,1.5472748031538648,5.461152599165857,5.52432451301899,3,0.13719095926984926,-0.002507003729559698,5.297846853250521e-4,0.008965350254244386,1.4457763904984766e-4,8.302756857949678e-4,0.0605186411689973
24,100,100,0.48,0.2,0.27999999999999997,80,0,0,0,0,20,52,0,0,0,0,48,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,TRUE,NA,-0.05015358346473364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,100,100,0.61,0.15,0.45999999999999996,7,74,4,1,10,4,1,37,1,0,14,47,2.3263478740408408,0.3054807880993974,0.27931903444745404,0.27931903444745404,-0.0752698620998299,1.4757910281791708,-0.8778962950512285,-1.0364333894937894,-1.080319340814956,-1.7506860712521695,TRUE,0.7753323904939671,1.130036057467764,25,0.372484474752465,0.3581455986837027,0.6830184966338644,1.2667959244260356,1.2979292269033467,1.3045519540381385,1.502570201387408,-205.85477113305762,0,168,NA,200,100,100,7,425.70954226611525,448.7977638319515,45,0,0.6224510443931237,0.14845553609263107,0.06363786087217216,0.764278479786533,0.023628123248663813,0.004663989651490952,0.0921041685773708,0.05168737786376931,0.017667378566809402,0.3344106987166257,0.025470878323441137,0.0054119175140665,0.15562327970347545,0.4614158471755818,6.363786087217216,76.42784797865329,2.3628123248663813,0.4663989651490952,9.21041685773708,5.168737786376932,1.7667378566809402,33.44106987166257,2.547087832344114,0.54119175140665,15.562327970347544,46.14158471755818,200000,200000,0.45603,0.61773,0.510995,0.50119,0.56281,0.766765,0.6152855687756333,0.9699555307005874,1.28206285269319,1.301227493601376,1.3891396219314798,1.676885065645903,0.6038253879615652,1.0335871456600974,1.2823927260435382,1.301228609213478,1.4016041648232067,2.0234487132424777,4.04159481809709,5.133660715314733,3,0.1622674369522501,-0.011460180814068188,0.06363161495950997,3.298733503480644e-4,1.1156121020317045e-6,0.012464542891726937,0.34656364759657476
26,100,100,0.72,0.14,0.58,6,29,51,13,1,0,0,6,22,31,26,15,Inf,1.5547735945968528,0.5828415072712162,-0.22754497664114945,-1.0364333894937894,1.5547735945968528,0.3853204664075676,-1.080319340814956,-2.3263478740408408,-Inf,NA,NA,NA,26,0.4781696726768138,0.3518829130360565,0.6699324891150233,0.9132435746729678,1.3097616886274184,1.751882962411048,2.3286394801655224,-269.15788168759366,0,636,NA,200,100,100,7,552.3157633751873,575.4039849410236,16,0,0.7230840157653345,0.14020900003925751,0.05454316897527955,0.3037553155297352,0.5014925154557277,0.1277530057513312,0.012095061226355064,3.609330615712558e-4,0.0062576127533575795,0.0467037220450458,0.2239546494362621,0.3157910834651053,0.2588850014213435,0.1484079308788857,5.454316897527955,30.375531552973523,50.14925154557277,12.77530057513312,1.2095061226355064,0.03609330615712558,0.625761275335758,4.67037220450458,22.39546494362621,31.57910834651053,25.88850014213435,14.84079308788857,200000,200000,0.487045,0.54755,0.63212,0.65828,0.686305,0.762265,0.6051041390521924,0.8081359413835887,1.0836482391191418,1.4559123571246517,1.8996584050549794,2.488978548320806,0.6009290489840406,0.8197277413024263,1.1354284154272003,1.525363698245289,2.001460689482879,2.827814386764795,0.5698862365252335,1.863572848549123,3,0.6011994299381125,-0.004175090068151754,0.01159179991883763,0.051780176308058534,0.06945134112063722,0.10180228442789963,0.3388358384439889
27,100,100,0.6,0.26,0.33999999999999997,1,15,58,23,3,0,0,4,36,33,14,13,Inf,1.7506860712521695,0.2533471031357998,-0.612812991016627,-1.1263911290388005,2.3263478740408408,0.9944578832097528,-0.6433454053929168,-1.8807936081512509,-Inf,NA,NA,NA,27,0.2639986422795123,0.30689865306179615,0.5466617336604896,0.7760724620279766,1.187896467955311,1.5741953322743472,1.8631819198707258,-250.4866284101129,0,716,NA,200,100,100,7,514.9732568202257,538.061478386062,16,0,0.6175944621014923,0.245494621744895,0.007852491358580179,0.14742992924908038,0.5992229576474444,0.2107308970942091,0.028361151154838504,0.006402573495847386,0.0023416489457955534,0.043532125388347824,0.3365317635643644,0.3493950976710405,0.14668387626616064,0.12151548816429114,0.7852491358580179,14.742992924908037,59.92229576474444,21.073089709420913,2.8361151154838504,0.6402573495847386,0.23416489457955533,4.353212538834782,33.65317635643644,34.93950976710405,14.668387626616063,12.151548816429115,200000,200000,0.47689,0.52065,0.587525,0.599255,0.57713,0.671575,0.5048188716291458,0.6946781112678272,0.9751124423065087,1.329777016254463,1.6812972819832626,2.026455962003042,0.5010404587285202,0.6983235628030021,1.0109948958502522,1.367421108108996,1.7030688596184973,2.1871343278473936,0.7002194636667662,2.437991384003653,3,0.4866017217306482,-0.0037784129006256384,0.003645451535174926,0.03588245354374342,0.03764409185453288,0.02177157763523474,0.16067836584435158
28,100,100,0.5,0.12,0.38,12,41,35,3,7,2,5,19,26,5,21,24,1.6448536269514715,0.7063025628400875,0,-0.125661346855074,-0.7063025628400875,1.17498679206609,-0.0752698620998299,-1.17498679206609,-1.3407550336902165,-2.0537489106318225,TRUE,0.7142239729251872,0.799477582654155,28,0.27914571252886466,0.35260921557770836,0.7441295427583484,1.0225697210738058,1.330613977896296,1.3892477187601355,1.6928693292936425,-299.4177199773197,0,142,NA,200,100,100,7,612.8354399546394,635.9236615204757,19,0,0.4926522392806535,0.12661026743221693,0.11857099717944874,0.4169973910119875,0.3378213443763468,0.03236364475004261,0.07663139837459187,0.017615224307582444,0.051570880906019245,0.18162533172697867,0.27415154808634856,0.048603877284503216,0.20248546674861567,0.2415628952475346,11.857099717944875,41.69973910119875,33.78213443763468,3.236364475004261,7.6631398374591875,1.7615224307582444,5.157088090601924,18.162533172697866,27.415154808634856,4.860387728450322,20.24854667486157,24.15628952475346,200000,200000,0.452895,0.535655,0.573915,0.51673500000000006,0.589585,0.72755,0.6616755896282236,0.8912129061949333,1.1538348357635382,1.358709794204554,1.50362967682113,1.859341079958857,0.6469307879984256,0.8997659924933232,1.176664155396987,1.359649982671517,1.52996163430849,2.11769548519045,0.31366140354214106,0.31438914455883155,3,0.9572999406637532,-0.014744801629797966,0.008553086298389911,0.022829319633448808,9.401884669628657e-4,0.02633195748736017,0.2583544052315929
29,100,100,0.59,0.04,0.5499999999999999,18,55,23,4,0,0,7,17,17,25,14,20,1.4757910281791708,0.7063025628400875,0.2275449766411493,-0.4124631294414046,-0.8416212335729142,0.9153650878428139,-0.612812991016627,-1.7506860712521695,-Inf,-Inf,FALSE,NA,NA,29,0.5575367368110453,0.5453365038464496,0.7932218034695436,1.170833568692913,1.5407319338016212,2.1932034298337983,2.769645462155162,-283.84153749297695,0,144,NA,200,100,100,7,581.6830749859539,604.7712965517902,31,0,0.5908484942288583,0.04190183249414192,0.17706463983504636,0.5588705646955556,0.22216296297525606,0.04106127330332909,8.175398814881385e-4,2.3019309324689985e-5,0.07392606946674828,0.157803304471285,0.17742213183310837,0.25279169570755183,0.13919238918840504,0.1988644093329015,17.706463983504637,55.88705646955556,22.216296297525606,4.106127330332909,0.08175398814881385,0.0023019309324689985,7.392606946674827,15.780330447128499,17.742213183310838,25.279169570755183,13.919238918840504,19.88644093329015,200000,200000,0.34685,0.549055,0.62093,0.72727,0.71409,0.86962,0.6973534528854632,0.9760393638946199,1.3099346807781038,1.700247766530169,2.3374369334612064,2.9323345197863886,0.6350658834699436,0.9937181111834058,1.3547988141078064,1.8448307907230834,2.456876842713044,3.8868654503973064,0.19970344851147082,0.3660599696450427,3,0.947160919779039,-0.062287569415519606,0.017678747288785934,0.04486413332970263,0.14458302419291447,0.11943990925183767,0.9545309306109178
