ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,rateO,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.6,0.28,0.31999999999999995,10,23,39,9,15,4,4,16,20,8,18,34,1.7506860712521695,0.8416212335729144,0.2533471031357998,0.050153583464733656,-0.4124631294414046,1.2815515655446008,0.4399131656732339,-0.5828415072712162,-0.8778962950512285,-1.7506860712521695,TRUE,0.6977020215580862,0.704578473529098,11,0.37987855638310625,0.1059324706506337,0.4566771135459825,1.2850748756330796,1.6675141421611233,2.935991863185672,-320.2907316432651,0,117,NA,200,100,100,6,652.5814632865302,672.3713674858184,29,0,0.6137470609262783,0.27662987001986417,0.1005146123119572,0.266100569260656,0.35675494840752264,0.08791426681974579,0.13563755617206275,0.05307804702805563,0.03944253853117078,0.11982504495350138,0.2269853555890495,0.08299105634443699,0.20294575669449588,0.3278102478873455,10.05146123119572,26.6100569260656,35.675494840752265,8.79142668197458,13.563755617206274,5.307804702805563,3.944253853117078,11.982504495350138,22.69853555890495,8.299105634443698,20.29457566944959,32.78102478873455,200000,200000,0.50517,0.51779,0.54247,0.519765,0.564755,0.723495,0.05202856260580112,0.2712007042736574,0.8148846909552367,1.4641170102267018,2.1698380956701118,3.9360044389169637,0.052736033564096244,0.27773015935037687,0.8493773575482826,1.471591697714875,2.249646142524542,5.568766516543965,3.2632205901440448,3.196984963935265,4,0.5254180646160599,7.074709582951255e-4,0.0065294550767194814,0.03449266659304584,0.0074746874881732595,0.07980804685443044,1.6327620776270013
12,100,100,0.65,0.39,0.26,23,14,24,11,19,9,9,8,18,16,19,30,1.3407550336902165,0.9541652531461942,0.3853204664075676,-0.025068908258711057,-0.5244005127080407,0.7388468491852137,0.3318533464368165,-0.27931903444745404,-0.5828415072712162,-1.3407550336902165,TRUE,0.917721974241664,0.6339660531763992,12,0.4968424985448316,0.23623577123805425,0.4310035207033731,0.9159006305965971,1.3565803529780593,2.4098592063344633,-344.2369655110752,0,115,NA,200,100,100,6,700.4739310221504,720.2638352214386,9,0,0.634410944088893,0.40015607095078265,0.21040551168501243,0.13973786549666967,0.24970055186753526,0.1426161023298561,0.16771202773389515,0.08982794088703139,0.1107456450421975,0.08201968994998876,0.1728237209189207,0.12474856386868277,0.2076600269090234,0.30200235331118686,21.040551168501242,13.973786549666967,24.970055186753527,14.26161023298561,16.771202773389515,8.98279408870314,11.07456450421975,8.201968994998875,17.28237209189207,12.474856386868277,20.76600269090234,30.200235331118684,200000,200000,0.509525,0.509055,0.51996,0.518335,0.542295,0.66874,0.1138024529575657,0.33052713188473976,0.654216213320692,1.120367462965119,1.791815911594762,3.4111030977092622,0.11601275941599366,0.33186165544346063,0.6634920002096167,1.1279348104201672,1.8368977072123698,4.41965283568814,2.833408023351829,2.8290528104424935,4,0.5868281611296474,0.0022103064584279575,0.0013345235587208792,0.00927578688892472,0.007567347455048168,0.04508179561760772,1.008549737978878
13,100,100,0.6,0.25,0.35,3,28,44,19,5,1,1,8,31,27,14,19,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.4399131656732338,-0.8778962950512285,1.8807936081512504,0.49585034734745304,-0.6744897501960817,-1.554773594596853,-2.3263478740408408,TRUE,0.785206267060385,0.8627158602065015,13,0.3664323699974789,0.029642250149598533,0.3371406624383855,1.401377456793201,2.949379210154052,4.512383473974669,-289.7344783191521,0,135,NA,200,100,100,6,591.4689566383042,611.2588608375925,28,0,0.5983914965379685,0.2462575211160266,0.029207227598421648,0.2569843455947229,0.46755090569082886,0.1938853131221755,0.041399931145599256,0.01097227684825186,0.010803102758926885,0.10540994704769241,0.2853954536554122,0.259049898117485,0.14795950702276495,0.19138209139771856,2.920722759842165,25.69843455947229,46.75509056908289,19.388531312217548,4.139993114559926,1.097227684825186,1.0803102758926886,10.540994704769242,28.53954536554122,25.904989811748504,14.795950702276494,19.138209139771856,200000,200000,0.50188,0.514635,0.555935,0.57891,0.58072,0.731755,0.014772419818946524,0.17579483790920775,0.7755962431111958,1.983579710955842,3.5359597061353765,5.51378176185289,0.014783210693478455,0.18039741867438716,0.8345711236767934,2.1022891153923458,3.6571825120664743,7.246766254584711,1.4864016286312145,1.523505209102629,4,0.8224698176035151,1.0790874531931352e-5,0.004602580765179415,0.05897488056559763,0.1187094044365038,0.1212228059310978,1.7329844927318208
14,100,100,0.6,0.29,0.31,4,25,42,14,15,0,1,8,31,18,28,14,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.2018934791418509,-1.080319340814956,1.7506860712521695,0.5533847195556728,-0.5533847195556729,-1.0364333894937894,-Inf,FALSE,NA,NA,14,0.3973366055800283,0.03635601776207913,0.30987701632720344,1.266467331855782,2.0435549596467237,5.063674533472988,-297.03334972132166,0,123,NA,200,100,100,6,606.0666994426433,625.8566036419315,31,0,0.6045845018333944,0.2818254611212474,0.03570307446920243,0.23075976175911636,0.4517117026504338,0.1522581764012747,0.12324499939082723,0.006322285329145472,0.014341739942250782,0.10150554954461796,0.2795682086797368,0.16060602395971663,0.3102552730298057,0.13372320484387212,3.5703074469202427,23.075976175911634,45.17117026504338,15.22581764012747,12.324499939082722,0.6322285329145472,1.4341739942250782,10.150554954461796,27.95682086797368,16.060602395971664,31.02552730298057,13.372320484387213,200000,200000,0.502205,0.514255,0.546235,0.53963,0.630095,0.71641,0.018078726984489476,0.1670113746060519,0.7123733405259772,1.6052819427184695,2.890042438741459,6.067072551280636,0.018176908433807246,0.17029451228369005,0.758895975005119,1.6349086954873304,3.256716422698695,7.572245876227563,2.5912931866132856,3.8608428061294635,4,0.42516618336408474,9.818144931776976e-5,0.0032831376776381593,0.04652263447914173,0.029626752768860953,0.36667398395723616,1.5051733249469272
15,100,100,0.65,0.25,0.4,6,18,51,15,8,2,3,6,26,8,10,47,1.8807936081512504,1.3407550336902165,0.3853204664075676,0.17637416478086118,-0.0752698620998299,1.5547735945968528,0.7063025628400875,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.5611143674139497,0.9378403999017437,15,0.244160322308467,0.07436937763911809,0.29737790926763924,1.4923990514080274,2.2234838886563937,3.2238409681892657,-282.3462803271202,0,121,NA,200,100,100,6,576.6925606542404,596.4824648535287,28,0,0.6946239677723305,0.22483262299476503,0.0716712733703907,0.18556546443381877,0.5179306392010254,0.11660123785633891,0.06842949863331904,0.039801886505107076,0.017994187118813232,0.05204040204355312,0.23534144306530316,0.11355541779709089,0.12592119249268252,0.4551473574825571,7.167127337039069,18.556546443381876,51.79306392010255,11.66012378563389,6.842949863331905,3.9801886505107076,1.7994187118813232,5.204040204355312,23.534144306530315,11.355541779709089,12.592119249268253,45.51473574825571,200000,200000,0.504355,0.5149,0.57356,0.54595,0.55975,0.80274,0.03674569149063667,0.18157780959069422,0.7779219817131661,1.8131860804071538,2.6413960168483244,4.223381689927752,0.037111616852487636,0.18487219745677366,0.8646769027085134,1.8460699048083824,2.7030797818739067,7.324381373133179,5.111125156996562,5.260805561433308,4,0.2615684737837949,3.659253618509689e-4,0.00329438786607944,0.08675492099534732,0.03288382440122861,0.06168376502558237,3.100999683205427
16,100,100,0.65,0.23,0.42000000000000004,23,19,35,17,5,1,3,11,21,26,15,24,1.8807936081512504,1.080319340814956,0.3853204664075676,-0.27931903444745404,-0.7063025628400875,0.7388468491852137,0.20189347914185077,-0.7388468491852137,-1.554773594596853,-2.3263478740408408,TRUE,0.821436640707165,1.0766128996346949,16,0.3066492676695101,0.21979697633973516,0.535414458470161,1.4556124795140688,2.988931135141063,4.612181539544004,-319.28974462992966,0,113,NA,200,100,100,6,650.5794892598593,670.3693934591475,23,0,0.6399517469550113,0.23325745472862347,0.19731825519325516,0.21725513996500104,0.35216915011312033,0.18291623879483787,0.04041108424739859,0.009930131686387011,0.06517934584549233,0.08623516965212012,0.2086337375473762,0.24005685787478948,0.15680453845147668,0.24309035062874518,19.731825519325515,21.725513996500105,35.21691501131203,18.291623879483787,4.041108424739859,0.9930131686387011,6.5179345845492325,8.623516965212012,20.863373754737623,24.005685787478946,15.680453845147667,24.309035062874518,200000,200000,0.512335,0.52096,0.55129,0.587225,0.588645,0.765245,0.10584358750043722,0.36926167051598985,0.926016858011004,2.0317597790910797,3.5890467005739937,5.613508563570475,0.10884747436255543,0.37540298504279784,0.9748744045087642,2.162632418636231,3.733337374876096,7.863409605449438,3.957036697883965,4.355249117041056,4,0.3600578251394325,0.0030038868621182074,0.006141314526807995,0.048857546497760196,0.13087263954515116,0.1442906743021024,2.249901041878963
17,100,100,0.88,0.16,0.72,13,48,23,8,2,6,1,3,8,6,10,72,2.3263478740408408,1.7506860712521695,1.17498679206609,0.9153650878428139,0.5828415072712162,1.1263911290388005,-0.27931903444745404,-0.9944578832097528,-1.4050715603096322,-1.554773594596853,TRUE,0.6182828986560982,1.7342750174059245,17,0.09553557249525568,0.13612797455866577,0.8710783227752529,1.7672571829714911,2.4798021887203605,3.324145127725379,-243.61330748258536,0,117,NA,200,100,100,6,499.2266149651707,519.0165191644589,41,0,0.8446474760982351,0.17080082234525462,0.12726906201477825,0.4542309102481481,0.247699205391819,0.08704102975992811,0.04775650877474269,0.03600328381058382,0.012920863543428996,0.06692949301794625,0.07550216734038963,0.05558464050674994,0.061150100852580186,0.7279127347389049,12.726906201477824,45.42309102481481,24.7699205391819,8.70410297599281,4.775650877474269,3.600328381058382,1.2920863543428995,6.692949301794624,7.550216734038963,5.558464050674994,6.115010085258018,72.7912734738905,200000,200000,0.510145,0.554925,0.566875,0.553945,0.564045,0.91401,0.06656143202585832,0.458958575178239,1.2529611170005484,2.080785111573483,2.843855986781595,4.322745302932954,0.06778947652727102,0.49908084570341404,1.3121751481655828,2.119300785144959,2.895422097511297,13.800953263764695,8.190485209131827,8.515496891501934,4,0.07441888320851875,0.0012280445014127006,0.04012227052517503,0.05921403116503443,0.038515673571475784,0.051566110729702075,9.478207960831742
18,100,100,0.54,0.15,0.39,37,42,6,0,6,9,11,33,2,2,10,42,1.2265281200366105,0.1509692154967774,0.1004337205114699,0.050153583464733656,-0.2018934791418509,0.3318533464368165,-0.8064212470182404,-1.0364333894937894,-1.0364333894937894,-1.3407550336902165,TRUE,0.8504589663824177,0.9265873930009851,18,0.3461952154959614,0.4252840856622025,1.623200732040879,1.8397630234250528,1.899743013419241,2.4727142053255466,-267.8537522529881,0,115,NA,200,100,100,6,547.7075045059762,567.4974087052644,8,0,0.5289204923916269,0.15885506657638004,0.34641591511385206,0.4563177938852302,0.038411224424537704,0.009248005286365935,0.06525147168035927,0.08435558960965484,0.13690569292521787,0.2929947815559837,0.04117903312717158,0.010869676790287386,0.09321046538170896,0.4248403502196305,34.64159151138521,45.63177938852302,3.8411224424537704,0.9248005286365935,6.525147168035927,8.435558960965484,13.690569292521786,29.29947815559837,4.117903312717158,1.0869676790287386,9.321046538170897,42.48403502196305,200000,200000,0.52233,0.561905,0.50963,0.503055,0.530195,0.744985,0.19748870575233068,0.9078633287781124,1.7276918668421373,1.8694795106616913,2.158318928681155,3.4721748858833856,0.20702484762929574,0.9820268860740263,1.730122028108856,1.8695960939315428,2.1770222353427373,5.3580933256228,4.65034242540609,6.44819553425567,4,0.16808389060632112,0.009536141876965054,0.07416355729591395,0.0024301612667188,1.1658326985153344e-4,0.018703306661582264,1.8859184397394144
19,100,100,0.55,0.27,0.28,24,14,35,14,10,3,8,11,26,9,15,31,1.4050715603096327,0.8778962950512288,0.12566134685507413,-0.10043372051146975,-0.4958503473474532,0.7063025628400875,0.3054807880993974,-0.612812991016627,-1.1263911290388005,-1.8807936081512509,TRUE,0.7193463184906903,0.737710908895731,19,0.38163655578674915,0.25784773369033526,0.5036957438273166,1.4064498735263549,2.0036386475882146,3.164345710586395,-327.5746489453314,0,121,NA,200,100,100,6,667.1492978906628,686.939202089951,16,0,0.5846436950377294,0.2450115630260643,0.22728711871143842,0.16841966645939888,0.3592816518030984,0.11016782237395584,0.0926019695341137,0.042241771117994764,0.09371741808627139,0.08116444681419145,0.24047444006180782,0.11915233940500952,0.16658651001032287,0.29890484562239694,22.72871187114384,16.841966645939888,35.92816518030984,11.016782237395583,9.26019695341137,4.224177111799476,9.371741808627139,8.116444681419145,24.047444006180783,11.915233940500952,16.658651001032286,29.890484562239696,200000,200000,0.51344,0.51234,0.5452,0.52853000000000006,0.56069,0.722325,0.12335533219777965,0.37585017976543833,0.8884486961370455,1.6763998779016032,2.4750853512650726,4.160927104504701,0.12685514408033155,0.3790106561631372,0.9286163317930631,1.6939771333163864,2.5403913290666345,5.788536424746252,4.099698511184275,4.0772934554865365,4,0.3956463719627644,0.003499811882551898,0.003160476397698897,0.040167635656017664,0.017577255414783277,0.06530597780156189,1.6276093202415511
20,100,100,0.82,0.1,0.72,4,49,37,7,3,0,0,2,16,9,33,40,Inf,2.053748910631822,0.9153650878428139,0.612812991016627,-0.2533471031357998,1.7506860712521695,-0.0752698620998299,-1.2815515655446008,-1.8807936081512509,-Inf,NA,NA,NA,20,0.083042830543555185,0.03762605853753445,0.6995766542911169,2.414014967353778,3.7271136437899415,10.975535516646428,-248.28503417677928,0,131,NA,200,100,100,6,508.57006835355855,528.3599725528468,19,0,0.8183487930710414,0.08945541203842333,0.03692699350621583,0.4662774309392363,0.40734016351612456,0.06539322429199013,0.024045072408077628,1.711533835557777e-5,0.0031196980007701337,0.0533198324495119,0.12521167647867665,0.08454240874615224,0.3318611915479913,0.4019451927768978,3.692699350621583,46.62774309392363,40.73401635161245,6.539322429199013,2.404507240807763,0.001711533835557777,0.31196980007701336,5.33198324495119,12.521167647867665,8.454240874615223,33.18611915479913,40.19451927768978,200000,200000,0.50295,0.550605,0.623175,0.597065,0.830025,0.924555,0.018703382925436208,0.3315117851740359,1.3232222705670114,2.9310932853117886,4.722117593838944,11.97752381131477,0.018786754569474397,0.3656407189796986,1.5352894934576167,3.0579956508956903,6.993296080120401,22.97336389760534,3.754422113222281,4.958405028445528,4,0.29159208887387944,8.337164403818959e-5,0.034128933805662676,0.2120672228906053,0.12690236558390167,2.271178486281457,10.995840086290569
21,100,100,0.57,0.27,0.29999999999999993,24,20,29,20,4,3,9,8,26,19,11,27,1.3407550336902165,0.9541652531461942,0.17637416478086118,-0.3054807880993974,-0.612812991016627,0.7063025628400875,0.1509692154967774,-0.612812991016627,-1.4757910281791702,-1.8807936081512509,TRUE,0.7599169394107826,0.7835915645484499,21,0.3800213419275091,0.2667020106156986,0.550774669172079,1.3861023805106125,2.573567159862784,3.4588969140600767,-327.0661303585451,0,111,NA,200,100,100,6,666.1322607170902,685.9221649163784,31,0,0.590521941411915,0.2500479997596836,0.2340987320891134,0.1893982296896863,0.3264550384615167,0.17378498249674101,0.04479856638711932,0.03146445087582328,0.09638550756806114,0.09246761028596898,0.22062494073405484,0.2144633974294854,0.10743776749996059,0.26862077648246907,23.40987320891134,18.93982296896863,32.64550384615167,17.378498249674102,4.479856638711932,3.146445087582328,9.638550756806113,9.246761028596898,22.062494073405485,21.44633974294854,10.743776749996059,26.862077648246906,200000,200000,0.51217,0.51326,0.54339,0.561135,0.545435,0.723525,0.12730069312805048,0.4020468578324027,0.9104468130717697,1.865271284407413,2.9523338146639793,4.460177143937919,0.13147512147795876,0.4063273851229016,0.9461515149428733,1.9363944743333619,2.992275952075279,6.082731329583905,2.1339781205371637,2.114233833226604,4,0.7147578470216578,0.004174428349908277,0.004280527290498937,0.03570470187110364,0.0711231899259488,0.039942137411299594,1.6225541856459857
22,100,100,0.59,0.09,0.5,16,23,52,5,2,2,5,9,27,9,17,33,1.6448536269514715,1.080319340814956,0.2275449766411493,0,-0.4399131656732338,0.9944578832097528,0.27931903444745404,-1.3407550336902165,-1.7506860712521695,-2.0537489106318225,TRUE,0.6268002621030273,0.9878815046435624,22,0.24592759127988228,0.18145324383352412,0.5215033496101917,2.2612805724938276,2.9764991392855062,4.456081489885745,-289.66404417208037,0,121,NA,200,100,100,6,591.3280883441607,611.117992543449,26,0,0.5734346579921569,0.10421694191816155,0.16594275828894492,0.24042979448536958,0.48941050530752395,0.053245977793924815,0.03936320471478705,0.011607759409449692,0.04364333903759977,0.07672503201182129,0.3061969709584221,0.09249009240192752,0.14669701374671718,0.3342475518435122,16.594275828894492,24.042979448536958,48.94105053075239,5.324597779392482,3.936320471478705,1.1607759409449692,4.364333903759976,7.6725032011821295,30.61969709584221,9.249009240192752,14.669701374671718,33.42475518435122,200000,200000,0.510425,0.523095,0.604865,0.544355,0.588705,0.8021,0.08810879230262288,0.34196294440881003,1.1510324379583474,2.5765695482525093,3.540214849418115,5.456965060676523,0.08985853856462188,0.34928309430533616,1.3302195787355142,2.607562968157597,3.6722929404533335,8.536378370492963,2.9691939504606872,3.0528977220047717,4,0.549012451994408,0.0017497462619990023,0.007320149896526129,0.1791871407771668,0.030993419905087638,0.1320780910352184,3.0794133098164407
23,100,100,0.42,0.17,0.24999999999999997,33,38,12,4,11,2,21,30,7,10,10,22,0.8064212470182404,-0.025068908258711057,-0.2018934791418509,-0.4676987991145081,-0.7721932141886849,0.4399131656732339,-0.5533847195556729,-0.9541652531461942,-1.1263911290388005,-2.0537489106318225,TRUE,0.6425868820645984,0.41382650518823044,23,0.497703741101206,0.42624537300261583,1.3148433924667824,1.735467823783991,2.157211267246473,3.219800740972328,-314.29368575630826,0,99,NA,200,100,100,6,640.5873715126165,660.3772757119048,37,0,0.4215786900485614,0.1763176953775294,0.34704389533747093,0.384439733029336,0.09219867625566369,0.06067051453648542,0.07568416038108672,0.039963020459957255,0.19115171764295555,0.28909574760750656,0.09817384470097645,0.07982059549328002,0.1403670718980904,0.201391022657191,34.70438953374709,38.4439733029336,9.21986762556637,6.067051453648542,7.568416038108672,3.9963020459957255,19.115171764295553,28.909574760750655,9.817384470097645,7.982059549328002,14.03670718980904,20.1391022657191,200000,200000,0.516665,0.53585,0.517165,0.51841,0.54213,0.667115,0.19757515512845925,0.8064050518231928,1.5107887825365007,1.931825104166326,2.59541169167922,4.222497109701604,0.20549447341609223,0.8381048735213393,1.5179151927246075,1.9389994454920774,2.6417408276116014,5.21741006033582,7.063030873206324,7.293542559463244,4,0.12116540907563289,0.007919318287632982,0.03169982169814656,0.00712641018810678,0.007174341325751454,0.046329135932381416,0.994912950634216
24,100,100,0.76,0.1,0.66,78,2,10,7,0,3,16,4,4,6,7,63,0.9944578832097528,0.8416212335729144,0.7063025628400875,0.5244005127080407,0.3318533464368165,-0.7721932141886849,-0.8416212335729142,-1.2815515655446008,-1.8807936081512509,-1.8807936081512509,TRUE,0.46004148517252674,1.2922220378481692,24,0.12141059250269878,1.4980833454216633,1.692093347428586,2.2758427163119275,3.151308210311381,3.783836810306621,-203.63827344279855,0,117,NA,200,100,100,6,419.2765468855971,439.06645108488533,22,0,0.7585766636207,0.10271031629516136,0.7764417663050416,0.039424569163182044,0.08142334823661501,0.05991421236946859,0.020060811065210737,0.022735292860482037,0.1663012780782112,0.01940818840728692,0.055713869893801865,0.07649248314453946,0.05042030509987622,0.6316638753762843,77.64417663050416,3.9424569163182044,8.142334823661502,5.991421236946859,2.0060811065210737,2.2735292860482037,16.630127807821122,1.940818840728692,5.571386989380186,7.6492483144539465,5.0420305099876215,63.16638753762843,200000,200000,0.60448,0.513825,0.54256,0.56133,0.546385,0.891945,0.5680618120419992,1.5920672053462916,1.9563797093807482,2.6496113491728344,3.4346810901473237,4.785320784106793,0.7270451974422637,1.5948114009382968,1.9801144734685143,2.7070469482725144,3.4636647769556377,12.0018324642321,5.552631318368222,9.196135987276056,4,0.05637968070611343,0.15898338540026447,0.0027441955920051164,0.02373476408776609,0.05743559909967999,0.02898368680831398,7.216511680125307
25,100,100,0.65,0.24,0.41000000000000003,15,44,17,19,5,0,5,19,11,20,21,24,1.6448536269514715,0.7063025628400875,0.3853204664075676,-0.125661346855074,-0.7063025628400875,1.0364333894937894,-0.22754497664114945,-0.7063025628400875,-1.6448536269514726,-Inf,FALSE,NA,NA,25,0.2724083400871783,0.16830312677741316,0.9231308418676556,1.4732699682278478,2.912235232083214,5.352615615808352,-311.9903085001828,0,127,NA,200,100,100,6,635.9806170003656,655.7705211996538,42,0,0.669428425777312,0.22917486407782595,0.15490237586492211,0.44782433201036226,0.16809842804688968,0.17482076412161307,0.04961835206765819,0.004735747888554687,0.04481207274724376,0.17753000515567202,0.10822949631977222,0.21708661459741208,0.21966320145910279,0.23267860972079712,15.490237586492212,44.78243320103623,16.80984280468897,17.482076412161305,4.961835206765819,0.47357478885546866,4.481207274724376,17.7530005155672,10.822949631977222,21.708661459741208,21.966320145910277,23.267860972079713,200000,200000,0.509885,0.544855,0.53272,0.584315,0.634225,0.786535,0.08185319220543913,0.49816433136470567,1.173466043573364,2.0254781174891163,3.6789151343335758,6.3513896360916435,0.08359491204266352,0.5324708327097702,1.1914127209733032,2.1462162294025453,3.995260566371465,9.024146256981918,0.5140095831826061,1.4576239710540524,4,0.834120396707939,0.0017417198372243897,0.03430650134506458,0.01794667739993927,0.12073811191342898,0.3163454320378891,2.672756620890275
26,100,100,0.66,0.34,0.32,0,3,63,5,27,2,5,1,28,2,37,27,1.6448536269514715,1.5547735945968528,0.41246312944140484,0.35845879325119373,-0.612812991016627,Inf,1.8807936081512504,-0.4124631294414046,-0.5533847195556729,-2.0537489106318225,FALSE,NA,NA,26,0.3631040032431378,0.03691399973894613,0.0670259793124137,1.0900079168940673,1.2171764064477304,3.680795821051225,-240.11249070378975,0,149,NA,200,100,100,6,492.2249814075795,512.0148856068677,50,0,0.6731505744435302,0.33621383192690546,0.036240984687936996,0.02858810938799935,0.5989570739971581,0.040148877010757866,0.27086204507013933,0.02520290984600826,0.013314192553145171,0.010729442299826274,0.3028057907034983,0.030376273533708475,0.3800136405369988,0.262760660372823,3.6240984687936995,2.8588109387999348,59.89570739971582,4.014887701075787,27.08620450701393,2.520290984600826,1.331419255314517,1.0729442299826273,30.280579070349827,3.0376273533708478,38.00136405369988,26.2760660372823,200000,200000,0.501175,0.501645,0.554505,0.50663,0.618705,0.73207,0.018320248238819854,0.05189228735522074,0.4918096257018575,1.1524234555203332,1.9889291922514607,4.679776237257721,0.018399828235630127,0.051946407278761514,0.5462547101651188,1.1531470840512752,2.2661745843714667,6.440095952958924,11.203130560763373,14.27925159679784,4,0.006455120480663656,7.957999681027297e-5,5.411992354077688e-5,0.05444508446326135,7.236285309419888e-4,0.277245392120006,1.7603197157012023
27,100,100,0.76,0.01,0.75,2,45,52,1,0,0,0,5,19,12,14,50,Inf,1.6448536269514715,0.7063025628400875,0.35845879325119373,0,2.053748910631822,0.0752698620998299,-2.3263478740408408,-Inf,-Inf,NA,NA,NA,27,0.06203672180623054,0.019005106950642864,0.6503559528843975,4.415031413118418,7.226579365217042,11.205668380068202,-216.93518843238834,0,121,NA,200,100,100,6,445.8703768647767,465.6602810640649,29,0,0.7604126172899234,0.012094174203384211,0.018825648578973744,0.45931436529171854,0.5097658119259235,0.011367170775415714,7.13406523178084e-4,1.3596904790413866e-5,0.0011783197682330823,0.03836456996999013,0.20004449297185345,0.12170806671250786,0.13971141113981012,0.49899313943760537,1.8825648578973744,45.931436529171854,50.97658119259235,1.1367170775415714,0.0713406523178084,0.0013596904790413866,0.11783197682330823,3.836456996999013,20.004449297185346,12.170806671250785,13.971141113981012,49.89931394376054,200000,200000,0.50127,0.54915,0.740575,0.69487,0.750525,0.94153,0.009450501879801123,0.3018667538940056,1.5583207273029374,5.236737965987385,8.152124562689977,12.208152950038922,0.009496277585564546,0.3323423966122646,2.4591612483832144,5.781080446722404,9.135032026702222,27.3326322929484,0.46918467181065265,0.8205877031967181,4,0.9356668797700167,4.577570576342303e-5,0.030475642718259033,0.900840521080277,0.5443424807350192,0.9829074640122446,15.124479342909478
28,100,100,0.77,0.24,0.53,30,22,24,18,6,0,5,7,11,13,9,55,1.6448536269514715,1.17498679206609,0.7388468491852137,0.35845879325119373,0.12566134685507413,0.5244005127080407,-0.050153583464733656,-0.7063025628400875,-1.554773594596853,-Inf,FALSE,NA,NA,28,0.146174593485603,0.35579671897120735,0.7606706651136101,1.5124580394783906,2.84066004760128,4.202796110283862,-293.09071726340414,0,129,NA,200,100,100,6,598.1814345268083,617.9713387260965,10,0,0.8016501893998594,0.22036763933032966,0.29938497249600743,0.23326214289875696,0.24698524527490595,0.16198052436235588,0.043433408869198886,0.014953706098774888,0.05067914617959023,0.05455277603130542,0.09311788838924494,0.14146330620625272,0.11919013610211432,0.5409967470914924,29.938497249600744,23.326214289875697,24.698524527490594,16.19805243623559,4.343340886919888,1.4953706098774888,5.0679146179590235,5.455277603130542,9.311788838924494,14.146330620625273,11.919013610211431,54.099674709149234,200000,200000,0.525905,0.5292,0.553315,0.592,0.594635,0.87155,0.16719893675554753,0.544341604302819,1.0906680083074431,2.033843538671729,3.3720683358282,5.203471719535645,0.1763214521803144,0.5562146510577041,1.1293983119602993,2.1540021089463672,3.4993820421824693,11.053149210738995,2.494770375170184,5.42834502507023,4,0.24610017723078603,0.009122515424766858,0.011873046754885097,0.038730303652856124,0.12015857027463817,0.1273137063542693,5.849677491203351
29,100,100,0.54,0.34,0.2,52,7,7,10,8,16,20,12,14,11,8,35,0.8416212335729144,0.46769879911450835,0.1004337205114699,-0.17637416478086135,-0.3853204664075676,-0.050153583464733656,-0.22754497664114945,-0.4124631294414046,-0.7063025628400875,-0.9944578832097528,TRUE,1.2712182892042305,0.7774886137689541,29,0.5233776382542855,0.6091430762771997,0.837958393997537,1.1415824924311528,1.5307226308799304,1.9299968985320808,-315.42985965770487,0,109,NA,200,100,100,6,642.8597193154097,662.649623514698,45,0,0.55019707389596,0.3193133108823405,0.45618332112275534,0.11122387232139969,0.11327949567350448,0.10293406240279479,0.07123059982274271,0.145148648656803,0.2729876868219844,0.08205341321601867,0.094761826066037,0.10138274375186962,0.08463804130634245,0.3641762888377479,45.61833211227553,11.12238723213997,11.327949567350448,10.293406240279479,7.123059982274271,14.514864865680298,27.29876868219844,8.205341321601868,9.4761826066037,10.138274375186962,8.463804130634244,36.41762888377479,200000,200000,0.52482,0.50756,0.51202,0.51659,0.516115,0.65789,0.27393509704228125,0.7193792978192053,0.9823135226062237,1.3238936297721866,1.7175670671637344,2.932641535458155,0.28785738056462695,0.7212834619412983,0.9856701088266644,1.3293534150659148,1.7226695058715025,3.841430406071565,10.362271310258972,10.511862203621074,4,0.032633982950285745,0.013922283522345702,0.0019041641220930439,0.0033565862204406605,0.005459785293728148,0.005102438707768053,0.9087888706134102
