ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,muo,sigo,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,100,100,0.65,0.16,0.49,23,53,8,8,8,0,7,22,6,13,10,42,1.4757910281791708,0.5533847195556728,0.3853204664075676,0.050153583464733656,-0.2018934791418509,0.7388468491852137,-0.7063025628400875,-0.9944578832097528,-1.4050715603096322,-Inf,FALSE,NA,NA,1,1.7556875711323612,1.769618427047097,-0.7576501834657094,0.7308904391430204,1.0235614279996519,1.5350875008678746,2.155779509918478,-286.3522214673933,0,128,NA,200,100,100,7,586.7044429347866,609.7926645006229,18,0,0.6604603296563717,0.15302123586466798,0.2243302145853969,0.5432467472568452,0.07940180229308991,0.09064006781254319,0.04683072496148166,0.015550443090643129,0.07776439846111534,0.20349433532044547,0.05828093656206751,0.11085681840409994,0.13903756037714826,0.4105659508751235,22.433021458539688,54.32467472568452,7.940180229308991,9.064006781254319,4.683072496148166,1.555044309064313,7.776439846111534,20.349433532044547,5.828093656206751,11.085681840409995,13.903756037714826,41.05659508751235,200000,200000,0.418345,0.56883,0.527565,0.56095,0.59064,0.82191,0.417785240168794,0.5685923191400823,0.5281548428046565,0.5602017498243386,0.591015079467748,0.8221046052631754,-1.3346655110510113,-0.011086838405623745,0.8709889448135738,1.2518637119809142,1.7881551581096025,2.5118887627755493,-1.555517172338251,0.08736037213811709,0.8792262417797709,1.2826318093670888,1.8445171956525457,3.4318147988694516,4.186078267296419,6.987596064408693,3,0.07229418071310423,-0.22085166128723976,0.09844721054374084,0.008237296966197127,0.030768097386174587,0.05636203754294322,0.9199260360939023
2,100,100,0.61,0.07,0.54,50,19,24,2,1,4,23,9,7,4,1,56,0.7388468491852137,0.46769879911450835,0.27931903444745404,0.17637416478086118,0.1509692154967774,0,-0.4958503473474532,-1.4757910281791702,-1.6448536269514726,-1.7506860712521695,TRUE,0.3073758606535698,0.6925899929692412,2,2.1674833450245834,3.004271580039816,-0.011874185316071883,0.552678025796464,1.3948406589523819,1.6381057757110724,1.7268944437050038,-251.71303965893816,0,138,NA,200,100,100,7,517.4260793178763,540.5143008837126,3,0,0.6014806181694541,0.08153194747261372,0.49526299674899565,0.2144950518171329,0.20871000396125772,0.030832132290210312,0.00860650393368989,0.042093311248713516,0.2340973218698416,0.06136274657229146,0.1030593133884129,0.03154577077286719,0.011637351655649664,0.5582974957409372,49.52629967489956,21.449505181713292,20.871000396125773,3.0832132290210312,0.8606503933689891,4.209331124871351,23.40973218698416,6.136274657229146,10.30593133884129,3.154577077286719,1.1637351655649664,55.829749574093725,200000,200000,0.29121,0.52316,0.575365,0.53254,0.512085,0.90435,0.2912189898941356,0.5225094258021441,0.5753694680197106,0.5320755797519953,0.5128386658424811,0.9038674171552392,-0.8054592394812626,0.2632987764000174,0.9181495932233759,1.5090262946320496,1.681395488414622,2.1336746595525806,-1.7678600272683225,0.2759766216311186,0.9815542128021941,1.5168288409914417,1.6825354092746707,4.291281768693849,3.821138176635815,3.813776804542449,3,0.2822877189827395,-0.9624007877870598,0.012677845231101159,0.06340461957881827,0.0078025463593920374,0.0011399208600486599,2.157607109141268
3,100,100,0.76,0.04,0.72,71,8,17,3,1,0,12,5,7,12,2,62,1.17498679206609,0.9541652531461942,0.7063025628400875,0.35845879325119373,0.3054807880993974,-0.5533847195556729,-0.8064212470182404,-1.7506860712521695,-2.3263478740408408,-Inf,FALSE,NA,NA,3,3.406391339002158,2.4844258399785883,0.5453118781343096,0.8633611295506354,1.6783871638866619,2.4745577785468926,2.6570633710461786,-214.26631913191983,0,134,NA,200,100,100,7,442.53263826383966,465.6208598296759,6,0,0.7566398375672286,0.046635770910673724,0.7072304819628913,0.0988000460728905,0.14733370105354449,0.03996570886908124,0.0027288308268573758,0.003941231214735108,0.12474152746544707,0.028273265520126503,0.09034536944719782,0.11044404726845644,0.027670437705528517,0.6185253525932437,70.72304819628913,9.88000460728905,14.73337010535445,3.996570886908124,0.2728830826857376,0.3941231214735108,12.474152746544707,2.8273265520126505,9.03453694471978,11.044404726845643,2.767043770552852,61.85253525932437,200000,200000,0.47624,0.53116,0.60581,0.642585,0.541425,0.92199,0.4753892712209734,0.5301909490185958,0.6062849773246759,0.6432663908325209,0.540905684741342,0.9215370282201125,-0.4861576187930185,0.6984241291417607,1.2032213753491818,1.9735098154493622,2.5587223931309038,2.966345433473664,-0.6875838837202934,0.7080234958506848,1.2899323936861364,2.087809653607099,2.5661885087305607,4.937566953091877,5.334938122950525,5.1069913740378805,3,0.16412827392991847,-0.20142626492727495,0.00959936670892414,0.0867110183369546,0.11429983815773692,0.007466115599656931,1.9712215196182128
4,100,100,0.7,0.13,0.57,17,31,39,10,1,2,3,7,20,27,10,33,1.8807936081512504,1.2815515655446008,0.5244005127080407,-0.17637416478086135,-0.4399131656732338,0.9541652531461942,0.050153583464733656,-1.1263911290388005,-1.8807936081512509,-2.0537489106318225,TRUE,0.7515346785680309,1.2238290128335059,4,1.7082877005687707,1.348694543392917,-0.9369469455372087,-0.048747512848494656,1.0667520288142798,1.9498918669597216,2.2741482490710445,-295.6363486927857,0,132,NA,200,100,100,7,605.2726973855714,628.3609189514077,25,0,0.6828458163911366,0.143041912937244,0.17439292460966946,0.3061673309310138,0.3763978315220728,0.11744740857941283,0.014115967083366932,0.01147853727446424,0.024920288203774302,0.07140681249620971,0.22082708290887937,0.25393164557350145,0.09151132732083833,0.33740284349679683,17.439292460966946,30.616733093101377,37.63978315220728,11.744740857941283,1.4115967083366932,1.147853727446424,2.4920288203774303,7.140681249620971,22.082708290887936,25.393164557350147,9.151132732083834,33.74028434967968,200000,200000,0.524725,0.551535,0.60539,0.61591,0.551255,0.75962,0.5245452481730434,0.552514808366186,0.6055849513371291,0.6138067146676409,0.5505327542286319,0.7587386949515641,-1.474871718717312,-0.46138613726603167,0.45862722382411436,1.4153993771501379,2.0937212641790364,2.6181360904658897,-1.4463212321328196,-0.41586891291212713,0.5752539555955889,1.5153643384113176,2.110079226623299,3.168614529425703,1.576247384701041,1.4832807884034729,3,0.6861344568091208,0.02855048658449233,0.04551722435390454,0.11662673177147453,0.09996496126117971,0.016357962444262686,0.5504784389598134
5,100,100,0.58,0.12,0.45999999999999996,48,28,12,8,2,2,15,13,14,13,10,35,1.0364333894937894,0.5828415072712162,0.20189347914185077,-0.125661346855074,-0.3853204664075676,0.050153583464733656,-0.7063025628400875,-1.17498679206609,-1.7506860712521695,-2.0537489106318225,TRUE,0.6723381202936847,1.0198391219434206,5,1.5197293085675498,1.4958950367863153,-0.04596440791829601,0.6839402905931674,1.2016279943156527,1.7199570117260954,2.091182404988553,-301.2667088696362,0,134,NA,200,100,100,7,616.5334177392724,639.6216393051087,4,0,0.5841998160103692,0.11475384516487797,0.481669309138555,0.27132425550264194,0.1322525901939251,0.07203371715475415,0.024464270030729374,0.01825585797939444,0.14762817570999914,0.14054765792930785,0.12762435035032382,0.13743979063567802,0.09553459718096036,0.3512254281937308,48.1669309138555,27.132425550264195,13.22525901939251,7.203371715475415,2.4464270030729374,1.825585797939444,14.762817570999914,14.054765792930784,12.762435035032382,13.743979063567801,9.553459718096036,35.12254281937308,200000,200000,0.519315,0.55055,0.55111,0.56298,0.55327,0.772365,0.5194350021473118,0.5516272863542127,0.5513032419034628,0.5632058408912644,0.552964198320454,0.772491931370983,-0.8273748551752124,0.30508795090647595,0.921997109103512,1.4286796882681911,1.8839644844733692,2.4542195454597056,-0.8178033278077617,0.3425631923303931,0.9485176978375067,1.4613798215922744,1.9035937479895502,3.099288452869663,0.5926073328694373,0.5966386817071179,3,0.8972014374953994,0.009571527367450705,0.03747524142391717,0.026520588733994765,0.03270013332408328,0.019629263516180995,0.6450689074099576
6,100,100,0.75,0.13,0.62,17,37,33,9,3,1,1,7,17,18,19,38,2.3263478740408408,1.4050715603096327,0.6744897501960817,0.17637416478086118,-0.3054807880993974,0.9541652531461942,-0.10043372051146975,-1.1263911290388005,-1.7506860712521695,-2.3263478740408408,TRUE,0.7906446743837503,1.5431729190344419,6,1.96800289401564,1.2912783044819507,-0.9595628835574118,0.11144303051499083,1.1091540544772116,1.7452459938035492,2.360945048274764,-292.9153684155919,0,130,NA,200,100,100,7,599.8307368311838,622.9189583970201,14,0,0.7470115962439131,0.13368186468886345,0.16863762842504387,0.3757298520057198,0.3219506548803729,0.09321083555262577,0.03135681340172447,0.009114215734513209,0.011689487620880259,0.06356032215780771,0.1777385939773989,0.17853035911926624,0.18803338341132586,0.380447853713321,16.863762842504386,37.57298520057198,32.19506548803729,9.321083555262577,3.135681340172447,0.9114215734513209,1.168948762088026,6.356032215780772,17.77385939773989,17.853035911926625,18.803338341132587,38.044785371332104,200000,200000,0.560565,0.58808,0.616415,0.591385,0.59992,0.768895,0.560252820316066,0.5871594121974782,0.6151150530538508,0.5908303183219037,0.5992388905606424,0.768037534518446,-1.4928455737992459,-0.38517748009161834,0.5616143880639877,1.3803478860038374,1.9906592561399898,2.6964891769752275,-1.4046422682123274,-0.294839992553261,0.6758179622115601,1.4380402328940414,2.0514955720597143,3.260788904872472,0.1821784840126383,0.18166526685717188,3,0.9804934274004422,0.08820330558691847,0.09033748753835735,0.11420357414757243,0.05769234689020397,0.06083631591972449,0.5642997278972444
7,100,100,0.7,0.17,0.5299999999999999,6,26,51,15,2,0,0,3,27,31,10,29,Inf,1.8807936081512504,0.5244005127080407,-0.27931903444745404,-0.5533847195556729,1.5547735945968528,0.46769879911450835,-0.9541652531461942,-2.0537489106318225,-Inf,NA,NA,NA,7,1.670022789049879,1.1793942405699496,-1.5833656051829466,-0.4741985328480387,1.0016921807387675,1.9935351350594543,2.3528670832886145,-265.2463754139098,0,142,NA,200,100,100,7,544.4927508278196,567.5809723936559,24,0,0.7145317398496799,0.158246142170554,0.05666907885305941,0.2610100909018238,0.5240746880745628,0.13514470208966145,0.013786794155391524,0.00931464592550102,0.0029031439655704044,0.031623571045253845,0.25094154513949585,0.32260616546070064,0.11062384458390495,0.2813017298050743,5.666907885305942,26.10100909018238,52.40746880745628,13.514470208966145,1.3786794155391524,0.9314645925501019,0.29031439655704044,3.1623571045253844,25.094154513949583,32.26061654607007,11.062384458390495,28.130172980507428,200000,200000,0.55613,0.57767,0.64615,0.625765,0.555255,0.71696,0.5555927747360625,0.5779791331255536,0.6478421136710686,0.6269798429994469,0.5535214269258246,0.7170283929213854,-2.0098592816039353,-0.9295467717666667,0.21935174015177822,1.3827313913556631,2.150149467138998,2.6891818378511143,-1.9384822675481477,-0.8484389123992893,0.43228618901781934,1.50753500158212,2.169321853826709,3.0845305394650753,0.8323303653999599,3.236050507041986,3,0.35664285491797454,0.07137701405578767,0.08110785936737741,0.21293444886604113,0.12480361022645692,0.01917238668771093,0.39534870161396096
8,100,100,0.52,0.04,0.48000000000000004,26,31,39,4,0,0,2,16,30,30,12,10,2.053748910631822,0.9153650878428139,0.050153583464733656,-0.7721932141886849,-1.2815515655446008,0.6433454053929168,-0.17637416478086135,-1.7506860712521695,-Inf,-Inf,FALSE,NA,NA,8,1.687264906657686,1.363706123090131,-0.6934972538243891,0.26114142239130567,1.6359119814870398,2.769608704271736,3.4573962040256294,-281.7793426324649,0,116,NA,200,100,100,7,577.5586852649297,600.646906830766,22,0,0.515019373961484,0.05092900501316566,0.2439987743125103,0.3590095011105532,0.3460627195637709,0.04812282137675283,0.0025334724827763555,2.7271115363647347e-4,0.04042259987176679,0.10741092764553624,0.33714709852121294,0.3013279717055818,0.11655286874398418,0.09713853351191803,24.39987743125103,35.900950111055316,34.606271956377086,4.812282137675283,0.25334724827763555,0.027271115363647347,4.042259987176679,10.741092764553624,33.714709852121295,30.132797170558177,11.655286874398419,9.713853351191803,200000,200000,0.53298,0.563635,0.644135,0.66328,0.62223,0.73989,0.5311582777449209,0.5634812363103475,0.6447185873992034,0.6604865597535796,0.6230555897888698,0.7378779635949666,-1.2855470187312796,-0.20026427909925476,0.8117289319831479,1.9958310673486277,3.0007971744046333,3.7112345318614914,-1.2448378904320776,-0.14086369670006738,1.0087176926058459,2.173795220626057,3.08366121682966,4.099235056018649,5.504027596878687,5.995575900125267,3,0.11182566566675611,0.040709128299202035,0.059400582399187385,0.196988760622698,0.17796415327742943,0.08286404242502687,0.38800052415715713
9,100,100,0.83,0.08,0.75,14,64,14,3,2,3,0,9,8,3,6,74,Inf,1.3407550336902165,0.9541652531461942,0.8416212335729144,0.6433454053929168,1.080319340814956,-0.7721932141886849,-1.4050715603096322,-1.6448536269514726,-1.8807936081512509,FALSE,NA,NA,9,2.732703344987562,1.3894594524222974,-1.0926258877179247,0.7944422490590253,1.3916902948413312,1.581297054537865,1.8457148088765418,-204.6281073972575,0,138,NA,200,100,100,7,423.256214794515,446.34443636035127,9,0,0.8327608784426956,0.08200810123267122,0.13727904581024888,0.6492519458459711,0.1314609071111088,0.02510303484463472,0.02443825347367945,0.032466812914357046,0.002951638455188144,0.07856006208070221,0.08572742102141406,0.036405865449257446,0.057971603062842325,0.7383834099305958,13.72790458102489,64.92519458459711,13.14609071111088,2.510303484463472,2.443825347367945,3.2466812914357046,0.2951638455188144,7.856006208070221,8.572742102141406,3.6405865449257444,5.7971603062842325,73.83834099305957,200000,200000,0.562495,0.688475,0.595635,0.53339,0.55104,0.8629,0.5631914176023668,0.6902559230051871,0.5951147481095953,0.5336129085913951,0.5491404386735709,0.86206610598819,-1.5998108371724724,-0.10990717623654375,1.061179946784242,1.4820514972058472,1.7035793822825172,2.237293197965646,-1.5115870034687058,0.22533857734401375,1.1180509220552146,1.4884258559802825,1.7165770850119633,3.345029937713109,0.5939371422774518,1.1838499299198175,3,0.7568803145005074,0.08822383370376663,0.3352457535805575,0.056870975270972624,0.006374358774435374,0.012997702729446114,1.1077367397474633
10,100,100,0.77,0.12,0.65,26,44,18,7,3,2,1,6,16,25,19,33,2.3263478740408408,1.4757910281791708,0.7388468491852137,0.050153583464733656,-0.4399131656732338,0.6433454053929168,-0.5244005127080407,-1.17498679206609,-1.6448536269514726,-2.0537489106318225,TRUE,1.033884794075725,1.8133961507622136,10,1.7769458532314315,0.9041047628358307,-0.6238194526604086,0.49020862657857744,1.1417270572054663,1.7236734278326704,2.1632485679599016,-293.34771039930024,0,288,NA,200,100,100,7,600.6954207986005,623.7836423644368,17,0,0.7588456725051586,0.1267837451946665,0.2663730814757391,0.4216337799978521,0.18520939333174224,0.08440033789775359,0.02712237401631501,0.015261033280597913,0.003960649124711802,0.07337598702405773,0.16381769134607194,0.23535245323489287,0.1889042440515824,0.33458897521868325,26.63730814757391,42.16337799978521,18.520939333174226,8.44003378977536,2.712237401631501,1.5261033280597913,0.3960649124711802,7.337598702405773,16.381769134607193,23.53524532348929,18.89042440515824,33.45889752186832,200000,200000,0.71847,0.68152,0.60626,0.589955,0.563825,0.658305,0.71675113615014,0.6803677167070302,0.6057344819561539,0.5883398913134733,0.5628252606019503,0.6587396847304757,-1.2328684197659292,-0.06017837431058437,0.7876406005392965,1.393167745938156,1.9127354973668727,2.51857137760832,-0.9035665936434361,0.1362433625814834,0.8564568369362451,1.4444109428159242,1.9402069934997979,2.7608972938060177,1.8050168933317636,1.5433662415048457,3,0.6722981913894897,0.32930182612249315,0.19642173689206777,0.06881623639694856,0.05124319687776824,0.02747149613292521,0.24232591619769783
