ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,loc,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.78,0.12,0.66,34,14,40,10,1,1,3,2,17,15,9,54,1.8807936081512504,1.6448536269514715,0.7721932141886849,0.3318533464368165,0.1004337205114699,0.41246312944140484,0.050153583464733656,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.6426142007699952,1.6005238079778348,11,3.4693203665995624,2.9222583686160912,-0.08151585579906685,0.31095547122689116,2.1343411432091335,3.524983332485629,4.241292668061531,-265.5350799954007,0,142,NA,200,100,100,7,545.0701599908014,568.1583815566377,26,0,0.7938317191421534,0.1115905254622408,0.3379252979573511,0.14266194335570398,0.4078222332247041,0.08256771929881734,0.014736853148103357,0.014285953015320096,0.03436793740727727,0.01812775371927041,0.1536725897312989,0.1687180795760637,0.0891264228195382,0.5359872167465516,33.79252979573511,14.266194335570399,40.782223322470415,8.256771929881735,1.4736853148103357,1.4285953015320096,3.436793740727727,1.812775371927041,15.367258973129891,16.871807957606368,8.91264228195382,53.59872167465516,200000,200000,0.45696,0.526235,0.65521,0.614805,0.55405,0.799315,-0.647117059859998,0.11370756939399959,1.045625812217904,2.6826958514754784,3.8413248134950955,5.243786061537941,-0.7763174543755549,0.12354772450614541,1.3323477058844526,2.8427095931164614,3.8815666218134184,7.7420645912573365,1.1299767932119442,1.145606293906512,3,0.7660774884755005,-0.12920039451555687,0.009840155112145824,0.28672189366654854,0.16001374164098303,0.040241808318322914,2.4982785297193955
12,100,100,0.59,0.22,0.37,2,28,48,20,2,0,3,7,31,24,31,4,1.8807936081512504,1.2815515655446008,0.2275449766411493,-0.3853204664075676,-1.7506860712521695,2.053748910631822,0.5244005127080407,-0.7721932141886849,-2.0537489106318225,-Inf,FALSE,NA,NA,12,1.4439730787656657,2.1808625802206776,-1.336215756599695,-0.22006063085901006,1.5218289905973605,3.3629601423028292,8.500078962413596,-269.45112072381414,0,852,NA,200,100,100,7,552.9022414476283,575.9904630134646,12,0,0.6189901759779254,0.1961255916804313,0.022267687863474817,0.2653416217711875,0.5162650986849064,0.16208584652612046,0.03383631354603578,2.0343160827507312e-4,0.027930748083181155,0.08916823968518797,0.2639108362537055,0.2794522165871882,0.3009599188974973,0.038578040493239873,2.2267687863474817,26.53416217711875,51.62650986849064,16.208584652612046,3.383631354603578,0.02034316082750731,2.7930748083181154,8.916823968518797,26.39108362537055,27.945221658718822,30.09599188974973,3.8578040493239873,200000,200000,0.283575,0.470785,0.589635,0.60609,0.683145,0.68914,-1.5509166679991842,-0.6627363140109656,0.5483126133426424,2.1991353345532234,4.3405747479295,9.499507076781349,-1.8303426406739773,-0.6971486743260886,0.7027831301122657,2.3978259732043767,5.136626564799917,10.693395100204667,3.633125781486395,3.7331529766015286,3,0.2917578917403918,-0.2794259726747932,-0.03441236031512307,0.1544705167696233,0.19869063865115333,0.7960518168704169,1.1938880234233178
13,100,100,0.71,0.18,0.53,39,24,19,5,7,6,11,8,10,9,6,56,1.2265281200366105,0.8778962950512288,0.5533847195556728,0.3054807880993974,0.1509692154967774,0.27931903444745404,-0.3318533464368165,-0.9153650878428141,-1.1263911290388005,-1.554773594596853,TRUE,0.6045551183355772,1.0640639062433777,13,2.1391605453908866,2.648854984467014,0.058082915879382455,0.7798650856814444,1.6004978055126444,2.102985258762711,2.679749201398376,-292.81482134515113,0,118,NA,200,100,100,7,599.6296426903023,622.7178642561386,13,0,0.7063919848019546,0.18273839858731133,0.38923511581327686,0.24301648531135256,0.18501000028805925,0.06780586005110822,0.0486509696183991,0.06628156891780401,0.11148821706580414,0.0766520416999576,0.10546775643228357,0.06924747063665265,0.07960949514729021,0.5575350190180118,38.92351158132769,24.301648531135257,18.501000028805926,6.780586005110822,4.86509696183991,6.628156891780401,11.148821706580414,7.66520416999576,10.546775643228356,6.924747063665265,7.9609495147290215,55.75350190180119,200000,200000,0.403645,0.54155,0.55916,0.538125,0.54037,0.782525,-0.5629293679939243,0.40544085670124486,1.1523186992754235,1.8338457588927988,2.3669845713310766,3.697404393783896,-0.8329465064500851,0.43344668145823323,1.2000042435108453,1.8528418777035867,2.3900500237483593,5.884343594834357,2.632300237281789,2.5598845135040644,3,0.46456575050760784,-0.2700171384561607,0.028005824756988373,0.04768554423542182,0.018996118810787888,0.02306545241728264,2.1869392010504614
14,100,100,0.8,0.14,0.66,30,43,13,7,6,1,5,12,3,18,35,27,1.6448536269514715,0.9541652531461942,0.8416212335729144,0.3054807880993974,-0.612812991016627,0.5244005127080407,-0.612812991016627,-1.080319340814956,-1.4757910281791702,-2.3263478740408408,TRUE,0.7744729547495373,1.3966225691980512,14,2.6267586955418727,2.488197226345952,-0.1797178118482009,1.1537178729975976,1.6771978961791443,2.730201709391871,5.423774789851701,-295.9381185876752,0,208,NA,200,100,100,7,605.8762371753504,628.9644587411867,8,0,0.7688444051814003,0.17047078307396124,0.3021355352005116,0.4273164443260512,0.10007723739947594,0.10734510334677017,0.058724924950637636,0.004400754776553439,0.04553788402647706,0.11850614938723046,0.06711156140489222,0.15201351532856452,0.33940130800080737,0.2774295818520284,30.21355352005116,42.73164443260512,10.007723739947593,10.734510334677017,5.872492495063764,0.44007547765534394,4.553788402647705,11.850614938723046,6.711156140489222,15.201351532856453,33.94013080008074,27.742958185202838,200000,200000,0.459985,0.596935,0.543595,0.583855,0.66558,0.738725,-0.706971945377977,0.43660578686495877,1.3980669529249434,2.122721028292684,3.546506345408334,6.424747766300115,-0.8154708372732359,0.5671269911064134,1.4206080712883387,2.2109508021536084,3.978497476785743,8.122836383781596,5.578336277870117,6.002505445016887,3,0.11148839335455252,-0.10849889189525885,0.13052120424145464,0.02254111836339523,0.08822977386092434,0.43199113137740897,1.6980886174814813
15,100,100,0.58,0.06,0.52,71,19,4,1,1,4,24,14,4,3,8,47,0.7063025628400875,0.3054807880993974,0.20189347914185077,0.12566134685507413,-0.0752698620998299,-0.5533847195556729,-1.2815515655446008,-1.554773594596853,-1.6448536269514726,-1.7506860712521695,TRUE,0.5861774538724722,1.0482857272599437,15,2.1035299345570393,2.859105342565851,1.0737638805340426,2.2207729839093258,2.613033553986345,2.8351349762245897,3.379208670640454,-232.65861560334181,0,694,NA,200,100,100,7,479.31723120668363,502.4054527725199,17,0,0.566893584765249,0.0706889843312124,0.710547200429121,0.1866090963776902,0.032154718861976406,0.01366861158782351,0.023519959260758783,0.03350041348263011,0.2384551240211685,0.14450572905414835,0.050145562159434165,0.02795214157938719,0.06619809052014247,0.4727433526657193,71.0547200429121,18.66090963776902,3.2154718861976406,1.366861158782351,2.3519959260758783,3.350041348263011,23.84551240211685,14.450572905414836,5.014556215943417,2.795214157938719,6.619809052014247,47.27433526657193,200000,200000,0.47437,0.580805,0.527395,0.517765,0.538435,0.788525,-0.0648821885301599,1.5610867631366545,2.4046044675889946,2.7202360394567515,3.084127734457117,4.3848530796223075,-0.24970488807613783,1.6541358933898054,2.416713906555564,2.7238851648010205,3.104550189481167,6.6964447827031295,1.7240240724507652,1.9262472720761745,3,0.5878545617832951,-0.18482269954597794,0.09304913025315087,0.012109438966569464,0.0036491253442689775,0.020422455024049935,2.311591703080822
16,100,100,0.66,0.16,0.5,51,9,24,7,4,5,14,1,19,14,10,42,1.080319340814956,1.0364333894937894,0.41246312944140484,0.050153583464733656,-0.2018934791418509,-0.025068908258711057,-0.2533471031357998,-0.9944578832097528,-1.3407550336902165,-1.6448536269514726,TRUE,0.8237817140187584,1.177107204510505,16,1.8473134116175662,2.05625719861742,0.40555932697238095,0.6218745469036597,1.731494992655667,2.456268496059086,3.0698361061464436,-288.7356803814258,0,136,NA,200,100,100,7,591.4713607628516,614.559582328688,8,0,0.6528302137275337,0.16223660990955335,0.513449367578037,0.07108659079722635,0.25322743171518325,0.08005627825673944,0.03681289436588575,0.04536743728692816,0.13317662525997317,0.02969954229887556,0.18429361871361763,0.12819259779996667,0.10053974934245125,0.4240978665851157,51.34493675780371,7.108659079722635,25.322743171518326,8.005627825673944,3.681289436588575,4.536743728692816,13.317662525997317,2.9699542298875556,18.429361871361763,12.819259779996667,10.053974934245124,42.40978665851157,200000,200000,0.53768,0.51537,0.579755,0.55028,0.53798,0.715725,-0.37059554143507667,0.5121660167336533,1.1082973475560811,2.0556648178223655,2.7342997430903324,4.082569316301797,-0.330829889426611,0.5154937497234509,1.1953938117008676,2.09169405071359,2.7578786688699237,5.421025581697357,2.2481352600302014,2.6654447167872086,3,0.44613157854427143,0.03976565200846566,0.003327732989797605,0.08709646414478645,0.036029232891224616,0.02357892577959131,1.3384562653955605
17,100,100,0.65,0.27,0.38,22,20,31,18,6,3,4,9,22,24,18,23,1.7506860712521695,1.1263911290388005,0.3853204664075676,-0.22754497664114945,-0.7388468491852137,0.7721932141886849,0.20189347914185077,-0.612812991016627,-1.3407550336902165,-1.8807936081512509,TRUE,0.9235749795065222,0.9875368419058714,17,1.2886034736620053,1.5246417583615164,-0.4277683334104688,0.16502629802782265,1.1806771453753764,2.2866484909691156,3.3683255863523573,-327.1332437988451,0,110,NA,200,100,100,7,668.2664875976902,691.3547091635265,6,0,0.658139883601853,0.26440143471584976,0.21570777032484215,0.21261792326847942,0.3072728716908287,0.16778646465894687,0.06275425480191799,0.03386071525498491,0.045842635640385467,0.07790112750136027,0.21811635325640116,0.25287156468697397,0.1797063646369469,0.22556195427793224,21.570777032484216,21.261792326847942,30.727287169082867,16.77864646589469,6.275425480191799,3.3860715254984908,4.5842635640385465,7.790112750136028,21.811635325640115,25.287156468697397,17.97063646369469,22.556195427793224,200000,200000,0.54917,0.54113,0.566275,0.5608,0.547395,0.622275,-0.8693370554896522,-0.12744833272807726,0.6321149266831791,1.6510751531410959,2.7385873043363707,4.3741255403301995,-0.8187825380690507,-0.10171236898099359,0.7008124725416638,1.7163994314277096,2.7875964219980496,4.9859477680732445,0.569152823701844,0.5659157199466923,3,0.904188891901644,0.050554517420601575,0.025735963747083673,0.06869754585848464,0.06532427828661369,0.049009117661678925,0.611822227743045
18,100,100,0.53,0.1,0.43000000000000005,51,22,17,7,3,0,8,20,19,6,8,39,1.4050715603096327,0.5828415072712162,0.0752698620998299,-0.0752698620998299,-0.27931903444745404,-0.025068908258711057,-0.612812991016627,-1.2815515655446008,-1.8807936081512509,-Inf,FALSE,NA,NA,18,2.0125810101855306,1.959858215782981,0.3697929557715816,1.3348075741153422,2.3915570610371066,2.9349217395516467,3.546870447825524,-291.77182831379673,0,124,NA,200,100,100,7,597.5436566275935,620.6318781934298,5,0,0.5614044990199828,0.08742693170234239,0.5011362002787341,0.26744518605201084,0.1439916819669127,0.03567903768268965,0.023344402220458527,0.028403491799194214,0.09903891366589687,0.14433428053537506,0.19522230677874527,0.09687078179994624,0.09765197839500239,0.36688173882503416,50.11362002787341,26.744518605201083,14.39916819669127,3.567903768268965,2.3344402220458527,2.8403491799194214,9.903891366589686,14.433428053537506,19.52223067787453,9.687078179994623,9.765197839500239,36.68817388250341,200000,200000,0.58144,0.57871,0.57587,0.53914,0.536635,0.697955,-0.38757396176486014,0.8103426732071494,1.7859845639047902,2.640282028290373,3.2117401108802754,4.557974679370931,-0.2591030680226191,0.8836413665700232,1.8675984555033407,2.6600551058222193,3.2337644343891467,5.738395936745854,9.213314940679002,14.210357747786695,3,0.002632363066524257,0.12847089374224102,0.07329869336287387,0.08161389159855048,0.019773077531846095,0.02202432350887129,1.180421257374923
19,100,100,0.75,0.06,0.69,49,24,21,4,0,2,5,4,16,24,5,46,1.6448536269514715,1.3407550336902165,0.6744897501960817,0.025068908258711057,-0.10043372051146975,0.025068908258711057,-0.612812991016627,-1.554773594596853,-2.0537489106318225,-2.0537489106318225,TRUE,0.8214406189343836,1.743750039623922,19,3.444202725057779,2.699586232990229,0.34590031016163764,1.1196239604786193,2.6676627367768226,4.341197800221664,4.685278224799279,-266.2021747346473,0,508,NA,200,100,100,7,546.4043494692946,569.4925710351309,12,0,0.7363921114082166,0.06705989402481016,0.49283392765617623,0.22868078313965806,0.21142539517935555,0.05412337709672277,0.0037488179579741043,0.00918769897011329,0.042812610402832726,0.05106803991219393,0.16972723827675676,0.2244639458804093,0.0437454228423203,0.468182742685487,49.28339276561762,22.868078313965807,21.142539517935553,5.412337709672277,0.37488179579741043,0.9187698970113289,4.2812610402832725,5.106803991219393,16.972723827675676,22.44639458804093,4.37454228423203,46.8182742685487,200000,200000,0.558165,0.576265,0.641295,0.62984,0.52595,0.77542,-0.4012725866585041,0.7068298201287841,1.7320212649234568,3.288414958202407,4.503412267067599,5.686296041572369,-0.33500928387345463,0.7644041146739938,1.9497371001024923,3.5040745175605865,4.5117023550497155,7.832247865952528,2.327129388262083,2.7976787241958663,3,0.42388218295270164,0.0662633027850495,0.05757429454520968,0.2177158351790356,0.21565955935817938,0.00829008798211639,2.145951824380159
20,100,100,0.77,0.17,0.6,16,42,25,12,5,0,4,10,9,20,26,31,1.7506860712521695,1.080319340814956,0.7388468491852137,0.17637416478086118,-0.4958503473474532,0.9944578832097528,-0.2018934791418509,-0.9541652531461942,-1.6448536269514726,-Inf,FALSE,NA,NA,20,2.67783923676025,2.8789162495274785,-0.6131479114502456,0.631607115019267,1.6298254667300127,3.106835927579972,5.574734402469135,-302.8854393233088,0,534,NA,200,100,100,7,619.7708786466176,642.8591002124539,37,0,0.7628632572648735,0.1779579860251106,0.15783043125590926,0.429753282185802,0.23445830053317818,0.1342018606464883,0.03997082503622673,0.003785300342395548,0.04343094220039665,0.08717803827558496,0.10652776225914493,0.18536669650635385,0.27128432385387147,0.30621223690464816,15.783043125590925,42.9753282185802,23.445830053317817,13.420186064648831,3.997082503622673,0.3785300342395548,4.343094220039665,8.717803827558496,10.652776225914492,18.536669650635385,27.128432385387146,30.621223690464817,200000,200000,0.331175,0.55271,0.57656,0.612575,0.65787,0.770175,-0.9975750684160483,0.011905521247606519,1.0761009901359515,2.210472270850894,3.886170271219712,6.576191665111956,-1.3405404844273463,0.07684873366103177,1.1505893203421471,2.375972150000164,4.266831380933679,8.70656436637012,1.1693316008226253,1.9154379997677906,3,0.5901419852558594,-0.34296541601129804,0.06494321241342525,0.07448833020619561,0.1654998791492699,0.38066110971396716,2.130372701258164
21,100,100,0.47,0.21,0.26,23,37,19,7,4,10,14,20,19,0,2,45,1.080319340814956,0.41246312944140484,-0.0752698620998299,-0.0752698620998299,-0.125661346855074,0.7388468491852137,-0.2533471031357998,-0.8064212470182404,-1.080319340814956,-1.2815515655446008,TRUE,0.6271014113504159,0.5797928608394871,21,0.913520287060848,2.0153803217486077,-0.3994493917979393,0.7031612942524355,1.6015553991890674,1.8169212064132656,2.0331199954847805,-298.3134837601247,0,494,NA,200,100,100,7,610.6269675202494,633.7151890860857,42,0,0.5087391792267888,0.18256405368212347,0.2251466046311125,0.38441337297733613,0.20787596870942793,0.032558584811384295,0.02728781458090279,0.12271765428983639,0.14684640084893147,0.18270641222828937,0.16170800769599042,0.03669490183369889,0.035442053498436876,0.436602223894653,22.514660463111248,38.44133729773361,20.787596870942792,3.2558584811384295,2.728781458090279,12.271765428983638,14.684640084893147,18.27064122282894,16.17080076959904,3.6694901833698887,3.5442053498436876,43.6602223894653,200000,200000,0.35179,0.529035,0.547655,0.51073,0.51101,0.70596,-0.8508442805663956,0.14080560573631246,1.1071676118701375,1.7058820070848035,1.9218582679530543,3.0658722422906393,-1.1506075733002505,0.17563351957093082,1.1490535686062506,1.7085723005545925,1.924163983851764,4.3481785273003055,6.941153247889227,13.256822818645675,3,0.004112881271656099,-0.29976329273385494,0.03482791383461836,0.04188595673611317,0.0026902934697889958,0.002305715898709648,1.2823062850096663
22,100,100,0.82,0.13,0.69,43,22,22,6,6,1,3,5,10,3,4,75,1.8807936081512504,1.4050715603096327,0.9153650878428139,0.8064212470182404,0.6744897501960817,0.17637416478086118,-0.3853204664075676,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,TRUE,0.48901406240471823,1.6388878851140918,22,4.634353133722697,3.89738797042905,0.15498837650568037,0.8882039105319668,2.1218046074202497,2.6373416700161796,3.449465921702064,-238.60966975911916,0,130,NA,200,100,100,7,491.2193395182383,514.3075610840746,2,0,0.851232062423311,0.11291565754837662,0.4246775380345511,0.2380482347976901,0.22435856961938216,0.043864247264994605,0.037787947418614354,0.031263462864767666,0.04259317266223691,0.0305878672645574,0.07558689764989476,0.03961314102995611,0.06948953520922455,0.7421293861841303,42.46775380345511,23.80482347976901,22.435856961938217,4.3864247264994605,3.7787947418614354,3.1263462864767666,4.259317266223691,3.05878672645574,7.558689764989476,3.961314102995611,6.948953520922455,74.21293861841303,200000,200000,0.40458,0.554825,0.608055,0.547565,0.572995,0.87617,-0.5056221654911578,0.5038815020344227,1.4087050798780227,2.36017161847409,2.9925321712327566,4.457719378307433,-0.8240496227872093,0.5428566405562346,1.5452303189712358,2.384034664641963,3.0507436241821093,8.739686098633374,7.3832728168243085,7.671438597298173,3,0.05331328645547195,-0.3184274572960515,0.03897513852181189,0.136525239093213,0.023863046167873048,0.058211452949352704,4.281966720325941
23,100,100,0.66,0.13,0.53,8,53,26,6,6,1,0,18,16,8,43,15,Inf,0.9153650878428139,0.41246312944140484,0.20189347914185077,-1.0364333894937894,1.4050715603096327,-0.27931903444745404,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,23,1.9303118655496567,1.8171293472374817,-0.9565482817656539,0.779280140456611,1.8308939719156438,2.299814049660714,5.193498642936239,-275.2788523983046,0,138,NA,200,100,100,7,564.5577047966092,587.6459263624455,48,0,0.652237623672344,0.14808645186961666,0.07407351940224992,0.5580084985286722,0.21983153019946122,0.052672822650057016,0.0898764696984361,0.005537159521123547,0.007466398717657737,0.14450398828805217,0.19579198932194616,0.09443560992875338,0.40485172763093064,0.15295028611265993,7.407351940224991,55.800849852867216,21.983153019946123,5.267282265005702,8.98764696984361,0.5537159521123547,0.7466398717657737,14.450398828805216,19.579198932194615,9.443560992875339,40.48517276309306,15.295028611265993,200000,200000,0.490725,0.629805,0.582985,0.533225,0.63923,0.658905,-1.2502741244489268,-0.050062464954695164,1.2397988335644659,2.048987852332388,3.1470687706220972,6.194535449311656,-1.2710479618894437,0.16257623976113586,1.3263054781018624,2.0641885507455173,3.5254334096469524,7.083732269204647,4.285538278290884,5.786888188890308,3,0.12245166202589042,-0.020773837440516862,0.21263870471583102,0.08650664453739654,0.01520069841312921,0.3783646390248552,0.8891968198929918
24,100,100,0.5,0.1,0.4,2,18,70,2,7,1,0,5,45,1,14,35,Inf,1.6448536269514715,0,-0.025068908258711057,-0.3853204664075676,2.053748910631822,0.8416212335729144,-1.2815515655446008,-1.4050715603096322,-2.3263478740408408,FALSE,NA,NA,24,1.7281580255597992,1.9639128479783452,-1.4254500481236314,-0.46067630800261294,2.3420947006399606,2.4561451693567133,3.507430142010116,-217.54123143784238,0,608,NA,200,100,100,7,449.08246287568477,472.170684441521,41,0,0.5188306276794358,0.09165050845056755,0.015611780335256406,0.18930616036237022,0.7034315508518059,0.009460469572465269,0.052660955665818854,0.029529083212283425,0.006862153558768134,0.04058556881487231,0.4337216499469238,0.02027459404022869,0.16610380705982541,0.33245222657938167,1.5611780335256407,18.930616036237023,70.34315508518058,0.9460469572465269,5.266095566581885,2.9529083212283425,0.6862153558768135,4.058556881487231,43.37216499469238,2.027459404022869,16.610380705982543,33.245222657938164,200000,200000,0.366015,0.499185,0.674225,0.507545,0.56169500000000006,0.69195,-1.6247749738665305,-0.830456930036954,0.6428643412892995,2.3981902388905896,2.8956708369354205,4.517513943009663,-1.7608582569204203,-0.8348048003462403,1.1129421929213619,2.3990171065442483,2.9605801814555783,5.67314396172405,4.510412384596181,6.106997920030339,3,0.1065190116338044,-0.13608328305388984,-0.004347870309286295,0.4700778516320624,8.268676536586916e-4,0.06490934452015784,1.1556300187143869
25,100,100,0.84,0.11,0.73,8,35,46,5,4,2,0,4,12,19,28,37,Inf,1.7506860712521695,0.9944578832097528,0.3853204664075676,-0.3318533464368165,1.4050715603096327,0.17637416478086118,-1.2265281200366105,-1.554773594596853,-2.0537489106318225,FALSE,NA,NA,25,3.021996708697135,2.1573828904253056,-0.9326734444240186,0.1994925928655955,1.9224431530835515,2.936675794881518,4.613876853715913,-273.6816529811435,0,132,NA,200,100,100,7,561.363305962287,584.4515275281233,14,0,0.8107605070492753,0.13605763196917287,0.07876440380206665,0.3620434128970834,0.4231345513316771,0.08439804312877963,0.04179525248693339,0.009864336353459846,0.0019243648636670556,0.022802160579739272,0.16451296750731842,0.16409475620780248,0.2666082275667912,0.38005752327468156,7.876440380206665,36.20434128970834,42.31345513316771,8.439804312877964,4.179525248693339,0.9864336353459846,0.19243648636670557,2.2802160579739272,16.451296750731842,16.40947562078025,26.66082275667912,38.00575232746816,200000,200000,0.511925,0.612355,0.678885,0.587945,0.612545,0.72275,-1.231839418610807,-0.3166859356376197,0.9139304239620527,2.353918158267384,3.5552647328150186,5.618367874381762,-1.2348786859304361,-0.19545318454737415,1.2207065204140914,2.4418549875941453,3.7447052964459515,7.044138716898399,5.8186481423887235,6.061165548403354,3,0.10867201384766512,-0.003039267319629113,0.12123275109024556,0.30677609645203874,0.0879368293267615,0.18944056363093287,1.4257708425166369
26,100,100,0.67,0.28,0.39,10,31,31,14,10,4,2,15,16,19,22,26,2.053748910631822,0.9541652531461942,0.4399131656732339,-0.050153583464733656,-0.6433454053929168,1.2815515655446008,0.2275449766411493,-0.5828415072712162,-1.080319340814956,-1.7506860712521695,TRUE,0.8704401137283935,0.8824598951013004,26,1.1906235802219782,1.5997672024734608,-0.859815606214869,0.16593989179116786,1.0629624181102577,1.876910467528912,3.134170051459352,-325.50836267361876,0,1220,NA,200,100,100,7,665.0167253472375,688.1049469130738,38,0,0.6614455204167787,0.2920848110606634,0.09416328005453267,0.3344941758223091,0.2792577330624948,0.15016110150406337,0.09932191984396022,0.04260178971263984,0.027247356649587436,0.122700411994046,0.18860671093958783,0.18288330144264298,0.2217982051404933,0.25676401383364245,9.416328005453266,33.449417582230915,27.92577330624948,15.016110150406337,9.932191984396022,4.260178971263984,2.7247356649587435,12.270041199404599,18.860671093958782,18.288330144264297,22.179820514049332,25.676401383364244,200000,200000,0.47177,0.54873,0.55557,0.544975,0.556655,0.638405,-1.1773972804725765,-0.30898060914048536,0.5847398776303635,1.4278987554677203,2.387566705373445,4.146127564166244,-1.221440702585593,-0.26113439600118576,0.6341660815461313,1.4641350108791993,2.4602859349171875,4.853898323212158,1.9063577432906913,1.9029311462940535,3,0.5927960266710228,-0.04404342211301637,0.0478462131392996,0.0494262039157678,0.03623625541147901,0.07271922954374244,0.7077707590459141
27,100,100,0.88,0.19,0.69,29,28,24,12,5,2,2,3,7,25,13,50,2.053748910631822,1.6448536269514715,1.17498679206609,0.3318533464368165,0,0.5533847195556728,-0.17637416478086135,-0.8778962950512285,-1.4757910281791702,-2.0537489106318225,TRUE,0.8275329421871438,1.7081505393136043,27,3.0066064565937416,2.2388877465114976,-0.20515821033513248,0.5610151177416504,1.4804241752803615,2.9231461543455994,3.819180277057788,-288.3790280701889,0,128,NA,200,100,100,7,590.7580561403778,613.8462777062141,2,0,0.8615403832438806,0.20351035518729865,0.2929599738027117,0.272209570974059,0.23132010003593062,0.15116582595649308,0.030637802985411522,0.021706726245394048,0.015030165478007174,0.03570200638216212,0.08772744489595016,0.21570937682175084,0.1445907943311931,0.5012402120909366,29.29599738027117,27.2209570974059,23.132010003593063,15.116582595649309,3.063780298541152,2.170672624539405,1.5030165478007174,3.570200638216212,8.772744489595016,21.570937682175085,14.45907943311931,50.12402120909366,200000,200000,0.568205,0.582405,0.597715,0.62644,0.56752,0.744575,-0.7231725141587171,0.170230386981305,0.9772080251113717,2.0537461338131435,3.308148308202772,4.823799844614387,-0.6484959138514823,0.23190994268868026,1.065684918149896,2.2361824917454336,3.3665404670741554,6.45590962924648,3.2437303127712984,3.08968337360972,3,0.3780033935290542,0.07467660030723478,0.061679555707375266,0.08847689303852424,0.18243635793229007,0.058392158871383604,1.6321097846320933
28,100,100,0.59,0.09,0.5,19,43,29,5,3,1,6,15,20,11,16,32,1.5547735945968528,0.8064212470182404,0.2275449766411493,-0.050153583464733656,-0.4676987991145081,0.8778962950512288,-0.3054807880993974,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.6202443429614816,1.015240584248021,28,1.9968838247704075,2.5084931738488105,-0.5186043570941812,0.7756140003959304,2.295804482136568,3.0882262645076515,4.419715424114083,-301.75638657506926,0,128,NA,200,100,100,7,617.5127731501385,640.6009947159748,29,0,0.588383305501873,0.0957779924110459,0.1864332939398855,0.44458463991662733,0.27320407373244127,0.05121854385849878,0.032593953879252346,0.011965494673294774,0.06548904404853163,0.130992072702539,0.2151355777470564,0.1118789842099614,0.15991523108024808,0.3165890902116635,18.64332939398855,44.45846399166273,27.320407373244127,5.121854385849877,3.2593953879252346,1.1965494673294774,6.548904404853164,13.099207270253899,21.513557774705642,11.18789842099614,15.991523108024808,31.658909021166348,200000,200000,0.353265,0.558275,0.60415,0.55575,0.58353,0.743675,-0.9304452030895171,0.11737368527997614,1.393098393049901,2.6436596775251724,3.6139942562095624,5.420734335728014,-1.2303615086798474,0.18885162217658796,1.5534050046398278,2.68749593852787,3.7240156717293833,7.169375585571305,0.6489003072578121,0.6413444068204781,3,0.8869056521480551,-0.29991630559033033,0.07147793689661182,0.16030661158992676,0.04383626100269744,0.11002141551982092,1.748641249843291
29,100,100,0.58,0.17,0.4099999999999999,12,47,24,11,6,0,4,23,15,13,17,28,1.7506860712521695,0.612812991016627,0.20189347914185077,-0.125661346855074,-0.5828415072712162,1.17498679206609,-0.22754497664114945,-0.9541652531461942,-1.554773594596853,-Inf,FALSE,NA,NA,29,1.508739312272805,2.161744657253141,-0.7909621045400758,0.7284090695897735,1.7063521032516977,2.616560983530125,4.093821006891481,-306.9844818403352,0,124,NA,200,100,100,7,627.9689636806704,651.0571852465067,49,0,0.5985371165541467,0.1660040870898104,0.11019350260046061,0.5069360631860469,0.21686634712368213,0.09555503228138418,0.053911924725247196,0.01653713008317903,0.055165900572431696,0.18301521170667878,0.1632817711667428,0.1478888872289022,0.1896518541486628,0.2609963751765817,11.01935026004606,50.69360631860469,21.686634712368214,9.555503228138418,5.39119247252472,1.653713008317903,5.516590057243169,18.30152117066788,16.32817711667428,14.78888872289022,18.96518541486628,26.09963751765817,200000,200000,0.349125,0.55083,0.561985,0.55713,0.58055,0.70709,-1.1252121492668,-0.015447442684838057,1.164348703900317,2.101024610620152,3.1858346350858997,5.100269233297466,-1.3739826571429594,0.05957029911824502,1.2234088276425727,2.152427324611591,3.309208275437402,6.428410861930017,3.1798604389839045,6.4399013465826425,3,0.09206301803888617,-0.2487705078761595,0.07501774180308307,0.059060123742255666,0.05140271399143881,0.12337364035150244,1.328141628632551
