ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,Ro,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.59,0.33,0.25999999999999995,7,39,21,14,14,5,1,22,18,16,21,22,2.3263478740408408,0.7388468491852137,0.2275449766411493,-0.17637416478086135,-0.7721932141886849,1.4757910281791708,0.1004337205114699,-0.4399131656732338,-0.8778962950512285,-1.6448536269514726,TRUE,1.001631306520723,0.7465744731571835,11,0.593857616935371,0.08480355953515392,-1.5239596065164998,-0.08857007558603591,0.4519106508524168,0.8934107376155281,1.640238586881027,-322.5237721227539,0,138,NA,200,100,100,7,659.0475442455078,682.1357658113441,1,0,0.5940545991184767,0.325666675604122,0.0637594009745917,0.4009523944333661,0.2096215289879202,0.13984804833544184,0.13534084269581947,0.05047778457286067,0.015645534872330585,0.21085119270663563,0.179448673302557,0.15940894188748211,0.2146743672111667,0.2199712900198279,6.3759400974591705,40.09523944333661,20.96215289879202,13.984804833544185,13.534084269581948,5.047778457286068,1.5645534872330584,21.08511927066356,17.9448673302557,15.940894188748212,21.46743672111667,21.997129001982792,200000,200000,0.55339,0.56282,0.526525,0.52006,0.53707,0.59998,0.55496388963198,0.5637423882388223,0.5265912187981836,0.5217460213809572,0.5359564490920412,0.600273352057161,-1.959077433421818,-0.6795593751815103,0.17729143934672348,0.661820872425238,1.209846760768778,2.058735799360835,-1.884112533936745,-0.5941686552899531,0.19159885625924572,0.6713889772338643,1.2362473571468922,2.1562639838460345,0.3615522355224293,0.3894529781877642,3,0.9424125411455065,0.0749648994850729,0.08539071989155722,0.014307416912522242,0.009568104808626243,0.026400596378114205,0.09752818448519962
12,100,100,0.59,0.12,0.47,14,42,32,5,7,0,2,13,26,17,16,26,2.053748910631822,1.0364333894937894,0.2275449766411493,-0.2018934791418509,-0.6433454053929168,1.080319340814956,-0.15096921549677725,-1.17498679206609,-1.4757910281791702,-Inf,FALSE,NA,NA,12,0.9353848191754255,0.25737691558006104,-1.067712329936915,0.13075508843744355,1.1219669805654147,1.6356153202797634,3.6333842134247627,-299.4020538143036,0,122,NA,200,100,100,7,612.8041076286072,635.8923291944435,9,0,0.5737299882178681,0.13093823974855456,0.14282514743932134,0.4091903265041162,0.3170462863080079,0.07997817877088009,0.05082019697552065,1.3986400215382222e-4,0.016770977165127432,0.13956357660192883,0.26993545801507557,0.13671872479880656,0.17704416883847093,0.25996709458059075,14.282514743932134,40.919032650411616,31.70462863080079,7.997817877088009,5.082019697552065,0.013986400215382222,1.6770977165127432,13.956357660192884,26.993545801507558,13.671872479880657,17.70441688384709,25.996709458059076,200000,200000,0.595235,0.588225,0.57554,0.5406,0.599055,0.67338,0.5937250762272341,0.5870944993878409,0.5754211146164119,0.5395050228686642,0.6005106266135714,0.6743196936550465,-1.5796302475444284,-0.41529709944761,0.5770344258146908,1.3489867401073274,2.0497371880545736,3.877385422396881,-1.4405742078308463,-0.3148472225024519,0.6508076862097083,1.369135996171782,2.2009946141540624,3.9393187586753378,3.0229442110124243,3.093510168756889,3,0.3774312499737379,0.13905603971358205,0.10044987694515811,0.07377326039501753,0.0201492560644545,0.15125742609948878,0.061933336278456874
13,100,100,0.64,0.37,0.27,16,26,21,21,12,4,8,14,14,19,13,32,1.4050715603096327,0.7721932141886849,0.35845879325119373,-0.125661346855074,-0.4676987991145081,0.9944578832097528,0.20189347914185077,-0.3318533464368165,-0.9944578832097528,-1.7506860712521695,TRUE,0.6928997983442293,0.6490925226712266,13,0.3146552404011598,0.26462069467882143,-0.9678747516214625,-0.20720928980750808,0.312605510364084,0.9893999184761062,1.7523064368031607,-338.12119049788555,0,124,NA,200,100,100,7,690.2423809957711,713.3306025616074,38,0,0.632911684207161,0.3772901955741911,0.16655346265950238,0.25136974361044534,0.2047865981558612,0.21605643836714472,0.12137319229597066,0.0398605649110757,0.07341173607741487,0.14785090127087236,0.14582567844455174,0.18450573123267405,0.12843581457595163,0.3199701383985354,16.65534626595024,25.136974361044533,20.47865981558612,21.60564383671447,12.137319229597065,3.98605649110757,7.341173607741487,14.785090127087235,14.582567844455173,18.450573123267404,12.843581457595162,31.997013839853537,200000,200000,0.537125,0.518875,0.514,0.51693,0.51974,0.654705,0.5359111337077221,0.5195439937716335,0.5135645180872672,0.5175413510758814,0.519275086070399,0.6552011897796799,-1.4994668677490954,-0.5598435357607529,0.051522159580819064,0.626607291313824,1.3067628902464616,2.1557535432622252,-1.4411410652676535,-0.5451929521892938,0.058541941932529984,0.6383695808202114,1.3211287392957436,2.200471591065174,0.2296219195801546,0.22890234880231788,3,0.9727938827050917,0.058325802481441924,0.014650583571459097,0.0070197823517109195,0.011762289506387469,0.014365849049281953,0.044718047802948746
14,100,100,0.74,0.08,0.66,47,27,18,5,1,2,3,7,16,11,18,45,1.8807936081512504,1.2815515655446008,0.6433454053929168,0.3318533464368165,-0.125661346855074,0.0752698620998299,-0.6433454053929168,-1.4050715603096322,-1.8807936081512509,-2.0537489106318225,TRUE,0.8795688157523635,1.8416204287329816,14,1.905535883480889,0.08082689846023354,-0.05688979566329494,0.641338207649877,1.3476581878166087,1.7055804137806112,2.1545789413544103,-279.8464876133576,0,202,NA,200,100,100,7,573.6929752267152,596.7811967925516,20,0,0.7348516949732395,0.08888417304951146,0.47731649151511674,0.26203202324507274,0.17176731219029906,0.044841058741000084,0.028445715101777735,0.015597399206733642,0.022847401158364266,0.07190054155411092,0.17040036231428524,0.12160085865162025,0.16322543445537274,0.4500254018662466,47.731649151511675,26.203202324507274,17.176731219029907,4.484105874100008,2.8445715101777735,1.5597399206733642,2.2847401158364264,7.190054155411092,17.040036231428523,12.160085865162024,16.322543445537274,45.002540186624664,200000,200000,0.71516,0.60724,0.609935,0.55706,0.57141,0.72944,0.7175714588771378,0.6076953698850955,0.6096018253565925,0.5564190539723176,0.5701945810461726,0.7297566170839606,-0.8344510013853182,0.28055171071236706,0.9541568651029142,1.5104706234629715,1.898262974836562,2.510814884600739,-0.43444153922895334,0.35542387163054245,1.0315007578662745,1.5306460258163948,1.9296701075196403,2.868432006265956,2.030130591789676,2.3982755829116362,3,0.49395570313547954,0.4000094621563649,0.07487216091817539,0.07734389276336029,0.0201754023534233,0.031407132683078265,0.35761712166521686
15,100,100,0.58,0.19,0.38999999999999996,4,31,46,9,8,2,0,18,24,13,15,30,Inf,0.9153650878428139,0.20189347914185077,-0.125661346855074,-0.5244005127080407,1.7506860712521695,0.3853204664075676,-0.8778962950512285,-1.2815515655446008,-2.0537489106318225,FALSE,NA,NA,15,0.5439808598723757,0.25280873781010965,-1.83153337950864,-0.30279775663238606,0.7842570230637569,1.2246330049479746,2.0727543177914947,-293.4981211912093,0,142,NA,200,100,100,7,600.9962423824186,624.0844639482549,25,0,0.5554646006546176,0.216444655812998,0.03351048511126761,0.3475115114691111,0.4025333476066233,0.106087892514377,0.09125918838252578,0.019097574916095206,0.006547082697324474,0.14181466485904579,0.2961736517890123,0.11731819969336481,0.13814483347965034,0.3000015674816024,3.3510485111267614,34.751151146911106,40.25333476066233,10.6087892514377,9.125918838252577,1.9097574916095206,0.6547082697324474,14.18146648590458,29.617365178901228,11.731819969336481,13.814483347965034,30.00015674816024,200000,200000,0.54619,0.55839,0.54778,0.520255,0.535475,0.664225,0.5465655476624889,0.5594551403851973,0.5481720975176164,0.5198213638739252,0.5363651620869386,0.6642495877471883,-2.224875830165752,-0.8820130291704351,0.21796850031382284,0.9883686785699571,1.555093242068527,2.4378101469453712,-2.165695350291476,-0.7995744297522096,0.26938444107099,0.9970564856993706,1.5849348679109225,2.507162709121674,4.070562868318448,5.3564331801449745,3,0.147482158408909,0.05918047987427588,0.08243859941822551,0.05141594075716718,0.008687807129413416,0.02984162584239547,0.0693525621763027
16,100,100,0.55,0.15,0.4,4,27,54,3,5,7,1,16,28,5,9,41,2.3263478740408408,0.9541652531461942,0.12566134685507413,0,-0.22754497664114945,1.7506860712521695,0.49585034734745304,-1.0364333894937894,-1.17498679206609,-1.4757910281791702,TRUE,0.7527848695113443,0.8526295364114271,16,0.36976018035643293,0.32042075457027314,-1.7592467905022646,-0.4270999267591622,0.9149320776183747,1.0901623923980919,1.4877611337589256,-270.4488972147931,0,142,NA,200,100,100,7,554.8977944295862,577.9860159954225,4,0,0.5194135514348226,0.18011364440761857,0.039267799984893687,0.29538547316584174,0.48523308244164604,0.042292836260274025,0.06941385870499117,0.06840694944235337,0.011299256628796463,0.13329219686211355,0.3359949950742675,0.03885763084856489,0.07057797513934952,0.40997794544690813,3.9267799984893688,29.538547316584175,48.5233082441646,4.229283626027403,6.941385870499117,6.840694944235337,1.1299256628796464,13.329219686211355,33.59949950742675,3.885763084856489,7.057797513934952,40.99779454469081,200000,200000,0.53466,0.5353,0.540505,0.503415,0.51163,0.68536,0.5330906232494326,0.5366921867669582,0.5400286909341185,0.5053927993443545,0.5121398650477513,0.6873427523640119,-2.161791479507563,-0.9454666669659332,0.20951146752712024,0.9999858512768394,1.272143405494452,1.928274826150444,-2.1181996695790444,-0.900009837515797,0.26168723962209184,1.0009300435532147,1.2769426098123018,1.9901954942350069,4.078889918311694,4.117960327238736,3,0.2490050416531041,0.04359180992851863,0.04545682945013618,0.052175772094971595,9.441922763753219e-4,0.004799204317849748,0.06192066808456276
18,100,100,0.69,0.09,0.6,5,43,43,8,0,1,0,11,20,12,14,43,Inf,1.2265281200366105,0.49585034734745304,0.17637416478086118,-0.17637416478086135,1.6448536269514715,0.050153583464733656,-1.3407550336902165,-2.3263478740408408,-2.3263478740408408,FALSE,NA,NA,18,1.1594689747161602,0.3758761377785107,-1.6472837472957775,0.020341615677075486,1.213120013349078,1.800545284644075,2.5209459568331165,-263.3576034856589,0,138,NA,200,100,100,7,540.7152069713178,563.8034285371541,2,0,0.6745859349861126,0.11254196968196106,0.04974986847347989,0.4583647024582667,0.3793434593862923,0.07665467975557749,0.030035298624032314,0.005851991302351256,0.0015616715132886255,0.07790491103817976,0.245947482462419,0.13597789304407318,0.10863191072643669,0.42997613121560274,4.974986847347989,45.836470245826675,37.934345938629235,7.66546797555775,3.0035298624032314,0.5851991302351256,0.15616715132886255,7.790491103817976,24.5947482462419,13.597789304407318,10.86319107264367,42.99761312156028,200000,200000,0.597525,0.630325,0.61068,0.55495,0.567035,0.75259,0.5956734355385226,0.6317907317200476,0.6108385741358785,0.5556862801485204,0.565917664446649,0.7524106188828785,-2.064807607668086,-0.6460703518679655,0.5475868108827169,1.4645365771997734,2.072304739318784,2.841836477668925,-1.9446289844887685,-0.44879460497851675,0.677690949653156,1.496965080183364,2.1185398258981802,2.981162290188064,4.434873114589137,10.516557984101754,3,0.014648994453833164,0.1201786231793176,0.1972757468894487,0.13010413877043914,0.03242850298359068,0.046235086579396345,0.139325812519139
19,100,100,0.69,0.34,0.3499999999999999,8,22,36,24,6,4,1,7,23,30,13,26,2.3263478740408408,1.4050715603096327,0.49585034734745304,-0.27931903444745404,-0.6433454053929168,1.4050715603096327,0.5244005127080407,-0.4124631294414046,-1.2815515655446008,-1.7506860712521695,TRUE,0.9428940213828518,0.9466610835445833,19,0.820219139509964,0.10142942366006483,-1.415916508942889,-0.5243395977187786,0.4167908698902486,1.2830265312079234,1.7490040209136628,-309.0050464550529,0,136,NA,200,100,100,7,632.0100929101058,655.0983144759421,12,0,0.69150580775624,0.33841569057931487,0.07839997538618389,0.22162120464394763,0.36156312939055363,0.23867430000454248,0.059596228389701356,0.040145162185071026,0.011386186265259687,0.06893154553692324,0.228176460441577,0.30096020828009545,0.13051820801854644,0.2600273914575982,7.839997538618388,22.162120464394764,36.15631293905536,23.86743000045425,5.959622838970136,4.014516218507103,1.1386186265259688,6.893154553692324,22.817646044157698,30.096020828009546,13.051820801854644,26.00273914575982,200000,200000,0.57663,0.55717,0.5615,0.55631,0.53127,0.63019,0.5756874322879584,0.5571913653403511,0.5627069035410127,0.5579675474814904,0.5314239884879156,0.6291115389849434,-1.8674677190466495,-0.9082808546649909,-0.049921336083674536,0.7985221488402974,1.4890025268385505,2.1528817070928983,-1.7637186498895785,-0.8590544247531301,0.008193336852010957,0.8480982360645856,1.5035375752483837,2.28861939305274,0.026691207983642388,0.027389265111186015,3,0.9988042960387457,0.10374906915707105,0.04922642991186077,0.058114672935685494,0.04957608722428819,0.014535048409833218,0.1357376859598416
20,100,100,0.69,0.17,0.5199999999999999,11,28,44,13,3,1,3,10,18,7,11,51,1.8807936081512504,1.1263911290388005,0.49585034734745304,0.3054807880993974,0.025068908258711057,1.2265281200366105,0.27931903444745404,-0.9541652531461942,-1.7506860712521695,-2.3263478740408408,TRUE,0.5019064802587064,1.1205963633899947,20,0.5687538314774042,0.4928741301129103,-1.1681897443020173,-0.22754344329083576,0.9013158327016181,1.4653077515365538,2.3961730969951165,-282.2582156045036,0,128,NA,200,100,100,7,578.5164312090072,601.6046527748435,20,0,0.680375028243206,0.18371020900953616,0.12136511819492377,0.28863547789030075,0.40628919490523935,0.11229172270147358,0.06313485412464559,0.008283632183416989,0.020892858320637055,0.08708926785429599,0.21164284558186106,0.09369351642668405,0.0766572076335605,0.5100243041829614,12.136511819492377,28.863547789030076,40.628919490523934,11.229172270147359,6.3134854124645585,0.8283632183416989,2.0892858320637053,8.708926785429599,21.164284558186104,9.369351642668406,7.66572076335605,51.00243041829614,200000,200000,0.559165,0.54164,0.553625,0.526885,0.53998,0.770455,0.5586118668706833,0.5426952783635333,0.5521914954311449,0.5263468789410292,0.5404482737328831,0.7710692735141438,-1.6614315306826208,-0.6482472751120704,0.30268316916664106,1.1525003114216437,1.8017441379356953,2.728392065531892,-1.5736464289242376,-0.6091642673587631,0.36045450055270967,1.1672251749503244,1.8375425309493956,2.7900298063807187,5.576712367885578,5.8339616983331,3,0.11997378857424068,0.08778510175838328,0.03908300775330731,0.0577713313860686,0.014724863528680743,0.03579839301370025,0.061637740848826894
21,100,100,0.58,0.4,0.17999999999999994,6,17,37,13,19,8,5,12,25,15,21,22,1.6448536269514715,0.9541652531461942,0.20189347914185077,-0.17637416478086135,-0.7721932141886849,1.5547735945968528,0.7388468491852137,-0.2533471031357998,-0.612812991016627,-1.4050715603096322,TRUE,0.8175433665822014,0.3668082348151186,21,0.199528983727569,0.12000366726661009,-1.4799882656276857,-0.7087911637111549,0.2002457275773376,0.596567481214642,1.406833436806755,-332.32568101741117,0,136,NA,200,100,100,7,678.6513620348223,701.7395836006586,4,0,0.5597502080086818,0.4206442029491948,0.06943818912646453,0.16978885188794807,0.3401287560363926,0.14524610909629587,0.19565970130102917,0.07973839255186976,0.04094239256866637,0.1190889449229432,0.2802184544997086,0.13555861674415964,0.20416977760835456,0.2200218136561677,6.943818912646453,16.978885188794806,34.01287560363926,14.524610909629587,19.565970130102915,7.973839255186976,4.094239256866637,11.90889449229432,28.02184544997086,13.555861674415965,20.416977760835454,22.002181365616767,200000,200000,0.52022,0.51246,0.51766,0.50666,0.513095,0.57805,0.5198345781363894,0.5123598270115496,0.514854633115809,0.5065691827846237,0.5131005440627008,0.5789504412064951,-1.9216748448411909,-1.041815558880228,-0.23725478742515652,0.39322114855924245,0.9486429901469154,1.859811992259425,-1.8931061306517432,-1.0325054730008296,-0.2239566209071317,0.3958173159042889,0.9590531706079933,1.8930936072292202,1.2645887090400596,1.2632560009875524,3,0.7378762348089194,0.02856871418944773,0.009310085879398411,0.013298166518024818,0.002596167345046474,0.01041018046107789,0.033281614969795204
22,100,100,0.62,0.31,0.31,22,28,19,14,14,3,7,16,15,12,16,34,1.4757910281791708,0.7388468491852137,0.3054807880993974,0,-0.4124631294414046,0.7721932141886849,0,-0.4958503473474532,-0.9541652531461942,-1.8807936081512509,TRUE,0.7140563099190091,0.7869302863047073,22,0.46250611801805774,0.2837051362385261,-0.7902600446356187,7.64673722396747e-4,0.515864938316506,0.9669357186760524,1.8772338713750512,-334.00116000969143,0,132,NA,200,100,100,7,682.0023200193829,705.0905415852192,14,0,0.6266119677058775,0.3029743718643285,0.21468795794727405,0.2856171027015725,0.19672056748682498,0.1361862872339883,0.13654506107657838,0.03024302355376185,0.07531511691968538,0.15542736387621855,0.14264555149821853,0.12301880557028588,0.1636057537068918,0.33998740842869984,21.468795794727406,28.56171027015725,19.672056748682497,13.618628723398828,13.654506107657838,3.024302355376185,7.5315116919685385,15.542736387621856,14.264555149821852,12.30188055702859,16.36057537068918,33.998740842869985,200000,200000,0.553905,0.52984,0.51859,0.520175,0.534525,0.674835,0.55447897098411425,0.5299043841460592,0.5197559167758328,0.5172900235559348,0.5333306500678568,0.6741188816848875,-1.3598517156614323,-0.37462173940912347,0.25265528383058666,0.7289375567471473,1.3290101927625675,2.2649387356748143,-1.2686006775474046,-0.351292177156738,0.26278900191820065,0.7367047806025144,1.3583993627872268,2.328971472467799,0.1710017784529662,0.17133315250923348,3,0.9820787725945851,0.09125103811402768,0.023329562252385472,0.010133718087613985,0.0077672238553671,0.02938917002465935,0.06403273679298449
23,100,100,0.8,0.2,0.6000000000000001,0,21,59,17,2,1,0,2,18,28,24,28,Inf,2.053748910631822,0.8416212335729144,0.050153583464733656,-0.5828415072712162,Inf,0.8064212470182404,-0.8416212335729142,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,23,1.5494871179477112,0.12179154862231399,-12.95689175586941,-0.7596664561581914,0.8102197700164797,1.7148974366706273,2.464272877274396,-251.89466583840138,0,1220,NA,200,100,100,7,517.7893316768027,540.877553242639,35,0,0.7981241716131693,0.20890693842578223,1.073876273829002e-38,0.22372699212225214,0.5673660694519657,0.16572492206867673,0.0363174391546528,0.006864577202452704,4.847558891931675e-48,0.00919267364070851,0.19268315474612224,0.29491745714906475,0.2232041076257543,0.2800026068383502,1.073876273829002e-36,22.372699212225214,56.73660694519656,16.572492206867672,3.6317439154652797,0.6864577202452704,4.847558891931675e-46,0.9192673640708511,19.268315474612223,29.491745714906475,22.32041076257543,28.00026068383502,200000,200000,0.52612,0.654815,0.677045,0.613045,0.59096,0.691335,0.5278461339149466,0.6538048957659154,0.6799170502038051,0.6127611454521944,0.5920409486553739,0.6901965765775697,-13.033177552220874,-1.3362185674275862,0.020498973292092784,1.1804548120097322,1.9972016397873633,2.790224027000788,-13.025186821692255,-1.1002051569955786,0.29236789588898526,1.2815792267736401,2.0648452794341456,3.0068069286039876,2.6177864554317036,2.4219214698019838,3,0.48956699376682145,0.007990730528618428,0.23601341043200752,0.2718689225968925,0.10112441476390788,0.06764363964678233,0.21658290160319948
24,100,100,0.74,0.31,0.43,7,36,26,15,15,1,1,10,15,19,30,25,2.3263478740408408,1.2265281200366105,0.6433454053929168,0.12566134685507413,-0.6744897501960817,1.4757910281791708,0.17637416478086118,-0.4958503473474532,-0.9944578832097528,-2.3263478740408408,TRUE,0.8023480645554032,1.0768136179659762,24,0.9072898193045914,0.18526886422679795,-1.4549999683011765,-0.18482488044270573,0.47134532625296677,1.0225488061638401,2.315960054587241,-310.60524865953084,0,128,NA,200,100,100,7,635.2104973190617,658.298718884898,8,0,0.729966733413971,0.31869707622481247,0.07283463513698873,0.35384856100473316,0.25461972763346563,0.16543646360169717,0.1429803877150646,0.010280224908050695,0.007398752131859752,0.10453825403783698,0.15809626041633232,0.1747122287897516,0.3052419307774614,0.250012573846758,7.283463513698873,35.384856100473314,25.461972763346562,16.543646360169717,14.29803877150646,1.0280224908050695,0.7398752131859752,10.453825403783698,15.809626041633232,17.47122287897516,30.52419307774614,25.001257384675803,200000,200000,0.581855,0.58585,0.54805,0.540415,0.58698,0.659425,0.5817527391245313,0.5860490573874402,0.5490474395429179,0.5413437766456541,0.587870348077368,0.6601060486653427,-1.9004917955779954,-0.717155762239548,0.13819417110771864,0.7282778123352383,1.4632280330803187,2.655835038144116,-1.7904161082282068,-0.6143727734120864,0.1701725989182764,0.7509652696604715,1.5702641728001439,2.7686493809463224,0.5077470231451958,0.5000838671004388,3,0.918872986031693,0.11007568734978856,0.10278298882746162,0.031978427810557764,0.02268745732523325,0.10703613971982517,0.11281434280220637
25,100,100,0.54,0.36,0.18000000000000005,0,32,32,16,16,4,2,22,22,16,12,26,2.053748910631822,0.7063025628400875,0.1004337205114699,-0.3054807880993974,-0.6433454053929168,Inf,0.46769879911450835,-0.35845879325119373,-0.8416212335729142,-1.7506860712521695,FALSE,NA,NA,25,1.0221769331902597e-9,0.22914627875660531,-2.2800046122751896,-0.4781612872607732,0.30876521071149676,0.8487249453615482,1.7508014524888476,-310.7840008420142,0,588,NA,200,100,100,7,635.5680016840284,658.6562232498648,19,0,0.5211071779009999,0.37875006735875305,0.011303707464166004,0.3049639994394732,0.30498222573760775,0.18073288627067774,0.1580271229205289,0.039990058167546416,0.00871350493923305,0.23508263355616413,0.23509668360360292,0.13931861801324932,0.12181579591206554,0.25997276397568503,1.1303707464166004,30.49639994394732,30.498222573760774,18.073288627067775,15.80271229205289,3.9990058167546416,0.871350493923305,23.508263355616414,23.50966836036029,13.931861801324933,12.181579591206553,25.997276397568502,200000,200000,0.49942,0.500665,0.497595,0.50052,0.498145,0.61428,0.5000000000741572,0.5000000001253896,0.5000000000663303,0.5000000000456255,0.5000000000726725,0.6145731394526959,-2.6234112210910694,-1.0696068379650894,-0.08041709730026811,0.5648420566625476,1.2158022641539958,2.1544446888244426,-2.6234112209897673,-1.0696068377686503,-0.08041709724861096,0.5648420566870249,1.2158022642172628,2.154444688957708,2.353737708566404,4.216099260935743,3,0.23905497868581405,1.0130207783731748e-10,1.9643908721889147e-10,5.1657150779149674e-11,2.447730906851575e-11,6.326694723668425e-11,1.3326539871627574e-10
26,100,100,0.76,0.24,0.52,2,23,51,11,8,5,1,7,16,13,15,48,2.3263478740408408,1.4050715603096327,0.7063025628400875,0.3318533464368165,-0.050153583464733656,2.053748910631822,0.6744897501960817,-0.7063025628400875,-1.1263911290388005,-1.6448536269514726,TRUE,0.6246102685936629,1.0374895284594228,26,0.7586430495867795,0.3664061457130685,-1.8811038249618117,-0.6051019749299578,0.5907836751009752,1.0533211242951497,1.677074550776001,-281.1944204532335,0,166,NA,200,100,100,7,576.388840906467,599.4770624723033,41,0,0.7254340322135207,0.2773326872646995,0.02997889839968876,0.24257672265163371,0.450111691683978,0.13123576702352413,0.09933296794275537,0.04676395229842001,0.002628399798757919,0.05206590162856577,0.2198716663591557,0.11565187421562159,0.1298382095686572,0.4799439484292418,2.997889839968876,24.25767226516337,45.0111691683978,13.123576702352413,9.933296794275536,4.676395229842001,0.26283997987579194,5.2065901628565765,21.98716663591557,11.56518742156216,12.983820956865719,47.99439484292418,200000,200000,0.563025,0.5681,0.57217,0.5292,0.5383,0.7368,0.562213504688957,0.5693862166585858,0.5728680537517062,0.5290679449780762,0.5386355244578044,0.7350103455910411,-2.2683375313565124,-1.0891379581755058,-0.00634589973948393,0.8075352471660643,1.3220131170117224,2.0905236090651362,-2.1918214258352045,-1.00806514857549,0.07874187101725771,0.8209299691473325,1.3458308100065317,2.218846172520136,6.743071448279591,6.022511069546063,3,0.11052013422341478,0.07651610552130794,0.08107280960001595,0.08508777075674165,0.013394721981268232,0.023817692994809292,0.12832256345499982
27,100,100,0.56,0.05,0.51,52,35,8,3,2,0,17,16,11,11,10,35,0.9541652531461942,0.4399131656732339,0.1509692154967774,-0.125661346855074,-0.3853204664075676,-0.050153583464733656,-1.1263911290388005,-1.6448536269514726,-2.0537489106318225,-Inf,FALSE,NA,NA,27,0.9033792442020385,0.3500129586527766,0.11336363232472751,1.0062496216212236,1.4663375161297318,1.9772519000525812,10.200619074911128,-279.1493624806463,0,120,NA,200,100,100,7,572.2987249612926,595.3869465271289,48,0,0.5363848150862054,0.07127817984874052,0.5451288644987233,0.2977233816536978,0.08586957399883832,0.047271597995036996,0.024006581853703524,0,0.1395907785604407,0.21203081052537415,0.11199359582797978,0.09443776719873426,0.09193408923469452,0.3500129586527766,54.51288644987233,29.77233816536978,8.586957399883833,4.727159799503699,2.4006581853703524,0,13.95907785604407,21.203081052537414,11.199359582797978,9.443776719873426,9.193408923469452,35.00129586527766,200000,200000,0.630075,0.56647,0.535615,0.539625,0.59164,0.689845,0.6313968740083502,0.5659587314367073,0.5343185295638511,0.5377114283889989,0.5908131712630081,NA,-0.7271437241654178,0.523736204764652,1.214753125829186,1.685128512602472,2.3530825005609266,10.296852677507639,-0.4562831475922908,0.5819987422382362,1.2304645178415856,1.7041967013983155,2.4879931001983904,10.305822040443834,4.041803666894441,4.155239700761816,3,0.2451816214049113,0.270860576573127,0.05826253747358423,0.015711392012399683,0.019068188795843488,0.13491059963746377,0.008969362936195324
28,100,100,0.54,0.36,0.18000000000000005,9,29,26,16,18,2,4,15,27,17,24,13,1.7506860712521695,0.8778962950512288,0.1004337205114699,-0.3318533464368165,-1.1263911290388005,1.3407550336902165,0.3054807880993974,-0.35845879325119373,-0.8416212335729142,-2.0537489106318225,TRUE,0.8680683867942927,0.5332544747754642,28,0.4047589595628011,0.08397785737940702,-1.3308114780478655,-0.3484531643021762,0.3860709376333713,0.8700405759075956,2.0476487550026015,-328.6509961465914,0,140,NA,200,100,100,7,671.3019922931828,694.3902138590191,10,0,0.5488178812269913,0.3497220664184538,0.09162552511592127,0.2721244157907519,0.286527992674873,0.15758295125984112,0.17184190094164942,0.02029721421696329,0.03784995105677183,0.1688607300791098,0.24447143763712717,0.1709206715908796,0.2479324132084437,0.12996479642766798,9.162552511592127,27.212441579075193,28.6527992674873,15.758295125984112,17.18419009416494,2.029721421696329,3.784995105677183,16.88607300791098,24.447143763712717,17.09206715908796,24.79324132084437,12.996479642766797,200000,200000,0.538535,0.53006,0.52624,0.51799,0.53581,0.57666,0.5407635759654917,0.5315406493803406,0.5245207047591953,0.5162328199531956,0.5363634643770523,0.5760996271756316,-1.7960274601747424,-0.774943862685452,0.01797834271128413,0.6159106733014853,1.3047292478606087,2.415485707272746,-1.736448590437534,-0.7449387242123282,0.03582930391775385,0.6237320158258889,1.3452133183131092,2.4657792399368277,0.9241175174635511,0.9285220593773534,3,0.8185398902890956,0.059578869737208384,0.030005138473123805,0.017850961206469722,0.007821342524403585,0.040484070452500465,0.05029353266408165
