ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,loc,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,100,100,0.56,0.14,0.42000000000000004,3,39,44,7,4,3,0,20,24,21,21,14,Inf,0.8416212335729144,0.1509692154967774,-0.3853204664075676,-1.080319340814956,1.8807936081512504,0.20189347914185077,-1.080319340814956,-1.4757910281791702,-1.8807936081512509,FALSE,NA,NA,1,1.1406175882771208,1.5643296554835602,-1.3215599600408359,0.22121648085041512,1.6177181497450601,2.5353065227650142,3.983283071200082,-289.5473730226096,0,138,NA,200,100,100,7,593.0947460452192,616.1829676110555,2,0,0.5215161360446678,0.17991787384075586,0.023535025464236747,0.42510109462860535,0.37144600606640205,0.1037384318704111,0.05772741063777098,0.01845203133257378,0.008021139877213979,0.15729505777290684,0.3131676663052114,0.18515517672588272,0.1863909658141204,0.14996999350466467,2.353502546423675,42.510109462860534,37.1446006066402,10.37384318704111,5.772741063777098,1.8452031332573782,0.8021139877213979,15.729505777290683,31.316766630521144,18.51551767258827,18.63909658141204,14.996999350466467,200000,200000,0.43979,0.55926,0.57958,0.54483,0.55562,0.620805,-1.5396084356976223,-0.41013784081153826,0.8286706131991428,2.016430922226896,3.0977419825896457,4.986175721205447,-1.5968868899735544,-0.3323385154308151,0.9361254388675391,2.056888685216297,3.1792900574558836,5.613874245728697,7.664609757821031,9.31897706950864,3,0.02533720485176738,-0.057278454275932145,0.07779932538072315,0.10745482566839626,0.04045776298940096,0.08154807486623783,0.6276985245232503
2,100,100,0.74,0.12,0.62,4,28,56,10,1,1,1,4,21,26,20,28,2.3263478740408408,1.6448536269514715,0.6433454053929168,-0.050153583464733656,-0.5828415072712162,1.7506860712521695,0.46769879911450835,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.679689550608206,1.2498942119796594,2,2.7279249994731645,2.5433052351329826,-1.1696883259061281,-0.1248794313382291,2.012122014109085,3.849263081582503,5.496806135502008,-266.8941978664106,0,136,NA,200,100,100,7,547.7883957328212,570.8766172986575,47,0,0.7342088396351398,0.12515158730685794,0.039915578872077036,0.2821462170303718,0.5527866167906932,0.10408131016466204,0.016978825133536324,0.0040914520086595685,0.009757362379260844,0.036661774352805925,0.2193720236327934,0.25968084436733974,0.18868254696416198,0.2858454483036381,3.9915578872077035,28.214621703037178,55.278661679069316,10.408131016466204,1.6978825133536324,0.40914520086595685,0.9757362379260843,3.6661774352805923,21.93720236327934,25.968084436733974,18.868254696416198,28.58454483036381,200000,200000,0.337375,0.518305,0.663855,0.6329,0.603835,0.74445,-1.4173946832630526,-0.5665772114074968,0.7480930464305793,2.680448596776431,4.458085331053808,6.499867707496483,-1.6323827594526603,-0.5510953323678554,1.0916239694427103,2.923273268663193,4.624629717997422,8.270340532121136,1.318099272352059,1.1192807810038492,3,0.7724217831939193,-0.2149880761896077,0.015481879039641488,0.34353092301213106,0.24282467188676193,0.16654438694361406,1.7704728246246528
3,100,100,0.47,0.22,0.24999999999999997,2,41,35,3,16,3,0,30,23,2,28,17,Inf,0.5244005127080407,-0.0752698620998299,-0.125661346855074,-0.9541652531461942,2.053748910631822,0.17637416478086118,-0.7721932141886849,-0.8778962950512285,-1.8807936081512509,FALSE,NA,NA,3,0.658864237429788,1.415713897622022,-1.4869041786188084,0.2561508857574961,1.3272184377492287,1.4466167638781915,3.1682437358340803,-277.93092825224574,0,484,NA,200,100,100,7,569.8618565044915,592.9500780703278,30,0,0.46403855345935185,0.2329581726180081,0.011993621589625551,0.44915948596945326,0.3058887198229131,0.0232403278541633,0.1685133808769912,0.041204463886853615,0.010540680919623048,0.2541896566945171,0.271231108926508,0.02772949485734999,0.28005445407086627,0.1562546045311356,1.1993621589625552,44.91594859694533,30.58887198229131,2.32403278541633,16.85133808769912,4.1204463886853615,1.0540680919623049,25.41896566945171,27.123110892650796,2.772949485734999,28.005445407086626,15.62546045311356,200000,200000,0.414105,0.527645,0.540805,0.504355,0.557125,0.597425,-1.6759045404696833,-0.417134389521896,0.7419200495534198,1.3859374106616715,2.0976245769665813,4.179010908491317,-1.7497415294274044,-0.3809869879552717,0.7866476504764055,1.3866857247960038,2.19209514862502,4.6446805293674975,3.8450344097994495,5.869703003629966,3,0.1181244313915859,-0.07383698895772106,0.036147401566624326,0.044727600922985666,7.483141343322952e-4,0.09447057165843864,0.4656696208761808
4,100,100,0.88,0.19,0.69,0,52,29,16,3,0,0,6,6,10,41,37,Inf,1.5547735945968528,1.17498679206609,0.7721932141886849,-0.3318533464368165,Inf,-0.050153583464733656,-0.8778962950512285,-1.8807936081512509,-Inf,NA,NA,NA,4,5.4017832980855855,4.885501439995829,-18.633363418370273,0.42163160103540065,1.5902953160123066,3.3859824124303834,9.18463320570644,-240.05597169606204,0,186,NA,200,100,100,7,494.1119433921241,517.2001649579604,41,0,0.8871649326696589,0.1844278586628857,0,0.5189355131594351,0.2966366281776792,0.15114979588685284,0.033175463995125165,1.0259878090768115e-4,3.303957461639465e-60,0.06257068095335308,0.050264386376988046,0.1079084286725393,0.4098929064223402,0.3693635975747793,0,51.89355131594351,29.66366281776792,15.114979588685284,3.3175463995125165,0.010259878090768115,3.303957461639465e-58,6.257068095335308,5.026438637698805,10.79084286725393,40.989290642234025,36.93635975747793,200000,200000,NA,0.358815,0.590025,0.653265,0.826115,0.855815,NA,-0.3646198945222498,0.936815361772731,2.255122143110281,4.374795158987042,10.185908711660137,-18.668819140445837,-0.9413991440783128,1.0410072482269437,2.533987164644842,6.207211554597277,14.659900518310728,0.3544820431447938,0.36565083903316087,3,0.9472431406888069,NA,-0.5767792495560631,0.10419188645421273,0.27886502153456094,1.8324163956102346,4.4739918066505915
5,100,100,0.7,0.07,0.6299999999999999,43,27,23,4,0,3,12,9,9,8,5,57,1.17498679206609,0.8064212470182404,0.5244005127080407,0.3054807880993974,0.17637416478086118,0.17637416478086118,-0.5244005127080407,-1.4757910281791702,-1.8807936081512509,-1.8807936081512509,TRUE,0.434295375223479,1.0826757775815545,5,3.042071232969338,3.885880168982993,0.16326709150721225,1.0867276456099817,2.4393809675066995,3.29227532662013,3.6961696744313692,-267.2698412582869,0,448,NA,200,100,100,7,548.5396825165737,571.62790408241,23,0,0.6889407290333802,0.08351980705778339,0.42768672594814416,0.28599475924390716,0.20279870775016529,0.0470329204265052,0.011973923977792511,0.02451296265348568,0.1227395402703841,0.06854517580711149,0.11977455488912425,0.0804910984886506,0.03797371093088325,0.5704759196138462,42.76867259481442,28.599475924390717,20.27987077501653,4.70329204265052,1.197392397779251,2.451296265348568,12.27395402703841,6.854517580711149,11.977455488912426,8.04910984886506,3.7973710930883255,57.047591961384626,200000,200000,0.307175,0.55312,0.59971,0.566625,0.531955,0.84697,-0.5001247376697382,0.5927955743293716,1.6412935184957613,2.809425861585978,3.4810463833606855,4.7052777859618375,-1.1855656651763757,0.6401554465068086,1.7773670841308051,2.8666528689613107,3.4939556356288857,8.435974898322238,2.4825714110615573,4.835904092299042,3,0.18421502481629615,-0.6854409275066375,0.04735987217743698,0.1360735656350438,0.057227007375332484,0.012909252268200166,3.7306971123604002
6,100,100,0.65,0.23,0.42000000000000004,21,32,24,9,3,11,9,17,9,7,5,53,1.3407550336902165,0.6433454053929168,0.3853204664075676,0.20189347914185077,0.0752698620998299,0.8064212470182404,-0.0752698620998299,-0.7388468491852137,-1.080319340814956,-1.2265281200366105,TRUE,0.5934486557464755,0.8040293268622787,6,1.401846140015033,2.234006872015909,-0.46733959535048825,0.5327433973859061,1.2961569898330012,1.7829510857196755,2.0705641752872546,-302.40521164771167,0,126,NA,200,100,100,7,618.8104232954233,641.8986448612596,9,0,0.6495180853065923,0.23934939335611627,0.20275777917936397,0.35323920698884226,0.20465362047567748,0.08458385961995929,0.03627934365297747,0.11848619008317951,0.09938764302612631,0.12926449618181002,0.12182977548547144,0.07986438564393511,0.04614276614961388,0.5235109335130432,20.275777917936395,35.32392069888422,20.465362047567748,8.45838596199593,3.627934365297747,11.84861900831795,9.9387643026126309,12.926449618181001,12.182977548547145,7.986438564393511,4.614276614961388,52.35109335130432,200000,200000,0.35559,0.53187,0.543955,0.53204,0.51779,0.741715,-0.8957249896871742,0.032360416083690634,0.8865960387853996,1.523963585385028,1.921020731149418,3.099124795334922,-1.1908138512659896,0.06450949132372201,0.9192316783902341,1.5390358407252513,1.9261422254096405,4.735332628266915,3.519373421569983,3.4787875757347786,3,0.3235237402406983,-0.2950888615788154,0.032149075240031376,0.03263563960483451,0.015072255340223384,0.005121494260222459,1.6362078329319925
7,100,100,0.73,0.12,0.61,18,37,33,9,3,0,2,7,18,16,10,47,2.053748910631822,1.3407550336902165,0.612812991016627,0.17637416478086118,-0.0752698620998299,0.9153650878428139,-0.125661346855074,-1.17498679206609,-1.8807936081512509,-Inf,FALSE,NA,NA,7,2.9864557660385755,2.748538784710053,-0.5512594596633196,0.5338420834580069,2.1306394587816495,3.4016737610903,4.318897640237204,-283.5852530906765,0,132,NA,200,100,100,7,581.170506181353,604.2587277471893,44,0,0.7446949481921876,0.1119802778363278,0.17632306757752964,0.38003241099409574,0.3316642435920468,0.07921173351093702,0.01954223801303967,0.01322630631235111,0.026719537248638854,0.0603699534681592,0.16821556109101432,0.16794645945841935,0.1169400331141609,0.45980845561960737,17.632306757752964,38.00324109940957,33.16642435920468,7.921173351093702,1.954223801303967,1.322630631235111,2.6719537248638856,6.03699534681592,16.821556109101433,16.794645945841935,11.69400331141609,45.980845561960734,200000,200000,0.39088,0.561985,0.633425,0.59911,0.567515,0.777965,-0.953803099470487,-0.004206185269486132,1.1860558751183905,2.6441664442894717,3.7924419838166696,5.320786596282011,-1.1686999424744136,0.061152407305367376,1.3985247062991049,2.7729056720509084,3.853196635018071,7.491429298287587,1.4522922471434525,4.03208541247478,3,0.25802026343444706,-0.21489684300392653,0.0653585925748535,0.21246883118071436,0.12873922776143676,0.060754651201401444,2.1706427020055754
8,100,100,0.59,0.25,0.33999999999999997,31,19,25,6,11,8,18,10,13,9,7,43,0.9153650878428139,0.5828415072712162,0.2275449766411493,0,-0.17637416478086135,0.49585034734745304,0,-0.6744897501960817,-0.8778962950512285,-1.4050715603096322,TRUE,0.5868922178040431,0.5988151100214828,8,0.9994593773086622,2.2298924998243725,-0.1683129964692185,0.39563171279329457,1.2434367448663122,1.6686152899938065,2.3342167129650377,-322.78814634667395,0,118,NA,200,100,100,7,659.5762926933479,682.6645142591842,6,0,0.5919480940429485,0.25053179596942365,0.3062642696048698,0.2037816079391374,0.23942232648656914,0.07872574522746689,0.07946521316749178,0.09234083757446498,0.18484349685980692,0.08470772726652445,0.13850068183072023,0.0687015852428996,0.10043038325513715,0.42281612554491166,30.62642696048698,20.37816079391374,23.942232648656912,7.872574522746689,7.946521316749178,9.234083757446498,18.484349685980693,8.470772726652445,13.850068183072024,6.87015852428996,10.043038325513715,42.28161255449117,200000,200000,0.34257,0.51479,0.542715,0.523195,0.538915,0.7289,-0.6989547434112731,0.1103822017064755,0.7863577193443623,1.4445433074620126,1.970277914246827,3.357492712113517,-1.0822804912088089,0.11875722820979635,0.8218840758943167,1.4549531653871548,1.9955115966162553,4.883263437082733,3.8636048081259475,3.823534593718881,3,0.2811605049820869,-0.3833257477975358,0.008375026503320851,0.035526356549954397,0.010409857925142152,0.025233682369428356,1.5257707249692158
9,100,100,0.74,0.07,0.6699999999999999,19,56,18,5,2,0,0,13,13,12,24,38,Inf,1.1263911290388005,0.6433454053929168,0.3054807880993974,-0.3054807880993974,0.8778962950512288,-0.6744897501960817,-1.4757910281791702,-2.0537489106318225,-Inf,NA,NA,NA,9,3.3257394530885978,2.4923311553123018,-0.5255409186799431,1.3344713267455672,2.5377089995728497,3.442791227773708,5.234134668401755,-269.5929573777815,0,132,NA,200,100,100,7,553.185914755563,576.2741363213993,42,0,0.7463703197123275,0.07600377225588073,0.1842662610401823,0.5842470948959156,0.15548287180802134,0.044534266787857324,0.026152256401012042,0.005317249067011365,0.009194457665775136,0.09906513382934058,0.1453700887925568,0.1315208609737067,0.24298136494373707,0.3718680937948837,18.42662610401823,58.424709489591564,15.548287180802134,4.453426678785732,2.615225640101204,0.5317249067011365,0.9194457665775136,9.906513382934058,14.53700887925568,13.152086097370669,24.298136494373708,37.18680937948837,200000,200000,0.49075,0.67057,0.613465,0.57465,0.622985,0.748895,-0.9352142503652344,0.3304931752219235,1.8361940961425052,2.9258879309263053,4.087344885139822,6.237080406619816,-0.9755085977553786,0.6418913430664592,1.9726761115223799,2.9944950922285383,4.303170458824996,8.017221617985312,1.967743678105482,4.784520240649228,3,0.18827292162398757,-0.04029434739014415,0.3113981678445357,0.1364820153798747,0.06860716130223299,0.21582557368517463,1.7801412113654962
10,100,100,0.68,0.32,0.36000000000000004,18,36,14,11,14,7,3,16,13,8,27,33,1.8807936081512504,0.8778962950512288,0.46769879911450835,0.2533471031357998,-0.4399131656732338,0.9153650878428139,-0.10043372051146975,-0.4676987991145081,-0.8064212470182404,-1.4757910281791702,TRUE,0.9649882755804842,0.9814110741003935,10,1.2502949933559886,1.4570915941294211,-0.5456503297593034,0.4966014383145687,1.0011524042329056,1.4000425563470251,2.595016704993964,-324.676241899132,0,124,NA,200,100,100,7,663.352483798264,686.4407053641003,10,0,0.6947042815963276,0.30750602376141056,0.17804297748244546,0.3660715649614059,0.14837943379473806,0.08896980928226084,0.1466094524099285,0.07192676206922122,0.03238754098400158,0.15446728209763955,0.11844089532203125,0.10032648459496774,0.26646130462139256,0.32791649237996734,17.804297748244547,36.60715649614059,14.837943379473806,8.896980928226084,14.66094524099285,7.192676206922122,3.238754098400158,15.446728209763954,11.844089532203125,10.032648459496773,26.646130462139254,32.79164923799674,200000,200000,0.561565,0.57671,0.53235,0.522365,0.557555,0.622125,-0.9488492163039453,-0.020813930537649745,0.7370759746176507,1.191781947949514,1.8974928472347288,3.6115908566046495,-0.8869935355948108,0.0590208183986624,0.7544931068995057,1.2009184263763821,1.966504089704137,4.204159610788728,1.159672686692362,1.1537554285027438,3,0.7641156658850653,0.0618556807091345,0.07983474893631215,0.01741713228185493,0.009136478426868155,0.06901124246940826,0.5925687541840783
