ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,rateO,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.59,0.33,0.25999999999999995,7,39,21,14,14,5,1,22,18,16,21,22,2.3263478740408408,0.7388468491852137,0.2275449766411493,-0.17637416478086135,-0.7721932141886849,1.4757910281791708,0.1004337205114699,-0.4399131656732338,-0.8778962950512285,-1.6448536269514726,TRUE,1.001631306520723,0.7465744731571835,11,0.4872945467701209,0.05519391214946389,0.5882386407010121,1.1044740445952685,1.7048450314908579,3.0648113584970877,-323.43131160364135,0,123,NA,200,100,100,6,658.8626232072827,678.6525274065709,36,0,0.583795704171207,0.3313851302149168,0.05369836922231138,0.39099711615169885,0.223919384411073,0.14958457286109406,0.13513791380835005,0.04666264354547267,0.02653722421052191,0.2226849297261233,0.16698214189214783,0.14807842443489072,0.21112438264323807,0.22459289709307817,5.369836922231138,39.09971161516989,22.3919384411073,14.958457286109406,13.513791380835006,4.666264354547267,2.653722421052191,22.26849297261233,16.698214189214784,14.807842443489072,21.112438264323806,22.459289709307818,200000,200000,0.501935,0.522795,0.522365,0.52486,0.55821,0.672505,0.02734586929919266,0.29825773543551504,0.8239811633607316,1.375056469162907,2.2353676671954448,4.062847379142589,0.027471341147382727,0.31042211155187405,0.8357861990055271,1.3898648502072233,2.3098109103993063,5.119033165298539,1.9256824866894675,2.204531939962738,4,0.6981996583328781,1.254718481900688e-4,0.01216437611635901,0.011805035644795514,0.014808381044316254,0.07444324320386153,1.0561857861559503
12,100,100,0.59,0.12,0.47,14,42,32,5,7,0,2,13,26,17,16,26,2.053748910631822,1.0364333894937894,0.2275449766411493,-0.2018934791418509,-0.6433454053929168,1.080319340814956,-0.15096921549677725,-1.17498679206609,-1.4757910281791702,-Inf,FALSE,NA,NA,12,0.25584596348502936,0.13541090634902972,0.7738529860810793,2.1317801907754066,3.1355747561471268,5.252864457356569,-301.3009242164194,0,123,NA,200,100,100,6,614.6018484328388,634.391752632127,8,0,0.5796056289219159,0.11862592898882884,0.1266430299765716,0.41212445219887717,0.34260658883572237,0.07515116972685931,0.038242250647762877,0.005232508614206655,0.03405108945350636,0.14556852610533347,0.24077475551924427,0.13127492682744613,0.18751054648797927,0.2608201556064905,12.66430299765716,41.21244521988772,34.26065888357223,7.515116972685931,3.8242250647762877,0.5232508614206655,3.405108945350636,14.556852610533348,24.077475551924426,13.127492682744613,18.751054648797925,26.08201556064905,200000,200000,0.508245,0.53956,0.58034,0.562615,0.622475,0.79555,0.06627713306800974,0.4210628294517684,1.3039747562687198,2.5501783009539927,3.847661102245548,6.251108254822209,0.06737401524848546,0.44641606040546944,1.413365991702843,2.611959074381922,4.101043888922465,9.154088767491508,6.230181619721277,6.891250972988487,4,0.1417479341247282,0.001096882180475725,0.025353230953701067,0.1093912354341231,0.061780773427929425,0.25338278667691716,2.9029805126692994
13,100,100,0.64,0.37,0.27,16,26,21,21,12,4,8,14,14,19,13,32,1.4050715603096327,0.7721932141886849,0.35845879325119373,-0.125661346855074,-0.4676987991145081,0.9944578832097528,0.20189347914185077,-0.3318533464368165,-0.9944578832097528,-1.7506860712521695,TRUE,0.6928997983442293,0.6490925226712266,13,0.4045982703615885,0.1837669336286107,0.5665706145222775,1.031163147945096,1.8849674412285649,2.9099515053764122,-338.85706573776156,0,113,NA,200,100,100,6,689.7141314755231,709.5040356748113,25,0,0.6588846312992908,0.35659195006267475,0.16787027731719728,0.2646615499685881,0.21087622265153988,0.20475794718512508,0.09735563116428803,0.05447837171326164,0.0716549400780329,0.1332022065336167,0.13625822208905963,0.19245800957635162,0.15833601016696652,0.3080906115559726,16.78702773171973,26.46615499685881,21.08762226515399,20.475794718512507,9.735563116428803,5.447837171326164,7.16549400780329,13.32022065336167,13.625822208905964,19.24580095763516,15.833601016696653,30.809061155597263,200000,200000,0.50925,0.51855,0.52261,0.543435,0.550765,0.712745,0.08904564804531394,0.3631727215750104,0.7808367359404673,1.3981965730166241,2.311629905650112,3.9061391229270988,0.09071392001258194,0.37017124925425116,0.7922419976285708,1.4340847400468946,2.361939321738954,5.385755777233957,1.6688061768051583,1.70065282855432,4,0.7905990335068821,0.0016682719672680008,0.006998527679240751,0.011405261688103518,0.035888167030270424,0.050309416088841985,1.479616654306858
14,100,100,0.74,0.08,0.66,47,27,18,5,1,2,3,7,16,11,18,45,1.8807936081512504,1.2815515655446008,0.6433454053929168,0.3318533464368165,-0.125661346855074,0.0752698620998299,-0.6433454053929168,-1.4050715603096322,-1.8807936081512509,-2.0537489106318225,TRUE,0.8795688157523635,1.8416204287329816,14,0.13440836119297425,0.5713046604750213,1.243858317149873,2.547143899313784,3.671586500545194,5.661299889743881,-283.75223725833524,0,121,NA,200,100,100,6,579.5044745166705,599.2943787159587,40,0,0.7100943451870676,0.07830499387263057,0.435211898895757,0.2765182680485648,0.20996483918304765,0.05286891031442498,0.02195809060703957,0.00347799295116602,0.07391395098986317,0.08004293455738942,0.1359487692656798,0.09960346543042697,0.1432573302910255,0.46723354946561513,43.5211898895757,27.651826804856476,20.996483918304765,5.286891031442497,2.195809060703957,0.347799295116602,7.391395098986317,8.004293455738942,13.59487692656798,9.960346543042697,14.32573302910255,46.723354946561514,200000,200000,0.54058,0.548975,0.593305,0.57975,0.63659,0.881425,0.25858552966777343,0.870593033226774,1.756415411853192,3.0061447979392324,4.358344894927173,6.660945450955839,0.28247582502100915,0.9025880390048562,1.875580781255643,3.0948163301235616,4.62163629643178,13.085776953245103,13.511548396074307,10.209774872866777,4,0.037038485177679825,0.023890295353235724,0.03199500577808223,0.11916536940245104,0.08867153218432922,0.26329140150460706,6.424831502289265
15,100,100,0.58,0.19,0.38999999999999996,4,31,46,9,8,2,0,18,24,13,15,30,Inf,0.9153650878428139,0.20189347914185077,-0.125661346855074,-0.5244005127080407,1.7506860712521695,0.3853204664075676,-0.8778962950512285,-1.2815515655446008,-2.0537489106318225,FALSE,NA,NA,15,0.33848639341561026,0.03034578642993443,0.475454924327265,1.620393372884005,2.322613316848696,3.624776537840593,-293.4233537498371,0,125,NA,200,100,100,6,598.8467074996742,618.6366116989624,18,0,0.5778268002843832,0.1978208664112504,0.02988997533743042,0.34850781449678875,0.4237813437545304,0.09980376554002302,0.07136204780461952,0.02665505306660787,0.010219062710844596,0.1384335496115395,0.2735205873932327,0.12224181547853946,0.16239589992895165,0.2931890848768921,2.988997533743042,34.85078144967888,42.378134375453044,9.980376554002302,7.136204780461952,2.665505306660787,1.0219062710844595,13.84335496115395,27.35205873932327,12.224181547853947,16.239589992895166,29.31890848768921,200000,200000,0.502465,0.524085,0.5602,0.539445,0.569425,0.74629,0.015095617365376705,0.23675240441680112,0.9417549805020053,1.931343847815262,2.8363528175006874,4.624709933229861,0.015111782918536891,0.24743025820047534,1.011240322211704,1.9575483690331423,2.9271226453209995,6.569606207829173,3.262580331080489,5.206898297400489,4,0.26671951854971176,1.6165553160186336e-5,0.010677853783674224,0.06948534170969856,0.026204521217880306,0.09076982782031218,1.9448962745993121
16,100,100,0.55,0.15,0.4,4,27,54,3,5,7,1,16,28,5,9,41,2.3263478740408408,0.9541652531461942,0.12566134685507413,0,-0.22754497664114945,1.7506860712521695,0.49585034734745304,-1.0364333894937894,-1.17498679206609,-1.4757910281791702,TRUE,0.7527848695113443,0.8526295364114271,16,0.34555065273208824,0.03777195762876928,0.41818177673394813,1.7976839510080682,2.051096937498862,2.6124124231408787,-269.9291155037203,0,125,NA,200,100,100,6,551.8582310074406,571.6481352067289,36,0,0.5373042009343652,0.16568217222595494,0.037067494732906194,0.3046899409015041,0.49256039213963476,0.037088405358076115,0.05523640573418165,0.07335736113369717,0.012967315017912845,0.12158035674653458,0.3281481273011874,0.04504894569779516,0.08679029402995553,0.40546496120661446,3.7067494732906194,30.46899409015041,49.256039213963476,3.7088405358076115,5.523640573418165,7.335736113369718,1.2967315017912844,12.158035674653458,32.81481273011874,4.504894569779516,8.679029402995553,40.546496120661445,200000,200000,0.502655,0.52164,0.57201,0.51443,0.52992,0.741745,0.018775314277655893,0.2163212564839423,0.9543865955335121,1.9193242017905163,2.306001929841813,3.612257394520507,0.01884787930759209,0.22393490713833075,1.0540054301443467,1.9226292396952893,2.323363903308198,5.51280941400871,3.135327895923905,3.0783969050932884,4,0.5447926632084416,7.256502993619601e-5,0.00761365065438846,0.09961883461083454,0.0033050379047729894,0.017361973466385017,1.9005520194882028
18,100,100,0.69,0.09,0.6,5,43,43,8,0,1,0,11,20,12,14,43,Inf,1.2265281200366105,0.49585034734745304,0.17637416478086118,-0.17637416478086135,1.6448536269514715,0.050153583464733656,-1.3407550336902165,-2.3263478740408408,-2.3263478740408408,FALSE,NA,NA,18,0.15370025482559152,0.04428856757822143,0.6738405827987681,2.390124457199274,3.8491519255451028,5.469290397220763,-261.39192214365403,0,123,NA,200,100,100,6,534.78384428730806,554.5737484865963,18,0,0.6925583821389376,0.09161828061330302,0.04332214857338818,0.44693076375828433,0.4181288070550245,0.07032048971936633,0.017083569373391727,0.0042142215205449585,0.006784047862735811,0.09160256601102575,0.20905500398730087,0.1391259631222037,0.12199436041247463,0.4314380586042592,4.332214857338818,44.69307637582843,41.81288070550245,7.032048971936633,1.7083569373391727,0.42142215205449585,0.6784047862735811,9.160256601102574,20.905500398730087,13.912596312220371,12.199436041247463,43.14380586042592,200000,200000,0.50199,0.543265,0.616035,0.599475,0.609615,0.86623000000000006,0.021998228354336076,0.3269860228680245,1.2981013648266064,2.9496091477511337,4.4499423094088755,6.470433049644562,0.022164137289417896,0.35494850278088064,1.4947842001521534,3.0926055068471996,4.62423752011011,11.940522183008055,2.0662283526576712,6.5851953000919865,4,0.1595009201953943,1.6590893508182034e-4,0.027962479912856164,0.19668283532554698,0.1429963590960659,0.1742952107012341,5.4700891333634925
19,100,100,0.69,0.34,0.3499999999999999,8,22,36,24,6,4,1,7,23,30,13,26,2.3263478740408408,1.4050715603096327,0.49585034734745304,-0.27931903444745404,-0.6433454053929168,1.4050715603096327,0.5244005127080407,-0.4124631294414046,-1.2815515655446008,-1.7506860712521695,TRUE,0.9428940213828518,0.9466610835445833,19,0.3823517759800444,0.0671705775985454,0.31496429115026103,1.048924792472087,2.4160619760961843,3.4284029203762967,-310.43122608966866,0,171,NA,200,100,100,6,632.8624521793373,652.6523563786255,36,0,0.6696110501890621,0.3503142071622982,0.06496430841005711,0.20522075693434322,0.37950072749330144,0.26104172384215396,0.0568337766979663,0.03243870662217796,0.025355792180007535,0.08810254366687818,0.2169306139640522,0.27259778585736116,0.1274240603653657,0.26958920396633523,6.4964308410057114,20.52207569343432,37.95007274933015,26.104172384215396,5.68337766979663,3.243870662217796,2.5355792180007537,8.810254366687818,21.69306139640522,27.259778585736115,12.742406036536568,26.958920396633523,200000,200000,0.50187,0.5113,0.53754,0.56787,0.55158,0.724485,0.03319145095635469,0.1858698925160965,0.6368952220183186,1.5816962070262077,2.838209392808318,4.42758990591037,0.03347065754755441,0.188972009507986,0.664727777455644,1.6732773184311036,2.888816447638128,6.043147397356647,2.6135636626731693,2.8797485343427405,4,0.578146629028433,2.792065911997252e-4,0.003102116991889503,0.027832555437325435,0.09158111140489589,0.050607054829810316,1.6155574914462774
20,100,100,0.69,0.17,0.5199999999999999,11,28,44,13,3,1,3,10,18,7,11,51,1.8807936081512504,1.1263911290388005,0.49585034734745304,0.3054807880993974,0.025068908258711057,1.2265281200366105,0.27931903444745404,-0.9541652531461942,-1.7506860712521695,-2.3263478740408408,TRUE,0.5019064802587064,1.1205963633899947,20,0.17583750810015902,0.12535504577573492,0.5467039117228792,1.837080462687918,2.7902055543455195,3.94516710219399,-282.08199470107826,0,115,NA,200,100,100,6,576.1639894021565,595.9538936014447,3,0,0.7239538362329245,0.15928177702332968,0.11781636859667077,0.3033290060216863,0.41957284835831327,0.09787318720824312,0.04206060680596235,0.019347983009124214,0.021800966461226607,0.06985406706330824,0.1843911302425406,0.11170886193590002,0.11252548144760754,0.49971949284941697,11.781636859667078,30.33290060216863,41.957284835831324,9.787318720824311,4.206060680596235,1.9347983009124214,2.1800966461226605,6.985406706330824,18.439113024254063,11.170886193590002,11.252548144760755,49.971949284941694,200000,200000,0.50807,0.53083,0.58498000000000006,0.562735,0.57842,0.849285,0.0613691052548362,0.32119961596936786,1.0552843666892442,2.238988864136701,3.258131838076193,4.943753829650883,0.06243175444307395,0.33338248064796244,1.168667574043948,2.299912707252409,3.3486469279897615,9.62374139288613,5.386652091810847,5.481519891482353,4,0.24135867812894607,0.0010626491882377506,0.012182864678594585,0.11338320735470386,0.0609238431157082,0.09051508991356849,4.679987563235247
21,100,100,0.58,0.4,0.17999999999999994,6,17,37,13,19,8,5,12,25,15,21,22,1.6448536269514715,0.9541652531461942,0.20189347914185077,-0.17637416478086135,-0.7721932141886849,1.5547735945968528,0.7388468491852137,-0.2533471031357998,-0.612812991016627,-1.4050715603096322,TRUE,0.8175433665822014,0.3668082348151186,21,0.6182443356411926,0.06996334345662614,0.27688418023922273,0.8987662190298973,1.3359822142873858,2.476546942196493,-332.1588640357348,0,121,NA,200,100,100,6,676.3177280714696,696.1076322707578,16,0,0.5736951484653223,0.4070715872204246,0.06757200113311342,0.17428569898131674,0.3510707126651453,0.14417176258546716,0.17886692900827894,0.08403289562667848,0.04233231066317521,0.11499955952826289,0.26897298134323955,0.13588216426620797,0.22151778015273071,0.2162952040463837,6.757200113311342,17.428569898131673,35.10707126651453,14.417176258546716,17.886692900827896,8.403289562667847,4.23323106631752,11.499955952826289,26.897298134323954,13.588216426620797,22.15177801527307,21.62952040463837,200000,200000,0.50084,0.5083,0.520365,0.515975,0.53561,0.61851,0.03456668699095148,0.169576521921705,0.556021055707633,1.1017159031504087,1.80110157828474,3.478713492078487,0.034763422533561066,0.17109532560341026,0.5675298608124952,1.1082443941418283,1.8395947997141575,4.091733286468746,0.9327825617666641,0.9296220376346502,4,0.9202731212583746,1.967355426095857e-4,0.0015188036817052608,0.011508805104862185,0.006528490991419611,0.03849322142941758,0.6130197943902593
22,100,100,0.62,0.31,0.31,22,28,19,14,14,3,7,16,15,12,16,34,1.4757910281791708,0.7388468491852137,0.3054807880993974,0,-0.4124631294414046,0.7721932141886849,0,-0.4958503473474532,-0.9541652531461942,-1.8807936081512509,TRUE,0.7140563099190091,0.7869302863047073,22,0.3523940095628093,0.23665874724790834,0.7109505712710046,1.241564768578653,1.8468486689788113,3.1449614394607304,-335.1248415411736,0,119,NA,200,100,100,6,682.2496830823472,702.0395872816355,27,0,0.6456356220240763,0.2889317527016765,0.2107394205883766,0.2980835027493415,0.20224532396060546,0.13119829845509656,0.11466486948391419,0.04306858476266573,0.08001427451886944,0.14160127332160768,0.13274883013544655,0.12401691666801257,0.19148765186682365,0.3301310534892401,21.073942058837662,29.80835027493415,20.224532396060546,13.119829845509656,11.466486948391418,4.306858476266573,8.001427451886943,14.16012733216077,13.274883013544656,12.401691666801257,19.148765186682365,33.01310534892401,200000,200000,0.514395,0.52401,0.526395,0.53032,0.570385,0.73871,0.11355162571269337,0.4547290926527018,0.9535138150761824,1.5139887255035422,2.3590227210956933,4.1447355438880855,0.11678274265652178,0.46709927102596194,0.9681393495606975,1.5334926583316704,2.448232406421777,5.987914238409866,2.388782611426593,2.4186962154735543,4,0.6592512157593247,0.0032311169438284104,0.012370178373260154,0.01462553448451509,0.019503932828128123,0.08920968532608375,1.8431786945217805
23,100,100,0.8,0.2,0.6000000000000001,0,21,59,17,2,1,0,2,18,28,24,28,Inf,2.053748910631822,0.8416212335729144,0.050153583464733656,-0.5828415072712162,Inf,0.8064212470182404,-0.8416212335729142,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,23,0.18116201695663298,6.513653848171702e-10,0.21482068172710211,1.5120279687838545,3.71927336589743,6.739725635507716,-253.20166584595336,0,139,NA,200,100,100,6,518.4033316919067,538.193235891195,30,0,0.7603913557064598,0.2204624333766393,6.513653846050318e-10,0.1933139185852721,0.5862236473867233,0.19621084990418847,0.023068611794932137,0.001182971677518685,1.1800266688224963e-10,0.03816979681712568,0.20143884735841186,0.25061902564487737,0.21483202235157012,0.29494030771001234,6.513653846050319e-8,19.331391858527212,58.62236473867233,19.621084990418847,2.3068611794932137,0.11829716775186849,1.1800266688224962e-8,3.816979681712568,20.143884735841187,25.06190256448774,21.483202235157012,29.494030771001235,200000,200000,0.500455,0.51498,0.585495,0.64087,0.680325,0.846915,3.2584160220540256e-10,0.10351074284842629,0.7259331976937932,2.2386869513203758,4.5624400524578625,7.738259888408511,3.263191063617482e-10,0.10683049170161857,0.8372844159090503,2.5437918218187976,5.090946014689172,12.23853125874789,8.917073418730656,5.035921484905864,4,0.2836315463191441,4.775041563456546e-13,0.003319748853192278,0.11135121821525718,0.30510487049842183,0.5285059622313097,4.500271370339379
24,100,100,0.74,0.31,0.43,7,36,26,15,15,1,1,10,15,19,30,25,2.3263478740408408,1.2265281200366105,0.6433454053929168,0.12566134685507413,-0.6744897501960817,1.4757910281791708,0.17637416478086118,-0.4958503473474532,-0.9944578832097528,-2.3263478740408408,TRUE,0.8023480645554032,1.0768136179659762,24,0.2953662124747307,0.06357077154999687,0.5173497118393864,1.1322528755064685,1.953132693430517,4.645070989415123,-311.7714478173859,0,121,NA,200,100,100,6,635.5428956347718,655.33279983406,12,0,0.7157464868227137,0.3223063218650737,0.06159229561721978,0.34230941583297725,0.27379196668472927,0.18047725393400793,0.13222022042207326,0.00960884750899249,0.01860147473933385,0.12310370478764773,0.14254833365030478,0.15410379228288834,0.3080426865262499,0.2536000080135754,6.159229561721978,34.23094158329773,27.37919666847293,18.047725393400793,13.222022042207326,0.9608847508992491,1.860147473933385,12.310370478764773,14.254833365030478,15.410379228288834,30.804268652624987,25.36000080135754,200000,200000,0.5028,0.52635,0.53578,0.54852,0.63947,0.770895,0.031483590411048014,0.273116490917795,0.7936554187657117,1.486055782235979,2.757200510220575,5.646548448610939,0.03167380410200247,0.28553365253572105,0.8155914967554015,1.5255666321655486,3.1208089781935247,8.026463238048256,2.7635735200193685,2.832482182810522,4,0.5862388217256308,1.9021369095445495e-4,0.012417161617926054,0.021936077989689884,0.03951084992956955,0.36360846797294943,2.3799147894373176
25,100,100,0.54,0.36,0.18000000000000005,0,32,32,16,16,4,2,22,22,16,12,26,2.053748910631822,0.7063025628400875,0.1004337205114699,-0.3054807880993974,-0.6433454053929168,Inf,0.46769879911450835,-0.35845879325119373,-0.8416212335729142,-1.7506860712521695,FALSE,NA,NA,25,0.5314888394506877,0.013102970161795716,0.43204383343322306,1.0709161618290346,1.693674145104934,2.7163366271493747,-313.23312779356746,0,135,NA,200,100,100,6,638.4662555871349,658.2561597864232,14,0,0.5659893665330589,0.3426944100165905,0.013017499960026454,0.3378015798070103,0.30648651021637274,0.1588515936072581,0.11772629562624992,0.0661165207830825,0.00693988937610575,0.1982296750181296,0.22884106907270577,0.15948837296258744,0.17044886191868047,0.23605213165179095,1.3017499960026455,33.780157980701034,30.648651021637274,15.885159360725808,11.772629562624992,6.61165207830825,0.693988937610575,19.82296750181296,22.884106907270578,15.948837296258745,17.04488619186805,23.605213165179094,200000,200000,0.499535,0.514645,0.524105,0.522425,0.53985,0.65273,0.006544082228637728,0.20847724731774814,0.7174813272801988,1.349605996914753,2.1184545778998647,3.714972877267246,0.006548270386159029,0.2147114206478493,0.7333142467158166,1.3643015765521886,2.1585998687376065,4.59592752384601,7.171133778004018,9.114353164042114,4,0.05830389304831374,4.188157521301146e-6,0.00623417333010115,0.01583291943561782,0.01469557963743573,0.040145290837741765,0.8809546465787639
26,100,100,0.76,0.24,0.52,2,23,51,11,8,5,1,7,16,13,15,48,2.3263478740408408,1.4050715603096327,0.7063025628400875,0.3318533464368165,-0.050153583464733656,2.053748910631822,0.6744897501960817,-0.7063025628400875,-1.1263911290388005,-1.6448536269514726,TRUE,0.6246102685936629,1.0374895284594228,26,0.2305283691368128,0.024607491583847892,0.3024262068587472,1.3419667509011326,2.051130996149475,3.1460522143159464,-279.4168672809977,0,127,NA,200,100,100,6,570.8337345619954,590.6236387612836,46,0,0.7339154802499501,0.26133118946765566,0.024307195483493388,0.23666978343947767,0.4776918316093733,0.13274180225537058,0.08556775496696034,0.04302163224532474,0.005656665380891913,0.061686374934831194,0.19874147943432682,0.11068812054788185,0.13902593213665526,0.48420142756541296,2.4307195483493387,23.66697834394777,47.76918316093733,13.274180225537059,8.556775496696034,4.302163224532474,0.5656665380891912,6.16863749348312,19.874147943432682,11.068812054788186,13.902593213665526,48.420142756541296,200000,200000,0.5047,0.521105,0.56601,0.544825,0.56881,0.81281,0.012237666545209455,0.1568783306396229,0.7332945796804728,1.6546014465202328,2.5015766020543797,4.148439579621487,0.012303086095643715,0.16208558200472087,0.802262278038427,1.6867636856354755,2.575774432059193,7.485651190426907,2.4806217220440003,2.4674047250743714,4,0.6504818379865296,6.541955043425952e-5,0.005207251365097976,0.06896769835795413,0.03216223911524274,0.07419783000481317,3.3372116108054204
27,100,100,0.56,0.05,0.51,52,35,8,3,2,0,17,16,11,11,10,35,0.9541652531461942,0.4399131656732339,0.1509692154967774,-0.125661346855074,-0.3853204664075676,-0.050153583464733656,-1.1263911290388005,-1.6448536269514726,-2.0537489106318225,-Inf,FALSE,NA,NA,27,0.19924872718440856,0.7765339024340059,1.9933158658892987,2.9150257298539923,3.970232922310583,5.349114295907256,-278.2972349784741,0,113,NA,200,100,100,6,568.5944699569482,588.3843741562364,44,0,0.5594421422136047,0.05420263638911127,0.5400023519440917,0.3237547356579392,0.08204027600885777,0.03533359878568565,0.014116679284295941,0.004752358319129679,0.14334789818297042,0.18442943852375568,0.11278052107966924,0.10607991588196342,0.10891149543569822,0.344450730895943,54.00023519440917,32.375473565793925,8.204027600885777,3.533359878568565,1.411667928429594,0.4752358319129679,14.334789818297041,18.442943852375567,11.278052107966923,10.607991588196342,10.891149543569822,34.4450730895943,200000,200000,0.5514,0.5801,0.5585,0.57064,0.587275,0.834495,0.3386385981102989,1.2638404730895898,2.384210695018318,3.3510560512229457,4.505696904801964,6.345354367030157,0.37835588485350247,1.360284382942359,2.4389560234363388,3.4241888002999072,4.627753886676663,10.350729321519179,1.539950660791963,2.450984696417303,4,0.653433718165407,0.03971728674320357,0.09644390985276918,0.05474532841802082,0.07313274907696155,0.1220569818746986,4.005374954489022
28,100,100,0.54,0.36,0.18000000000000005,9,29,26,16,18,2,4,15,27,17,24,13,1.7506860712521695,0.8778962950512288,0.1004337205114699,-0.3318533464368165,-1.1263911290388005,1.3407550336902165,0.3054807880993974,-0.35845879325119373,-0.8416212335729142,-2.0537489106318225,TRUE,0.8680683867942927,0.5332544747754642,28,0.561151488883288,0.08643603921554938,0.4379409117900689,1.0607402677594429,1.6902855732535,3.692926195656554,-329.3370036632334,0,125,NA,200,100,100,6,670.6740073264668,690.4639115257551,16,0,0.5514324231744026,0.34619943516843943,0.08280578863011404,0.2718302962406872,0.29916447996075934,0.16173259749299151,0.15956780178839491,0.024899035887053,0.04734619704593879,0.17053700742597097,0.23068437235368763,0.1641132798595813,0.2614221264921821,0.1258970168226392,8.280578863011403,27.183029624068723,29.916447996075934,16.173259749299152,15.956780178839491,2.4899035887053,4.734619704593879,17.053700742597098,23.068437235368762,16.41132798595813,26.14221264921821,12.589701682263922,200000,200000,0.50289,0.51171,0.522485,0.52245,0.566855,0.6401,0.04258195102348099,0.2520397847537321,0.7166747969585904,1.3430393822627096,2.3779553926110224,4.693196658217938,0.04284670967806987,0.25627847055232916,0.7318082904335723,1.3570047348618017,2.5069491991714585,5.472487846344335,2.297931883952529,2.3005370926614037,4,0.6806712694894839,2.6475865458888e-4,0.004238685798597042,0.01513349347498194,0.013965352599092151,0.12899380656043613,0.7792911881263969
29,100,100,0.73,0.47,0.26,7,25,21,10,21,16,4,8,15,8,20,45,1.7506860712521695,1.17498679206609,0.612812991016627,0.3853204664075676,-0.125661346855074,1.4757910281791708,0.46769879911450835,-0.0752698620998299,-0.3318533464368165,-0.9944578832097528,TRUE,0.7762803549904447,0.6754943736568629,29,0.42815661556577705,0.07947489501224238,0.35610054536548597,0.7509461640982877,1.0033897827614338,1.8518375381573515,-321.8865591252611,0,121,NA,200,100,100,6,655.7731182505222,675.5630224498104,22,0,0.7250442669767709,0.4719198278384382,0.07639879332545932,0.22319901217435276,0.2284823666617497,0.10528530685838677,0.20968601866250125,0.1569485023175502,0.03345527102395997,0.10795733408725076,0.13354312791201833,0.07428010544388197,0.1982229717838242,0.45254118974906477,7.639879332545932,22.319901217435277,22.84823666617497,10.528530685838678,20.968601866250125,15.69485023175502,3.3455271023959967,10.795733408725077,13.354312791201833,7.428010544388197,19.82229717838242,45.254118974906476,200000,200000,0.504245,0.51435,0.519085,0.512165,0.54265,0.701795,0.039171085161553584,0.21162524732413882,0.5404200730596741,0.8717022567259254,1.3680750901546235,2.8535637735477706,0.039561036586757914,0.2151715181218908,0.5479962872774595,0.8750397117967695,1.4016044277662119,4.184052317658349,1.6593314103762653,1.7089082030601663,4,0.7890988082900261,3.8995142520432957e-4,0.0035462707977519936,0.007576214217785426,0.003337455070844153,0.03352933761158838,1.3304885441105783
30,100,100,0.57,0.36,0.20999999999999996,4,19,41,26,9,1,2,11,30,23,18,16,2.053748910631822,1.1263911290388005,0.17637416478086118,-0.4124631294414046,-0.9944578832097528,1.7506860712521695,0.7388468491852137,-0.35845879325119373,-1.2815515655446008,-2.3263478740408408,TRUE,0.7513855120567875,0.6118516670751724,30,0.47606103032821145,0.0413581960727351,0.2719321976671672,1.0826578400394584,2.258786017605106,3.991857374145903,-305.2163336875776,0,125,NA,200,100,100,6,622.4326673751552,642.2225715744435,37,0,0.5972549488065995,0.33869413346839616,0.04051461550923344,0.19757946615352737,0.42321178486884303,0.2342168921376817,0.0860118562108404,0.018465385119874056,0.01949646243704603,0.10193057585138084,0.2813180129049736,0.2560663909162278,0.19167493009129455,0.14951362779907718,4.051461550923344,19.757946615352736,42.32117848688431,23.421689213768172,8.60118562108404,1.8465385119874056,1.9496462437046032,10.193057585138083,28.13180129049736,25.606639091622778,19.167493009129455,14.951362779907718,200000,200000,0.50335,0.510235,0.534085,0.55103,0.57233,0.67809,0.020530432604365424,0.15264848288910612,0.622981831235624,1.5576418824290563,2.8870623010195255,4.99149586678477,0.020605816420857813,0.15450810559733022,0.6517363469587917,1.6161373592332122,3.0067262355601305,6.091761972363876,1.3606359968920116,1.4346848683339057,4,0.8381447718513877,7.538381649238937e-5,0.0018596227082240957,0.028754515723167673,0.0584954768041559,0.11966393454060498,1.1002661055791059
