ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
14,100,100,0.74,0.08,0.66,47,27,18,5,1,2,3,7,16,11,18,45,1.8807936081512504,1.2815515655446008,0.6433454053929168,0.3318533464368165,-0.125661346855074,0.0752698620998299,-0.6433454053929168,-1.4050715603096322,-1.8807936081512509,-2.0537489106318225,TRUE,0.8795688157523635,1.8416204287329816,14,0.5249212051270594,0.28316297441884886,0.9824703289121791,1.1736084130174833,1.4124386115408838,1.5535989285421155,1.746699537517005,-279.6508639653974,0,484,NA,200,100,100,7,573.3017279307948,596.3899494966311,45,0,0.737049646557731,0.08359784275966609,0.47180212725463416,0.26721963354452477,0.17738039644117498,0.044588236609070075,0.02616613060027606,0.01284347555031995,0.02766769888069773,0.07112897657949852,0.16415367798207273,0.11994905897903968,0.16321822492796834,0.453882362650723,47.18021272546341,26.721963354452477,17.7380396441175,4.458823660907008,2.616613060027606,1.284347555031995,2.7667698880697733,7.112897657949851,16.415367798207274,11.994905897903967,16.321822492796834,45.3882362650723,200000,200000,0.68149,0.59914,0.61289,0.561865,0.58032,0.75728,0.8182827686209933,1.071956517809426,1.2748867798465173,1.4748960196389655,1.633615460624,1.9123333607928645,0.8856923240019658,1.0908571476961448,1.3017168186636705,1.4836660038447391,1.648976816645728,2.195283728331078,1.7610415177909,2.0070282869910505,3,0.5709492394670413,0.0674095553809726,0.018900629886718923,0.02683003881715318,0.008769984205773573,0.015361356021727834,0.28295036753821345
15,100,100,0.58,0.19,0.38999999999999996,4,31,46,9,8,2,0,18,24,13,15,30,Inf,0.9153650878428139,0.20189347914185077,-0.125661346855074,-0.5244005127080407,1.7506860712521695,0.3853204664075676,-0.8778962950512285,-1.2815515655446008,-2.0537489106318225,FALSE,NA,NA,15,0.28083931263178535,0.3495737667064963,0.6194250448426568,0.9240829371112611,1.236598339559567,1.378866068152725,1.6068462353487336,-294.04496805414004,0,162,NA,200,100,100,7,602.0899361082801,625.1781576741164,10,0,0.5776484778835939,0.1978134287506088,0.02769182109817121,0.3483800964280654,0.4261146537231546,0.09842530396450355,0.07048033135397469,0.02890779343213057,0.014870889559697646,0.1368142712191518,0.2706663613375567,0.12367665554127749,0.1639574321874705,0.29001439015484587,2.769182109817121,34.83800964280654,42.61146537231546,9.842530396450355,7.0480331353974695,2.890779343213057,1.4870889559697646,13.68142712191518,27.066636133755672,12.367665554127749,16.39574321874705,29.001439015484586,200000,200000,0.43213,0.51239,0.56545,0.53787,0.566065,0.7267,0.5648937444885961,0.801535113678936,1.0649610453215521,1.3010201740883192,1.4720885124868812,1.7769080038217708,0.5504224571160051,0.8037832072765043,1.085832930409086,1.306551336289807,1.4873497569470961,2.0358124407072093,3.6106825891026677,6.450126906006512,3,0.09165026302364554,-0.014471287372590957,0.002248093597568279,0.020871885087533792,0.005531162201487749,0.015261244460214929,0.2589044368854385
16,100,100,0.55,0.15,0.4,4,27,54,3,5,7,1,16,28,5,9,41,2.3263478740408408,0.9541652531461942,0.12566134685507413,0,-0.22754497664114945,1.7506860712521695,0.49585034734745304,-1.0364333894937894,-1.17498679206609,-1.4757910281791702,TRUE,0.7527848695113443,0.8526295364114271,16,0.27890264792982333,0.36791216568309887,0.6264786011035435,0.8967196547757051,1.2773868506328458,1.3308734078795093,1.44212931186141,-270.0015996439058,0,152,NA,200,100,100,7,554.0031992878116,577.091420853648,23,0,0.5369082370652721,0.16372431402580379,0.030702863104263404,0.30069808563604905,0.5048747372338838,0.03727593954681152,0.0549173404201766,0.07153103405881567,0.021222290707099224,0.12463504488200966,0.317234427345619,0.04442528658123668,0.08617867677204849,0.40630427371198696,3.0702863104263405,30.069808563604905,50.487473723388376,3.727593954681152,5.49173404201766,7.153103405881566,2.1222290707099223,12.463504488200966,31.723442734561903,4.442528658123668,8.617867677204849,40.6304273711987,200000,200000,0.411795,0.493535,0.57592,0.516145,0.532395,0.744535,0.5707166693550441,0.7872002817884376,1.063862183206977,1.3031633322053353,1.381958530534464,1.619483211193363,0.5509473575758885,0.7855125219810677,1.0927172537945096,1.3039600968035077,1.3854454876853568,1.9213589894842005,3.152816926006992,3.2233651854643144,3,0.358451990959999,-0.01976931177915553,-0.001687759807369904,0.02885507058753256,7.967645981723503e-4,0.0034869571508928665,0.30187577829083745
18,100,100,0.69,0.09,0.6,5,43,43,8,0,1,0,11,20,12,14,43,Inf,1.2265281200366105,0.49585034734745304,0.17637416478086118,-0.17637416478086135,1.6448536269514715,0.050153583464733656,-1.3407550336902165,-2.3263478740408408,-2.3263478740408408,FALSE,NA,NA,18,0.5450698838323395,0.4144637178360369,0.6506510968265149,0.9970442551472047,1.3938444868650601,1.6331909713942188,1.8599095420509137,-261.91899371198497,0,142,NA,200,100,100,7,537.8379874239699,560.9262089898062,21,0,0.696348520219095,0.09204562103580705,0.04279563198807669,0.4524808075894346,0.4126779393866817,0.0671727026147757,0.018342596806770084,0.006530321614261259,0.009334392233357388,0.08370591565463663,0.210611171892911,0.14400773153583601,0.12457363635174568,0.4277671523315133,4.2795631988076694,45.24808075894346,41.26779393866817,6.71727026147757,1.8342596806770084,0.6530321614261259,0.9334392233357388,8.370591565463663,21.0611171892911,14.400773153583602,12.457363635174568,42.77671523315133,200000,200000,0.42257,0.54058,0.63061,0.592985,0.594245,0.83084,0.5900028944480502,0.8488088534181704,1.1569136875558679,1.4902509191167372,1.722974715301107,2.022459855625857,0.5702953190047959,0.861865844579245,1.2080272216773185,1.512918071860345,1.743811890431106,2.5996450585099735,2.206837877182545,7.639338436753922,3,0.05408429245541213,-0.0197075754432543,0.013056991161074616,0.05111353412145059,0.022667152743607755,0.02083717512999894,0.5771852028841167
19,100,100,0.69,0.34,0.3499999999999999,8,22,36,24,6,4,1,7,23,30,13,26,2.3263478740408408,1.4050715603096327,0.49585034734745304,-0.27931903444745404,-0.6433454053929168,1.4050715603096327,0.5244005127080407,-0.4124631294414046,-1.2815515655446008,-1.7506860712521695,TRUE,0.9428940213828518,0.9466610835445833,19,0.2466359000010344,0.2698108328323281,0.7003983297010395,0.8773304228483085,1.113632451131923,1.377871696612959,1.5278906174481752,-309.1352311275051,0,148,NA,200,100,100,7,632.2704622550102,655.3586838208465,25,0,0.696796224471912,0.33341285475903826,0.0771618487747147,0.22315606785920605,0.366269228607041,0.2335196343454068,0.05490788207316277,0.044985338340468695,0.01274341895650561,0.06813965881296152,0.22232069775862084,0.30471972233410294,0.13646994026249115,0.25560656187531794,7.71618487747147,22.315606785920604,36.6269228607041,23.35196343454068,5.490788207316277,4.498533834046869,1.274341895650561,6.813965881296152,22.232069775862083,30.471972233410295,13.646994026249114,25.560656187531794,200000,200000,0.552955,0.552405,0.5666,0.564845,0.535405,0.636005,0.62860158853749315,0.7979354893504634,0.9916159323409645,1.225662785734835,1.4440553859048972,1.7006243160405978,0.6399201239634987,0.8066787147482704,1.0070127321414863,1.243139632193284,1.449310918433994,1.8143546314539458,0.28228980531412917,0.2877586100156816,3,0.9623140708763794,0.011318535426005583,0.00874322539780692,0.015396799800521888,0.017476846458448936,0.005255532529096829,0.113730315413348
20,100,100,0.69,0.17,0.5199999999999999,11,28,44,13,3,1,3,10,18,7,11,51,1.8807936081512504,1.1263911290388005,0.49585034734745304,0.3054807880993974,0.025068908258711057,1.2265281200366105,0.27931903444745404,-0.9541652531461942,-1.7506860712521695,-2.3263478740408408,TRUE,0.5019064802587064,1.1205963633899947,20,0.5445793759063512,0.5099365599342905,0.7247590550613283,0.9397656577072395,1.2861296613374205,1.4887429315909175,1.7174812863742466,-281.5472522955947,0,148,NA,200,100,100,7,577.0945045911894,600.1827261570257,48,0,0.717174222681144,0.15707558811379685,0.098931463183741,0.30294273170627306,0.44105021699618907,0.10135271323566719,0.04046902110063488,0.015253853777494775,0.04463868653671776,0.07243091421823478,0.16575617656390357,0.10400855626055666,0.11025498623910723,0.50291068018148,9.8931463183741,30.294273170627307,44.10502169961891,10.13527132356672,4.046902110063488,1.5253853777494775,4.463868653671776,7.243091421823477,16.575617656390357,10.400855626055666,11.025498623910723,50.291068018147996,200000,200000,0.35391,0.49593,0.58527,0.572945,0.589735,0.86511,0.6470764117270179,0.841249591426533,1.0908827109113113,1.3725516739029944,1.580444537910313,1.8835207863491952,0.597228631164334,0.840498297293547,1.1192698240316545,1.3871037424959645,1.6015341414563504,2.7255954464325356,4.3332020712637265,4.4120350805153254,3,0.22027204684154522,-0.04984778056268391,-7.512941329860245e-4,0.028387113120343255,0.014552068592970091,0.021089603546037505,0.8420746600833404
21,100,100,0.58,0.4,0.17999999999999994,6,17,37,13,19,8,5,12,25,15,21,22,1.6448536269514715,0.9541652531461942,0.20189347914185077,-0.17637416478086135,-0.7721932141886849,1.5547735945968528,0.7388468491852137,-0.2533471031357998,-0.612812991016627,-1.4050715603096322,TRUE,0.8175433665822014,0.3668082348151186,21,0.11228529297982752,0.3050901952647842,0.6776659675674186,0.8332519948818244,1.0595826550532927,1.1732124693631445,1.417386840166681,-332.007918583248,0,382,NA,200,100,100,7,678.015837166496,701.1040587323323,27,0,0.5707725295850467,0.4084630234605773,0.05980612919318561,0.1729877930354882,0.35874305431074893,0.14704594536446303,0.17994830681154517,0.08146877128456909,0.05014981145134196,0.1168826678448788,0.26219499111873257,0.13258332848580467,0.21910141416764506,0.21908778693159692,5.9806129193185615,17.29877930354882,35.874305431074895,14.704594536446303,17.994830681154518,8.146877128456909,5.014981145134196,11.68826678448788,26.219499111873258,13.258332848580467,21.910141416764507,21.908778693159693,200000,200000,0.45354,0.49744,0.518685,0.513645,0.53981,0.62516,0.6112484569851432,0.7644531096443297,0.9460572554537706,1.1137113517463235,1.2761187022246359,1.5962251060421164,0.6000612357971161,0.7639880966291284,0.9503021568865445,1.1155947795055248,1.2855111970636017,1.7062926563041383,0.6290011272673033,0.6277311326611691,3,0.8900556436580694,-0.011187221188027063,-4.650130152012988e-4,0.004244901432773895,0.0018834277592012505,0.00939249483896587,0.11006755026202186
22,100,100,0.62,0.31,0.31,22,28,19,14,14,3,7,16,15,12,16,34,1.4757910281791708,0.7388468491852137,0.3054807880993974,0,-0.4124631294414046,0.7721932141886849,0,-0.4958503473474532,-0.9541652531461942,-1.8807936081512509,TRUE,0.7140563099190091,0.7869302863047073,22,0.2688200432656253,0.341149821269792,0.8165211948710059,1.006765806093279,1.1506156574836386,1.2845912826593147,1.5243435500586404,-335.499076016985,0,142,NA,200,100,100,7,684.99815203397,708.0863735998063,9,0,0.646814520195889,0.2873344820856596,0.20873750030305585,0.30202149945358603,0.20190651815769856,0.12910530136300813,0.11235587524540114,0.045873305477250326,0.0834618226336302,0.13771737576125356,0.13200628140922727,0.12533190128133498,0.19430943728051603,0.32717318163403797,20.873750030305587,30.202149945358602,20.190651815769854,12.910530136300814,11.235587524540113,4.587330547725033,8.34618226336302,13.771737576125357,13.200628140922726,12.533190128133498,19.430943728051602,32.717318163403796,200000,200000,0.479115,0.527315,0.532535,0.5352,0.566315,0.717425,0.7137496529165795,0.9136707179221858,1.075225973547979,1.2127296691312426,1.383252860938839,1.6977350073996833,0.7050488127693575,0.918684045597421,1.0799615521209434,1.2171417583054605,1.3991576366066008,1.9378099678374185,3.1146074463554116,3.167165167096287,3,0.366562738893334,-0.008700840147222055,0.005013327675235213,0.004735578572964361,0.00441208917421787,0.015904775667761717,0.24007496043773524
23,100,100,0.8,0.2,0.6000000000000001,0,21,59,17,2,1,0,2,18,28,24,28,Inf,2.053748910631822,0.8416212335729144,0.050153583464733656,-0.5828415072712162,Inf,0.8064212470182404,-0.8416212335729142,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,23,0.4678874946784659,0.3145566837162799,0.08801775522256874,0.8193543217455463,1.2297901867969285,1.581174821697643,1.9094397965496261,-251.120858020728,0,150,NA,200,100,100,7,516.241716041456,539.3299376072923,35,0,0.7966963407046234,0.20401247129693856,1.228404351803807e-22,0.21273868619486702,0.5832488425081944,0.1705868277852125,0.028588228869358523,0.004837414642367532,1.5812892377087503e-20,0.01696739927079199,0.18633626002458462,0.28437153788794567,0.22758162992280295,0.28474317289387474,1.2284043518038071e-20,21.273868619486702,58.324884250819444,17.058682778521252,2.8588228869358523,0.48374146423675324,1.5812892377087504e-18,1.696739927079199,18.633626002458463,28.437153788794568,22.758162992280294,28.474317289387475,200000,200000,0.428275,0.57327,0.651325,0.633095,0.617815,0.748195,0.08585305805096473,0.7156409981828267,1.0095252751254244,1.3614964330730372,1.697316254438662,2.0716313258537524,0.08518173390793103,0.7355686714588395,1.069555779539067,1.4078766152783015,1.7356011450186202,2.3529574434140894,0.9786358285599118,0.8743058344551815,3,0.8316235532037306,-6.713241430336969e-4,0.01992767327601286,0.06003050441364266,0.0463801822052643,0.03828489057995821,0.281326117560337
24,100,100,0.74,0.31,0.43,7,36,26,15,15,1,1,10,15,19,30,25,2.3263478740408408,1.2265281200366105,0.6433454053929168,0.12566134685507413,-0.6744897501960817,1.4757910281791708,0.17637416478086118,-0.4958503473474532,-0.9944578832097528,-2.3263478740408408,TRUE,0.8023480645554032,1.0768136179659762,24,0.3168463402798242,0.30079875190779953,0.689916798012708,0.9552337225651221,1.1328143488693434,1.3038502088805097,1.692386651998231,-311.05275848552435,0,144,NA,200,100,100,7,636.1055169710487,659.193738536885,26,0,0.7385137282188718,0.30895294244065374,0.06880674190883743,0.3585150092165824,0.26372530643392644,0.1646730478750812,0.12661503818730402,0.017664856378268534,0.011087838162426906,0.10289637568035104,0.1475020579383502,0.1705103769138785,0.3247238505955443,0.24327950070944904,6.8806741908837425,35.85150092165824,26.372530643392643,16.46730478750812,12.661503818730402,1.7664856378268534,1.1087838162426906,10.289637568035104,14.75020579383502,17.051037691387847,32.47238505955443,24.327950070944905,200000,200000,0.522615,0.564935,0.55352,0.551595,0.609685,0.69209,0.6206500126477229,0.8376552110297858,1.0401513711719965,1.210129528723722,1.4404069632579943,1.858786004124893,0.6251188492325304,0.8537367962642268,1.0489711642563662,1.2191185813371166,1.4824485066833133,2.0454812603774193,1.3558092473515742,1.3951035190874164,3,0.7066828940030618,0.004468836584807456,0.01608158523444103,0.008819793084369643,0.008989052613394666,0.04204154342531896,0.18669525625252636
25,100,100,0.54,0.36,0.18000000000000005,0,32,32,16,16,4,2,22,22,16,12,26,2.053748910631822,0.7063025628400875,0.1004337205114699,-0.3054807880993974,-0.6433454053929168,Inf,0.46769879911450835,-0.35845879325119373,-0.8416212335729142,-1.7506860712521695,FALSE,NA,NA,25,0.14024959100894918,0.40477606415146644,0.48741176857436724,0.8816881788195032,1.0982227988306046,1.2619820389830954,1.5056188274338134,-310.5097180232068,0,144,NA,200,100,100,7,635.0194360464136,658.1076576122499,7,0,0.5457843981638585,0.3539146691072381,0.0020228008932909485,0.3052247956369672,0.33883773436250375,0.17791911326729914,0.1251610928485526,0.05083446299138639,0.01692293823258011,0.23848603213249836,0.19880663147106303,0.13610051402530943,0.1564834631172758,0.25320042102127327,0.20228008932909486,30.52247956369672,33.88377343625037,17.791911326729913,12.51610928485526,5.083446299138639,1.692293823258011,23.848603213249834,19.880663147106304,13.610051402530942,15.648346311727579,25.320042102127328,200000,200000,0.325435,0.405235,0.512165,0.53127,0.5572,0.726555,0.4541091941891539,0.7590201715546988,0.9870467164064118,1.1733693552188666,1.3623530555280574,1.6793176926160949,0.42483497340936976,0.7245138509599705,0.9895955999954278,1.177775204423059,1.3762804857709965,1.959936346861219,3.2710968937293,3.6675336233207743,3,0.29967471975493576,-0.029274220779784144,-0.03450632059472836,0.002548883589015949,0.004405849204192291,0.013927430242939076,0.2806186542451241
26,100,100,0.76,0.24,0.52,2,23,51,11,8,5,1,7,16,13,15,48,2.3263478740408408,1.4050715603096327,0.7063025628400875,0.3318533464368165,-0.050153583464733656,2.053748910631822,0.6744897501960817,-0.7063025628400875,-1.1263911290388005,-1.6448536269514726,TRUE,0.6246102685936629,1.0374895284594228,26,0.41302380195187216,0.3925410387615034,0.599252350011468,0.8494690053304468,1.17692262674552,1.3313817477402572,1.5342412444817712,-278.9790809105198,0,144,NA,200,100,100,7,571.9581618210397,595.046383386876,27,0,0.7379973716379234,0.2573256381251373,0.020265799243797032,0.23674925840995595,0.4856593042211097,0.13119397508164676,0.08269657943525799,0.04343508360823256,0.009219395492115102,0.06186130585816617,0.19092192701179528,0.11132981358407967,0.14192079947861613,0.48474675857522764,2.0265799243797034,23.674925840995595,48.565930422110966,13.119397508164676,8.269657943525798,4.343508360823256,0.9219395492115102,6.186130585816617,19.092192701179528,11.132981358407967,14.192079947861613,48.47467585752276,200000,200000,0.40861,0.492855,0.570835,0.548635,0.57188,0.796605,0.5484453891009327,0.7521677759996716,1.0040499887221317,1.246867787864508,1.4169346412624786,1.7074517467890884,0.5287704790250065,0.7502733592800355,1.0275285298852255,1.254566171105129,1.4314578831970723,2.1508333782233273,1.5702244427917418,1.591831984118737,3,0.6612432775157988,-0.019674910075926144,-0.0018944167196360828,0.02347854116309378,0.0076983832406209984,0.014523241934593756,0.4433816314342389
27,100,100,0.56,0.05,0.51,52,35,8,3,2,0,17,16,11,11,10,35,0.9541652531461942,0.4399131656732339,0.1509692154967774,-0.125661346855074,-0.3853204664075676,-0.050153583464733656,-1.1263911290388005,-1.6448536269514726,-2.0537489106318225,-Inf,FALSE,NA,NA,27,0.4923533104506876,0.5016590199219854,1.0128796907429185,1.3206815273650703,1.5158660871504175,1.7252184232786576,1.9879133356183762,-277.7421346218075,0,574,NA,200,100,100,7,569.484269243615,592.5724908094513,1,0,0.5604962960659359,0.04806143061896717,0.5204128648247641,0.34664521059293163,0.08488049396333708,0.03348505042646843,0.011581505907790834,0.0029948742847079046,0.1695513075236877,0.16514053638279996,0.10481186002757648,0.10256633212125843,0.10898722352457746,0.3489427404201,52.04128648247641,34.664521059293165,8.488049396333707,3.3485050426468432,1.1581505907790834,0.29948742847079046,16.95513075236877,16.514053638279997,10.481186002757648,10.256633212125843,10.898722352457746,34.89427404201,200000,200000,0.43482,0.579805,0.567905,0.580145,0.6085,0.85068,0.8347218470361258,1.1447407839823647,1.4039839647740717,1.6014900895570396,1.8243722662131057,2.1492723920249683,0.7941088414817024,1.1693488014873425,1.4171744057171052,1.6182642252184956,1.8518997386565845,2.901025900780271,0.8496543315892872,1.3407839830841806,3,0.7194720452431905,-0.04061300555442349,0.024608017504977875,0.013190440943033455,0.016774135661455913,0.027527472443478862,0.7517535087553027
28,100,100,0.54,0.36,0.18000000000000005,9,29,26,16,18,2,4,15,27,17,24,13,1.7506860712521695,0.8778962950512288,0.1004337205114699,-0.3318533464368165,-1.1263911290388005,1.3407550336902165,0.3054807880993974,-0.35845879325119373,-0.8416212335729142,-2.0537489106318225,TRUE,0.8680683867942927,0.5332544747754642,28,0.14424894010973785,0.27645432963772126,0.714031964117758,0.9190259447656723,1.108586156988947,1.250255194939887,1.5989262722809379,-329.2523416861097,0,150,NA,200,100,100,7,672.5046833722193,695.5929049380557,1,0,0.5591829008292922,0.34004442670015345,0.08894017421082115,0.2788304585469761,0.29218494054204935,0.15422044830996695,0.15558749074390987,0.030236487646276622,0.04091491626922516,0.16313992474958544,0.23676225815189716,0.17178928628075085,0.2675767284122743,0.11981688613626706,8.894017421082115,27.883045854697606,29.218494054204935,15.422044830996695,15.558749074390988,3.023648764627662,4.091491626922516,16.313992474958543,23.676225815189717,17.178928628075084,26.757672841227432,11.981688613626707,200000,200000,0.512605,0.524935,0.52918,0.52506,0.556375,0.597505,0.63932101882499,0.8261679383752355,1.0103304646925055,1.1743323262983965,1.3800556877096872,1.7692458795808987,0.6414516830923089,0.8314846625257386,1.0161013355176574,1.1776668470228036,1.3986059869870917,1.845835007414309,2.0988941532689114,2.1312131384138917,3,0.5456239879442952,0.0021306642673188936,0.005316724150503105,0.005770870825151819,0.0033345207244070973,0.01855029927740448,0.07658912783341032
29,100,100,0.73,0.47,0.26,7,25,21,10,21,16,4,8,15,8,20,45,1.7506860712521695,1.17498679206609,0.612812991016627,0.3853204664075676,-0.125661346855074,1.4757910281791708,0.46769879911450835,-0.0752698620998299,-0.3318533464368165,-0.9944578832097528,TRUE,0.7762803549904447,0.6754943736568629,29,0.2116169184318426,0.3100522674101016,0.6993252307774903,0.8796977997545722,1.0209884340075515,1.0914523675278167,1.2834265863864176,-321.74174772739786,0,238,NA,200,100,100,7,657.4834954547957,680.571717020632,3,0,0.7308968040830968,0.4668920384303884,0.07627854344312478,0.2277994770185563,0.2290299411079305,0.10373658330641289,0.20404828360541938,0.15910717151855613,0.03317875192366646,0.10337723940709906,0.13254720458613767,0.07537202358363676,0.20419050261153593,0.45133427788792413,7.627854344312477,22.77994770185563,22.902994110793053,10.37365833064129,20.404828360541938,15.910717151855614,3.317875192366646,10.337723940709905,13.254720458613766,7.537202358363676,20.419050261153593,45.13342778879241,200000,200000,0.480785,0.516505,0.523735,0.51479,0.543895,0.67673,0.6276870734564858,0.7988259199145872,0.9500191491205866,1.0554698429806315,1.178019705724241,1.4725846511279257,0.6225346615948262,0.8018715328502594,0.953298841101503,1.0564478279191405,1.1858586984737514,1.6514035888372978,1.3935726589659625,1.4192854073335943,3,0.701020416509526,-0.0051524118616596,0.0030456129356721817,0.003279691980916377,9.7798493850898e-4,0.007838992749510387,0.17881893770937207
30,100,100,0.57,0.36,0.20999999999999996,4,19,41,26,9,1,2,11,30,23,18,16,2.053748910631822,1.1263911290388005,0.17637416478086118,-0.4124631294414046,-0.9944578832097528,1.7506860712521695,0.7388468491852137,-0.35845879325119373,-1.2815515655446008,-2.3263478740408408,TRUE,0.7513855120567875,0.6118516670751724,30,0.18081285799649927,0.3310261557728541,0.6339754099868933,0.8296655757685161,1.108230020336326,1.3714483512800426,1.6884971629767245,-305.3420352790514,0,150,NA,200,100,100,7,624.6840705581028,647.7722921239391,49,0,0.5931975376387552,0.3405154922774496,0.03415317647407125,0.19339963474069644,0.43193169650778274,0.2373052397205313,0.08514055245115693,0.018069700105761366,0.02724103577404288,0.10618923283007545,0.2733721937571265,0.25155608991612943,0.19159880365184423,0.1500426440707815,3.4153176474071247,19.339963474069645,43.19316965077827,23.73052397205313,8.514055245115692,1.8069700105761366,2.724103577404288,10.618923283007545,27.33721937571265,25.155608991612944,19.159880365184424,15.00426440707815,200000,200000,0.433605,0.49206,0.53368,0.552445,0.576115,0.6752,0.5765704384300132,0.7483462700351601,0.9663698819739128,1.2201237970693453,1.489654838985195,1.8551652136830026,0.5622948594620998,0.7468493847312057,0.9753929730705093,1.2338129674187974,1.5129344754665484,2.0271922276572436,1.6091229184373372,1.686088051281402,3,0.6400311568728533,-0.014275578967913427,-0.0014968853039544205,0.009023091096596492,0.013689170349452162,0.02327963648135345,0.17202701397424103
31,100,100,0.72,0.4,0.31999999999999995,13,34,13,19,20,1,0,16,12,24,18,30,Inf,0.9944578832097528,0.5828415072712162,-0.050153583464733656,-0.5244005127080407,1.1263911290388005,0.0752698620998299,-0.2533471031357998,-0.8064212470182404,-2.3263478740408408,FALSE,NA,NA,31,0.26014614980695333,0.26707534613173467,0.7379856820476135,0.9897109853592658,1.087111981937755,1.2691461500822079,1.5272675503077326,-322.2554355316337,0,468,NA,200,100,100,7,658.5108710632674,681.5990926291037,49,0,0.7457955524955232,0.36915262034967133,0.1121213809964881,0.3713793824489268,0.14734661620491374,0.19895317799900103,0.12505928450036363,0.04514015785030667,0.01735705909410286,0.13822566430557875,0.09862172410479517,0.21326537301433168,0.262117552650151,0.2704126268310405,11.21213809964881,37.13793824489268,14.734661620491373,19.895317799900102,12.505928450036363,4.514015785030667,1.7357059094102858,13.822566430557876,9.862172410479516,21.32653730143317,26.211755265015103,27.04126268310405,200000,200000,0.569635,0.57737,0.52824,0.55278,0.56549,0.63844,0.6572759003752698,0.8724347477324599,1.0371610745890025,1.1697236874520909,1.3739533360215692,1.6995108510232886,0.6726795576775453,0.8907589760655356,1.0401028126409257,1.178938459527839,1.3901509170335618,1.8142913025039815,12.058957316091865,16.363059827691675,3,9.552764225164712e-4,0.015403657302275442,0.018324228333075676,0.002941738051923215,0.009214772075748057,0.016197581011992535,0.11478045148069294
32,100,100,0.81,0.28,0.53,4,24,44,15,12,1,0,5,14,18,30,33,Inf,1.6448536269514715,0.8778962950512288,0.3318533464368165,-0.4399131656732338,1.7506860712521695,0.5828415072712162,-0.5828415072712162,-1.1263911290388005,-2.3263478740408408,FALSE,NA,NA,32,0.4075543498947629,0.318046197747668,0.6390559868611139,0.869253795799835,1.149565151290418,1.3413086164607035,1.7335577992602091,-288.8907733801808,0,144,NA,200,100,100,7,591.7815467603616,614.8697683261979,35,0,0.8004364740510821,0.28858098790707354,0.03664240734913415,0.2509334387505135,0.4238431659932788,0.16850016746033591,0.10620230336112768,0.013878517085609943,0.0035802394464271503,0.03895482203669736,0.15702846446579344,0.1605515498213301,0.31296350152803376,0.3269214227017182,3.6642407349134145,25.09334387505135,42.38431659932788,16.850016746033592,10.620230336112769,1.3878517085609943,0.35802394464271503,3.895482203669736,15.702846446579343,16.05515498213301,31.296350152803377,32.69214227017182,200000,200000,0.510725,0.555185,0.592135,0.567265,0.63184,0.737755,0.580684320165384,0.7738932929377413,1.0028707448166045,1.234556098171175,1.4767510150991738,1.8990194908039422,0.5820070332631359,0.7853829629470904,1.028042086052979,1.2474929661550263,1.5273786418363289,2.168658530592598,1.420779364213749,2.1210741179180195,3,0.5476611053916434,0.001322713097751893,0.011489670009349084,0.025171341236374545,0.012936867983851297,0.05062762673715504,0.2696390397886559
