exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_1a,13,1,48,123,2,91,1,d,2,2299,969,0,1,1,new,old,female,27
EA_exp_1a,13,1,49,133,6,13,5,j,3,2047,679,1,3,3,new,old,female,27
EA_exp_1a,13,1,50,26,5,192,6,j,2,1609,1250,0,3,3,old,new,female,27
EA_exp_1a,13,1,51,162,4,67,3,d,1,1772,352,0,2,2,new,old,female,27
EA_exp_1a,13,1,52,119,8,28,7,d,1,1375,353,0,4,4,new,old,female,27
EA_exp_1a,13,1,53,44,3,109,4,d,2,2847,296,1,2,2,old,new,female,27
EA_exp_1a,13,1,54,71,9,197,10,j,2,1720,703,0,5,5,old,new,female,27
EA_exp_1a,13,1,55,145,8,51,7,j,1,2305,733,1,4,4,new,old,female,27
EA_exp_1a,13,1,56,166,6,53,5,j,1,1180,520,1,3,3,new,old,female,27
EA_exp_1a,13,1,57,3,5,111,6,d,1,1549,315,1,3,3,old,new,female,27
EA_exp_1a,13,1,58,168,10,68,9,j,3,1499,746,1,5,5,new,old,female,27
EA_exp_1a,13,1,59,117,6,33,5,d,1,1253,385,0,3,3,new,old,female,27
EA_exp_1a,13,1,60,88,3,184,4,j,1,1705,788,0,2,2,old,new,female,27
EA_exp_1a,13,1,61,144,6,55,5,d,1,1776,372,0,3,3,new,old,female,27
EA_exp_1a,13,1,62,107,8,37,7,d,1,1301,376,0,4,4,new,old,female,27
EA_exp_1a,13,1,63,164,8,89,7,d,1,2215,247,0,4,4,new,old,female,27
EA_exp_1a,13,1,64,118,6,62,5,j,2,3178,357,1,3,3,new,old,female,27
EA_exp_1a,13,1,65,187,6,35,5,j,1,1666,395,1,3,3,new,old,female,27
EA_exp_1a,14,2,1,130,9,84,10,d,4,5036,1382,1,5,5,old,new,female,20
EA_exp_1a,14,2,2,53,6,187,5,d,3,2298,1978,0,3,3,new,old,female,20
EA_exp_1a,14,2,3,36,6,158,5,j,2,2887,863,1,3,3,new,old,female,20
EA_exp_1a,14,2,4,88,4,127,3,d,2,2422,450,0,2,2,new,old,female,20
EA_exp_1a,14,2,5,77,6,177,5,d,3,1533,633,0,3,3,new,old,female,20
EA_exp_1a,14,2,6,169,9,82,10,j,3,1868,621,0,5,5,old,new,female,20
EA_exp_1a,14,2,7,128,5,8,6,j,2,2274,911,0,3,3,old,new,female,20
EA_exp_1a,14,2,8,176,9,94,10,j,2,2335,324,0,5,5,old,new,female,20
EA_exp_1a,14,2,9,107,5,31,6,d,1,11634,7373,1,3,3,old,new,female,20
EA_exp_1a,14,2,10,103,7,32,8,j,3,1826,2995,0,4,4,old,new,female,20
EA_exp_1a,14,2,11,154,5,24,6,j,2,8075,655,0,3,3,old,new,female,20
EA_exp_1a,14,2,12,28,6,170,5,j,4,917,999,1,3,3,new,old,female,20
EA_exp_1a,14,2,13,15,6,189,5,d,2,3706,881,0,3,3,new,old,female,20
EA_exp_1a,14,2,14,40,4,121,3,j,3,1292,257,1,2,2,new,old,female,20
EA_exp_1a,14,2,15,92,2,139,1,d,3,1555,479,0,1,1,new,old,female,20
EA_exp_1a,14,2,16,147,7,4,8,d,4,896,943,1,4,4,old,new,female,20
EA_exp_1a,14,2,17,150,5,42,6,j,2,1558,690,0,3,3,old,new,female,20
EA_exp_1a,14,2,18,22,10,181,9,j,2,2181,534,1,5,5,new,old,female,20
EA_exp_1a,14,2,19,49,8,124,7,d,4,1260,693,0,4,4,new,old,female,20
EA_exp_1a,14,2,20,178,5,20,6,d,2,3654,670,1,3,3,old,new,female,20
EA_exp_1a,14,2,21,131,3,81,4,j,3,1629,441,0,2,2,old,new,female,20
EA_exp_1a,14,2,22,192,5,46,6,j,3,1555,608,0,3,3,old,new,female,20
EA_exp_1a,14,2,23,7,6,144,5,d,3,1459,436,0,3,3,new,old,female,20
EA_exp_1a,14,2,24,35,8,191,7,d,2,1644,519,0,4,4,new,old,female,20
EA_exp_1a,14,2,25,68,6,122,5,j,3,1709,357,1,3,3,new,old,female,20
EA_exp_1a,14,2,26,45,4,108,3,d,2,1283,890,0,2,2,new,old,female,20
EA_exp_1a,14,2,27,111,3,5,4,d,2,1263,266,1,2,2,old,new,female,20
EA_exp_1a,14,2,28,58,4,179,3,d,2,1391,463,0,2,2,new,old,female,20
EA_exp_1a,14,2,29,175,9,71,10,d,4,1034,955,1,5,5,old,new,female,20
EA_exp_1a,14,2,30,14,6,125,5,d,2,1107,911,0,3,3,new,old,female,20
EA_exp_1a,14,2,31,129,5,75,6,d,4,1352,539,1,3,3,old,new,female,20
EA_exp_1a,14,2,32,171,7,29,8,j,3,1689,648,0,4,4,old,new,female,20
EA_exp_1a,14,2,33,25,4,149,3,d,3,2182,335,0,2,2,new,old,female,20
EA_exp_1a,14,2,34,113,9,99,10,d,4,989,1121,1,5,5,old,new,female,20
EA_exp_1a,14,2,35,141,3,44,4,d,3,4000,762,1,2,2,old,new,female,20
EA_exp_1a,14,2,36,164,5,39,6,j,2,2491,544,0,3,3,old,new,female,20
EA_exp_1a,14,2,37,57,6,115,5,j,4,3190,353,1,3,3,new,old,female,20
EA_exp_1a,14,2,38,69,8,132,7,j,2,1952,348,1,4,4,new,old,female,20
EA_exp_1a,14,2,39,43,8,157,7,d,4,954,671,0,4,4,new,old,female,20
EA_exp_1a,14,2,40,133,7,60,8,d,3,1384,467,1,4,4,old,new,female,20
EA_exp_1a,14,2,41,148,5,80,6,d,3,862,1348,1,3,3,old,new,female,20
EA_exp_1a,14,2,42,9,10,119,9,j,3,1242,931,1,5,5,new,old,female,20
EA_exp_1a,14,2,43,160,9,72,10,j,3,2859,307,0,5,5,old,new,female,20
EA_exp_1a,14,2,44,165,5,85,6,d,2,5010,869,1,3,3,old,new,female,20
EA_exp_1a,14,2,45,117,7,54,8,d,3,687,429,1,4,4,old,new,female,20
EA_exp_1a,14,2,46,87,8,101,7,j,3,1226,433,1,4,4,new,old,female,20
EA_exp_1a,14,2,47,56,8,142,7,j,3,1454,333,1,4,4,new,old,female,20
EA_exp_1a,14,2,48,41,8,126,7,j,4,1381,558,1,4,4,new,old,female,20
EA_exp_1a,14,2,49,37,6,168,5,d,4,1461,325,0,3,3,new,old,female,20
EA_exp_1a,14,2,50,38,6,161,5,j,3,1110,211,1,3,3,new,old,female,20
EA_exp_1a,14,2,51,200,5,93,6,d,4,1588,800,1,3,3,old,new,female,20
EA_exp_1a,14,2,52,155,9,47,10,j,4,1260,468,0,5,5,old,new,female,20
EA_exp_1a,14,2,53,97,10,153,9,j,4,1087,285,1,5,5,new,old,female,20
EA_exp_1a,14,2,54,152,5,19,6,j,4,1150,266,0,3,3,old,new,female,20
EA_exp_1a,14,2,55,140,9,1,10,d,3,1950,329,1,5,5,old,new,female,20
EA_exp_1a,14,2,56,159,5,61,6,j,3,1147,260,0,3,3,old,new,female,20
EA_exp_1a,14,2,57,193,9,76,10,j,3,993,282,0,5,5,old,new,female,20
EA_exp_1a,14,2,58,90,6,194,5,j,2,2139,351,1,3,3,new,old,female,20
EA_exp_1a,14,2,59,182,9,89,10,j,2,1697,275,0,5,5,old,new,female,20
EA_exp_1a,14,2,60,3,6,104,5,d,2,1622,895,0,3,3,new,old,female,20
EA_exp_1a,14,2,61,198,5,30,6,j,2,1109,454,0,3,3,old,new,female,20
EA_exp_1a,14,2,62,62,10,102,9,d,3,1278,550,0,5,5,new,old,female,20
EA_exp_1a,14,2,63,21,6,197,5,j,3,1054,430,1,3,3,new,old,female,20
EA_exp_1a,14,2,64,146,7,63,8,d,2,967,284,1,4,4,old,new,female,20
EA_exp_1a,14,2,65,51,10,163,9,j,3,870,293,1,5,5,new,old,female,20
EA_exp_1a,14,2,66,167,5,17,6,d,2,696,468,1,3,3,old,new,female,20
EA_exp_1a,14,2,67,10,6,135,5,d,1,1263,245,0,3,3,new,old,female,20
EA_exp_1a,14,2,68,52,6,134,5,j,4,2840,1792,1,3,3,new,old,female,20
EA_exp_1a,14,2,69,23,8,114,7,d,2,7496,659,0,4,4,new,old,female,20
EA_exp_1a,15,2,1,35,6,105,5,j,4,5730,852,1,3,3,new,old,male,18
EA_exp_1a,15,2,2,3,4,149,3,d,2,2813,552,0,2,2,new,old,male,18
EA_exp_1a,15,2,3,135,5,81,6,d,3,1905,461,1,3,3,old,new,male,18
EA_exp_1a,15,2,4,8,10,163,9,j,4,3141,228,1,5,5,new,old,male,18
EA_exp_1a,15,2,5,71,8,161,7,j,3,1782,298,1,4,4,new,old,male,18
EA_exp_1a,15,2,6,187,3,75,4,d,2,2922,304,1,2,2,old,new,male,18
EA_exp_1a,15,2,7,189,9,72,10,j,3,2175,324,0,5,5,old,new,male,18
EA_exp_1a,15,2,8,106,5,49,6,d,3,1452,1075,1,3,3,old,new,male,18
EA_exp_1a,15,2,9,38,6,157,5,d,2,1876,644,0,3,3,new,old,male,18
EA_exp_1a,15,2,10,39,4,120,3,d,4,1480,534,0,2,2,new,old,male,18
EA_exp_1a,15,2,11,65,6,160,5,j,4,2396,871,1,3,3,new,old,male,18
EA_exp_1a,15,2,12,31,10,119,9,j,3,1201,827,1,5,5,new,old,male,18
EA_exp_1a,15,2,13,138,7,88,8,j,4,1705,573,0,4,4,old,new,male,18
EA_exp_1a,15,2,14,6,6,182,5,j,2,3126,384,1,3,3,new,old,male,18
EA_exp_1a,15,2,15,42,8,140,7,d,2,1771,239,0,4,4,new,old,male,18
EA_exp_1a,15,2,16,100,4,197,3,d,2,1652,441,0,2,2,new,old,male,18
EA_exp_1a,15,2,17,4,4,121,3,j,3,2471,397,1,2,2,new,old,male,18
EA_exp_1a,15,2,18,40,2,139,1,j,4,1145,727,1,1,1,new,old,male,18
EA_exp_1a,15,2,19,55,6,183,5,d,2,3957,706,0,3,3,new,old,male,18
EA_exp_1a,15,2,20,131,5,24,6,d,4,2398,524,1,3,3,old,new,male,18
EA_exp_1a,15,2,21,61,8,190,7,j,4,1940,321,1,4,4,new,old,male,18
EA_exp_1a,15,2,22,92,12,101,11,j,4,2658,256,1,6,6,new,old,male,18
EA_exp_1a,15,2,23,142,5,47,6,d,2,5408,212,1,3,3,old,new,male,18
EA_exp_1a,15,2,24,186,7,99,8,j,2,1645,1535,0,4,4,old,new,male,18
EA_exp_1a,15,2,25,22,6,185,5,d,2,1712,629,0,3,3,new,old,male,18
EA_exp_1a,15,2,26,70,10,133,9,j,4,2329,965,1,5,5,new,old,male,18
EA_exp_1a,15,2,27,154,5,97,6,j,2,3147,488,0,3,3,old,new,male,18
EA_exp_1a,15,2,28,74,6,151,5,d,3,1263,889,0,3,3,new,old,male,18
EA_exp_1a,15,2,29,188,9,51,10,d,4,2501,567,1,5,5,old,new,male,18
EA_exp_1a,15,2,30,195,11,82,12,d,4,2621,430,1,6,6,old,new,male,18
EA_exp_1a,15,2,31,34,6,129,5,d,2,2907,768,0,3,3,new,old,male,18
EA_exp_1a,15,2,32,199,5,76,6,d,1,1596,617,1,3,3,old,new,male,18
EA_exp_1a,15,2,33,150,5,59,6,d,2,5625,596,1,3,3,old,new,male,18
EA_exp_1a,15,2,34,158,7,96,8,d,3,2138,750,1,4,4,old,new,male,18
EA_exp_1a,15,2,35,156,3,26,4,j,3,2541,737,0,2,2,old,new,male,18
EA_exp_1a,15,2,36,95,6,162,5,d,4,1584,923,0,3,3,new,old,male,18
EA_exp_1a,15,2,37,172,5,36,6,j,2,2562,1558,0,3,3,old,new,male,18
EA_exp_1a,15,2,38,98,2,115,1,j,4,1463,774,1,1,1,new,old,male,18
EA_exp_1a,15,2,39,144,9,77,10,d,4,4467,666,1,5,5,old,new,male,18
EA_exp_1a,15,2,40,192,5,89,6,j,2,2412,454,0,3,3,old,new,male,18
EA_exp_1a,15,2,41,94,6,108,5,d,3,3056,288,0,3,3,new,old,male,18
EA_exp_1a,15,2,42,153,9,45,10,j,3,2572,785,0,5,5,old,new,male,18
EA_exp_1a,15,2,43,90,6,169,5,j,4,1317,550,1,3,3,new,old,male,18
EA_exp_1a,15,2,44,68,6,194,5,d,2,1824,543,0,3,3,new,old,male,18
EA_exp_1a,15,2,45,116,5,5,6,d,2,2452,414,1,3,3,old,new,male,18
EA_exp_1a,15,2,46,50,10,165,9,d,3,3420,1116,0,5,5,new,old,male,18
EA_exp_1a,15,2,47,118,1,20,2,d,4,1516,1001,1,1,1,old,new,male,18
EA_exp_1a,15,2,48,170,5,44,6,j,4,2140,1026,0,3,3,old,new,male,18
EA_exp_1a,15,2,49,117,5,1,6,d,3,2596,520,1,3,3,old,new,male,18
EA_exp_1a,15,2,50,146,7,28,8,d,4,2522,756,1,4,4,old,new,male,18
EA_exp_1a,15,2,51,91,8,111,7,d,4,1250,635,0,4,4,new,old,male,18
EA_exp_1a,15,2,52,147,5,13,6,j,3,4064,629,0,3,3,old,new,male,18
EA_exp_1a,15,2,53,32,6,174,5,d,2,1801,316,0,3,3,new,old,male,18
EA_exp_1a,16,1,1,197,6,27,5,d,1,5740,2153,0,3,3,new,old,female,19
EA_exp_1a,16,1,2,91,7,171,8,d,3,2672,1279,1,4,4,old,new,female,19
EA_exp_1a,16,1,3,99,7,114,8,d,2,5426,922,1,4,4,old,new,female,19
EA_exp_1a,16,1,4,131,8,98,7,j,1,10129,1094,1,4,4,new,old,female,19
EA_exp_1a,16,1,5,52,5,153,6,d,2,6152,908,1,3,3,old,new,female,19
EA_exp_1a,16,1,6,78,5,185,6,j,1,5395,1015,0,3,3,old,new,female,19
EA_exp_1a,16,1,7,69,5,151,6,d,2,5082,2634,1,3,3,old,new,female,19
EA_exp_1a,16,1,8,124,4,34,3,j,1,4543,1457,1,2,2,new,old,female,19
EA_exp_1a,16,1,9,44,3,165,4,d,3,5174,1663,1,2,2,old,new,female,19
EA_exp_1a,16,1,10,198,8,39,7,d,3,2488,1600,0,4,4,new,old,female,19
EA_exp_1a,16,1,11,14,5,173,6,d,2,4453,1220,1,3,3,old,new,female,19
EA_exp_1a,16,1,12,157,4,49,3,d,1,3633,1416,0,2,2,new,old,female,19
EA_exp_1a,16,1,13,119,4,40,3,j,1,3339,881,1,2,2,new,old,female,19
EA_exp_1a,16,1,14,16,5,177,6,d,1,8653,874,1,3,3,old,new,female,19
EA_exp_1a,16,1,15,187,6,41,5,j,3,4515,1290,1,3,3,new,old,female,19
EA_exp_1a,16,1,16,59,3,160,4,d,3,3393,2069,1,2,2,old,new,female,19
EA_exp_1a,16,1,17,102,8,8,7,d,4,5134,1756,0,4,4,new,old,female,19
EA_exp_1a,16,1,18,81,5,183,6,d,1,3827,675,1,3,3,old,new,female,19
EA_exp_1a,16,1,19,72,7,103,8,j,3,4127,1546,0,4,4,old,new,female,19
EA_exp_1a,16,1,20,134,8,38,7,d,2,5770,1965,0,4,4,new,old,female,19
EA_exp_1a,16,1,21,61,3,158,4,d,4,3993,1014,1,2,2,old,new,female,19
EA_exp_1a,16,1,22,55,1,106,2,d,2,4969,573,1,1,1,old,new,female,19
EA_exp_1a,16,1,23,84,7,194,8,j,2,3842,1443,0,4,4,old,new,female,19
EA_exp_1a,16,1,24,186,8,29,7,j,3,2937,1419,1,4,4,new,old,female,19
EA_exp_1a,16,1,25,74,7,127,8,j,2,4623,1200,0,4,4,old,new,female,19
EA_exp_1a,16,1,26,167,8,15,7,j,1,4200,831,1,4,4,new,old,female,19
EA_exp_1a,16,1,27,166,6,83,5,d,3,4491,1553,0,3,3,new,old,female,19
EA_exp_1a,16,1,28,10,7,135,8,d,2,4590,882,1,4,4,old,new,female,19
EA_exp_1a,16,1,29,31,7,190,8,d,2,2650,860,1,4,4,old,new,female,19
EA_exp_1a,16,1,30,129,6,1,5,j,3,7652,1262,1,3,3,new,old,female,19
EA_exp_1a,16,1,31,90,5,174,6,j,1,6888,1264,0,3,3,old,new,female,19
EA_exp_1a,16,1,32,199,6,7,5,d,1,4602,380,0,3,3,new,old,female,19
EA_exp_1a,16,1,33,121,6,100,5,j,1,2744,454,1,3,3,new,old,female,19
EA_exp_1a,16,1,34,21,11,172,12,d,2,3773,1155,1,6,6,old,new,female,19
EA_exp_1a,16,1,35,130,4,47,3,j,1,5183,685,1,2,2,new,old,female,19
EA_exp_1a,16,1,36,181,8,12,7,j,3,1853,734,1,4,4,new,old,female,19
EA_exp_1a,16,1,37,97,5,142,6,j,3,2639,1150,0,3,3,old,new,female,19
EA_exp_1a,16,1,38,117,8,25,7,d,1,5627,373,0,4,4,new,old,female,19
EA_exp_1a,16,1,39,86,5,189,6,d,1,3044,420,1,3,3,old,new,female,19
EA_exp_1a,16,1,40,140,8,70,7,j,1,4959,715,1,4,4,new,old,female,19
EA_exp_1a,16,1,41,85,3,161,4,d,3,3524,607,1,2,2,old,new,female,19
EA_exp_1a,16,1,42,26,5,143,6,d,2,4078,2106,1,3,3,old,new,female,19
EA_exp_1a,16,1,43,125,10,56,9,j,2,4703,1136,1,5,5,new,old,female,19
EA_exp_1a,16,1,44,62,1,144,2,d,4,6955,707,1,1,1,old,new,female,19
EA_exp_1a,16,1,45,155,4,68,3,j,1,4629,484,1,2,2,new,old,female,19
EA_exp_1a,16,1,46,45,9,180,10,d,1,3918,684,1,5,5,old,new,female,19
EA_exp_1a,16,1,47,192,8,6,7,d,1,2235,445,0,4,4,new,old,female,19
EA_exp_1a,16,1,48,89,9,136,10,j,4,2119,2078,0,5,5,old,new,female,19
EA_exp_1a,16,1,49,149,6,75,5,j,2,3705,541,1,3,3,new,old,female,19
EA_exp_1a,16,1,50,138,10,95,9,j,4,2070,684,1,5,5,new,old,female,19
EA_exp_1a,16,1,51,36,5,132,6,j,3,5117,588,0,3,3,old,new,female,19
EA_exp_1a,16,1,52,35,5,196,6,j,2,2135,708,0,3,3,old,new,female,19
EA_exp_1a,16,1,53,164,4,33,3,d,1,3014,390,0,2,2,new,old,female,19
EA_exp_1a,16,1,54,163,4,20,3,d,2,2854,717,0,2,2,new,old,female,19
EA_exp_1a,16,1,55,22,5,176,6,d,2,2891,371,1,3,3,old,new,female,19
EA_exp_1a,16,1,56,115,10,5,9,j,1,2431,505,1,5,5,new,old,female,19
EA_exp_1a,16,1,57,63,1,109,2,d,1,3216,316,1,1,1,old,new,female,19
EA_exp_1a,16,1,58,24,5,120,6,j,1,4287,410,0,3,3,old,new,female,19
EA_exp_1a,17,2,1,14,12,170,11,j,4,3190,1066,1,6,6,new,old,female,19
EA_exp_1a,17,2,2,129,9,98,10,d,3,3581,1383,1,5,5,old,new,female,19
EA_exp_1a,17,2,3,81,12,163,11,j,4,2251,460,1,6,6,new,old,female,19
EA_exp_1a,17,2,4,153,5,77,6,j,1,3141,963,0,3,3,old,new,female,19
EA_exp_1a,17,2,5,152,3,24,4,d,3,2661,681,1,2,2,old,new,female,19
EA_exp_1a,17,2,6,65,6,120,5,j,1,3546,871,1,3,3,new,old,female,19
EA_exp_1a,17,2,7,92,12,172,11,j,1,5683,935,1,6,6,new,old,female,19
EA_exp_1a,17,2,8,9,4,168,3,j,2,2972,1329,1,2,2,new,old,female,19
EA_exp_1a,17,2,9,86,8,158,7,j,3,3624,722,1,4,4,new,old,female,19
EA_exp_1a,17,2,10,8,8,131,7,j,3,3496,976,1,4,4,new,old,female,19
EA_exp_1a,17,2,11,101,5,52,6,j,3,4704,1267,0,3,3,old,new,female,19
EA_exp_1a,17,2,12,111,5,74,6,j,3,2269,1276,0,3,3,old,new,female,19
EA_exp_1a,17,2,13,192,5,39,6,d,2,3282,1069,1,3,3,old,new,female,19
EA_exp_1a,17,2,14,191,7,63,8,j,4,1945,715,0,4,4,old,new,female,19
EA_exp_1a,17,2,15,150,5,78,6,d,3,3500,1769,1,3,3,old,new,female,19
EA_exp_1a,17,2,16,104,11,45,12,d,4,1806,850,1,6,6,old,new,female,19
EA_exp_1a,17,2,17,100,8,182,7,d,4,2089,450,0,4,4,new,old,female,19
EA_exp_1a,17,2,18,15,8,115,7,j,3,2429,1077,1,4,4,new,old,female,19
EA_exp_1a,17,2,19,72,12,184,11,j,4,2023,1104,1,6,6,new,old,female,19
EA_exp_1a,17,2,20,37,10,177,9,d,1,4721,686,0,5,5,new,old,female,19
EA_exp_1a,17,2,21,17,4,149,3,j,1,3099,797,1,2,2,new,old,female,19
EA_exp_1a,17,2,22,194,5,50,6,d,1,3945,984,1,3,3,old,new,female,19
EA_exp_1a,17,2,23,96,8,134,7,j,3,2987,958,1,4,4,new,old,female,19
EA_exp_1a,17,2,24,85,6,141,5,j,4,2050,797,1,3,3,new,old,female,19
EA_exp_1a,17,2,25,156,1,3,2,j,1,4170,767,0,1,1,old,new,female,19
EA_exp_1a,17,2,26,99,12,189,11,j,4,1677,884,1,6,6,new,old,female,19
EA_exp_1a,18,2,1,106,3,15,4,j,3,3684,2326,0,2,2,old,new,female,18
EA_exp_1a,18,2,2,140,9,28,10,d,3,2612,1608,1,5,5,old,new,female,18
EA_exp_1a,18,2,3,40,2,109,1,d,3,5573,943,0,1,1,new,old,female,18
EA_exp_1a,18,2,4,18,2,172,1,j,3,3686,701,1,1,1,new,old,female,18
EA_exp_1a,18,2,5,141,3,92,4,j,3,2892,1220,0,2,2,old,new,female,18
EA_exp_1a,18,2,6,158,1,66,2,d,3,4574,1138,1,1,1,old,new,female,18
EA_exp_1a,18,2,7,112,3,7,4,d,3,3793,676,1,2,2,old,new,female,18
EA_exp_1a,18,2,8,167,9,37,10,d,4,2430,639,1,5,5,old,new,female,18
EA_exp_1a,18,2,9,197,3,75,4,d,4,2324,383,1,2,2,old,new,female,18
EA_exp_1a,18,2,10,25,4,118,3,j,4,4395,1990,1,2,2,new,old,female,18
EA_exp_1a,18,2,11,82,4,190,3,d,3,3766,807,0,2,2,new,old,female,18
EA_exp_1a,18,2,12,111,3,44,4,d,3,2340,367,1,2,2,old,new,female,18
EA_exp_1a,18,2,13,5,2,173,1,d,3,3003,575,0,1,1,new,old,female,18
EA_exp_1a,18,2,14,16,12,119,11,j,4,3157,737,1,6,6,new,old,female,18
EA_exp_1a,18,2,15,55,4,175,3,j,4,2256,479,1,2,2,new,old,female,18
EA_exp_1a,18,2,16,77,4,157,3,j,3,1999,371,1,2,2,new,old,female,18
EA_exp_1a,18,2,17,47,4,192,3,j,3,2003,1179,1,2,2,new,old,female,18
EA_exp_1a,18,2,18,100,12,125,11,d,3,5578,356,0,6,6,new,old,female,18
EA_exp_1a,18,2,19,38,4,144,3,d,3,4368,1037,0,2,2,new,old,female,18
EA_exp_1a,18,2,20,52,4,142,3,j,4,8483,696,1,2,2,new,old,female,18
EA_exp_1a,18,2,21,120,3,22,4,j,3,4059,432,0,2,2,old,new,female,18
EA_exp_1a,18,2,22,174,3,35,4,j,3,2076,1731,0,2,2,old,new,female,18
EA_exp_1a,18,2,23,199,9,72,10,j,3,2361,310,0,5,5,old,new,female,18
EA_exp_1a,18,2,24,78,4,191,3,d,3,8062,398,0,2,2,new,old,female,18
EA_exp_1a,18,2,25,196,11,11,12,d,3,1757,432,1,6,6,old,new,female,18
EA_exp_1a,18,2,26,186,3,84,4,j,4,4046,788,0,2,2,old,new,female,18
EA_exp_1a,18,2,27,8,12,101,11,j,4,4751,492,1,6,6,new,old,female,18
EA_exp_1a,18,2,28,165,11,6,12,d,4,2632,423,1,6,6,old,new,female,18
EA_exp_1a,18,2,29,163,9,10,10,d,4,2962,455,1,5,5,old,new,female,18
EA_exp_1a,18,2,30,145,1,73,2,j,4,1763,372,0,1,1,old,new,female,18
EA_exp_1a,18,2,31,153,5,59,6,d,3,2628,723,1,3,3,old,new,female,18
EA_exp_1a,18,2,32,89,12,132,11,j,4,1659,1434,1,6,6,new,old,female,18
EA_exp_1a,18,2,33,21,4,155,3,d,4,2238,398,0,2,2,new,old,female,18
EA_exp_1a,18,2,34,129,3,41,4,j,4,4893,1010,0,2,2,old,new,female,18
EA_exp_1a,18,2,35,64,4,162,3,d,3,5896,468,0,2,2,new,old,female,18
EA_exp_1a,18,2,36,54,2,146,1,j,4,2193,849,1,1,1,new,old,female,18
EA_exp_1a,18,2,37,36,4,179,3,d,3,4378,438,0,2,2,new,old,female,18
EA_exp_1a,18,2,38,76,2,113,1,j,3,4606,707,1,1,1,new,old,female,18
EA_exp_1a,18,2,39,110,3,31,4,d,3,5604,397,1,2,2,old,new,female,18
EA_exp_1a,18,2,40,34,2,143,1,d,3,2779,710,0,1,1,new,old,female,18
EA_exp_1a,18,2,41,1,4,135,3,d,3,1877,388,0,2,2,new,old,female,18
EA_exp_1a,18,2,42,57,4,159,3,j,3,11506,1360,1,2,2,new,old,female,18
EA_exp_1a,18,2,43,70,4,138,3,d,3,2710,467,0,2,2,new,old,female,18
EA_exp_1a,18,2,44,99,10,121,9,j,4,1868,732,1,5,5,new,old,female,18
EA_exp_1a,18,2,45,3,4,127,3,d,3,2873,579,0,2,2,new,old,female,18
EA_exp_1a,18,2,46,87,4,194,3,j,3,4330,645,1,2,2,new,old,female,18
EA_exp_1a,18,2,47,86,12,136,11,d,1,1929,2550,0,6,6,new,old,female,18
EA_exp_1a,18,2,48,93,4,128,3,j,4,7539,1336,1,2,2,new,old,female,18
EA_exp_1a,18,2,49,149,11,96,12,j,4,4481,1062,0,6,6,old,new,female,18
EA_exp_1a,18,2,50,168,3,69,4,d,3,4936,573,1,2,2,old,new,female,18
EA_exp_1a,18,2,51,187,3,81,4,d,3,2514,472,1,2,2,old,new,female,18
EA_exp_1a,18,2,52,107,5,42,6,d,4,1539,383,1,3,3,old,new,female,18
EA_exp_1a,18,2,53,12,4,117,3,d,4,2589,399,0,2,2,new,old,female,18
EA_exp_1a,18,2,54,178,1,95,2,d,3,2315,522,1,1,1,old,new,female,18
EA_exp_1a,18,2,55,185,1,74,2,d,3,2560,453,1,1,1,old,new,female,18
EA_exp_1a,18,2,56,19,12,184,11,d,1,2010,2568,0,6,6,new,old,female,18
EA_exp_1a,18,2,57,156,9,71,10,d,3,2093,2372,1,5,5,old,new,female,18
EA_exp_1a,18,2,58,104,3,56,4,j,3,4915,584,0,2,2,old,new,female,18
EA_exp_1a,18,2,59,161,3,49,4,j,4,1421,383,0,2,2,old,new,female,18
EA_exp_1a,18,2,60,108,1,80,2,d,3,3101,571,1,1,1,old,new,female,18
EA_exp_1a,18,2,61,4,4,154,3,d,3,2386,555,0,2,2,new,old,female,18
EA_exp_1a,19,2,1,9,10,125,9,j,3,4849,1672,1,5,5,new,old,female,19
EA_exp_1a,19,2,2,168,5,57,6,j,3,4115,1127,0,3,3,old,new,female,19
EA_exp_1a,19,2,3,28,10,158,9,j,3,1752,955,1,5,5,new,old,female,19
EA_exp_1a,19,2,4,113,5,14,6,j,4,4579,709,0,3,3,old,new,female,19
EA_exp_1a,19,2,5,101,1,72,2,d,2,1498,739,1,1,1,old,new,female,19
EA_exp_1a,19,2,6,49,2,196,1,j,3,2927,774,1,1,1,new,old,female,19
EA_exp_1a,19,2,7,161,7,48,8,d,2,2582,855,1,4,4,old,new,female,19
EA_exp_1a,19,2,8,2,4,162,3,d,2,2323,479,0,2,2,new,old,female,19
EA_exp_1a,19,2,9,80,8,153,7,d,4,2120,959,0,4,4,new,old,female,19
EA_exp_1a,19,2,10,54,6,165,5,d,3,1715,779,0,3,3,new,old,female,19
EA_exp_1a,19,2,11,40,6,172,5,d,2,1433,1049,0,3,3,new,old,female,19
EA_exp_1a,19,2,12,83,8,192,7,d,3,1662,628,0,4,4,new,old,female,19
EA_exp_1a,19,2,13,66,2,112,1,j,4,1266,495,1,1,1,new,old,female,19
EA_exp_1a,19,2,14,7,10,134,9,j,3,2091,495,1,5,5,new,old,female,19
EA_exp_1a,19,2,15,78,6,152,5,j,2,2586,955,1,3,3,new,old,female,19
