ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,do,dn,g1,g2,g3,g4,g5,g6,chk_sumg,ro1,ro2,ro3,ro4,ro5,ro6,rn1,rn2,rn3,rn4,rn5,rn6,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,ChiSq,G,df,pG
11,100,100,0.6,0.28,0.31999999999999995,10,23,39,9,15,4,4,16,20,8,18,34,1.7506860712521695,0.8416212335729144,0.2533471031357998,0.050153583464733656,-0.4124631294414046,1.2815515655446008,0.4399131656732339,-0.5828415072712162,-0.8778962950512285,-1.7506860712521695,TRUE,0.6977020215580862,0.704578473529098,11,0.3112091205176035,0.044473907561576466,0.058080697155489074,0.23719632575236055,0.3588257519465384,0.10338655579391283,0.20065202148557726,0.04185864786612192,1,0,0,0,0,0,1,1,0,0,0,0,0,-320.6498026277887,0,138,NA,200,100,100,7,655.2996052555774,678.3878268214137,29,0,0.5494599744361701,0.3305138239286803,0.0999715291606604,0.2266472782869045,0.3428673686237549,0.09878855166842458,0.19172824202998426,0.03999703023027144,0.04000545447468004,0.16337866582496144,0.2471559052641884,0.07121171669194507,0.13820728234897148,0.3400409753952536,9.99715291606604,22.664727828690452,34.28673686237549,9.878855166842458,19.172824202998427,3.9997030230271435,4.000545447468004,16.337866582496144,24.71559052641884,7.121171669194506,13.820728234897148,34.00409753952536,0.7224328663118884,0.5,0.5,0.5,0.5,0.9576053226465769,3.918172656883697,3.915126932982424,3,0.270775936742776
12,100,100,0.65,0.39,0.26,23,14,24,11,19,9,9,8,18,16,19,30,1.3407550336902165,0.9541652531461942,0.3853204664075676,-0.025068908258711057,-0.5244005127080407,0.7388468491852137,0.3318533464368165,-0.27931903444745404,-0.5828415072712162,-1.3407550336902165,TRUE,0.917721974241664,0.6339660531763992,12,0.2192803617460713,0.12965011149651015,0.11529287058966504,0.13323425534352623,0.254409294690636,0.16352293825897993,0.23012607902282137,0.1034145620943715,1,0,0,0,0,0,1,1,0,0,0,0,0,-344.35675035542005,0,130,NA,200,100,100,7,702.7135007108401,725.8017222766764,27,0,0.6073476596258399,0.43261923088919757,0.2299952485594724,0.11596041928308355,0.22142510126824652,0.14232217108146622,0.20029020721925786,0.09000685258847346,0.09001140822002032,0.10401859963482937,0.1986223325193105,0.12766556920377034,0.17966394916749212,0.3000181412545775,22.99952485594724,11.596041928308356,22.142510126824654,14.232217108146623,20.029020721925786,9.000685258847346,9.001140822002032,10.401859963482938,19.86223325193105,12.766556920377035,17.966394916749213,30.00181412545775,0.781853891131549,0.5,0.5,0.5,0.5,0.8654451707971936,3.048720462635188,3.068622499132241,3,0.38116547476203855
13,100,100,0.6,0.25,0.35,3,28,44,19,5,1,1,8,31,27,14,19,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.4399131656732338,-0.8778962950512285,1.8807936081512504,0.49585034734745304,-0.6744897501960817,-1.554773594596853,-2.3263478740408408,TRUE,0.785206267060385,0.8627158602065015,13,0.18169955392870232,0.017965237583482365,0.012228137375877636,0.19993297042001834,0.4166023624451537,0.2555366050130905,0.10551063181089843,0.010189292934961403,1,0,0,0,0,0,1,1,0,0,0,0,0,-298.17935386848103,0,216,NA,200,100,100,7,610.3587077369621,633.4469293027984,28,0,0.4854825718284119,0.36456717730216326,0.0299736935661989,0.19634112710565135,0.40911800202598647,0.2509458291927538,0.10361510824283231,0.010006239866577123,0.010006290269301778,0.1636052388790606,0.3409058990232257,0.20910571786975696,0.08633939707612263,0.19003745688253237,2.99736935661989,19.634112710565134,40.91180020259865,25.094582919275382,10.361510824283231,1.0006239866577122,1.0006290269301779,16.36052388790606,34.09058990232257,20.910571786975694,8.633939707612264,19.003745688253236,0.799683413120324,0.5,0.5,0.5,0.5,0.9780624749178158,17.713108756582276,18.413256307760548,3,3.6143261823118333e-4
14,100,100,0.6,0.29,0.31,4,25,42,14,15,0,1,8,31,18,28,14,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.2018934791418509,-1.080319340814956,1.7506860712521695,0.5533847195556728,-0.5533847195556729,-1.0364333894937894,-Inf,FALSE,NA,NA,14,0.13979959487350832,0.027305020286682195,0.01304635605802304,0.1771506882687473,0.400718724384495,0.17431281252867203,0.23477141708988788,1.6701746652358906e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-302.45647717511486,0,574,NA,200,100,100,7,618.9129543502297,642.001175916066,17,0,0.4916940163589372,0.3979141780544339,0.039995145327873634,0.17231358513176945,0.38977709148592293,0.169553197646348,0.22836097878351536,1.6245705121193218e-9,0.011222480766535878,0.15238509381721327,0.3446984090573136,0.14994395195590188,0.20195046809284212,0.13979959631019323,3.9995145327873636,17.231358513176946,38.9777091485923,16.955319764634798,22.836097878351534,1.6245705121193218e-7,1.1222480766535878,15.238509381721327,34.46984090573136,14.994395195590188,20.19504680928421,13.979959631019323,0.8413541826494206,0.5,0.5,0.5,0.5,0.9999999948616272,14.360759895035862,14.707097713715902,3,0.002084858882022478
15,100,100,0.65,0.25,0.4,6,18,51,15,8,2,3,6,26,8,10,47,1.8807936081512504,1.3407550336902165,0.3853204664075676,0.17637416478086118,-0.0752698620998299,1.5547735945968528,0.7063025628400875,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.5611143674139497,0.9378403999017437,15,0.4591203727813837,0.0048070834627599,0.05545272815199347,0.15625686869218483,0.5012706797949258,0.14974191340726284,0.11719651140870976,0.020081298544923243,1,0,0,0,0,0,1,1,0,0,0,0,0,-281.87678770740996,0,149,NA,200,100,100,7,577.7535754148199,600.8417969806562,6,0,0.6143634937572154,0.2856399955952417,0.05999324572228901,0.155505728882752,0.4988610297997172,0.14902209153164075,0.1166331379968238,0.019984766066777196,0.029993250931105497,0.0845161568885772,0.27112709842310184,0.08099235030272264,0.06338920540206525,0.4699819380524275,5.9993245722289,15.5505728882752,49.88610297997172,14.902209153164076,11.66331379968238,1.9984766066777195,2.9993250931105497,8.451615688857721,27.112709842310185,8.099235030272265,6.338920540206525,46.99819380524275,0.5400635388607917,0.5,0.5,0.5,0.5,0.988444699262217,4.434453481213542,4.321820322012855,3,0.2287448551432557
16,100,100,0.65,0.23,0.42000000000000004,23,19,35,17,5,1,3,11,21,26,15,24,1.8807936081512504,1.080319340814956,0.3853204664075676,-0.27931903444745404,-0.7063025628400875,0.7388468491852137,0.20189347914185077,-0.7388468491852137,-1.554773594596853,-2.3263478740408408,TRUE,0.821436640707165,1.0766128996346949,16,0.23039731536106542,0.19877148983229145,0.03896053237890596,0.19098617214638344,0.3565035318534494,0.2737569550603063,0.12732120988568224,0.012471598675272588,1,0,0,0,0,0,1,1,0,0,0,0,0,-323.4954022016775,0,145,NA,200,100,100,7,660.990804403355,684.0790259691913,4,0,0.5486663236757848,0.33134786098647107,0.22998777914558305,0.15302356617148033,0.2856407936964655,0.21934187725101756,0.10201338330945531,0.009992600425998224,0.029984130313768162,0.1469834708127704,0.2743660751976766,0.21068408755299187,0.0979867449394983,0.23999549118329458,22.998777914558303,15.302356617148034,28.56407936964655,21.934187725101754,10.20133833094553,0.9992600425998224,2.998413031376816,14.698347081277042,27.43660751976766,21.06840875529919,9.79867449394983,23.99954911832946,0.9321348955382287,0.5,0.5,0.5,0.5,0.9800034246999694,12.461485216263279,12.766564260536704,3,0.005169606708940289
17,100,100,0.88,0.16,0.72,13,48,23,8,2,6,1,3,8,6,10,72,2.3263478740408408,1.7506860712521695,1.17498679206609,0.9153650878428139,0.5828415072712162,1.1263911290388005,-0.27931903444745404,-0.9944578832097528,-1.4050715603096322,-1.554773594596853,TRUE,0.6182828986560982,1.7342750174059245,17,0.7000070904802357,0.09995757744221248,0.033355231404113436,0.42500717443642483,0.2583190873159374,0.11666145428408398,0.10000577405633583,0.0666512785031046,1,0,0,0,0,0,1,1,0,0,0,0,0,-256.00898140425033,0,138,NA,200,100,100,7,526.0179628085007,549.106184374337,18,0,0.7850006336690198,0.2549986752549008,0.12997870072014633,0.3825244868842,0.23249813714075293,0.10500025793296153,0.09000943915143124,0.059988978170508044,0.010006332916625003,0.1274991388259571,0.0774938945883981,0.034997609099489325,0.030001023127936347,0.7200020014415942,12.997870072014633,38.252448688419996,23.249813714075295,10.500025793296153,9.000943915143123,5.998897817050804,1.0006332916625003,12.74991388259571,7.7493894588398105,3.4997609099489324,3.0001023127936346,72.00020014415942,0.8845152201414463,0.5,0.5,0.5,0.5,0.9861146837638475,34.10954506623866,33.30684473483181,3,2.774689492612836e-7
18,100,100,0.54,0.15,0.39,37,42,6,0,6,9,11,33,2,2,10,42,1.2265281200366105,0.1509692154967774,0.1004337205114699,0.050153583464733656,-0.2018934791418509,0.3318533464368165,-0.8064212470182404,-1.0364333894937894,-1.0364333894937894,-1.3407550336902165,TRUE,0.8504589663824177,0.9265873930009851,18,0.3416812674952897,0.2435923184836893,0.1671428270581817,0.5301368629753174,0.056536325254624195,0.014132096020499188,0.11307817560774303,0.11897371308363458,1,0,0,0,0,0,1,1,0,0,0,0,0,-267.8663240271594,0,192,NA,200,100,100,7,549.7326480543188,572.8208696201551,7,0,0.5037487962737713,0.1862154571023576,0.37002043678085017,0.4009995954094899,0.042764510707302326,0.010689625985831671,0.08553320064154714,0.08999263047497878,0.11003325405619617,0.3489990276879342,0.037218921982098245,0.009303423539849885,0.07444148124003444,0.42000389149388706,37.002043678085016,40.09995954094899,4.276451070730233,1.068962598583167,8.553320064154715,8.999263047497879,11.003325405619616,34.899902768793424,3.7218921982098245,0.9303423539849885,7.444148124003444,42.00038914938871,0.8291606277249496,0.5,0.5,0.5,0.5,0.9067596448689842,4.554284344122408,6.473339082598397,3,0.09071989544188042
19,100,100,0.55,0.27,0.28,24,14,35,14,10,3,8,11,26,9,15,31,1.4050715603096327,0.8778962950512288,0.12566134685507413,-0.10043372051146975,-0.4958503473474532,0.7063025628400875,0.3054807880993974,-0.612812991016627,-1.1263911290388005,-1.8807936081512509,TRUE,0.7193463184906903,0.737710908895731,19,0.28491275981470116,0.1442480370298477,0.11188870770712263,0.159188808460521,0.3883241973526825,0.14640018429396423,0.15913306711342998,0.03506503507227976,1,0,0,0,0,0,1,1,0,0,0,0,0,-326.8959983118408,0,136,NA,200,100,100,7,667.7919966236816,690.8802181895179,37,0,0.5284702485052929,0.2914676522392513,0.2399970182844115,0.13622613532297043,0.33230919415336685,0.12528224508875196,0.1361784345557787,0.03000697259472064,0.08001018720218589,0.11383388571042011,0.277685678582101,0.10468890374939001,0.11379402578436458,0.3099873189715384,23.99970182844115,13.622613532297043,33.230919415336686,12.528224508875196,13.61784345557787,3.000697259472064,8.001018720218589,11.38338857104201,27.7685678582101,10.468890374939,11.379402578436459,30.998731897153842,0.8005204774229836,0.5,0.5,0.5,0.5,0.9595555082059025,2.722304674613924,2.719992188505404,3,0.43684051589986916
20,100,100,0.82,0.1,0.72,4,49,37,7,3,0,0,2,16,9,33,40,Inf,2.053748910631822,0.9153650878428139,0.612812991016627,-0.2533471031357998,1.7506860712521695,-0.0752698620998299,-1.2815515655446008,-1.8807936081512509,-Inf,NA,NA,NA,20,0.4035441993289813,0.0399397910712833,6.271914243656021e-5,0.3257384650305386,0.3390258065673539,0.10170252006318227,0.23347048462607992,4.570408829174255e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-287.56628287950184,0,240,NA,200,100,100,7,589.1325657590037,612.22078732484,2,0,0.6034600849302731,0.32178626929710646,0.04000000522427478,0.31272853879333834,0.3254851866852805,0.09764054266043577,0.22414572224880303,4.387867655426687e-9,3.740919631939819e-5,0.19428859696913856,0.20221390890426902,0.06066105803454573,0.1392548248406993,0.4035442020550281,4.000000522427478,31.272853879333834,32.54851866852805,9.764054266043578,22.414572224880303,4.387867655426687e-7,0.003740919631939819,19.428859696913854,20.221390890426903,6.066105803454573,13.925482484069928,40.35442020550281,0.9992473231859113,0.5,0.5,0.5,0.5,0.9999999966223689,72.3216016864441,83.52090243389068,3,0
