ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,loc,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,7200,7200,0.6697222222222222,0.15944444444444444,0.5102777777777778,1702,2309,2041,625,345,178,429,802,1147,931,1175,2716,1.55828093359063,0.9503303060863273,0.4391462681597099,0.1014834853345374,-0.31278443118242577,0.7179667675992397,-0.14357848215210414,-0.9967437890680434,-1.4564155561322722,-1.9647390789543244,TRUE,0.6836260122470351,1.0727960142288875,1,1.9422348557670512,2.2838043702663486,-0.3739591339964843,0.564173192198621,1.7190131768557002,2.5363924413641143,3.6603314949583456,-22663.484647461573,0,116,NA,14400,7200,7200,7,45340.96929492315,45393.99417932209,16,0,0.6680189289507008,0.16409720096022695,0.23375592783423027,0.33243141242705354,0.26971545877848924,0.0879972097676357,0.05070405005032119,0.025395941142270062,0.06347507224302187,0.09720567141769598,0.17130032738858128,0.1306028900399816,0.16161675899752576,0.3757992799131935,1683.042680406458,2393.5061694747856,1941.9513032051225,633.579910326977,365.0691603623126,182.85077622434446,457.0205201497575,699.8808342074111,1233.3623571977853,940.3408082878675,1163.6406647821855,2705.754815374993,200000,200000,0.412235,0.54742,0.58078,0.5568,0.57066,0.732155,-0.8332134571610945,0.08986003334000553,1.0685800153726994,2.079283450254998,3.0000136159906603,4.666991666019888,-1.015168212555634,0.13409038503202136,1.161902820512719,2.1260369806819175,3.0821001181542087,6.222967873274478,32.505079429850255,31.985130512308203,3,5.271366015913159e-7,-0.18195475539453954,0.044230351692015835,0.09332280514001967,0.04675353042691954,0.0820865021635484,1.5559762072545906
