ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,sha,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,7200,7200,0.6718055555555555,0.20472222222222222,0.4670833333333333,1259,2022,2445,787,403,284,352,736,1275,1068,1307,2462,1.6557237381587713,1.0316796317121981,0.4449043361708636,0.058870122499474514,-0.40716216373003306,0.9351282251392637,0.1112868423339637,-0.8248716828504563,-1.308117869552305,-1.7571696960877856,TRUE,0.7408309171393036,0.9781498549087787,1,1.9222737815923547,2.486237596373555,0.7631427863247663,1.5518829900318971,2.872052726649177,3.885984040021032,5.314942310127743,-23126.008134309322,0,126,NA,14400,7200,7200,7,46266.016268618645,46319.04115301759,41,0,0.6553462000881557,0.21909103734412916,0.17802466926453833,0.28136226468734005,0.3215220287039925,0.1187934194055279,0.06924349481904635,0.03105412311955491,0.04540377659764326,0.1000746375849383,0.19917538572926274,0.1429936403126274,0.16429805340871095,0.34805450636681734,1281.777618704676,2025.8083057488484,2314.958606668746,855.3126197198009,498.5531626971337,223.58968646079535,326.90719150303147,720.5373906115558,1434.0627772506919,1029.5542102509173,1182.9459845427189,2505.9924458410846,200000,200000,0.522175,0.533545,0.56053,0.54826,0.56524,0.74457,0.4748126221163092,1.1519534038946802,2.1350395915790408,3.319534654205942,4.471321951874132,6.4714629939854245,0.48779896002512907,1.1782315797674363,2.2135457884062224,3.368397431533423,4.566192600187712,8.518898487051594,82.9267303470627,83.14161944361787,3,0,0.012986337908819867,0.02627817587275616,0.07850619682718163,0.04886277732748123,0.09487064831357994,2.0474354930661693
