ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,muo,sigo,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.59,0.33,0.25999999999999995,7,39,21,14,14,5,1,22,18,16,21,22,2.3263478740408408,0.7388468491852137,0.2275449766411493,-0.17637416478086135,-0.7721932141886849,1.4757910281791708,0.1004337205114699,-0.4399131656732338,-0.8778962950512285,-1.6448536269514726,TRUE,1.001631306520723,0.7465744731571835,11,0.7287997987348526,1.0487146600716435,-1.5227506361367316,-0.07594460608966314,0.4634634837301751,0.894420601944329,1.56709308097415,-322.7705938089434,0,140,NA,200,100,100,7,659.5411876178867,682.629409183723,25,0,0.5998701325375357,0.32151609170682716,0.06391055214807889,0.4058210322411832,0.20875232390391074,0.13596764490157898,0.12700197868721752,0.05854646811803066,0.01589815687315074,0.20553482335034703,0.17869688723896648,0.16261313794546994,0.22521413712767002,0.21204285746439577,6.391055214807889,40.58210322411832,20.875232390391073,13.596764490157899,12.700197868721752,5.854646811803066,1.589815687315074,20.553482335034705,17.869688723896648,16.261313794546993,22.521413712767004,21.204285746439577,200000,200000,0.543375,0.56455,0.531335,0.525945,0.54225,0.59884,0.5448947840272915,0.5649758746520461,0.5304046806011484,0.5258878475663492,0.542464865955933,0.5984896621211495,-1.9580469311867477,-0.6718567770008521,0.18910763868476627,0.6685136637371702,1.1855441767057984,1.995921039679064,-1.8971853280043653,-0.5844869933992928,0.20543831631373455,0.6796397217338915,1.2138077494834363,2.162288250174085,0.8486013340820769,0.8830963505667369,3,0.8295050135049047,0.06086160318238232,0.08736978360155934,0.016330677628968282,0.011126057996721284,0.028263572777637913,0.16636721049502112
12,100,100,0.59,0.12,0.47,14,42,32,5,7,0,2,13,26,17,16,26,2.053748910631822,1.0364333894937894,0.2275449766411493,-0.2018934791418509,-0.6433454053929168,1.080319340814956,-0.15096921549677725,-1.17498679206609,-1.4757910281791702,-Inf,FALSE,NA,NA,12,1.4563902483823086,1.2624493102358432,-1.0885401431060417,0.15188274885612985,1.174858511131994,1.635254746867087,2.2991999944818855,-300.62771438385363,0,138,NA,200,100,100,7,615.2554287677073,638.3436503335436,9,0,0.588233954760067,0.1200256633140937,0.13817836247358148,0.42218193010228033,0.31961404411004446,0.06902783543185054,0.04025103521470208,0.010746792667541083,0.02190692237998085,0.12882138988483643,0.2610377329751157,0.14456778093938072,0.19147133753798762,0.2521948362826987,13.817836247358148,42.218193010228035,31.961404411004445,6.902783543185054,4.025103521470208,1.0746792667541083,2.190692237998085,12.882138988483643,26.103773297511566,14.456778093938071,19.147133753798762,25.219483628269867,200000,200000,0.531605,0.57349000000000006,0.59484,0.55473,0.58665,0.720205,0.5299229321030299,0.5742839360119119,0.5963171655012026,0.554505912674481,0.5875905149197956,0.7186453965051214,-1.5964965814401435,-0.41159023192950306,0.6079101004075824,1.3805809786193164,1.8979119530106658,2.6407133392368443,-1.5574260224607286,-0.3234323249690778,0.7056451145638509,1.4056230354337413,1.955569839367242,3.0545045866378286,3.7337184554157843,5.544831307857055,3,0.13598166238314835,0.039070558979414916,0.08815790696042525,0.09773501415626851,0.02504205681442495,0.057657886356576205,0.4137912474009844
13,100,100,0.64,0.37,0.27,16,26,21,21,12,4,8,14,14,19,13,32,1.4050715603096327,0.7721932141886849,0.35845879325119373,-0.125661346855074,-0.4676987991145081,0.9944578832097528,0.20189347914185077,-0.3318533464368165,-0.9944578832097528,-1.7506860712521695,TRUE,0.6928997983442293,0.6490925226712266,13,0.9214002137317348,1.4321432686363,-1.0206322227981803,-0.19467749840216064,0.36059355297819895,1.0397291434735227,1.627998299662599,-338.79735385450226,0,132,NA,200,100,100,7,691.5947077090045,714.6829292748408,3,0,0.6523177800244739,0.35920165475146293,0.15371435848540685,0.2691083557831463,0.2179756309799839,0.20996877639872913,0.09747025519810293,0.05176262315463087,0.08754445607852426,0.13035531119720956,0.12978245269979224,0.18524238932740245,0.15620512074041926,0.31087026995665223,15.371435848540685,26.91083557831463,21.797563097998392,20.996877639872913,9.747025519810293,5.176262315463087,8.754445607852427,13.035531119720956,12.978245269979224,18.524238932740246,15.620512074041926,31.087026995665223,200000,200000,0.438855,0.509215,0.52375,0.54661,0.553755,0.71845,0.4381842307463023,0.510108790482952,0.5227065930586144,0.54510293334762006,0.5544046909472904,0.7189123064910501,-1.541684444174319,-0.5740237984152033,0.08084841699809316,0.6737583189712119,1.2962156170068793,2.048195549619167,-1.6809902014096534,-0.5659980481293667,0.09339998822763051,0.7042759052333766,1.3280981974215735,2.5486620773676227,1.5692416613137967,1.5812290620357137,3,0.66365345370337,-0.13930575723533445,0.00802575028583663,0.012551571229537359,0.03051758626216472,0.03188258041469427,0.5004665277484559
14,100,100,0.74,0.08,0.66,47,27,18,5,1,2,3,7,16,11,18,45,1.8807936081512504,1.2815515655446008,0.6433454053929168,0.3318533464368165,-0.125661346855074,0.0752698620998299,-0.6433454053929168,-1.4050715603096322,-1.8807936081512509,-2.0537489106318225,TRUE,0.8795688157523635,1.8416204287329816,14,2.099809712558143,1.1327021353490903,-0.07076493905536167,0.6404336532589119,1.3815149651529828,1.7624724552971611,2.231131194097781,-279.6508630294746,0,154,NA,200,100,100,7,573.3017260589492,596.3899476247855,26,0,0.7370061384635571,0.08356033984196576,0.4717924182109639,0.2672622268422537,0.17738501510481663,0.04456558671402733,0.026158533128684214,0.012836219999254217,0.027664721156674094,0.07113825459284889,0.1641908857869199,0.11992779192142805,0.16322689873862511,0.45385144780350395,47.17924182109639,26.72622268422537,17.73850151048166,4.456558671402733,2.6158533128684214,1.2836219999254217,2.7664721156674092,7.1138254592848895,16.41908857869199,11.992779192142805,16.32268987386251,45.385144780350394,200000,200000,0.6828,0.59824,0.60922,0.562015,0.57732000000000006,0.757015,0.6817930506880125,0.5984635628235383,0.6121272234077462,0.5624054677693421,0.5796229957746547,0.7558660815746261,-0.843474010099698,0.2730375141215705,0.9659521374625105,1.5531848863477717,1.9610322635822064,2.5794409278008343,-0.5045840655229585,0.3427346894745984,1.0490196060961676,1.576948303844762,1.9982629277358255,3.088802960246204,1.761593350859053,2.007026415145485,3,0.5709496272924648,0.3388899445767395,0.06969717535302788,0.0830674686336571,0.02376341749699029,0.037230664153619086,0.5093620324453698
15,100,100,0.58,0.19,0.38999999999999996,4,31,46,9,8,2,0,18,24,13,15,30,Inf,0.9153650878428139,0.20189347914185077,-0.125661346855074,-0.5244005127080407,1.7506860712521695,0.3853204664075676,-0.8778962950512285,-1.2815515655446008,-2.0537489106318225,FALSE,NA,NA,15,1.1232140792497685,1.3981496970987908,-1.9162158311491095,-0.31581120854802225,0.8492864785418837,1.2848307235181797,1.8967915845789658,-294.04496765279356,0,142,NA,200,100,100,7,602.0899353055871,625.1781568714234,6,0,0.577664199742767,0.1978609514477182,0.027668814551251204,0.34840409045500276,0.42606614354602784,0.09843522965055418,0.07049799657380562,0.028927725223358403,0.01485653030752917,0.13682798428406623,0.2706512856656377,0.12367673678326546,0.16395387853974264,0.2900335844197588,2.7668814551251204,34.84040904550027,42.60661435460278,9.843522965055417,7.049799657380563,2.8927725223358403,1.485653030752917,13.682798428406622,27.065128566563768,12.367673678326547,16.395387853974263,29.00335844197588,200000,200000,0.431765,0.51082,0.567835,0.539255,0.56646,0.72722,0.4336784984433746,0.5116031073673958,0.5671518083084115,0.5394495529523584,0.5671261790339904,0.72656297728613,-2.299218400948153,-0.906760155188577,0.23794928040604127,1.0503560452332592,1.5425223300209572,2.282125173751684,-2.411450240260585,-0.8932633957586815,0.31496212379965016,1.067511249968435,1.5833963201689598,2.773430927800395,3.613665013182681,6.450126103313549,3,0.09165029535444646,-0.11223183931243197,0.013496759429895477,0.07701284339360889,0.017155204735175733,0.04087399014800264,0.49130575404871113
16,100,100,0.55,0.15,0.4,4,27,54,3,5,7,1,16,28,5,9,41,2.3263478740408408,0.9541652531461942,0.12566134685507413,0,-0.22754497664114945,1.7506860712521695,0.49585034734745304,-1.0364333894937894,-1.17498679206609,-1.4757910281791702,TRUE,0.7527848695113443,0.8526295364114271,16,1.1156709095071151,1.4717169677890052,-1.8705723288749017,-0.43601183107149977,0.9792396770669622,1.143335882916343,1.4644459405947972,-270.00159906595576,0,142,NA,200,100,100,7,554.0031981319115,577.0914196977478,14,0,0.5369298799909482,0.16373078415512365,0.030702191500238063,0.30071188133954935,0.5048551430050889,0.03728120307707683,0.05491350931606087,0.07153607176198595,0.021224663979736776,0.12464011611424133,0.3172053399150737,0.04442865718358757,0.08616705814274184,0.4063341646646188,3.0702191500238065,30.071188133954934,50.485514300508896,3.728120307707683,5.491350931606087,7.153607176198595,2.1224663979736778,12.464011611424134,31.72053399150737,4.442865718358757,8.616705814274184,40.63341646646188,200000,200000,0.41169,0.49606,0.576995,0.514775,0.53246,0.74399,0.4119866005660283,0.49500693416131475,0.5759159144078347,0.5148386250655961,0.53237892388661,0.7434629905219893,-2.2590904817590007,-0.975714686200771,0.2293224890469309,1.0589096254811143,1.2927577891106363,1.908493078764497,-2.4149844719011355,-0.985136229238277,0.3343760153116233,1.0613440985237632,1.3031454097560922,2.520603900710783,3.1527294011948217,3.223364029564206,3,0.3584521561715297,-0.1558939901421348,-0.009421543037506086,0.10505352626469242,0.002434473042648877,0.010387620645455842,0.6121108219462863
18,100,100,0.69,0.09,0.6,5,43,43,8,0,1,0,11,20,12,14,43,Inf,1.2265281200366105,0.49585034734745304,0.17637416478086118,-0.17637416478086135,1.6448536269514715,0.050153583464733656,-1.3407550336902165,-2.3263478740408408,-2.3263478740408408,FALSE,NA,NA,18,2.180137123107721,1.6578635467200646,-1.7192001147841327,-0.011814749263082236,1.3281966691151954,1.9621205360167182,2.4820733387737186,-261.9189935020267,0,140,NA,200,100,100,7,537.8379870040534,560.9262085698897,23,0,0.6963315344643348,0.09205657225371788,0.042788969967180304,0.4524977366731243,0.4126567211059775,0.06718234596262229,0.018343206856530236,0.006531019434565355,0.009335748946399911,0.08372259299853205,0.21061012359073322,0.14401963119303385,0.12456907182231225,0.4277428314489887,4.27889699671803,45.24977366731243,41.26567211059775,6.71823459626223,1.8343206856530236,0.6531019434565355,0.9335748946399911,8.372259299853205,21.061012359073324,14.401963119303385,12.456907182231225,42.774283144898874,200000,200000,0.419595,0.542915,0.62943,0.59404,0.59037,0.83046,0.4214060373078672,0.5421353778185825,0.6295488024733352,0.59457397414404,0.5928971646472081,0.831023377455909,-2.126998583195377,-0.6804506057928191,0.5665226999063981,1.5917368452341938,2.1735369790338557,2.8064200557254044,-2.276897491704139,-0.6191364825978694,0.738554041190266,1.6516435206175348,2.221754124199049,3.7009421646724756,2.2062175629337397,7.639338016837331,3,0.054084302611811075,-0.1498989085087623,0.06131412319494978,0.17203134128386788,0.059906675383341046,0.048217145165193376,0.8945221089470712
19,100,100,0.69,0.34,0.3499999999999999,8,22,36,24,6,4,1,7,23,30,13,26,2.3263478740408408,1.4050715603096327,0.49585034734745304,-0.27931903444745404,-0.6433454053929168,1.4050715603096327,0.5244005127080407,-0.4124631294414046,-1.2815515655446008,-1.7506860712521695,TRUE,0.9428940213828518,0.9466610835445833,19,0.9865875789275103,1.079365002069104,-1.424620404746819,-0.5235119248188641,0.4304302398994383,1.2821768548689798,1.6955995458568447,-309.13523120177666,0,218,NA,200,100,100,7,632.2704624035533,655.3586839693896,5,0,0.6968155333484853,0.33344135097156946,0.07713347923469518,0.22317554816485205,0.3662496216288833,0.23355104424112327,0.054909434804468304,0.04498087192597788,0.012744384567207475,0.06815267997335853,0.2222874021109486,0.3047174252720965,0.1364686766257468,0.2556294314506421,7.713347923469518,22.317554816485206,36.62496216288833,23.355104424112326,5.4909434804468304,4.498087192597788,1.2744384567207474,6.8152679973358525,22.22874021109486,30.47174252720965,13.64686766257468,25.56294314506421,200000,200000,0.554395,0.55165,0.564735,0.567945,0.53494,0.636095,0.5544264688678895,0.5506788514917309,0.565344055656704,0.567229674847994,0.5360612089957212,0.6356792925193685,-1.874810671885802,-0.9106905423087085,-0.04311746095280057,0.8061987704992762,1.4679328337436224,2.10654782292513,-1.80026897665049,-0.8666911418166916,0.018240704596701462,0.8629240413514888,1.4827804487699021,2.344184170109487,0.2822939689753505,0.2877587585587725,3,0.9623140433473603,0.07454169523531196,0.043999400492016894,0.06135816554950203,0.05672527085221257,0.014847615026279737,0.237636347184357
20,100,100,0.69,0.17,0.5199999999999999,11,28,44,13,3,1,3,10,18,7,11,51,1.8807936081512504,1.1263911290388005,0.49585034734745304,0.3054807880993974,0.025068908258711057,1.2265281200366105,0.27931903444745404,-0.9541652531461942,-1.7506860712521695,-2.3263478740408408,TRUE,0.5019064802587064,1.1205963633899947,20,2.178237197050127,2.0397639963549867,-1.28767860232947,-0.248542941127607,1.0063655933469033,1.5916504201573407,2.163374277549083,-281.5472523763111,0,136,NA,200,100,100,7,577.0945047526222,600.1827263184585,6,0,0.7171897582333193,0.1571198690853316,0.09892893255385982,0.30292824239957583,0.44102295596123275,0.10138823192945423,0.04047543499231987,0.015256202163557497,0.04464311640680956,0.07243201927251419,0.16573510608735686,0.10402549138043632,0.11025736461313929,0.5029069022397438,9.892893255385982,30.292824239957582,44.10229559612328,10.138823192945424,4.0475434992319865,1.5256202163557497,4.464311640680956,7.24320192725142,16.57351060873569,10.402549138043632,11.02573646131393,50.29069022397438,200000,200000,0.35369,0.499405,0.582595,0.572835,0.593905,0.86463,0.3526793191315254,0.4974869496947115,0.5829477893375691,0.5723611610302403,0.5903597546624186,0.8647759709499875,-1.7600758680462232,-0.7021007776822729,0.3319059050677715,1.2626886690962196,1.8278527712117199,2.5186838762771915,-2.1249374852383593,-0.7054925689550617,0.4346852075154881,1.305022416916838,1.8794759389324267,3.7962831895214517,4.332630478975882,4.4120352419480575,3,0.22027203194245049,-0.36486161719213617,-0.00339179127278888,0.1027793024477166,0.042333747820618495,0.05162316772070685,1.2775993132442602
21,100,100,0.58,0.4,0.17999999999999994,6,17,37,13,19,8,5,12,25,15,21,22,1.6448536269514715,0.9541652531461942,0.20189347914185077,-0.17637416478086135,-0.7721932141886849,1.5547735945968528,0.7388468491852137,-0.2533471031357998,-0.612812991016627,-1.4050715603096322,TRUE,0.8175433665822014,0.3668082348151186,21,0.4490690530835713,1.2204901988545596,-1.5563944322095642,-0.7295949296705472,0.23153189984619316,0.6390896982129759,1.395436513962604,-332.00791809165145,0,132,NA,200,100,100,7,678.0158361833029,701.1040577491392,4,0,0.5707317798740803,0.4084508030514906,0.05980716418057389,0.17301174701841338,0.35873028574952215,0.14706851242684027,0.17994016722469852,0.08144212339995183,0.050174678613805763,0.1169149767199841,0.26217856479212986,0.132593905678781,0.2190860519152913,0.21905182228000797,5.980716418057389,17.301174701841337,35.873028574952215,14.706851242684028,17.99401672246985,8.144212339995182,5.0174678613805765,11.69149767199841,26.217856479212987,13.259390567878098,21.90860519152913,21.905182228000797,200000,200000,0.453185,0.49568,0.51743,0.515355,0.536445,0.626365,0.4546953360231003,0.4958879263797845,0.5177189752158472,0.5150357923146558,0.5389256949974739,0.6250436508450226,-1.9867685513672304,-1.0802432957722061,-0.23046141143253765,0.42932165516342213,0.9701336643541972,1.8502163679183157,-2.066672621917794,-1.0837806915204846,-0.21380920992031388,0.4354381718275847,0.999335107006915,2.094724609037507,0.6289594333765511,0.627730149468087,3,0.8900558707101924,-0.07990407055056381,-0.0035373957482784935,0.01665220151222377,0.0061165166641625746,0.029201442652717735,0.24450824111919123
22,100,100,0.62,0.31,0.31,22,28,19,14,14,3,7,16,15,12,16,34,1.4757910281791708,0.7388468491852137,0.3054807880993974,0,-0.4124631294414046,0.7721932141886849,0,-0.4958503473474532,-0.9541652531461942,-1.8807936081512509,TRUE,0.7140563099190091,0.7869302863047073,22,1.0752445953899687,1.3646786146973593,-0.8106890201019946,0.026974800448074765,0.5611386446833501,1.0017858346197528,1.6862912875757083,-335.49907554928814,0,120,NA,200,100,100,7,684.9981510985763,708.0863726644126,20,0,0.6468103008510571,0.2873515127401466,0.20877214018361176,0.3019879432937569,0.20188840378248474,0.12912799265855035,0.11235366592232277,0.04586985415927347,0.08349172648317157,0.13770907006463334,0.13198890260113808,0.12534615609817112,0.19430046043156973,0.32716368432131615,20.877214018361176,30.198794329375687,20.188840378248475,12.912799265855035,11.235366592232277,4.586985415927347,8.349172648317158,13.770907006463334,13.198890260113808,12.534615609817113,19.430046043156974,32.71636843213162,200000,200000,0.480775,0.526175,0.53047,0.534605,0.56665,0.717855,0.47896544705944855,0.5278048801707749,0.5316245505851322,0.5342815812064369,0.5666481499496744,0.7179679746193959,-1.3757031514144518,-0.36951366751142883,0.2871338340602242,0.7689236461650201,1.2930689593493023,2.0984929900584928,-1.434244159019172,-0.3466886703652754,0.3039715058012765,0.7840056760307201,1.3384510894677621,2.580603242389805,3.1146621290289085,3.167164231702621,3,0.3665628751942389,-0.05854100760472014,0.022824997146153436,0.01683767174105233,0.015082029865700064,0.04538213011845982,0.48211025233131233
23,100,100,0.8,0.2,0.6000000000000001,0,21,59,17,2,1,0,2,18,28,24,28,Inf,2.053748910631822,0.8416212335729144,0.050153583464733656,-0.5828415072712162,Inf,0.8064212470182404,-0.8416212335729142,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,23,1.871676870915404,1.2580609249346622,-8.438033872081206,-0.7970064155240335,0.8274759759623533,1.83260632235933,2.5871403705211553,-251.1208589903582,0,176,NA,200,100,100,7,516.2417179807164,539.3299395465526,39,0,0.7967329287659859,0.20398366665828316,1.6136005824485285e-17,0.21272365268433954,0.5832926806573773,0.1705530980271054,0.02859176069261893,0.004838807938558842,1.2537819614505525e-16,0.016949664462246293,0.18631740677176767,0.2843453025105769,0.22760889925888877,0.2847787269965203,1.6136005824485285e-15,21.272365268433955,58.32926806573773,17.05530980271054,2.859176069261893,0.48388079385588423,1.2537819614505525e-14,1.6949664462246292,18.631740677176765,28.434530251057687,22.76088992588888,28.47787269965203,200000,200000,0.435985,0.575735,0.64932,0.63348,0.619405,0.744995,0.43551626238850877,0.5745072516255794,0.6505231773692909,0.6334022374188827,0.6184992903293208,0.7464839188039467,-8.55342823617143,-1.3650802450227943,0.01216958096320276,1.2246987889443883,2.111329339581112,2.902291799794699,-8.587286549957103,-1.2496343558875915,0.2468191312013932,1.3581911254219858,2.199860855864984,3.3709255226124353,0.9784977255090408,0.8743077737155454,3,0.8316230859800936,-0.03385831378567339,0.11544588913520282,0.23464955023819045,0.1334923364775975,0.08853151628387179,0.4686337228177364
24,100,100,0.74,0.31,0.43,7,36,26,15,15,1,1,10,15,19,30,25,2.3263478740408408,1.2265281200366105,0.6433454053929168,0.12566134685507413,-0.6744897501960817,1.4757910281791708,0.17637416478086118,-0.4958503473474532,-0.9944578832097528,-2.3263478740408408,TRUE,0.8023480645554032,1.0768136179659762,24,1.2676487525067734,1.203220420113461,-1.484492772906194,-0.1831481060861866,0.4990437761707629,1.0615530522739396,2.1046664237848214,-311.0527587338333,0,140,NA,200,100,100,7,636.1055174676666,659.1937390335029,9,0,0.7385201697827862,0.30887427242135834,0.06883911952212812,0.35850178591911414,0.2637848221373994,0.1646549542204242,0.12655914062050122,0.017660177580432923,0.011088784562504719,0.10286594755219655,0.14752509810251252,0.17051932393785063,0.3246761427571617,0.24332470308777387,6.883911952212812,35.850178591911416,26.37848221373994,16.46549542204242,12.655914062050122,1.7660177580432923,1.1088784562504719,10.286594755219655,14.752509810251253,17.051932393785062,32.46761427571617,24.33247030877739,200000,200000,0.524195,0.564315,0.550825,0.552485,0.61128,0.690875,0.5237303025786129,0.5639557546016878,0.5520898909267491,0.5518781384711116,0.6108495831712236,0.6909867834645413,-1.9254990257839968,-0.7245640697551657,0.15191790667957514,0.7600034576104711,1.4502388940715352,2.4662385050248776,-1.896816745097541,-0.6469291570824505,0.1872267429342005,0.7891049659995868,1.5638583160251305,2.816415028934207,1.356114556085049,1.3951040157053376,3,0.7066827775119542,0.02868228068645573,0.07763491267271527,0.03530883625462536,0.029101508389115738,0.11361942195359531,0.3501765239093295
25,100,100,0.54,0.36,0.18000000000000005,0,32,32,16,16,4,2,22,22,16,12,26,2.053748910631822,0.7063025628400875,0.1004337205114699,-0.3054807880993974,-0.6433454053929168,Inf,0.46769879911450835,-0.35845879325119373,-0.8416212335729142,-1.7506860712521695,FALSE,NA,NA,25,0.5607923064089845,1.6192770642355168,-2.87494220360744,-0.5037881447971704,0.3746892287565521,0.9306190090131713,1.6366941541117086,-310.5097180387281,0,146,NA,200,100,100,7,635.0194360774562,658.1076576432926,16,0,0.5457495904087661,0.3539458019293267,0.0020205073089434866,0.3051846224072942,0.3388490683544356,0.17792046294839525,0.12517814344606748,0.05084719553486394,0.01692850223952531,0.23851993401725907,0.19880197333444954,0.13607806230457792,0.1564650634987511,0.25320646460543705,0.20205073089434866,30.51846224072942,33.88490683544356,17.792046294839526,12.517814344606748,5.084719553486394,1.6928502239525312,23.851993401725906,19.880197333444954,13.607806230457792,15.64650634987511,25.320646460543706,200000,200000,0.324365,0.40718,0.51446,0.527895,0.559295,0.726955,0.3232467254781675,0.405501717496416,0.5128724136454502,0.5282985291416344,0.5574737860157478,0.7272633015698526,-3.1671172389868896,-1.1304547821872348,-0.06050426774690158,0.6360533473536524,1.2318909267562959,2.0556824791914825,-3.457441763436467,-1.3359925157321393,-0.04937278179601512,0.651755363894982,1.2722826867179489,2.6067283583844376,3.271505674618245,3.6675336543634325,3,0.2996747159647435,-0.29032452444957757,-0.20553773354490446,0.011131485950886463,0.015702016541329633,0.040391759961653007,0.5510458791929551
26,100,100,0.76,0.24,0.52,2,23,51,11,8,5,1,7,16,13,15,48,2.3263478740408408,1.4050715603096327,0.7063025628400875,0.3318533464368165,-0.050153583464733656,2.053748910631822,0.6744897501960817,-0.7063025628400875,-1.1263911290388005,-1.6448536269514726,TRUE,0.6246102685936629,1.0374895284594228,26,1.6523237476785828,1.5699337877033597,-2.048310855826033,-0.6525075563394724,0.6515709307830249,1.144901367749923,1.7122051689951312,-278.97908070055087,0,156,NA,200,100,100,7,571.9581614011017,595.046382966938,43,0,0.7380838095486468,0.25733900274197863,0.020264774979300966,0.2367721249372436,0.4856240973414768,0.13121399406815293,0.08269557606759703,0.04342943260622867,0.009206873748541813,0.06183066143631019,0.1908786552665011,0.11135092948232023,0.1419459034685222,0.48478697659780445,2.0264774979300966,23.677212493724358,48.562409734147685,13.121399406815293,8.269557606759703,4.342943260622867,0.9206873748541813,6.183066143631019,19.08786552665011,11.135092948232023,14.19459034685222,48.478697659780444,200000,200000,0.40657,0.49147,0.57228,0.5509,0.570395,0.79722,0.4075305671716345,0.49384626377637486,0.572281749631359,0.549099563610111,0.5704989574566919,0.7972906669485691,-2.416073999702927,-1.1550521938772038,-4.056283130337793e-4,0.8802241446902689,1.391050204745879,2.1209330154769144,-2.575654486298392,-1.1660653726110108,0.0912844443998404,0.9044185865584508,1.4309775314197175,2.9433186836935494,1.5702997481903904,1.5918315641808403,3,0.661243372879224,-0.15958048659546487,-0.011013178733807027,0.09169007271287419,0.02419444186818187,0.03992732667383847,0.8223856682166351
27,100,100,0.56,0.05,0.51,52,35,8,3,2,0,17,16,11,11,10,35,0.9541652531461942,0.4399131656732339,0.1509692154967774,-0.125661346855074,-0.3853204664075676,-0.050153583464733656,-1.1263911290388005,-1.6448536269514726,-2.0537489106318225,-Inf,FALSE,NA,NA,27,1.9701429408279763,2.007345778510521,0.05120052053179219,1.1125767109227536,1.6642534448077382,2.181721084390132,2.7490186979283804,-277.74213414060813,0,120,NA,200,100,100,7,569.4842682812163,592.5724898470526,42,0,0.5605583779343921,0.04803089585863918,0.5204171314669743,0.3466377348931172,0.08491423778126928,0.03346583393116531,0.011576363110859966,0.0029886988166138995,0.16954620299587606,0.16506552767886998,0.10482989139086185,0.10252994040391594,0.10902513866845887,0.3490032988620173,52.04171314669743,34.66377348931172,8.491423778126928,3.346583393116531,1.1576363110859966,0.29886988166138995,16.954620299587607,16.506552767886998,10.482989139086186,10.252994040391595,10.902513866845887,34.90032988620173,200000,200000,0.4354,0.578725,0.56784,0.579925,0.607255,0.85049,0.4359631515580271,0.5798912586185233,0.5692484834952218,0.5814691958814648,0.6062735796105485,0.8513041726715614,-0.7655776234215985,0.5295950374215045,1.3538875833508588,1.8811333690080156,2.401957002527566,3.0508698012554865,-1.0207583621722305,0.6138613865317271,1.3920670215218252,1.9232478272443816,2.4620828216207626,4.098332753472995,0.8511660840918222,1.3407830206854041,3,0.7194722726466245,-0.25518073875063196,0.08426634911022257,0.03817943817096636,0.04211445823636595,0.060125819093196586,1.0474629522175087
28,100,100,0.54,0.36,0.18000000000000005,9,29,26,16,18,2,4,15,27,17,24,13,1.7506860712521695,0.8778962950512288,0.1004337205114699,-0.3318533464368165,-1.1263911290388005,1.3407550336902165,0.3054807880993974,-0.35845879325119373,-0.8416212335729142,-2.0537489106318225,TRUE,0.8680683867942927,0.5332544747754642,28,0.5770937926106081,1.1056932982883705,-1.347030848388932,-0.3378575663467003,0.41215649931281406,0.8933197707163584,1.8771287296951398,-329.2523397196808,0,138,NA,200,100,100,7,672.5046794393616,695.5929010051979,24,0,0.5592906195566313,0.3401123595503551,0.0889851488209227,0.2787501142975155,0.29215237733120664,0.15426938290080283,0.15559275032759645,0.030250226321955842,0.04091217798474017,0.1630672054714301,0.23672999698719843,0.1718507603745184,0.2675953628176455,0.11984449636446737,8.89851488209227,27.875011429751552,29.215237733120663,15.426938290080283,15.559275032759645,3.025022632195584,4.091217798474017,16.306720547143012,23.672999698719842,17.18507603745184,26.75953628176455,11.984449636446737,200000,200000,0.51047,0.52575,0.53048,0.52483,0.55636,0.5954,0.5122201019401624,0.5262909726015806,0.5296812022605787,0.5235402278170308,0.555809982091125,0.5972338479020987,-1.8095916351694332,-0.7741123140101019,0.035440473946827804,0.6402618665924007,1.2800836693656836,2.2648464082024984,-1.7948694361813773,-0.7486283481857576,0.05750073740741346,0.651551927805134,1.3336473838573184,2.420994311427406,2.098835053962181,2.131209205556147,3,0.5456247770676904,0.014722198988055935,0.025483965824344312,0.022060263460585657,0.011290061212733349,0.05356371449163477,0.15614790322490757
