exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_2,17,1,23,186,10,1,9,j,1,1844,1250,1,5,5,new,old,female,20
EA_exp_2,17,1,24,89,9,180,10,d,4,2108,354,1,5,5,old,new,female,20
EA_exp_2,17,1,25,76,7,188,8,d,4,1521,254,1,4,4,old,new,female,20
EA_exp_2,17,1,26,13,3,149,4,d,2,3118,398,1,2,2,old,new,female,20
EA_exp_2,17,1,27,40,7,151,8,d,2,1802,1070,1,4,4,old,new,female,20
EA_exp_2,17,1,28,51,5,134,6,j,1,2062,679,0,3,3,old,new,female,20
EA_exp_2,17,1,29,58,5,159,6,d,3,1922,725,1,3,3,old,new,female,20
EA_exp_2,17,1,30,81,7,190,8,d,2,2360,401,1,4,4,old,new,female,20
EA_exp_2,17,1,31,98,5,122,6,d,2,2799,808,1,3,3,old,new,female,20
EA_exp_2,17,1,32,33,5,191,6,j,1,1861,596,0,3,3,old,new,female,20
EA_exp_2,17,1,33,114,10,29,9,j,3,1864,473,1,5,5,new,old,female,20
EA_exp_2,17,1,34,163,10,17,9,j,4,1889,656,1,5,5,new,old,female,20
EA_exp_2,17,1,35,67,7,197,8,j,2,1872,642,0,4,4,old,new,female,20
EA_exp_2,17,1,36,183,8,5,7,j,2,2036,1070,1,4,4,new,old,female,20
EA_exp_2,17,1,37,64,5,123,6,d,3,1295,726,1,3,3,old,new,female,20
EA_exp_2,17,1,38,19,3,116,4,d,1,2127,619,1,2,2,old,new,female,20
EA_exp_2,17,1,39,107,6,44,5,d,1,1597,1320,0,3,3,new,old,female,20
EA_exp_2,17,1,40,182,4,25,3,d,3,2017,266,0,2,2,new,old,female,20
EA_exp_2,17,1,41,156,12,23,11,d,2,5787,1103,0,6,6,new,old,female,20
EA_exp_2,17,1,42,21,5,146,6,d,1,2768,603,1,3,3,old,new,female,20
EA_exp_2,17,1,43,63,3,173,4,d,1,2079,582,1,2,2,old,new,female,20
EA_exp_2,17,1,44,99,7,181,8,j,4,2988,254,0,4,4,old,new,female,20
EA_exp_2,17,1,45,88,7,129,8,j,3,1731,823,0,4,4,old,new,female,20
EA_exp_2,17,1,46,178,8,54,7,d,2,2112,344,0,4,4,new,old,female,20
EA_exp_2,17,1,47,32,5,154,6,d,1,2193,633,1,3,3,old,new,female,20
EA_exp_2,17,1,48,165,8,97,7,j,4,1789,350,1,4,4,new,old,female,20
EA_exp_2,17,1,49,130,6,85,5,j,2,2190,512,1,3,3,new,old,female,20
EA_exp_2,17,1,50,34,5,196,6,j,4,2313,358,0,3,3,old,new,female,20
EA_exp_2,17,1,51,119,8,71,7,j,2,2499,346,1,4,4,new,old,female,20
EA_exp_2,17,1,52,46,3,168,4,j,1,1082,393,0,2,2,old,new,female,20
EA_exp_2,17,1,53,69,5,106,6,d,3,1990,335,1,3,3,old,new,female,20
EA_exp_2,17,1,54,53,5,155,6,d,3,2802,410,1,3,3,old,new,female,20
EA_exp_2,17,1,55,127,4,75,3,d,2,1989,606,0,2,2,new,old,female,20
EA_exp_2,17,1,56,90,7,120,8,d,2,1125,465,1,4,4,old,new,female,20
EA_exp_2,17,1,57,62,1,148,2,j,2,1642,2148,0,1,1,old,new,female,20
EA_exp_2,17,1,58,187,8,7,7,d,2,1228,451,0,4,4,new,old,female,20
EA_exp_2,17,1,59,68,5,174,6,d,3,1307,242,1,3,3,old,new,female,20
EA_exp_2,17,1,60,94,7,138,8,d,3,1417,169,1,4,4,old,new,female,20
EA_exp_2,17,1,61,36,5,132,6,d,1,1437,1055,1,3,3,old,new,female,20
EA_exp_2,17,1,62,108,6,9,5,j,1,1171,557,1,3,3,new,old,female,20
EA_exp_2,18,1,1,147,4,76,3,j,4,3795,1622,1,2,2,new,old,male,19
EA_exp_2,18,1,2,118,4,12,3,j,3,4704,1112,1,2,2,new,old,male,19
EA_exp_2,18,1,3,137,4,38,3,j,4,1462,304,1,2,2,new,old,male,19
EA_exp_2,18,1,4,27,3,153,4,j,2,2285,1407,0,2,2,old,new,male,19
EA_exp_2,18,1,5,129,6,8,5,d,1,4811,965,0,3,3,new,old,male,19
EA_exp_2,18,1,6,178,8,82,7,j,4,4347,584,1,4,4,new,old,male,19
EA_exp_2,18,1,7,191,4,57,3,j,4,1694,355,1,2,2,new,old,male,19
EA_exp_2,18,1,8,115,2,45,1,j,2,7249,1434,1,1,1,new,old,male,19
EA_exp_2,18,1,9,199,6,94,5,j,1,5404,2199,1,3,3,new,old,male,19
EA_exp_2,18,1,10,131,10,35,9,j,4,2780,391,1,5,5,new,old,male,19
EA_exp_2,18,1,11,59,1,135,2,d,4,3026,1053,1,1,1,old,new,male,19
EA_exp_2,18,1,12,114,4,9,3,d,3,5480,718,0,2,2,new,old,male,19
EA_exp_2,18,1,13,107,6,43,5,d,3,6255,790,0,3,3,new,old,male,19
EA_exp_2,18,1,14,48,1,144,2,d,4,3084,362,1,1,1,old,new,male,19
EA_exp_2,18,1,15,200,6,31,5,j,3,2543,941,1,3,3,new,old,male,19
EA_exp_2,18,1,16,10,3,155,4,d,1,2643,1116,1,2,2,old,new,male,19
EA_exp_2,18,1,17,19,1,164,2,d,3,2966,448,1,1,1,old,new,male,19
EA_exp_2,18,1,18,117,8,32,7,j,3,3899,841,1,4,4,new,old,male,19
EA_exp_2,18,1,19,1,5,140,6,d,4,1934,386,1,3,3,old,new,male,19
EA_exp_2,18,1,20,119,6,6,5,j,4,1918,572,1,3,3,new,old,male,19
EA_exp_2,18,1,21,170,10,24,9,d,4,1469,456,0,5,5,new,old,male,19
EA_exp_2,18,1,22,109,2,51,1,d,4,1660,299,0,1,1,new,old,male,19
EA_exp_2,18,1,23,69,5,180,6,j,2,3394,478,0,3,3,old,new,male,19
EA_exp_2,18,1,24,146,4,68,3,d,1,4569,1844,0,2,2,new,old,male,19
EA_exp_2,18,1,25,162,6,17,5,j,4,2702,692,1,3,3,new,old,male,19
EA_exp_2,18,1,26,163,4,75,3,d,2,6286,461,0,2,2,new,old,male,19
EA_exp_2,18,1,27,46,3,111,4,j,4,2023,1072,0,2,2,old,new,male,19
EA_exp_2,18,1,28,152,8,29,7,j,3,4770,958,1,4,4,new,old,male,19
EA_exp_2,18,1,29,86,7,138,8,d,3,2340,720,1,4,4,old,new,male,19
EA_exp_2,18,1,30,55,3,196,4,j,3,2718,621,0,2,2,old,new,male,19
EA_exp_2,18,1,31,189,4,81,3,d,1,5031,746,0,2,2,new,old,male,19
EA_exp_2,18,1,32,37,5,134,6,j,4,3520,927,0,3,3,old,new,male,19
EA_exp_2,18,1,33,88,3,159,4,d,4,2301,437,1,2,2,old,new,male,19
EA_exp_2,18,1,34,26,7,150,8,d,2,2832,1288,1,4,4,old,new,male,19
EA_exp_2,18,1,35,7,3,145,4,d,1,6346,718,1,2,2,old,new,male,19
EA_exp_2,18,1,36,184,6,84,5,j,4,2672,1373,1,3,3,new,old,male,19
EA_exp_2,18,1,37,126,2,73,1,j,1,4556,1647,1,1,1,new,old,male,19
EA_exp_2,18,1,38,63,5,190,6,d,2,2759,2679,1,3,3,old,new,male,19
EA_exp_2,18,1,39,4,3,156,4,d,1,3991,1122,1,2,2,old,new,male,19
EA_exp_2,18,1,40,103,4,67,3,j,4,2216,587,1,2,2,new,old,male,19
EA_exp_2,18,1,41,108,4,53,3,j,3,1714,542,1,2,2,new,old,male,19
EA_exp_2,18,1,42,120,6,41,5,j,2,7011,758,1,3,3,new,old,male,19
EA_exp_2,18,1,43,187,4,74,3,j,1,2949,905,1,2,2,new,old,male,19
EA_exp_2,18,1,44,192,6,99,5,j,1,6587,948,1,3,3,new,old,male,19
EA_exp_2,18,1,45,70,5,193,6,j,3,3459,1691,0,3,3,old,new,male,19
EA_exp_2,18,1,46,168,6,56,5,j,2,6605,1231,1,3,3,new,old,male,19
EA_exp_2,18,1,47,132,2,87,1,d,2,4321,1447,0,1,1,new,old,male,19
EA_exp_2,18,1,48,116,6,20,5,d,4,3875,761,0,3,3,new,old,male,19
EA_exp_2,18,1,49,149,6,90,5,j,4,4301,1102,1,3,3,new,old,male,19
EA_exp_2,18,1,50,22,9,165,10,d,3,6614,688,1,5,5,old,new,male,19
EA_exp_2,18,1,51,28,3,173,4,d,1,3638,361,1,2,2,old,new,male,19
EA_exp_2,18,1,52,42,7,128,8,d,3,4064,639,1,4,4,old,new,male,19
EA_exp_2,18,1,53,72,3,175,4,j,2,3472,945,0,2,2,old,new,male,19
EA_exp_2,18,1,54,195,2,11,1,j,3,4025,1193,1,1,1,new,old,male,19
EA_exp_2,19,2,1,169,5,94,6,d,4,5942,4479,1,3,3,old,new,male,19
EA_exp_2,19,2,2,197,5,5,6,j,4,7910,1558,0,3,3,old,new,male,19
EA_exp_2,19,2,3,99,12,156,11,j,4,3152,5793,1,6,6,new,old,male,19
EA_exp_2,19,2,4,177,5,31,6,d,2,5826,2023,1,3,3,old,new,male,19
EA_exp_2,19,2,5,157,5,74,6,d,2,8591,629,1,3,3,old,new,male,19
EA_exp_2,19,2,6,11,6,166,5,j,2,4216,762,1,3,3,new,old,male,19
EA_exp_2,19,2,7,41,4,140,3,j,3,3963,404,1,2,2,new,old,male,19
EA_exp_2,19,2,8,181,5,45,6,j,2,3634,601,0,3,3,old,new,male,19
EA_exp_2,19,2,9,145,1,68,2,d,2,6910,899,1,1,1,old,new,male,19
EA_exp_2,19,2,10,125,5,57,6,d,2,5516,1370,1,3,3,old,new,male,19
EA_exp_2,19,2,11,70,6,103,5,j,3,3503,1551,1,3,3,new,old,male,19
EA_exp_2,19,2,12,129,5,36,6,j,3,6014,933,0,3,3,old,new,male,19
EA_exp_2,19,2,13,92,4,101,3,j,3,5773,655,1,2,2,new,old,male,19
EA_exp_2,19,2,14,136,5,90,6,d,1,5245,586,1,3,3,old,new,male,19
EA_exp_2,19,2,15,132,5,58,6,d,2,10207,1025,1,3,3,old,new,male,19
EA_exp_2,19,2,16,89,8,142,7,d,1,5924,610,0,4,4,new,old,male,19
EA_exp_2,19,2,17,185,5,29,6,j,2,4694,1476,0,3,3,old,new,male,19
EA_exp_2,19,2,18,64,4,174,3,j,3,4646,455,1,2,2,new,old,male,19
EA_exp_2,19,2,19,35,6,107,5,d,3,12655,2625,0,3,3,new,old,male,19
EA_exp_2,19,2,20,8,2,161,1,d,2,7749,536,0,1,1,new,old,male,19
EA_exp_2,19,2,21,77,12,151,11,j,4,8255,1616,1,6,6,new,old,male,19
EA_exp_2,19,2,22,62,8,176,7,j,4,4169,1166,1,4,4,new,old,male,19
EA_exp_2,19,2,23,54,4,146,3,j,1,6684,891,1,2,2,new,old,male,19
EA_exp_2,19,2,24,152,1,63,2,d,2,3138,1265,1,1,1,old,new,male,19
EA_exp_2,19,2,25,113,5,91,6,d,1,8139,592,1,3,3,old,new,male,19
EA_exp_2,19,2,26,23,2,173,1,d,1,10721,657,0,1,1,new,old,male,19
EA_exp_2,19,2,27,154,5,43,6,d,2,12455,3612,1,3,3,old,new,male,19
EA_exp_2,19,2,28,115,5,3,6,j,1,6917,1486,0,3,3,old,new,male,19
EA_exp_2,19,2,29,50,8,178,7,j,1,8430,760,1,4,4,new,old,male,19
EA_exp_2,19,2,30,137,7,76,8,d,1,10085,1806,1,4,4,old,new,male,19
EA_exp_2,19,2,31,96,2,135,1,j,1,12499,728,1,1,1,new,old,male,19
EA_exp_2,20,2,1,24,8,128,7,j,2,15415,3231,1,4,4,new,old,male,18
EA_exp_2,20,2,2,144,7,7,8,j,2,7178,1398,0,4,4,old,new,male,18
EA_exp_2,20,2,3,53,8,148,7,j,4,1180,2374,1,4,4,new,old,male,18
EA_exp_2,20,2,4,184,5,58,6,d,2,4356,2560,1,3,3,old,new,male,18
EA_exp_2,20,2,5,45,6,149,5,d,2,4471,8061,0,3,3,new,old,male,18
EA_exp_2,20,2,6,74,10,134,9,d,1,25735,348,0,5,5,new,old,male,18
EA_exp_2,20,2,7,151,1,77,2,j,2,4380,1799,0,1,1,old,new,male,18
EA_exp_2,20,2,8,52,6,189,5,j,4,2874,1027,1,3,3,new,old,male,18
EA_exp_2,20,2,9,139,7,99,8,d,3,2934,1259,1,4,4,old,new,male,18
EA_exp_2,20,2,10,146,9,22,10,j,2,2791,479,0,5,5,old,new,male,18
EA_exp_2,20,2,11,167,3,41,4,j,3,2891,2336,0,2,2,old,new,male,18
EA_exp_2,20,2,12,194,3,15,4,d,3,1645,615,1,2,2,old,new,male,18
EA_exp_2,20,2,13,75,6,142,5,j,1,5004,6574,1,3,3,new,old,male,18
EA_exp_2,20,2,14,16,8,133,7,j,3,3266,3515,1,4,4,new,old,male,18
EA_exp_2,20,2,15,44,4,153,3,j,4,2490,593,1,2,2,new,old,male,18
EA_exp_2,20,2,16,17,6,107,5,d,2,10807,977,0,3,3,new,old,male,18
EA_exp_2,20,2,17,5,8,165,7,j,3,2774,353,1,4,4,new,old,male,18
EA_exp_2,20,2,18,154,1,80,2,j,2,3773,6930,0,1,1,old,new,male,18
EA_exp_2,20,2,19,187,3,61,4,d,4,8715,1129,1,2,2,old,new,male,18
EA_exp_2,20,2,20,3,8,113,7,j,3,7589,1202,1,4,4,new,old,male,18
EA_exp_2,20,2,21,173,1,87,2,j,4,2095,404,0,1,1,old,new,male,18
EA_exp_2,20,2,22,127,3,47,4,j,3,6529,1590,0,2,2,old,new,male,18
EA_exp_2,20,2,23,191,3,59,4,d,3,3669,2698,1,2,2,old,new,male,18
EA_exp_2,20,2,24,92,8,177,7,j,2,10186,2543,1,4,4,new,old,male,18
EA_exp_2,20,2,25,57,8,141,7,j,3,3591,368,1,4,4,new,old,male,18
EA_exp_2,20,2,26,97,10,132,9,j,3,2462,261,1,5,5,new,old,male,18
EA_exp_2,20,2,27,143,3,88,4,d,3,1912,773,1,2,2,old,new,male,18
EA_exp_2,20,2,28,39,10,137,9,j,2,14693,881,1,5,5,new,old,male,18
EA_exp_2,20,2,29,116,3,34,4,d,3,10780,406,1,2,2,old,new,male,18
EA_exp_2,20,2,30,117,5,85,6,j,2,8176,151,0,3,3,old,new,male,18
EA_exp_2,20,2,31,179,1,46,2,d,3,2411,357,1,1,1,old,new,male,18
EA_exp_2,20,2,32,131,5,4,6,j,1,10705,273,0,3,3,old,new,male,18
EA_exp_2,20,2,33,35,6,135,5,d,2,5092,1953,0,3,3,new,old,male,18
EA_exp_2,20,2,34,162,3,54,4,d,2,3294,2102,1,2,2,old,new,male,18
EA_exp_2,20,2,35,82,8,101,7,d,2,1903,765,0,4,4,new,old,male,18
EA_exp_2,20,2,36,28,6,200,5,d,3,2490,434,0,3,3,new,old,male,18
EA_exp_2,20,2,37,11,8,190,7,j,3,1950,376,1,4,4,new,old,male,18
EA_exp_2,20,2,38,49,8,120,7,j,3,5412,328,1,4,4,new,old,male,18
EA_exp_2,20,2,39,14,10,136,9,d,1,5878,3879,0,5,5,new,old,male,18
EA_exp_2,20,2,40,140,3,8,4,j,3,4808,209,0,2,2,old,new,male,18
EA_exp_2,21,2,1,152,1,11,2,d,3,2272,1606,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,2,130,11,43,12,j,4,1812,1253,0,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,3,66,2,190,1,j,4,1360,275,1,1,1,new,old,rathernotsay,19
EA_exp_2,21,2,4,3,4,180,3,d,4,904,299,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,5,134,3,63,4,d,4,1386,286,1,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,6,127,3,46,4,d,4,1583,346,1,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,7,22,4,156,3,j,4,1371,366,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,8,189,3,97,4,j,4,1165,264,0,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,9,108,3,74,4,j,4,861,193,0,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,10,14,4,146,3,d,4,998,393,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,11,174,9,35,10,d,4,1160,322,1,5,5,old,new,rathernotsay,19
EA_exp_2,21,2,12,64,4,145,3,d,4,1792,356,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,13,67,2,176,1,j,4,1140,286,1,1,1,new,old,rathernotsay,19
EA_exp_2,21,2,14,113,11,57,12,d,4,713,285,1,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,15,124,5,52,6,d,4,1515,285,1,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,16,187,11,42,12,d,4,1085,301,1,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,17,170,5,17,6,j,4,911,273,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,18,82,6,198,5,j,4,899,202,1,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,19,49,4,194,3,d,4,1694,325,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,20,27,2,162,1,d,4,5238,237,0,1,1,new,old,rathernotsay,19
EA_exp_2,21,2,21,122,5,72,6,j,4,1744,372,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,22,120,9,56,10,d,4,4882,313,1,5,5,old,new,rathernotsay,19
EA_exp_2,21,2,23,151,5,85,6,d,4,909,287,1,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,24,28,6,163,5,d,3,2048,330,0,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,25,44,6,164,5,j,4,1433,377,1,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,26,133,1,80,2,d,4,1113,388,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,27,96,2,188,1,d,4,1423,386,0,1,1,new,old,rathernotsay,19
EA_exp_2,21,2,28,51,2,184,1,j,4,1023,273,1,1,1,new,old,rathernotsay,19
EA_exp_2,21,2,29,107,1,48,2,j,4,817,573,0,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,30,177,5,30,6,d,2,1860,450,1,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,31,132,11,34,12,d,4,1126,376,1,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,32,94,6,111,5,j,2,1734,1517,1,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,33,149,5,20,6,j,4,3641,436,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,34,112,1,2,2,d,4,1102,381,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,35,121,3,60,4,d,4,1595,437,1,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,36,79,4,135,3,d,2,2132,437,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,37,102,5,24,6,d,4,961,340,1,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,38,53,4,171,3,j,3,1156,591,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,39,71,12,114,11,j,4,961,327,1,6,6,new,old,rathernotsay,19
EA_exp_2,21,2,40,6,4,168,3,d,2,2295,277,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,41,92,4,106,3,d,4,1129,868,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,42,39,6,129,5,d,4,1102,1004,0,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,43,13,12,173,11,j,4,2194,499,1,6,6,new,old,rathernotsay,19
EA_exp_2,21,2,44,196,1,23,2,d,2,1532,457,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,45,175,1,91,2,d,4,947,391,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,46,47,6,155,5,j,4,1415,311,1,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,47,62,4,117,3,j,4,710,276,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,48,185,1,69,2,d,4,1225,367,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,49,68,6,101,5,j,4,878,659,1,3,3,new,old,rathernotsay,19
EA_exp_2,21,2,50,128,11,100,12,d,3,1239,399,1,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,51,59,4,147,3,j,4,969,511,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,52,159,5,61,6,j,4,1480,214,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,53,140,1,32,2,d,3,521,239,1,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,54,165,5,36,6,j,4,482,250,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,55,78,4,186,3,j,4,1002,318,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,56,55,4,181,3,j,4,1249,183,1,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,57,179,5,98,6,j,4,585,2639,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,58,144,1,88,2,j,2,2209,308,0,1,1,old,new,rathernotsay,19
EA_exp_2,21,2,59,150,3,90,4,j,2,880,331,0,2,2,old,new,rathernotsay,19
EA_exp_2,21,2,60,41,4,118,3,d,2,392,357,0,2,2,new,old,rathernotsay,19
EA_exp_2,21,2,61,192,5,10,6,j,2,324,208,0,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,62,182,11,73,12,j,4,1155,288,0,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,63,172,11,38,12,d,4,974,468,1,6,6,old,new,rathernotsay,19
EA_exp_2,21,2,64,142,5,76,6,d,4,1152,746,1,3,3,old,new,rathernotsay,19
EA_exp_2,21,2,65,9,12,104,11,j,4,1014,155,1,6,6,new,old,rathernotsay,19
EA_exp_2,22,2,1,27,6,189,5,j,3,3396,1808,1,3,3,new,old,female,19
EA_exp_2,22,2,2,167,11,82,12,d,4,4084,636,1,6,6,old,new,female,19
EA_exp_2,22,2,3,190,5,13,6,d,2,3118,844,1,3,3,old,new,female,19
EA_exp_2,22,2,4,96,2,150,1,d,3,3626,1489,0,1,1,new,old,female,19
EA_exp_2,22,2,5,137,5,29,6,j,3,4385,1148,0,3,3,old,new,female,19
EA_exp_2,22,2,6,97,4,200,3,d,2,3261,755,0,2,2,new,old,female,19
EA_exp_2,22,2,7,2,6,131,5,j,3,2609,899,1,3,3,new,old,female,19
EA_exp_2,22,2,8,182,7,4,8,d,4,2011,934,1,4,4,old,new,female,19
EA_exp_2,22,2,9,85,10,117,9,d,4,1741,385,0,5,5,new,old,female,19
EA_exp_2,22,2,10,5,4,112,3,j,3,6216,879,1,2,2,new,old,female,19
EA_exp_2,22,2,11,40,8,134,7,d,4,1499,311,0,4,4,new,old,female,19
EA_exp_2,22,2,12,140,3,76,4,d,4,4057,511,1,2,2,old,new,female,19
EA_exp_2,22,2,13,50,4,180,3,j,4,2311,693,1,2,2,new,old,female,19
EA_exp_2,22,2,14,166,5,78,6,d,4,3059,406,1,3,3,old,new,female,19
EA_exp_2,22,2,15,60,2,151,1,d,3,2741,383,0,1,1,new,old,female,19
EA_exp_2,22,2,16,81,6,135,5,j,2,5020,702,1,3,3,new,old,female,19
EA_exp_2,22,2,17,47,6,128,5,j,3,4015,168,1,3,3,new,old,female,19
EA_exp_2,22,2,18,155,5,33,6,d,3,3660,661,1,3,3,old,new,female,19
EA_exp_2,22,2,19,141,1,30,2,j,3,3778,1002,0,1,1,old,new,female,19
EA_exp_2,22,2,20,175,9,45,10,d,4,3551,971,1,5,5,old,new,female,19
EA_exp_2,22,2,21,99,10,111,9,j,4,2227,402,1,5,5,new,old,female,19
EA_exp_2,22,2,22,174,9,94,10,d,4,4143,611,1,5,5,old,new,female,19
EA_exp_2,22,2,23,185,7,11,8,d,4,1573,337,1,4,4,old,new,female,19
EA_exp_2,22,2,24,139,5,21,6,j,3,3362,1301,0,3,3,old,new,female,19
EA_exp_2,22,2,25,146,3,24,4,d,3,4191,415,1,2,2,old,new,female,19
EA_exp_2,22,2,26,133,5,63,6,d,2,4079,609,1,3,3,old,new,female,19
EA_exp_2,23,1,1,181,6,74,5,d,2,5649,1858,0,3,3,new,old,male,18
EA_exp_2,23,1,2,142,6,49,5,j,3,6179,391,1,3,3,new,old,male,18
EA_exp_2,23,1,3,95,9,123,10,d,2,2904,1482,1,5,5,old,new,male,18
EA_exp_2,23,1,4,6,5,129,6,d,2,5424,1773,1,3,3,old,new,male,18
EA_exp_2,23,1,5,156,4,30,3,j,3,2771,1215,1,2,2,new,old,male,18
EA_exp_2,23,1,6,126,6,55,5,j,3,2024,1715,1,3,3,new,old,male,18
EA_exp_2,23,1,7,111,6,59,5,d,3,2237,667,0,3,3,new,old,male,18
EA_exp_2,23,1,8,8,7,125,8,j,2,4765,585,0,4,4,old,new,male,18
EA_exp_2,23,1,9,128,10,89,9,j,3,1979,760,1,5,5,new,old,male,18
EA_exp_2,23,1,10,133,4,75,3,j,3,3708,399,1,2,2,new,old,male,18
EA_exp_2,23,1,11,153,4,65,3,d,3,2847,369,0,2,2,new,old,male,18
EA_exp_2,23,1,12,170,4,72,3,j,3,1461,382,1,2,2,new,old,male,18
EA_exp_2,23,1,13,176,6,22,5,j,2,2750,2120,1,3,3,new,old,male,18
EA_exp_2,23,1,14,166,6,24,5,d,3,2696,446,0,3,3,new,old,male,18
EA_exp_2,23,1,15,9,7,200,8,d,3,2358,374,1,4,4,old,new,male,18
EA_exp_2,23,1,16,93,9,194,10,d,3,1842,466,1,5,5,old,new,male,18
EA_exp_2,23,1,17,103,4,32,3,j,2,2092,515,1,2,2,new,old,male,18
EA_exp_2,23,1,18,147,6,23,5,d,2,6397,773,0,3,3,new,old,male,18
EA_exp_2,23,1,19,41,3,120,4,j,3,1362,406,0,2,2,old,new,male,18
EA_exp_2,23,1,20,16,5,162,6,d,2,1136,736,1,3,3,old,new,male,18
EA_exp_2,23,1,21,135,8,80,7,j,3,3329,772,1,4,4,new,old,male,18
EA_exp_2,23,1,22,182,8,50,7,j,4,1683,666,1,4,4,new,old,male,18
EA_exp_2,23,1,23,71,5,144,6,d,3,2514,366,1,3,3,old,new,male,18
EA_exp_2,23,1,24,39,3,145,4,d,3,1710,418,1,2,2,old,new,male,18
EA_exp_2,23,1,25,13,3,179,4,d,3,1321,467,1,2,2,old,new,male,18
EA_exp_2,23,1,26,57,5,174,6,j,3,2879,275,0,3,3,old,new,male,18
EA_exp_2,23,1,27,131,6,53,5,d,3,2933,1257,0,3,3,new,old,male,18
EA_exp_2,23,1,28,99,7,140,8,j,3,2197,278,0,4,4,old,new,male,18
EA_exp_2,23,1,29,28,3,167,4,d,3,2251,1112,1,2,2,old,new,male,18
EA_exp_2,23,1,30,196,6,67,5,d,3,3433,377,0,3,3,new,old,male,18
EA_exp_2,23,1,31,137,4,60,3,d,3,1477,390,0,2,2,new,old,male,18
EA_exp_2,23,1,32,62,7,183,8,d,2,1804,694,1,4,4,old,new,male,18
EA_exp_2,23,1,33,114,10,3,9,j,2,1977,208,1,5,5,new,old,male,18
EA_exp_2,23,1,34,83,11,197,12,d,4,1424,325,1,6,6,old,new,male,18
EA_exp_2,23,1,35,48,5,184,6,d,3,1732,492,1,3,3,old,new,male,18
EA_exp_2,23,1,36,2,3,186,4,d,3,3624,364,1,2,2,old,new,male,18
EA_exp_2,23,1,37,188,10,10,9,d,2,1367,2062,0,5,5,new,old,male,18
EA_exp_2,23,1,38,68,5,132,6,d,4,1657,304,1,3,3,old,new,male,18
EA_exp_2,23,1,39,107,10,86,9,d,4,4790,539,0,5,5,new,old,male,18
EA_exp_2,23,1,40,164,4,78,3,j,4,1636,347,1,2,2,new,old,male,18
EA_exp_2,23,1,41,45,3,127,4,j,2,2953,846,0,2,2,old,new,male,18
EA_exp_2,23,1,42,17,3,178,4,d,2,2267,472,1,2,2,old,new,male,18
EA_exp_2,23,1,43,187,6,12,5,j,3,2047,1403,1,3,3,new,old,male,18
EA_exp_2,23,1,44,51,3,143,4,d,2,1963,1433,1,2,2,old,new,male,18
