ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,sha,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.78,0.12,0.66,34,14,40,10,1,1,3,2,17,15,9,54,1.8807936081512504,1.6448536269514715,0.7721932141886849,0.3318533464368165,0.1004337205114699,0.41246312944140484,0.050153583464733656,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.6426142007699952,1.6005238079778348,11,3.690878594057052,1.9030835392094374,0.745394988522039,0.8657558983797838,1.292810644387881,1.5492215488721048,1.6694287383151165,-265.18434031136695,0,146,NA,200,100,100,7,544.3686806227339,567.4569021885702,36,0,0.7866254279228205,0.11523852432220782,0.3390992880548979,0.13828708678546575,0.4073751008374285,0.0909625257751524,0.014740035651353955,0.009535962895701466,0.030955561117492706,0.0222159388946739,0.16020307206501283,0.16036859425669034,0.0864975280857207,0.5397593055804095,33.90992880548979,13.828708678546576,40.73751008374285,9.09625257751524,1.4740035651353955,0.9535962895701466,3.0955561117492705,2.22159388946739,16.020307206501283,16.036859425669032,8.64975280857207,53.97593055804095,200000,200000,0.58589,0.52564,0.628355,0.61573,0.569805,0.855695,0.541695216148562,0.8062211849283912,1.0559643052992165,1.3964953651600238,1.6015178786092805,1.7760265742156218,0.5851708775090092,0.8093266608215586,1.1096859011869011,1.426706499424205,1.6097748315250888,2.1037675246630334,0.4263845660413458,0.44412692583904756,3,0.9309833628684124,0.043475661360447226,0.003105475893167342,0.05372159588768466,0.030211134264181094,0.008256952915808302,0.3277409504474116
12,100,100,0.59,0.22,0.37,2,28,48,20,2,0,3,7,31,24,31,4,1.8807936081512504,1.2815515655446008,0.2275449766411493,-0.3853204664075676,-1.7506860712521695,2.053748910631822,0.5244005127080407,-0.7721932141886849,-2.0537489106318225,-Inf,FALSE,NA,NA,12,2.5314222326473894,1.525748479528922,0.31596657924123217,0.6881228812583151,1.164091595958359,1.5569199642346023,2.421998234425495,-269.5595491030404,0,162,NA,200,100,100,7,553.1190982060808,576.2073197719171,20,0,0.6040126249511216,0.20649661018375787,0.031052148410810904,0.2470236997679043,0.5154275416375269,0.18353596581419007,0.022959968742357395,6.756272104002647e-7,0.018402659886360404,0.1063306993578355,0.27125401580468245,0.2549589837158902,0.30915113417877005,0.03990250705646137,3.1052148410810902,24.702369976790433,51.54275416375269,18.35359658141901,2.2959968742357395,6.756272104002647e-5,1.8402659886360404,10.63306993578355,27.125401580468246,25.49589837158902,30.915113417877006,3.9902507056461367,200000,200000,0.45644,0.486835,0.551825,0.615295,0.791445,0.83932,0.23672286861691894,0.5375944114676603,0.9185782005786789,1.312264251422244,1.6763643080825685,2.4764303020212273,0.22618890935897243,0.5329295360417154,0.9427753157557521,1.3572848837751357,1.8909110736550443,2.6788411331601916,3.8766149959565084,3.9500097350540564,3,0.2669130181660485,-0.010533959257946507,-0.004664875425944848,0.024197115177073236,0.045020632352891665,0.21454676557247576,0.2024108311389643
13,100,100,0.71,0.18,0.53,39,24,19,5,7,6,11,8,10,9,6,56,1.2265281200366105,0.8778962950512288,0.5533847195556728,0.3054807880993974,0.1509692154967774,0.27931903444745404,-0.3318533464368165,-0.9153650878428141,-1.1263911290388005,-1.554773594596853,TRUE,0.6045551183355772,1.0640639062433777,13,2.8373045387633593,1.7054412734048294,0.7925894910326112,0.9942376853204796,1.1872303650929135,1.2931074452424995,1.4073233585279548,-292.77902938028603,0,148,NA,200,100,100,7,599.5580587605721,622.6462803264084,50,0,0.6991860421574714,0.18760433709922675,0.39219624066871644,0.23354673150784916,0.18665269072420765,0.07253722052158773,0.05347904026573258,0.06158807631190644,0.10747837584129061,0.0870404251334495,0.10629515686778845,0.06536224404944047,0.07379022432590132,0.5600335737821296,39.219624066871646,23.354673150784915,18.665269072420763,7.253722052158773,5.347904026573258,6.158807631190644,10.74783758412906,8.70404251334495,10.629515686778845,6.536224404944047,7.379022432590132,56.00335737821296,200000,200000,0.51762,0.52847,0.54362,0.531835,0.540655,0.83608,0.5737120515270475,0.8928765058017304,1.0853837141298495,1.237315965647976,1.3459023318613137,1.548903404220625,0.5811966209035293,0.8984825743597926,1.0934435284651767,1.2407266463164575,1.350565664852327,1.9305759824061544,2.5263230956164198,2.488300583773892,3,0.4774091407960803,0.007484569376481787,0.005606068558062227,0.008059814335327209,0.0034106806684814917,0.0046633329910132915,0.38167257818552947
14,100,100,0.8,0.14,0.66,30,43,13,7,6,1,5,12,3,18,35,27,1.6448536269514715,0.9541652531461942,0.8416212335729144,0.3054807880993974,-0.612812991016627,0.5244005127080407,-0.612812991016627,-1.080319340814956,-1.4757910281791702,-2.3263478740408408,TRUE,0.7744729547495373,1.3966225691980512,14,3.999547766687735,1.6590872900218194,0.7219706886404995,1.0873701091904562,1.1993141893675874,1.3913725314102725,1.766879899978703,-296.78898449911344,0,154,NA,200,100,100,7,607.5779689982269,630.6661905640632,37,0,0.761018128052248,0.17816610477074435,0.3136181759226157,0.4099187123470294,0.09829700695961052,0.1105279112128601,0.06361612836436414,0.004022065193520108,0.0352369531839042,0.1332852289546826,0.07045968980916525,0.15125696508346273,0.3334671625795591,0.27629400038922614,31.36181759226157,40.99187123470294,9.829700695961051,11.05279112128601,6.361612836436414,0.4022065193520108,3.52369531839042,13.328522895468259,7.045968980916525,15.125696508346273,33.34671625795591,27.629400038922615,200000,200000,0.600655,0.596835,0.53758,0.571555,0.668715,0.756835,0.5266723895476481,0.901978870462898,1.1411270570161745,1.2847735197382864,1.5143290285687674,1.863293283503601,0.576016708705747,0.9364704953275438,1.1452300917171774,1.2989848288151453,1.577295260031196,2.0108732668716947,7.291847504121765,7.704237267893326,3,0.05253654025258292,0.04934431915809889,0.03449162486464574,0.004103034701002928,0.014211309076858969,0.06296623146242863,0.14757998336809375
15,100,100,0.58,0.06,0.52,71,19,4,1,1,4,24,14,4,3,8,47,0.7063025628400875,0.3054807880993974,0.20189347914185077,0.12566134685507413,-0.0752698620998299,-0.5533847195556729,-1.2815515655446008,-1.554773594596853,-1.6448536269514726,-1.7506860712521695,TRUE,0.5861774538724722,1.0482857272599437,15,3.069733510846021,1.6514857285500246,1.0765077911443541,1.3085196481166386,1.3779075346431884,1.415538416213447,1.5039943397957354,-232.86513942242163,0,224,NA,200,100,100,7,479.73027884484327,502.8185004106795,10,0,0.5635365691779507,0.07308475788853763,0.7127871020950147,0.18080530189171595,0.03332283812473169,0.014447424514324236,0.025331864123764758,0.03330546925044864,0.2357215391906886,0.1512861935128405,0.049455698118520186,0.027190913045353482,0.06415832671603716,0.47218732941656005,71.27871020950147,18.080530189171597,3.332283812473169,1.4447424514324236,2.533186412376476,3.330546925044864,23.57215391906886,15.128619351284051,4.945569811852018,2.719091304535348,6.415832671603717,47.21873294165601,200000,200000,0.586255,0.562895,0.524225,0.51495,0.535855,0.81623,0.7345389853319394,1.1811687967653561,1.3416307732420572,1.3962283451066508,1.4565237227650538,1.6309088861645384,0.796577447255225,1.196061933634545,1.3433459767201543,1.3967540198470312,1.4597055606215152,1.9257480995330118,2.0750004292811846,2.339294910235776,3,0.5050348698150116,0.06203846192328555,0.014893136869188917,0.0017152034780971714,5.256747403803441e-4,0.0031818378564614225,0.2948392133684734
16,100,100,0.66,0.16,0.5,51,9,24,7,4,5,14,1,19,14,10,42,1.080319340814956,1.0364333894937894,0.41246312944140484,0.050153583464733656,-0.2018934791418509,-0.025068908258711057,-0.2533471031357998,-0.9944578832097528,-1.3407550336902165,-1.6448536269514726,TRUE,0.8237817140187584,1.177107204510505,16,3.831801341752703,1.5115768529617388,0.9002929655778455,0.9589000823466128,1.2142108706196197,1.3512947523673184,1.4540471849812064,-289.0109497315132,0,492,NA,200,100,100,7,592.0218994630264,615.1101210288627,34,0,0.6492264535971658,0.1669399942867016,0.517952266712067,0.0679687036873462,0.24713903531388526,0.08214008874608902,0.038574417197441035,0.04622548834317153,0.12829034930431607,0.032110638858355606,0.19037255824016253,0.12761363917282587,0.09922935560263524,0.4223834588217047,51.7952266712067,6.79687036873462,24.713903531388524,8.214008874608902,3.8574417197441035,4.622548834317152,12.829034930431607,3.2110638858355607,19.037255824016253,12.761363917282587,9.922935560263523,42.23834588217047,200000,200000,0.610735,0.514855,0.56824,0.543495,0.536645,0.724915,0.6396994966478488,0.9294939061486227,1.077692292164092,1.277636327545527,1.3987399067024127,1.588768883470776,0.7083516699721121,0.9303567894952122,1.095244779181142,1.283825416630595,1.4026739637097347,1.739570685036702,2.714074526582791,3.2159834169620214,3,0.35950840249832694,0.06865217332426332,8.628833465894603e-4,0.017552487017050034,0.006189089085067989,0.003934057007322078,0.15080180156592604
17,100,100,0.65,0.27,0.38,22,20,31,18,6,3,4,9,22,24,18,23,1.7506860712521695,1.1263911290388005,0.3853204664075676,-0.22754497664114945,-0.7388468491852137,0.7721932141886849,0.20189347914185077,-0.612812991016627,-1.3407550336902165,-1.8807936081512509,TRUE,0.9235749795065222,0.9875368419058714,17,3.889426408392235,1.3715647831823028,0.6232819553718815,0.8206081978177089,1.09864650235681,1.3337172828317807,1.515339093832986,-326.99447017892464,0,146,NA,200,100,100,7,667.9889403578493,691.0771619236856,2,0,0.6557921168560736,0.265512635915642,0.21504808729392888,0.20949778744013986,0.30994148935028926,0.1722577373920875,0.06243520174409056,0.030819696779463945,0.045465592506034255,0.08136580496489883,0.21737648567299328,0.24795132621714078,0.1787472064096597,0.22909358422927317,21.504808729392888,20.949778744013987,30.994148935028925,17.225773739208748,6.243520174409056,3.0819696779463945,4.546559250603425,8.136580496489882,21.737648567299328,24.795132621714078,17.87472064096597,22.90935842292732,200000,200000,0.581315,0.538345,0.560075,0.56096,0.55246,0.63587,0.4591898755311428,0.7258443566215953,0.9550259859335876,1.2036112550166613,1.4119105329510961,1.6407968380211961,0.49440586695711497,0.7332786055878082,0.9723831801404985,1.217987881399149,1.421583397318586,1.7103386425764922,0.28816731571216475,0.2883684801057384,3,0.9622010029788215,0.03521599142597215,0.00743424896621292,0.017357194206910953,0.0143766263824876,0.00967286436748993,0.06954180455529602
18,100,100,0.53,0.1,0.43000000000000005,51,22,17,7,3,0,8,20,19,6,8,39,1.4050715603096327,0.5828415072712162,0.0752698620998299,-0.0752698620998299,-0.27931903444745404,-0.025068908258711057,-0.612812991016627,-1.2815515655446008,-1.8807936081512509,-Inf,FALSE,NA,NA,18,3.552665242941499,1.6039387429386909,0.8746446707501503,1.1295969448952647,1.3647544895019605,1.473861136887241,1.5908607350915684,-290.74368449594533,0,156,NA,200,100,100,7,595.4873689918907,618.575590557727,16,0,0.569253109205736,0.07871433065737554,0.48783378067703587,0.27555894140072,0.15789294726486858,0.038018083393742685,0.022854435624695024,0.017841811638937832,0.10950714513700521,0.1405640192595946,0.18067572639766416,0.09236243936929267,0.09831256767330665,0.3785781021631367,48.78337806770359,27.555894140072002,15.789294726486858,3.8018083393742685,2.2854435624695024,1.7841811638937832,10.950714513700522,14.056401925959461,18.067572639766418,9.236243936929267,9.831256767330665,37.857810216313666,200000,200000,0.58991,0.56077,0.57556,0.543465,0.554225,0.77208,0.6253278340468957,0.9967370676890825,1.2334243774632032,1.414707591095678,1.526037504349002,1.7063330815417583,0.6781504258117761,1.012398750162205,1.2510254063911632,1.4195167497708154,1.5321156907471085,1.9025214173479656,9.093458393965063,12.154070112083788,3,0.006873591916570665,0.052822591764880356,0.015661682473122385,0.017601028927960005,0.004809158675137537,0.006078186398106533,0.19618833580620731
19,100,100,0.75,0.06,0.69,49,24,21,4,0,2,5,4,16,24,5,46,1.6448536269514715,1.3407550336902165,0.6744897501960817,0.025068908258711057,-0.10043372051146975,0.025068908258711057,-0.612812991016627,-1.554773594596853,-2.0537489106318225,-2.0537489106318225,TRUE,0.8214406189343836,1.743750039623922,19,4.833864843160512,1.756650857553705,0.885392466234875,1.0840394285667143,1.380643046518106,1.6201872863220064,1.6623479994589867,-266.7006449713593,0,152,NA,200,100,100,7,547.4012899427186,570.4895115085549,43,0,0.7318744434395623,0.07195261039976164,0.500464544839288,0.21979686022024647,0.20778598454070385,0.057731143652562156,0.004106447546434633,0.010115019200764852,0.03579270752527444,0.056621905851796744,0.17571094318336644,0.2234540569448143,0.043498161405358116,0.46492222508938996,50.046454483928805,21.979686022024648,20.778598454070384,5.773114365256216,0.4106447546434633,1.0115019200764852,3.579270752527444,5.662190585179674,17.571094318336645,22.34540569448143,4.349816140535811,46.492222508938994,200000,200000,0.671335,0.572035,0.62697,0.62434,0.523655,0.772735,0.6307844450275084,0.9817869684718031,1.2116606412814386,1.4755255697382736,1.6402623407134638,1.7696101806478386,0.7321389198202748,0.9963235343047172,1.24943216587718,1.5053984048222366,1.6412953238085033,1.9358654612310118,3.13781771704444,3.7946191976197796,3,0.28451262900942675,0.10135447479276638,0.014536565832914072,0.03777152459574151,0.02987283508396299,0.0010329830950395191,0.16625528058317318
20,100,100,0.77,0.17,0.6,16,42,25,12,5,0,4,10,9,20,26,31,1.7506860712521695,1.080319340814956,0.7388468491852137,0.17637416478086118,-0.4958503473474532,0.9944578832097528,-0.2018934791418509,-0.9541652531461942,-1.6448536269514726,-Inf,FALSE,NA,NA,20,2.9035144036560085,1.817994905339739,0.566432056896548,0.951605036859906,1.1884457534688473,1.478986445361235,1.9182655623074896,-303.0682640999424,0,140,NA,200,100,100,7,620.1365281998848,643.2247497657211,16,0,0.7474757861644392,0.18664166793001347,0.16617943454772896,0.4113890688040648,0.23578982871819276,0.14728682702266316,0.038494966166167544,8.598747411827645e-4,0.03328134731374894,0.10829486028892071,0.11094800623289114,0.17008754161293016,0.2666137974157732,0.3107744471357359,16.617943454772895,41.13890688040648,23.578982871819278,14.728682702266315,3.8494966166167544,0.08598747411827645,3.328134731374894,10.829486028892072,11.094800623289114,17.008754161293016,26.661379741577317,31.077444713573588,200000,200000,0.503875,0.540255,0.55315,0.603715,0.715015,0.861415,0.4192062460087977,0.7703307186499123,1.0630424765085542,1.3077685182157448,1.6010248575394745,2.001743923030906,0.42046336768796116,0.7855255918662413,1.0757518672312156,1.3373577571495063,1.6935988462848157,2.3269344263428278,2.1133583195988215,2.2810875530349506,3,0.5161537089324957,0.0012571216791634754,0.015194873216328952,0.012709390722661418,0.02958923893376153,0.09257398874534117,0.32519050331192156
21,100,100,0.47,0.21,0.26,23,37,19,7,4,10,14,20,19,0,2,45,1.080319340814956,0.41246312944140484,-0.0752698620998299,-0.0752698620998299,-0.125661346855074,0.7388468491852137,-0.2533471031357998,-0.8064212470182404,-1.080319340814956,-1.2815515655446008,TRUE,0.6271014113504159,0.5797928608394871,21,2.2726688050873167,1.4245502126678877,0.6331291362545516,0.9697376514627333,1.1985207838090068,1.2491300964887868,1.298566310312871,-297.41309533030676,0,156,NA,200,100,100,7,608.8261906606135,631.9144122264498,30,0,0.509019583179932,0.17877671394907457,0.22414637106770058,0.3741065997368748,0.22297031524635003,0.03636744118204693,0.03046333320047656,0.11194593956655108,0.14644310618167963,0.19470991729761392,0.14982739334077438,0.032773265749955816,0.03149007305135665,0.4447562443786196,22.41463710677006,37.41065997368748,22.297031524635003,3.6367441182046933,3.046333320047656,11.194593956655108,14.644310618167964,19.47099172976139,14.982739334077438,3.2773265749955813,3.149007305135665,44.47562443786196,200000,200000,0.435425,0.509185,0.534235,0.512,0.512095,0.792795,0.4660093468898379,0.8067542065031499,1.0767978147632953,1.2232416753355082,1.2731995045733973,1.4590511837203235,0.433232066819451,0.809399360650476,1.0842966868882473,1.2237597077419782,1.2737893843260122,1.7940094497308887,5.58896650111292,11.456045959009787,3,0.009498970983549349,-0.03277728007038694,0.002645154147326134,0.0074988721249520385,5.180324064699704e-4,5.898797526149302e-4,0.3349582660105652
22,100,100,0.82,0.13,0.69,43,22,22,6,6,1,3,5,10,3,4,75,1.8807936081512504,1.4050715603096327,0.9153650878428139,0.8064212470182404,0.6744897501960817,0.17637416478086118,-0.3853204664075676,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,TRUE,0.48901406240471823,1.6388878851140918,22,2.914474941880899,2.3953077117230963,0.8167848198972273,1.0198275822002465,1.297176392256484,1.4022225914456867,1.5677667528373538,-236.99612443009872,0,152,NA,200,100,100,7,487.99224886019744,511.0804704260337,26,0,0.8458812931080792,0.11273499629649164,0.42010471533492405,0.23367150139186327,0.23348878697672104,0.04925875502578769,0.042268781573534864,0.021207459697169084,0.04253980457602257,0.03713259963449065,0.0744463026814075,0.035311164118606964,0.06285960484669287,0.7477105241427795,42.01047153349241,23.367150139186325,23.348878697672106,4.925875502578769,4.226878157353486,2.1207459697169084,4.253980457602257,3.713259963449065,7.444630268140751,3.5311164118606966,6.285960484669287,74.77105241427795,200000,200000,0.53428,0.53699,0.58387,0.542545,0.583265,0.932075,0.5879167001114103,0.9170008968860347,1.1442571231646326,1.3460816572873056,1.4731210382402387,1.6864124084294454,0.6063047056996093,0.9247937263268559,1.1672678237331642,1.350641578733158,1.4868780783782394,2.472114121729175,4.3560899447483825,4.4443479392573035,3,0.217308366047121,0.018388005588198975,0.0077928294408211585,0.023010700568531606,0.004559921445852488,0.01375704013800072,0.7857017132997297
23,100,100,0.66,0.13,0.53,8,53,26,6,6,1,0,18,16,8,43,15,Inf,0.9153650878428139,0.41246312944140484,0.20189347914185077,-1.0364333894937894,1.4050715603096327,-0.27931903444745404,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,23,4.191363991747223,1.5233094736227102,0.4270280532191009,0.997257281073177,1.2445832530316816,1.3384050020480065,1.7670083147273032,-274.7354233724912,0,150,NA,200,100,100,7,563.4708467449824,586.5590683108187,24,0,0.6513586176248132,0.1454614946527243,0.07491516184793835,0.5541743028186934,0.22544904068064398,0.05451848970389317,0.08692577445762983,0.004017230491201285,0.004829762353507997,0.15098443807529308,0.1928271819463857,0.09221948527067675,0.40388117788159794,0.15525795447253854,7.491516184793835,55.41743028186934,22.544904068064398,5.451848970389317,8.692577445762984,0.40172304912012846,0.4829762353507997,15.098443807529307,19.28271819463857,9.221948527067674,40.388117788159796,15.525795447253854,200000,200000,0.58753,0.62847,0.57581,0.53229,0.659325,0.668695,0.31843878688016436,0.7448540870569016,1.1110407485984712,1.2889380193190396,1.4740554879378172,1.8638423551363352,0.3449047757514373,0.8126127879164717,1.1300503987415098,1.2921756669311495,1.5398456060775616,1.9399109405281458,3.9147224216548966,4.7000301372635125,3,0.19512708651756694,0.02646598887127294,0.06775870085957014,0.01900965014303857,0.003237647612109873,0.06579011813974445,0.0760685853918106
24,100,100,0.5,0.1,0.4,2,18,70,2,7,1,0,5,45,1,14,35,Inf,1.6448536269514715,0,-0.025068908258711057,-0.3853204664075676,2.053748910631822,0.8416212335729144,-1.2815515655446008,-1.4050715603096322,-2.3263478740408408,FALSE,NA,NA,24,3.029359879357304,1.548681656628513,0.2521090228525665,0.6012291288685389,1.3449630428404886,1.3692095108989322,1.5830560105613976,-216.07533540496738,0,198,NA,200,100,100,7,446.15067080993475,469.238892375771,40,0,0.5208473388213671,0.08777855458142658,0.015896089249280657,0.1794396696725567,0.7168856864967361,0.011005730975765071,0.057847291635153786,0.018925531970507725,0.0040817302313786545,0.0512367528100483,0.4238341781372059,0.018557194416907452,0.15885781546140815,0.34343232894305153,1.5896089249280658,17.94396696725567,71.68856864967361,1.1005730975765071,5.784729163515379,1.8925531970507725,0.40817302313786546,5.1236752810048305,42.38341781372059,1.8557194416907452,15.885781546140814,34.34323289430515,200000,200000,0.504015,0.512795,0.627025,0.507235,0.583095,0.788435,0.18884495869851928,0.46666951863848005,0.9407932834741904,1.3569079880441437,1.457034775341176,1.6995664562273314,0.18943661868210865,0.4710941551278883,1.0304403932813533,1.3570880543754087,1.4746012868579255,1.9297121964221458,2.3527244928989695,3.1752058542803248,3,0.36539270093482523,5.91659983589371e-4,0.0044246364894082735,0.08964710980716284,1.8006633126499416e-4,0.017566511516749372,0.23014574019481437
25,100,100,0.84,0.11,0.73,8,35,46,5,4,2,0,4,12,19,28,37,Inf,1.7506860712521695,0.9944578832097528,0.3853204664075676,-0.3318533464368165,1.4050715603096327,0.17637416478086118,-1.2265281200366105,-1.554773594596853,-2.0537489106318225,FALSE,NA,NA,25,5.701661680190608,1.6485442429413495,0.4392883038147893,0.8393036085978186,1.254805806424503,1.4277250543615536,1.642849710002425,-273.73193817354075,0,142,NA,200,100,100,7,561.4638763470815,584.5520979129178,10,0,0.80980030773774,0.1386588141433467,0.08127764168025062,0.3650770862523145,0.4149864579240882,0.08419795856195234,0.042593664253886,0.011867191327508353,5.310430889360561e-4,0.02054364567839515,0.16912500349492882,0.16605380367580574,0.2686095536345293,0.3751369504274049,8.127764168025061,36.50770862523145,41.49864579240882,8.419795856195233,4.2593664253886,1.1867191327508353,0.053104308893605616,2.054364567839515,16.91250034949288,16.605380367580576,26.86095536345293,37.513695042740494,200000,200000,0.66167,0.65417,0.67935,0.584605,0.609625,0.678515,0.32725153247583905,0.6639388054223184,1.027742192301607,1.3319912260796523,1.513857250412934,1.7523147563778076,0.3738880570220357,0.7221942880968261,1.101621340240566,1.3466277263593982,1.5373305189220208,1.8317410277182624,6.18490622354441,6.161735933197867,3,0.10400114981329811,0.046636524546196656,0.05825548267450764,0.07387914793895889,0.014636500279745945,0.02347326850908682,0.07942627134045477
26,100,100,0.67,0.28,0.39,10,31,31,14,10,4,2,15,16,19,22,26,2.053748910631822,0.9541652531461942,0.4399131656732339,-0.050153583464733656,-0.6433454053929168,1.2815515655446008,0.2275449766411493,-0.5828415072712162,-1.080319340814956,-1.7506860712521695,TRUE,0.8704401137283935,0.8824598951013004,26,3.4948436864904475,1.3663222199509482,0.46735708888283917,0.820051552222214,1.0680805927365793,1.2528253217485554,1.4857148467400099,-325.30217208120047,0,146,NA,200,100,100,7,664.6043441624009,687.6925657282372,24,0,0.6551493099760337,0.2956845120192706,0.0970439277120098,0.32685490593592775,0.28041665433279184,0.1557245177475337,0.10231256458213545,0.03764742968960144,0.02326143495720326,0.13133307625167573,0.1902561788150873,0.17733915121900146,0.21600146406938014,0.2618086946876521,9.70439277120098,32.685490593592775,28.041665433279185,15.572451774753372,10.231256458213544,3.764742968960144,2.3261434957203257,13.133307625167573,19.02561788150873,17.733915121900147,21.600146406938016,26.18086946876521,200000,200000,0.544165,0.548985,0.54494,0.54196,0.56442,0.670595,0.3474776024854018,0.6625451420423877,0.9413636249357314,1.1538291163332117,1.3509369196957226,1.6153159057812656,0.36314725831113076,0.6782673471728916,0.9523945221361586,1.1618787330381994,1.3661117662072952,1.7166235861992583,1.477977016043302,1.4905499614575592,3,0.6844531056093014,0.015669655825728934,0.01572220513050393,0.011030897200427159,0.008049616704987717,0.015174846511572637,0.10130768041799265
27,100,100,0.88,0.19,0.69,29,28,24,12,5,2,2,3,7,25,13,50,2.053748910631822,1.6448536269514715,1.17498679206609,0.3318533464368165,0,0.5533847195556728,-0.17637416478086135,-0.8778962950512285,-1.4757910281791702,-2.0537489106318225,TRUE,0.8275329421871438,1.7081505393136043,27,5.118491793246498,1.6788886787165442,0.706689259091887,0.9402193132573635,1.1628431837382283,1.4303329685712107,1.5628120399939665,-288.7187058540791,0,148,NA,200,100,100,7,591.4374117081582,614.5256332739945,5,0,0.8584603149686771,0.2075461574820312,0.2973718518936723,0.2670867773609469,0.2279952132633496,0.15394851192016468,0.03160359236169308,0.021994053200173447,0.011855430613054805,0.03827268060061044,0.09141157381765763,0.21467082268836699,0.14371917983203375,0.5000703124482764,29.73718518936723,26.70867773609469,22.79952132633496,15.394851192016468,3.160359236169308,2.1994053200173447,1.1855430613054805,3.827268060061044,9.141157381765764,21.4670822688367,14.371917983203375,50.00703124482764,200000,200000,0.658515,0.58229,0.589905,0.62326,0.568545,0.739675,0.5172062522036188,0.8250521889084511,1.0457660316024238,1.276541084247574,1.4887338629767455,1.6819223018272456,0.5902622562000117,0.8446386421950848,1.0655219731939578,1.309232852592436,1.4978861138692947,1.8213983710831254,3.933732170030609,3.7690389413901317,3,0.2875080187889646,0.0730560039963929,0.019586453286633665,0.019755941591534043,0.03269176834486198,0.00915225089254923,0.13947606925587985
28,100,100,0.59,0.09,0.5,19,43,29,5,3,1,6,15,20,11,16,32,1.5547735945968528,0.8064212470182404,0.2275449766411493,-0.050153583464733656,-0.4676987991145081,0.8778962950512288,-0.3054807880993974,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.6202443429614816,1.015240584248021,28,2.8485517208906588,1.6399477037273806,0.5998717723254785,0.9881364684328633,1.3263091858149867,1.4777705670967853,1.7119571127342161,-301.6794400478726,0,166,NA,200,100,100,7,617.3588800957452,640.4471016615815,20,0,0.5791071061394797,0.0969940872711651,0.19415313127897915,0.42479888327322846,0.2840538981766273,0.057324244499603494,0.033048115572917314,0.006621727198644289,0.055400814242492255,0.15497709373329982,0.21051498588472822,0.10357797246394518,0.15256626056098144,0.3229628731145531,19.415313127897914,42.47988832732285,28.40538981766273,5.73242444996035,3.3048115572917314,0.6621727198644289,5.540081424249226,15.497709373329982,21.05149858847282,10.357797246394519,15.256626056098144,32.29628731145531,200000,200000,0.49901,0.540825,0.579425,0.557055,0.606955,0.825175,0.4430328000895716,0.8014729353692626,1.1361182866217439,1.3935804443633644,1.5672137098085905,1.8139027937893046,0.4417818849438633,0.8172422830448582,1.1637980660196974,1.4020088679736684,1.5928762281358733,2.096394764800892,0.507188816639035,0.48745135242712434,3,0.9216395182891686,-0.0012509151457082979,0.01576934767559568,0.02767977939795352,0.008428423610304048,0.025662518327282724,0.2824919710115874
29,100,100,0.58,0.17,0.4099999999999999,12,47,24,11,6,0,4,23,15,13,17,28,1.7506860712521695,0.612812991016627,0.20189347914185077,-0.125661346855074,-0.5828415072712162,1.17498679206609,-0.22754497664114945,-0.9541652531461942,-1.554773594596853,-Inf,FALSE,NA,NA,29,2.517646746437787,1.5707412458934515,0.4879763700461884,0.9713713404334319,1.2172327619902095,1.420791794138053,1.74003983190556,-304.7801438646134,0,154,NA,200,100,100,7,623.5602877292268,646.6485092950631,15,0,0.5907975451490202,0.16471810272900944,0.10970053099236671,0.4904029059586203,0.23517846032000356,0.10791023192443772,0.051655950677128026,0.005151920127443699,0.05133144661911904,0.20652113092466284,0.1513498773071979,0.13091103300425294,0.18570363101911447,0.2741828811256528,10.97005309923667,49.04029059586203,23.517846032000357,10.791023192443772,5.165595067712802,0.5151920127443699,5.133144661911904,20.652113092466283,15.13498773071979,13.091103300425294,18.570363101911447,27.418288112565282,200000,200000,0.46387,0.52007,0.545395,0.56188,0.634965,0.83334,0.3629996180705042,0.751327750993936,1.0857223224032293,1.3066711801615456,1.5320034267193579,1.8390789352833021,0.3478787461577952,0.7595126086098124,1.0963283455904331,1.3185020206711964,1.5745471747754576,2.143853969138438,0.9943399570063444,2.031225395139054,3,0.5659511170939201,-0.015120871912709,0.008184857615876395,0.010606023187203828,0.011830840509650775,0.04254374805609973,0.3047750338551358
