ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,Ro,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.6,0.28,0.31999999999999995,10,23,39,9,15,4,4,16,20,8,18,34,1.7506860712521695,0.8416212335729144,0.2533471031357998,0.050153583464733656,-0.4124631294414046,1.2815515655446008,0.4399131656732339,-0.5828415072712162,-0.8778962950512285,-1.7506860712521695,TRUE,0.6977020215580862,0.704578473529098,11,0.3041111475231634,0.2879739823637561,-1.2792827724972267,-0.3774254256632069,0.5253373526882484,0.819772101160986,1.7575104922156228,-319.80776966047085,0,122,NA,200,100,100,7,653.6155393209417,676.703760886778,10,0,0.5816549184647075,0.2996743477055124,0.10039874846815185,0.252529988888576,0.3473969149377598,0.0935013285949915,0.1667576015898874,0.03941541752063349,0.04034756232673468,0.13606828772965401,0.24192923147890372,0.07790457358025796,0.1637582664001063,0.33999207848434326,10.039874846815184,25.252998888857597,34.73969149377598,9.35013285949915,16.67576015898874,3.941541752063349,4.034756232673468,13.606828772965402,24.192923147890372,7.790457358025796,16.37582664001063,33.999207848434324,200000,200000,0.531545,0.521945,0.5229,0.5082,0.521925,0.666165,0.5315892223432295,0.5219939254273204,0.5225504190146592,0.507444673032175,0.5226025523089606,0.6653430872792319,-1.7530985075382164,-0.7741933722548319,0.06906869151473582,0.6677131497725863,1.1989933773747883,2.160280627206363,-1.7057724053721641,-0.7548630477634433,0.0891561170005222,0.6699011746168748,1.2195117737904302,2.2032478792976122,2.2206229555374417,2.231060998346797,3,0.5258562639235406,0.047326102166052264,0.019330324491388606,0.020087425485786375,0.002188024844288483,0.020518396415641904,0.042967252091249186
12,100,100,0.65,0.39,0.26,23,14,24,11,19,9,9,8,18,16,19,30,1.3407550336902165,0.9541652531461942,0.3853204664075676,-0.025068908258711057,-0.5244005127080407,0.7388468491852137,0.3318533464368165,-0.27931903444745404,-0.5828415072712162,-1.3407550336902165,TRUE,0.917721974241664,0.6339660531763992,12,0.4885530254200738,0.12643640101467946,-0.7524356768353293,-0.3473631591752121,0.26242505783664893,0.644116381492787,1.3348397846510127,-343.6153121023247,0,130,NA,200,100,100,7,701.2306242046494,724.3188457704857,7,0,0.6413576376478546,0.39649687803742795,0.22589454916472215,0.13826470429706547,0.23934386850078443,0.1367468938321904,0.1687855896093946,0.09096439459584293,0.09373770812690094,0.08237361178262367,0.1825310424426208,0.13213562144773672,0.20921167616774805,0.3000103400323698,22.589454916472214,13.826470429706546,23.934386850078443,13.674689383219041,16.87855896093946,9.096439459584293,9.373770812690093,8.237361178262367,18.25310424426208,13.213562144773672,20.921167616774806,30.00103400323698,200000,200000,0.556575,0.51623,0.525175,0.514605,0.528,0.612575,0.5579864180920318,0.5163853912005548,0.5246299420938407,0.5154942559099855,0.5276366796864085,0.6123956173278717,-1.330651574787467,-0.5424274476187417,-0.04116932320305393,0.4477970840955521,0.9510496998764214,1.7993940307866287,-1.2328081873171792,-0.5358185522337411,-0.02624509916921941,0.4536969933086263,0.9699149613944256,1.892009484969604,1.5899036517822738,1.5857459929415223,3,0.6626261216753179,0.09784338747028776,0.006608895385000646,0.014924224033834518,0.005899909213074206,0.01886526151800416,0.09261545418297534
13,100,100,0.6,0.25,0.35,3,28,44,19,5,1,1,8,31,27,14,19,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.4399131656732338,-0.8778962950512285,1.8807936081512504,0.49585034734745304,-0.6744897501960817,-1.554773594596853,-2.3263478740408408,TRUE,0.785206267060385,0.8627158602065015,13,0.7425443638840561,0.14257974686305366,-1.7974086863526013,-0.5032664625128289,0.6657948324246687,1.5328099706363292,2.338546687611632,-289.2994909306224,0,138,NA,200,100,100,7,592.5989818612449,615.6872034270812,10,0,0.5975171584551076,0.2527711241739993,0.03613538137716398,0.27125308980303603,0.4398404046458007,0.19010978255289968,0.0529818882703218,0.0096794533507778,0.0047529955886886225,0.08649103288627089,0.31123881306993295,0.2708610006411781,0.13670896879046443,0.18994718902346508,3.613538137716398,27.125308980303604,43.98404046458007,19.010978255289967,5.298188827032179,0.96794533507778,0.47529955886886227,8.649103288627089,31.123881306993294,27.086100064117808,13.670896879046444,18.99471890234651,200000,200000,0.563805,0.569345,0.57039,0.553835,0.54683,0.626505,0.562399130358554,0.5695717321690662,0.570035362527224,0.5521512152733473,0.5468369875487672,0.6278018425065183,-2.195050984848048,-1.0033799523858502,0.07242469765499378,1.0330991308862134,1.8369836791856389,2.676235152525313,-2.1166326442568275,-0.9204974746970429,0.1525557464257875,1.0775420290516475,1.8734294795339308,2.763241997852627,0.7868745398655232,0.6535304320433166,3,0.884075702025486,0.07841834059122066,0.0828824776888073,0.08013104877079373,0.04444289816543412,0.036445800348291923,0.08700684532731406
14,100,100,0.6,0.29,0.31,4,25,42,14,15,0,1,8,31,18,28,14,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.2018934791418509,-1.080319340814956,1.7506860712521695,0.5533847195556728,-0.5533847195556729,-1.0364333894937894,-Inf,FALSE,NA,NA,14,0.6360349561811991,0.1400194480022343,-1.72716158084279,-0.5758802888674184,0.5533740386499575,1.0672384470731069,28875.16945572268,-295.27797510270784,0,150,NA,200,100,100,7,604.5559502054157,627.644171771252,16,0,0.5983369838345557,0.2900036561282523,0.04206932427919179,0.24027872553507518,0.4276482940574807,0.14707156849061753,0.14293208763763476,0,0.0077905888760508085,0.08919149302988016,0.30468093425951337,0.17180623630604427,0.2865112995262771,0.1400194480022343,4.206932427919179,24.027872553507517,42.764829405748074,14.707156849061754,14.293208763763477,0,0.7790588876050808,8.919149302988016,30.468093425951338,17.180623630604426,28.651129952627706,14.001944800223429,200000,200000,0.554515,0.554145,0.557125,0.526665,0.58269,0.57138,0.5552935857381012,0.5547699022023226,0.5581022582390883,0.5270361311747825,0,NA,-2.133906520205155,-1.0330157268753022,-0.010107326240013877,0.7926821660978697,1.5792470589600147,28875.170425457698,-2.062491466535115,-0.9738793791798366,0.054118934288485465,0.8065055986626839,1.727177160324401,28875.16966255365,0.3526821707578553,0.35009356890185184,3,0.9503475780847629,0.07141505367003997,0.05913634769546561,0.06422626052849933,0.01382343256481422,0.14793010136438633,-7.629040483152494e-4
15,100,100,0.65,0.25,0.4,6,18,51,15,8,2,3,6,26,8,10,47,1.8807936081512504,1.3407550336902165,0.3853204664075676,0.17637416478086118,-0.0752698620998299,1.5547735945968528,0.7063025628400875,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.5611143674139497,0.9378403999017437,15,0.3151181615948077,0.44793341946683296,-1.4736708727983088,-0.6957728769710907,0.6658860730686165,1.1918729478680135,2.065667893406199,-280.57083181581675,0,130,NA,200,100,100,7,575.1416636316335,598.2298851974698,24,0,0.6482680226778845,0.252741961483564,0.07028511444370027,0.1730004243957663,0.5039724996769694,0.1360864280179268,0.09722560902238231,0.019429924443254865,0.020329519922684086,0.06581179799770742,0.26559065940172394,0.09527085586051232,0.08297459718878392,0.4700225696285883,7.028511444370027,17.30004243957663,50.39724996769694,13.60864280179268,9.72256090223823,1.9429924443254865,2.0329519922684085,6.581179799770743,26.559065940172395,9.527085586051232,8.297459718878391,47.00225696285883,200000,200000,0.531025,0.5196,0.5345,0.512885,0.521425,0.740325,0.5308436894227294,0.519629153466775,0.5345487942927972,0.5136720897198377,0.5215253070336652,0.7396954369728495,-1.9163144653507496,-1.0317204587906497,-0.01277397488400783,0.907743382994525,1.530858766221768,2.4315050995259972,-1.8724117319871398,-1.0168270214452637,0.03283118529167439,0.9148830743104222,1.5489510944083,2.46934394953716,1.7523697705568935,1.7099085388264554,3,0.6347331521015396,0.043902733363609725,0.014893437345385951,0.045605160175682224,0.007139691315897201,0.018092328186531947,0.037838850011162606
16,100,100,0.65,0.23,0.42000000000000004,23,19,35,17,5,1,3,11,21,26,15,24,1.8807936081512504,1.080319340814956,0.3853204664075676,-0.27931903444745404,-0.7063025628400875,0.7388468491852137,0.20189347914185077,-0.7388468491852137,-1.554773594596853,-2.3263478740408408,TRUE,0.821436640707165,1.0766128996346949,16,0.8870075870029125,0.17923662112223882,-0.7668751361256414,-0.1523426788408686,0.7163984380212641,1.5455507930778614,2.333271025631023,-318.1089670570031,0,192,NA,200,100,100,7,650.2179341140062,673.3061556798425,23,0,0.6452122651491876,0.23687267957332214,0.22157787899123194,0.21788045345486484,0.3236689879805811,0.17576613311159428,0.05128958388865157,0.009816962573076293,0.040279514230603455,0.0822776389671543,0.23223058165305466,0.25660336139846734,0.14859338934426441,0.2400155144064558,22.157787899123193,21.788045345486484,32.36689879805811,17.576613311159427,5.128958388865157,0.9816962573076293,4.027951423060346,8.22776389671543,23.223058165305467,25.660336139846734,14.859338934426441,24.00155144064558,200000,200000,0.599215,0.543495,0.561865,0.560105,0.55374,0.65643,0.5980129153481765,0.544586530873351,0.5630652612750368,0.5597139796024817,0.5549964556857093,0.6555740816046407,-1.341775695637675,-0.44534439939737325,0.26474906241359386,1.0685238871449316,1.844674313408481,2.671468021252925,-1.1834906757303174,-0.4182200414329643,0.3189662258533851,1.1173240390824721,1.886687958014535,2.780105847393557,2.040522695169106,1.9936939711878672,3,0.5737165755431506,0.15828501990735755,0.02712435796440893,0.054217163439791216,0.048800151937540504,0.042013644606053946,0.10863782614063178
17,100,100,0.88,0.16,0.72,13,48,23,8,2,6,1,3,8,6,10,72,2.3263478740408408,1.7506860712521695,1.17498679206609,0.9153650878428139,0.5828415072712162,1.1263911290388005,-0.27931903444745404,-0.9944578832097528,-1.4050715603096322,-1.554773594596853,TRUE,0.6182828986560982,1.7342750174059245,17,1.8248481864268007,0.3260991607232231,-1.0707732204982352,0.25999512977543926,0.9484307629721122,1.2976807508373223,1.6112811186264455,-242.04471040936838,0,132,NA,200,100,100,7,498.08942081873676,521.177642384573,12,0,0.8716882188907827,0.17145510234136996,0.1421357053858907,0.46043052945006324,0.2259786628226761,0.07425657189134949,0.04363929834929481,0.05355923210072566,0.001275049442249427,0.03835617202783512,0.08868055963913268,0.07321062296647192,0.07844453851322686,0.720033057411084,14.213570538589071,46.04305294500632,22.59786628226761,7.425657189134949,4.363929834929481,5.355923210072566,0.1275049442249427,3.835617202783512,8.868055963913267,7.321062296647192,7.844453851322686,72.0033057411084,200000,200000,0.657935,0.675165,0.601555,0.55233,0.54756,0.816875,0.6593503124599653,0.6739441100337932,0.6023964477227561,0.5528153934349964,0.5474371170726744,0.8171206351011893,-1.5821059320430404,-0.3492603218737106,0.5807897318456318,1.1117154834927303,1.44264061132724,2.033818662721951,-1.361411835066708,-0.12952240377086577,0.6511315196537364,1.1301532058374233,1.457505640062598,2.4919289721376785,8.66440778647273,5.378302745067963,3,0.14610138303792053,0.22069409697633247,0.21973791810284482,0.07034178780810463,0.018437722344692986,0.014865028735357999,0.4581103094157273
18,100,100,0.54,0.15,0.39,37,42,6,0,6,9,11,33,2,2,10,42,1.2265281200366105,0.1509692154967774,0.1004337205114699,0.050153583464733656,-0.2018934791418509,0.3318533464368165,-0.8064212470182404,-1.0364333894937894,-1.0364333894937894,-1.3407550336902165,TRUE,0.8504589663824177,0.9265873930009851,18,0.7328674493256756,0.2037336577772171,-0.3386423528410892,0.8349032371446463,0.9740851646790779,1.0109662582364654,1.340868620840034,-267.2905031312077,0,138,NA,200,100,100,7,548.5810062624154,571.6692278282517,30,0,0.5259772244432573,0.16500712745996782,0.3674395864190507,0.43067431758979025,0.036878968531191214,0.008990837713360622,0.06603473383065483,0.08998155591595236,0.1130460383713625,0.3174441048268704,0.0435326323585098,0.011326837486112643,0.09465608703590735,0.4199942999212374,36.743958641905074,43.067431758979026,3.6878968531191214,0.8990837713360622,6.6034733830654835,8.998155591595236,11.30460383713625,31.74441048268704,4.35326323585098,1.1326837486112642,9.465608703590735,41.99942999212374,200000,200000,0.59629,0.570405,0.50851,0.50227,0.51928,0.672185,0.5951514477817854,0.5695799605813447,0.5084950926836651,0.5022523079467268,0.520054362512364,0.671405662792636,-1.0252315707594102,0.22097372179736113,0.9030354026781291,0.9924132150356052,1.1653173247828916,1.8044353214530813,-0.8498343946374608,0.30099052336138726,0.9042173252088672,0.9924962802472919,1.1719151138814943,1.9538771358232387,3.557222367419307,5.321697290694902,3,0.14970066662030623,0.17539717612194938,0.08001680156402613,0.001181922530738122,8.306521168666148e-5,0.006597789098602647,0.14944181437015747
19,100,100,0.55,0.27,0.28,24,14,35,14,10,3,8,11,26,9,15,31,1.4050715603096327,0.8778962950512288,0.12566134685507413,-0.10043372051146975,-0.4958503473474532,0.7063025628400875,0.3054807880993974,-0.612812991016627,-1.1263911290388005,-1.8807936081512509,TRUE,0.7193463184906903,0.737710908895731,19,0.42210046184644334,0.2567250173282525,-0.7393360900793332,-0.2756815148670713,0.6460681917221374,1.070333999039366,1.8853285291698287,-326.60745298737095,0,122,NA,200,100,100,7,667.2149059747419,690.3031275405782,8,0,0.562501809297285,0.25911759699012427,0.2298514697923292,0.16154487753069727,0.34948605568684926,0.11688309900451954,0.11254174963007546,0.029692748355529264,0.09122377814550171,0.08913693289719281,0.2571374796600205,0.1137019328588588,0.13878019093258248,0.31001968550584375,22.98514697923292,16.154487753069727,34.948605568684926,11.688309900451955,11.254174963007546,2.9692748355529264,9.122377814550171,8.91369328971928,25.71374796600205,11.370193285885879,13.878019093258247,31.001968550584376,200000,200000,0.54943,0.51604,0.531425,0.51507,0.52682,0.65934,0.5508744588454341,0.5161865950622455,0.5319240127748578,0.5148380779272498,0.5274004094683403,0.6586745427083485,-1.32058457964012,-0.49849016242386934,0.17245470274826602,0.8454329191232854,1.399623936347413,2.272048986177723,-1.2337992942965137,-0.4910245238562373,0.20148436802001493,0.8517023634239984,1.421343856065492,2.32956150384173,2.143891681831845,2.142901539565636,3,0.5432823644816822,0.08678528534360641,0.007465638567632049,0.02902966527174891,0.0062694443007129674,0.021719919718079073,0.05751251766400722
20,100,100,0.82,0.1,0.72,4,49,37,7,3,0,0,2,16,9,33,40,Inf,2.053748910631822,0.9153650878428139,0.612812991016627,-0.2533471031357998,1.7506860712521695,-0.0752698620998299,-1.2815515655446008,-1.8807936081512509,-Inf,NA,NA,NA,20,1.883670303225074,0.3999662914497517,-1.7521280284432401,0.07551054428352488,1.3142711112153376,1.7784872122887765,102.04437341370246,-246.1896680248879,0,140,NA,200,100,100,7,506.3793360497758,529.4675576156121,20,0,0.8292648289665494,0.0943774926859351,0.039875897858415006,0.4902198479591536,0.37552676149649633,0.05671555751518187,0.037661935170753225,0,8.314099230060667e-5,0.021092540499470163,0.14955948954167977,0.1041494296980442,0.32514910781875356,0.3999662914497517,3.9875897858415006,49.02198479591536,37.552676149649635,5.671555751518187,3.7661935170753225,0,0.008314099230060667,2.1092540499470163,14.955948954167978,10.41494296980442,32.51491078187536,39.996629144975174,200000,200000,0.637725,0.706215,0.68222,0.570635,0.7256,0.703645,0.6373839306389876,0.7047378081329755,0.6812668876513344,0.5719686011099344,0.7261976646949073,NA,-2.1555983768232454,-0.6361434114297049,0.6114213519074603,1.5190390245141951,2.178547687552518,102.05417119077049,-1.9959991479157884,-0.31416532360239335,0.8347553571783268,1.5523904320676292,2.6158214436353444,102.05435537980883,0.7532270072532143,0.7676727246628035,3,0.8571826197450054,0.15959922890745704,0.3219780878273115,0.22333400527086655,0.03335140755343402,0.43727375608282637,1.8418903833605782e-4
21,100,100,0.57,0.27,0.29999999999999993,24,20,29,20,4,3,9,8,26,19,11,27,1.3407550336902165,0.9541652531461942,0.17637416478086118,-0.3054807880993974,-0.612812991016627,0.7063025628400875,0.1509692154967774,-0.612812991016627,-1.4757910281791702,-1.8807936081512509,TRUE,0.7599169394107826,0.7835915645484499,21,0.5947864554608857,0.19185038224387924,-0.6813014229872719,-0.1745259836547488,0.6422617200794124,1.3817418146095268,1.8956441804401303,-327.0318773364705,0,128,NA,200,100,100,7,668.063754672941,691.1519762387773,16,0,0.58062467384876,0.26035163231380487,0.2478403915410811,0.18288566451490448,0.30892231163020956,0.17682613712061834,0.05452193967509167,0.02900355551809486,0.08159258598219049,0.09689043092086914,0.24089230924818028,0.21449359435899026,0.09617014399938119,0.2699609354903886,24.784039154108108,18.28856645149045,30.892231163020956,17.682613712061833,5.452193967509167,2.900355551809486,8.159258598219049,9.689043092086914,24.08923092481803,21.449359435899026,9.61701439993812,26.996093549038857,200000,200000,0.570925,0.526305,0.53901,0.53573,0.526795,0.64265,0.5709158914913486,0.5248826058960155,0.5399543970241473,0.5359415216600271,0.5249537369357747,0.6433604412572785,-1.2762753776122082,-0.41884074445752567,0.22116016956125545,0.967123962009678,1.603354023380992,2.281116211957567,-1.1556587209807747,-0.4063079146036246,0.2534633623523866,0.993362417202603,1.6160270750227572,2.365828494244532,2.0059998922248834,2.045727789077373,3,0.5629701797380414,0.1206166566314335,0.012532829853901084,0.03230319279113114,0.026238455192925003,0.012673051641765243,0.08471228228696503
22,100,100,0.59,0.09,0.5,16,23,52,5,2,2,5,9,27,9,17,33,1.6448536269514715,1.080319340814956,0.2275449766411493,0,-0.4399131656732338,0.9944578832097528,0.27931903444745404,-1.3407550336902165,-1.7506860712521695,-2.0537489106318225,TRUE,0.6268002621030273,0.9878815046435624,22,0.8495501284316271,0.25969218554759704,-0.8975033399550765,-0.20906873097494716,1.1215327703096887,1.455589293110478,2.1605699324934178,-292.56637835128254,0,134,NA,200,100,100,7,599.1327567025651,622.2209782684014,7,0,0.5504981859954405,0.13103057527360884,0.18472519599324339,0.23247209618335746,0.4517721325497903,0.05827748046645587,0.057388806743931875,0.015364288063221099,0.029844792848297413,0.07741596129269855,0.3422410598635634,0.08926136348347641,0.13127052054466218,0.329966301967302,18.47251959932434,23.247209618335745,45.17721325497903,5.827748046645587,5.7388806743931875,1.5364288063221099,2.9844792848297415,7.741596129269855,34.22410598635634,8.92613634834764,13.127052054466217,32.996630196730194,200000,200000,0.59146,0.548515,0.59036,0.52526,0.548975,0.690195,0.5907865860897816,0.5475301989304763,0.5905186392211067,0.5235254188027966,0.5479015533209503,0.6893707596057059,-1.4436741101208603,-0.5318274885580636,0.3931508539559857,1.2766590525790842,1.7362921101698314,2.516174442341672,-1.3016357051632512,-0.4995567529679188,0.5106903980189696,1.2844950718997281,1.7693195324367472,2.6290592024070314,8.291142403416485,8.857566080409105,3,0.03124580698884738,0.1420384049576091,0.03227073559014482,0.11753954406298395,0.007836019320643928,0.033027422266915796,0.1128847600653593
23,100,100,0.42,0.17,0.24999999999999997,33,38,12,4,11,2,21,30,7,10,10,22,0.8064212470182404,-0.025068908258711057,-0.2018934791418509,-0.4676987991145081,-0.7721932141886849,0.4399131656732339,-0.5533847195556729,-0.9541652531461942,-1.1263911290388005,-2.0537489106318225,TRUE,0.6425868820645984,0.41382650518823044,23,0.21386946438638035,0.1933539417425573,-0.4351595992326289,0.552175150407426,0.8743533146017272,1.1739947519120557,2.051877566522409,-312.59439988129856,0,132,NA,200,100,100,7,639.1887997625971,662.2770213284334,7,0,0.39862252696991507,0.1909629366207124,0.33172329271243284,0.3778625283505127,0.09945124231634206,0.07076437275699965,0.100107782586498,0.020090781277214753,0.2082435813153854,0.3019064734012792,0.09122741831342039,0.06935188528096545,0.10927269204383593,0.21999794964511368,33.172329271243285,37.78625283505127,9.945124231634207,7.0764372756999645,10.0107782586498,2.0090781277214753,20.82435813153854,30.190647340127917,9.122741831342038,6.935188528096544,10.927269204383592,21.99979496451137,200000,200000,0.529925,0.51683,0.506325,0.506105,0.514425,0.61198,0.5294887281174856,0.5173035122649978,0.5057246209376794,0.5053188709514919,0.5146389434251701,0.6121184227022853,-1.0939922738292647,0.05390771161729599,0.7071212602485359,1.0165458869840522,1.5150590537860105,2.419243540775709,-1.0379757421328941,0.0707189315029968,0.7089612907518913,1.0181352908709174,1.5273987632267323,2.4444129614407464,3.7916524743524227,3.894970809443872,3,0.27303100920676837,0.05601653169637055,0.016811219885700807,0.00184003050335535,0.0015894038868651261,0.012339709440721824,0.025169420665037467
24,100,100,0.76,0.1,0.66,78,2,10,7,0,3,16,4,4,6,7,63,0.9944578832097528,0.8416212335729144,0.7063025628400875,0.5244005127080407,0.3318533464368165,-0.7721932141886849,-0.8416212335729142,-1.2815515655446008,-1.8807936081512509,-1.8807936081512509,TRUE,0.46004148517252674,1.2922220378481692,24,1.2701411084198195,0.5033650072525258,0.7831386299061888,0.9097757553556656,1.2394324110473778,1.6466878373966891,1.9289273067463966,-203.97505003756189,0,134,NA,200,100,100,7,421.95010007512377,445.03832164096,9,0,0.7577658216746439,0.10759270237412388,0.7832271457033417,0.035302462740551266,0.07387768918198312,0.057781589656512256,0.02294116906607324,0.026869943651538386,0.15551046467206828,0.02292401527190404,0.06379969838138372,0.07896190023190099,0.04878877886153554,0.6300151425812075,78.32271457033417,3.5302462740551266,7.3877689181983115,5.778158965651226,2.294116906607324,2.6869943651538386,15.551046467206827,2.292401527190404,6.379969838138372,7.8961900231900986,4.878877886153554,63.00151425812075,200000,200000,0.711525,0.51432,0.531955,0.544165,0.528705,0.81903,0.7106615989941341,0.5133971294326214,0.5347546993945019,0.5427402853974397,0.5296983111704107,0.819200957093534,-0.37483885639253217,0.8453267966819293,1.0649276254765256,1.423337137637096,1.7760208049525197,2.310417266046532,0.13855750713637827,0.8470230797739864,1.0763683634120207,1.4406835201620825,1.784381496360395,2.529356383660714,5.4334101975920355,9.869689176802693,3,0.019706930376721443,0.5133963635289105,0.0016962830920570493,0.011440737935495049,0.017346382524986437,0.00836069140787532,0.21893911761418172
25,100,100,0.65,0.24,0.41000000000000003,15,44,17,19,5,0,5,19,11,20,21,24,1.6448536269514715,0.7063025628400875,0.3853204664075676,-0.125661346855074,-0.7063025628400875,1.0364333894937894,-0.22754497664114945,-0.7063025628400875,-1.6448536269514726,-Inf,FALSE,NA,NA,25,0.7587193957909074,0.2399929803874129,-0.9552910051717656,0.23866908159222522,0.6728621621459838,1.4525270689264755,5175750.166438483,-312.67713792911354,0,154,NA,200,100,100,7,639.3542758582271,662.4424974240634,10,0,0.6459963650939928,0.25051749312168037,0.16971527747193,0.4246036258889268,0.15516360351746283,0.17733993902723955,0.07317755409444082,0,0.03288049365164116,0.19627245563927323,0.12485068561509281,0.2206365972284946,0.1853667874780853,0.2399929803874129,16.971527747193,42.46036258889268,15.516360351746282,17.733993902723956,7.317755409444082,0,3.2880493651641163,19.627245563927325,12.485068561509282,22.06365972284946,18.53667874780853,23.99929803874129,200000,200000,0.581365,0.571605,0.52809,0.54827,0.588815,0.61963,0.5808665174678147,0.5715878870369485,0.5273407620173374,0.5482245705416872,0,NA,-1.4894457918034902,-0.3178456096174474,0.44865488615202415,1.0105171284923071,1.8983983688306107,5183222.370128455,-1.3637786643438976,-0.23510850307866182,0.4604939278904122,1.0476196217453146,2.0445026839980542,5183223.1288478505,2.859597539071657,2.8312828289155267,3,0.4183760634026146,0.12566712745959263,0.08273710653878558,0.011839041738388068,0.03710249325300752,0.1461043151674435,0.7587193958461285
26,100,100,0.66,0.34,0.32,0,3,63,5,27,2,5,1,28,2,37,27,1.6448536269514715,1.5547735945968528,0.41246312944140484,0.35845879325119373,-0.612812991016627,Inf,1.8807936081512504,-0.4124631294414046,-0.5533847195556729,-2.0537489106318225,FALSE,NA,NA,26,0.3185886939798164,0.23987373351334795,-1.7665752454863184,-1.5084309512372713,0.3068404515628538,0.412044836228105,2.074106847895405,-242.03139483652416,0,152,NA,200,100,100,7,498.0627896730483,521.1510112388846,8,0,0.6234993982719639,0.3794824082887799,0.0386496948601038,0.027072438348846865,0.5547954585022694,0.03932912811600631,0.32111858580044517,0.01903469437232841,0.014083019708707373,0.011646044173217896,0.35077153784611076,0.031861579927299606,0.3216742136041265,0.2699636047405378,3.86496948601038,2.7072438348846863,55.47954585022694,3.9329128116006307,32.11185858004452,1.903469437232841,1.4083019708707374,1.1646044173217895,35.07715378461108,3.1861579927299606,32.167421360412654,26.99636047405378,200000,200000,0.530845,0.50682,0.54444,0.503035,0.539615,0.64041,0.5286612392652789,0.5067970149362861,0.5433270531256246,0.5027924946964243,0.5386630323479512,0.6417905478177667,-2.1681707002265296,-1.628456684603985,-0.45550413392933753,0.35911124927187243,0.9966649466300113,2.43901386498547,-2.1302695755006065,-1.6267102207572297,-0.3829597406251374,0.3594049769745874,1.0552803213872435,2.477135933201085,13.9381782237648,18.117059862266682,3,4.160618541213523e-4,0.03790112472592311,0.001746463846755253,0.07254439330420015,2.937277027149632e-4,0.05861537475723222,0.038122068215614924
27,100,100,0.76,0.01,0.75,2,45,52,1,0,0,0,5,19,12,14,50,Inf,1.6448536269514715,0.7063025628400875,0.35845879325119373,0,2.053748910631822,0.0752698620998299,-2.3263478740408408,-Inf,-Inf,NA,NA,NA,27,1.7054783626858427,0.5000116163318281,-2.0328522639267153,-0.00404043085082284,1.7889242812097075,2.392469112177346,104.58729149374047,-220.71293309507385,0,140,NA,200,100,100,7,455.4258661901477,478.51408775598395,16,0,0.7333804389510908,0.03681350537626549,0.02103372552406536,0.47735438016422194,0.4647983889354472,0.028445787040772053,0.008367718335493435,0,4.631048114983658e-5,0.021791905529787218,0.24478134503797214,0.11034954130697137,0.12301928131229133,0.5000116163318281,2.103372552406536,47.735438016422194,46.47983889354472,2.8445787040772053,0.8367718335493435,0,0.0046310481149836585,2.1791905529787217,24.478134503797214,11.034954130697137,12.301928131229133,50.00116163318281,200000,200000,0.61828,0.6929,0.725375,0.581425,0.66683,0.753105,0.6190461923508598,0.6936891956134583,0.7256886147090182,0.5830512985854142,0.6684829288902234,NA,-2.402345268563346,-0.7298744235241963,0.6850368787828865,2.029568068844272,2.725035000836613,104.5968511374481,-2.2713132396468243,-0.4091772594976193,1.0824459740666397,2.079154717021601,2.9860762721264713,104.59700954888555,7.209673967294415,8.376077028567735,3,0.03884630143584389,0.13103202891652188,0.320697164026577,0.3974090952837531,0.04958664817732927,0.2610412712898582,1.5841143745376485e-4
