ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,sha,sca,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
1,100,100,0.56,0.14,0.42000000000000004,3,39,44,7,4,3,0,20,24,21,21,14,Inf,0.8416212335729144,0.1509692154967774,-0.3853204664075676,-1.080319340814956,1.8807936081512504,0.20189347914185077,-1.080319340814956,-1.4757910281791702,-1.8807936081512509,FALSE,NA,NA,1,3.655077280021509,1.3427383061759701,0.2972728439835975,0.8418486085793626,1.196800951565824,1.3747859967420195,1.5974941483914333,-289.26945155019575,0,150,NA,200,100,100,7,592.5389031003915,615.6271246662278,19,0,0.5185669975588906,0.18010470187722738,0.02592827774117772,0.4234051322009485,0.3705618881806464,0.10571187570256468,0.05743091867619521,0.016961907498467488,0.0040331654068502774,0.16195886356421785,0.3154409734700413,0.18236324087282796,0.18467541491606732,0.1515283417699953,2.592827774117772,42.34051322009485,37.05618881806464,10.571187570256468,5.743091867619521,1.6961907498467488,0.40331654068502776,16.195886356421784,31.54409734700413,18.236324087282796,18.46754149160673,15.15283417699953,200000,200000,0.55185,0.57347,0.570985,0.54414,0.56286,0.63258,0.22249883317856398,0.627375850041091,1.007071159562061,1.2770147231192985,1.4653928403564835,1.7126714537634868,0.2334555925364673,0.6640688433928285,1.0323783398346316,1.2847545760922847,1.4787405991484903,1.7769970009487697,7.917921418942031,8.763134124680931,3,0.03261168866907649,0.010956759357903328,0.03669299335173748,0.025307180272570617,0.007739852972986183,0.01334775879200678,0.06432554718528283
2,100,100,0.74,0.12,0.62,4,28,56,10,1,1,1,4,21,26,20,28,2.3263478740408408,1.6448536269514715,0.6433454053929168,-0.050153583464733656,-0.5828415072712162,1.7506860712521695,0.46769879911450835,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.679689550608206,1.2498942119796594,2,3.69604179407655,1.707187228832234,0.36582783851460243,0.7323090412364943,1.2618421781938076,1.5807767716037788,1.8122877795428347,-267.9753937522289,0,138,NA,200,100,100,7,549.9507875044578,573.0390090702941,23,0,0.7209478487918932,0.13410090226215177,0.04777958473276614,0.2770027364064511,0.541116776598631,0.11484874691359037,0.016652182861534137,0.002599972487027258,0.003362023078831266,0.03948391022579972,0.23620621790347573,0.24976603920572676,0.18384185165145062,0.2873399579347159,4.777958473276614,27.70027364064511,54.1116776598631,11.484874691359037,1.6652182861534137,0.2599972487027258,0.3362023078831266,3.9483910225799725,23.620621790347574,24.976603920572675,18.384185165145063,28.73399579347159,200000,200000,0.556115,0.56047,0.636,0.631345,0.62453,0.79186,0.2735766860108233,0.5786510043693271,0.9754914523539755,1.3844163348493306,1.6651111038085638,1.9049755724815174,0.2879104573805528,0.5992797973775634,1.0461351394800498,1.4262701050860151,1.6943925158273425,2.0937171990012944,4.564443056230052,3.281672552640511,3,0.35020164082371075,0.01433377136972952,0.02062879300823628,0.07064368712607427,0.04185377023668457,0.029281412018778763,0.188741626519777
3,100,100,0.47,0.22,0.24999999999999997,2,41,35,3,16,3,0,30,23,2,28,17,Inf,0.5244005127080407,-0.0752698620998299,-0.125661346855074,-0.9541652531461942,2.053748910631822,0.17637416478086118,-0.7721932141886849,-0.8778962950512285,-1.8807936081512509,FALSE,NA,NA,3,2.8538716436826137,1.248370405713514,0.2309273958514559,0.842405430028653,1.138658424837053,1.1676520797163616,1.5255192736576997,-276.7643043839056,0,158,NA,200,100,100,7,567.5286087678112,590.6168303336475,40,0,0.4634258524715442,0.22847702523101776,0.012239255465851629,0.4377461189613432,0.3215376003417874,0.024956848917180308,0.17480134609481512,0.02871883021902233,0.00806735293450059,0.26973619507492386,0.2587705995190313,0.02577213010295254,0.26768531412133834,0.16996840824725334,1.2239255465851628,43.77461189613432,32.15376003417874,2.4956848917180308,17.480134609481514,2.871883021902233,0.806735293450059,26.973619507492387,25.87705995190313,2.577213010295254,26.768531412133832,16.996840824725336,200000,200000,0.48845,0.51198,0.531795,0.5031,0.575075,0.681065,0.17300543193690243,0.6163612581272638,0.9841196831365044,1.153027251340769,1.307592582606691,1.6493287781148662,0.17091089090022035,0.6218966023637923,0.993277699003693,1.1531135461436608,1.3328797619247459,1.7627711561454102,1.9982288536111306,3.536455266949698,3,0.31606468340422134,-0.0020945410366820794,0.005535344236528461,0.009158015867188563,8.629480289168434e-5,0.02528717931805491,0.11344237803054402
4,100,100,0.88,0.19,0.69,0,52,29,16,3,0,0,6,6,10,41,37,Inf,1.5547735945968528,1.17498679206609,0.7721932141886849,-0.3318533464368165,Inf,-0.050153583464733656,-0.8778962950512285,-1.8807936081512509,-Inf,NA,NA,NA,4,2.6664102542216224,2.5610762279033357,3.81957888782593e-4,0.9020216853622653,1.1842256906655,1.5192778925746435,2.55563527805681,-239.8731533231479,0,162,NA,200,100,100,7,493.7463066462958,516.8345282121321,13,0,0.8799636671439982,0.18999702926754192,5.572453491877041e-11,0.519978190209492,0.29002478046724156,0.1600044506218279,0.029992522288089685,5.635762434508251e-8,6.269444798177164e-11,0.060006708761957364,0.06002962403134998,0.09998086105245338,0.41001722172442057,0.36996558436712423,5.572453491877041e-9,51.9978190209492,29.002478046724157,16.000445062182788,2.9992522288089685,5.635762434508251e-6,6.2694447981771645e-9,6.000670876195737,6.002962403134998,9.998086105245338,41.00172217244206,36.99655843671243,200000,200000,0.46966,0.52431,0.56136,0.628865,0.889915,0.950335,2.8634462694549217e-4,0.6410253653899496,1.034061177695903,1.3165563830496505,1.6446006518343113,2.604814595425583,2.7783022636477e-4,0.6522402209516326,1.0519852308786444,1.3601467866829275,2.046582406628929,3.23905267363924,2.7977958264275344e-6,1.4093204906252626e-5,3,0.9999999859287844,-8.514400580722178e-6,0.011214855561683001,0.017924053182741373,0.04359040363327704,0.40198175479461784,0.6342380782136572
5,100,100,0.7,0.07,0.6299999999999999,43,27,23,4,0,3,12,9,9,8,5,57,1.17498679206609,0.8064212470182404,0.5244005127080407,0.3054807880993974,0.17637416478086118,0.17637416478086118,-0.5244005127080407,-1.4757910281791702,-1.8807936081512509,-1.8807936081512509,TRUE,0.434295375223479,1.0826757775815545,5,2.341381077865051,2.0234667504614268,0.8278378940573575,1.0700290801299042,1.34949895616649,1.5050572177583124,1.5770642173337923,-267.4702453798854,0,664,NA,200,100,100,7,548.9404907597708,572.0287123256071,44,0,0.6788580320058407,0.08563711019668685,0.432962707350916,0.27332156267183116,0.20807861978056597,0.05257116719871169,0.01327174004611864,0.01979420295185652,0.1160588259035408,0.0854068303793562,0.11967631171126228,0.07237046095789285,0.034075410849873145,0.5724121601980747,43.2962707350916,27.332156267183116,20.807861978056597,5.257116719871169,1.327174004611864,1.979420295185652,11.60588259035408,8.54068303793562,11.967631171126229,7.237046095789284,3.4075410849873142,57.241216019807474,200000,200000,0.472735,0.532195,0.57540500000000006,0.562715,0.536235,0.904185,0.595677534444474,0.9460831142055139,1.1924561679052121,1.4180262446043044,1.5385388206732762,1.6940269481185724,0.573445468388374,0.9535341827477624,1.213195678318526,1.427703653834039,1.541113112942566,2.3472197377845196,2.663457890069371,5.236712335496019,3,0.15526215115965436,-0.022232066056100064,0.007451068542248418,0.0207395104133139,0.009677409229734701,0.002574292269289735,0.6531927896659473
6,100,100,0.65,0.23,0.42000000000000004,21,32,24,9,3,11,9,17,9,7,5,53,1.3407550336902165,0.6433454053929168,0.3853204664075676,0.20189347914185077,0.0752698620998299,0.8064212470182404,-0.0752698620998299,-0.7388468491852137,-1.080319340814956,-1.2265281200366105,TRUE,0.5934486557464755,0.8040293268622787,6,2.428975428014494,1.5724009001294115,0.6111702916251952,0.9248407690967024,1.1255130623995762,1.2400547933607133,1.304668452664387,-301.7338095385133,0,160,NA,200,100,100,7,617.4676190770266,640.5558406428629,18,0,0.6415317555974944,0.24032164933658962,0.20410650670234207,0.3425224776079623,0.213049366353106,0.09177804946202706,0.040016368286165505,0.10852723158839706,0.09582016782442221,0.14499149623424631,0.11765658034383705,0.07130308554390374,0.04054576920174552,0.5296829008518451,20.410650670234208,34.25224776079623,21.3049366353106,9.177804946202706,4.001636828616551,10.852723158839705,9.58201678244222,14.499149623424632,11.765658034383705,7.130308554390375,4.054576920174552,52.96829008518451,200000,200000,0.456525,0.51445,0.53025,0.52677,0.51734,0.81924,0.4506478441466211,0.7746455899231462,1.020950095619917,1.1801181202651785,1.271244062435214,1.4642053194312887,0.4289815534949234,0.7787985141980835,1.0272435938446147,1.1829090629780354,1.272397538912322,1.856918390288766,2.101851787624736,2.1359833573379516,3,0.544667455487835,-0.02166629065169773,0.0041529242749372974,0.006293498224697824,0.0027909427128569586,0.001153476477108173,0.3927130708574773
7,100,100,0.73,0.12,0.61,18,37,33,9,3,0,2,7,18,16,10,47,2.053748910631822,1.3407550336902165,0.612812991016627,0.17637416478086118,-0.0752698620998299,0.9153650878428139,-0.125661346855074,-1.17498679206609,-1.8807936081512509,-Inf,FALSE,NA,NA,7,3.2706472539615503,1.8628667266172412,0.58101336959416,0.9241095991449872,1.2956454758760296,1.5443537710261035,1.71393455035631,-282.71143995409915,0,162,NA,200,100,100,7,579.4228799081983,602.5111014740346,4,0,0.7371578130853238,0.11360855908731238,0.1780999462843923,0.36767830943598556,0.34061318519230976,0.08846938342425048,0.018631712181919835,0.006507463481142062,0.021891178316646345,0.07415538055275091,0.16679562804527895,0.15532395039982683,0.11484660903155142,0.46698725365394556,17.80999462843923,36.767830943598554,34.06131851923098,8.846938342425048,1.8631712181919835,0.6507463481142062,2.1891178316646345,7.415538055275091,16.679562804527894,15.532395039982683,11.484660903155142,46.69872536539456,200000,200000,0.53729,0.5529,0.60288,0.60586,0.59434,0.856245,0.4298770917134499,0.7614519540829201,1.0889468273798446,1.3971136257550434,1.6131139583515943,1.815917865978382,0.4439601430896534,0.7790155703478622,1.1268251910471476,1.4235934730360182,1.6293961715492113,2.156230844128517,1.0849595655421764,2.284459139320144,3,0.5155046594565904,0.014083051376203526,0.017563616264942072,0.03787836366730302,0.026479847280974855,0.016282213197617024,0.3403129781501353
8,100,100,0.59,0.25,0.33999999999999997,31,19,25,6,11,8,18,10,13,9,7,43,0.9153650878428139,0.5828415072712162,0.2275449766411493,0,-0.17637416478086135,0.49585034734745304,0,-0.6744897501960817,-0.8778962950512285,-1.4050715603096322,TRUE,0.5868922178040431,0.5988151100214828,8,2.2689085255448984,1.45427119545842,0.7168393035765814,0.8867631729414924,1.1081010805779683,1.2073020146759097,1.3521934987077389,-322.33971445568284,0,144,NA,200,100,100,7,658.6794289113657,681.767650477202,40,0,0.5829473165435068,0.25650066419427664,0.30812780639965964,0.19394692071823671,0.241424608687827,0.08441055396023056,0.08770695257163208,0.084383157662414,0.1819898182867294,0.09584497382725926,0.13921789134250456,0.06379046822394696,0.09079571620736887,0.42836113211219096,30.812780639965965,19.39469207182367,24.1424608687827,8.441055396023057,8.770695257163208,8.4383157662414,18.198981828672938,9.584497382725926,13.921789134250456,6.379046822394696,9.079571620736887,42.83611321121909,200000,200000,0.441025,0.505315,0.524155,0.519655,0.535875,0.80405,0.5232832444665887,0.803378056391279,0.9934693385938593,1.1558300110380344,1.2739487879607805,1.5024327855475372,0.4882275410535555,0.8037746826134201,0.9987963245117905,1.1576717643778247,1.2792304568449582,1.8533344870615505,2.969978413296721,2.926670811736637,3,0.4030698226432843,-0.03505570341303321,3.9662622214109433e-4,0.005326985917931126,0.0018417533397903085,0.005281668884177693,0.35090170151401323
9,100,100,0.74,0.07,0.6699999999999999,19,56,18,5,2,0,0,13,13,12,24,38,Inf,1.1263911290388005,0.6433454053929168,0.3054807880993974,-0.3054807880993974,0.8778962950512288,-0.6744897501960817,-1.4757910281791702,-2.0537489106318225,-Inf,NA,NA,NA,9,4.140856787705557,1.8632810146482837,0.5850192412843174,1.1276807722127462,1.3850152417638193,1.5573517024718693,1.8512371071275786,-268.51789545379296,0,138,NA,200,100,100,7,551.0357909075859,574.1240124734222,45,0,0.7461773990239864,0.0701703559280864,0.18145047763487346,0.5802033022088173,0.16817586422822284,0.04728170568642465,0.021131980567821063,0.001756669673840694,0.008220717203276953,0.10928275840967694,0.13631912536305973,0.12481509008633984,0.2436055202101267,0.37775678872751983,18.145047763487344,58.02033022088173,16.817586422822284,4.728170568642465,2.1131980567821063,0.1756669673840694,0.8220717203276953,10.928275840967693,13.631912536305974,12.481509008633985,24.360552021012673,37.77567887275198,200000,200000,0.59659,0.64457,0.604565,0.587995,0.671265,0.818715,0.4325035144936945,0.8590112175919751,1.239487616802535,1.4589921446846432,1.655710695035665,1.9400419901024732,0.47074762969241873,0.9349591486931252,1.2663486148159837,1.4738925013265751,1.7051799246696735,2.155352659914601,0.6627412931352338,2.6343963926721092,3,0.4514912993510731,0.03824411519872423,0.07594793110115017,0.026860998013448656,0.0149003566419319,0.04946922963400846,0.21531066981212765
10,100,100,0.68,0.32,0.36000000000000004,18,36,14,11,14,7,3,16,13,8,27,33,1.8807936081512504,0.8778962950512288,0.46769879911450835,0.2533471031357998,-0.4399131656732338,0.9153650878428139,-0.10043372051146975,-0.4676987991145081,-0.8064212470182404,-1.4757910281791702,TRUE,0.9649882755804842,0.9814110741003935,10,4.0653274669927955,1.3514677980206837,0.5811473171344387,0.9205139457966737,1.0557593467192117,1.150898192182336,1.3861832657432518,-324.6267537298823,0,148,NA,200,100,100,7,663.2535074597646,686.3417290256009,35,0,0.6931811804507579,0.3082701666492541,0.17821145733673452,0.36337966187863346,0.15013871413537794,0.09052750431808498,0.1480427872837553,0.06969987504741382,0.03183984186471564,0.15749141485043824,0.11748756283408812,0.09891955511136324,0.2642447520121608,0.33001687332723395,17.82114573367345,36.337966187863344,15.013871413537794,9.052750431808498,14.80427872837553,6.969987504741382,3.183984186471564,15.749141485043824,11.748756283408813,9.891955511136324,26.42447520121608,33.00168733272339,200000,200000,0.591015,0.571745,0.53144,0.52203,0.560705,0.622615,0.4293475117479607,0.7602788755496006,0.9868126875208996,1.1019450797468964,1.253764094712281,1.5311401354043617,0.4655676249485236,0.7838063918333524,0.9911163240489902,1.1041840402803584,1.2683740417528224,1.597495775157523,1.0583606694312664,1.0547790900033598,3,0.7880002467576305,0.0362201132005629,0.023527516283751826,0.004303636528090626,0.0022389605334620644,0.014609947040541416,0.06635563975316128
