ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,rateO,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.73,0.39,0.33999999999999997,11,26,24,20,13,6,2,10,15,17,16,40,2.053748910631822,1.17498679206609,0.612812991016627,0.1509692154967774,-0.2533471031357998,1.2265281200366105,0.3318533464368165,-0.27931903444745404,-0.8778962950512285,-1.554773594596853,TRUE,0.8369065261444372,0.9409264831936702,11,0.3290517223397224,0.10236021115370622,0.44252366928895825,0.9529918176971273,1.7102304571398181,2.7843897540910216,-325.19596855809374,0,121,NA,200,100,100,6,662.3919371161875,682.1818413154757,36,0,0.7308232803624428,0.38558569394573694,0.09729567106981515,0.2602911936041492,0.2568274413802987,0.20476157833930553,0.11905734515512956,0.061766770451301856,0.03312088702526015,0.10238706780505347,0.13366876480724363,0.16118532017628545,0.16960496377510692,0.4000329964110504,9.729567106981515,26.02911936041492,25.68274413802987,20.476157833930554,11.905734515512956,6.176677045130186,3.312088702526015,10.238706780505346,13.366876480724363,16.118532017628546,16.960496377510694,40.00329964110504,200000,200000,0.50622,0.520405,0.527585,0.541505,0.55719,0.75297,0.05036270022001593,0.2625497729129401,0.6760608517530048,1.2843826346843867,2.1522452140369035,3.7826357090353766,0.05084256935049492,0.2690788687000031,0.6905384063325296,1.315420582581157,2.2156015986776487,5.833071671554605,1.220353963938032,1.2924961771159906,4,0.862647374599812,4.7986913047898955e-4,0.006529095787062955,0.01447755457952482,0.03103794789677017,0.06335638464074522,2.0504359625192285
12,100,100,0.59,0.27,0.31999999999999995,28,32,13,12,9,6,12,14,15,6,10,43,1.17498679206609,0.6433454053929168,0.2275449766411493,0.0752698620998299,-0.17637416478086135,0.5828415072712162,-0.2533471031357998,-0.612812991016627,-1.0364333894937894,-1.554773594596853,TRUE,0.6479878939679602,0.7614861284620448,12,0.3288341941701968,0.34461751205994756,0.9120648867151571,1.4234329918209854,1.8859255047341295,2.6261873683449584,-322.53123474803175,0,107,NA,200,100,100,6,657.0624694960635,676.8523736953517,12,0,0.6262075327736207,0.24088563737763624,0.2915087089762282,0.3067973763704475,0.16080827727568803,0.08919703145626712,0.0793348105173779,0.07235379540399123,0.10713690763032774,0.15198421253032962,0.11467134706572191,0.08834743481946145,0.1162103147025178,0.4216497832516415,29.15087089762282,30.679737637044752,16.080827727568803,8.919703145626713,7.93348105173779,7.235379540399123,10.713690763032774,15.198421253032961,11.46713470657219,8.834743481946145,11.621031470251781,42.16497832516415,200000,200000,0.518335,0.530575,0.52856,0.525125,0.54298,0.752775,0.16238569242612763,0.6017805640539038,1.1462106364605456,1.636914444862996,2.210796149187043,3.6267307899936383,0.16883768793176746,0.6197797334040123,1.1606921645721415,1.6487879461654544,2.241924138944177,5.66482043741388,4.600114907203534,4.571440658990873,4,0.33416031263408696,0.006451995505639824,0.01799916935010848,0.014481528111595976,0.011873501302458456,0.031127989757134156,2.0380896474202417
13,100,100,0.46,0.23,0.23,9,25,43,10,8,5,6,22,26,9,14,23,1.5547735945968528,0.5828415072712162,-0.10043372051146975,-0.3318533464368165,-0.7388468491852137,1.3407550336902165,0.41246312944140484,-0.7388468491852137,-1.1263911290388005,-1.6448536269514726,TRUE,0.7372069488692512,0.45233209909862915,13,0.5364070856523988,0.10173347748791496,0.4869473866900373,1.4428063789658137,1.9206386641627664,2.8299435476064954,-320.91632277504635,0,123,NA,200,100,100,6,653.8326455500927,673.6225497493809,35,0,0.4611962761411821,0.23626378172499907,0.09672973855066257,0.2887708985097539,0.37823558121458445,0.08975042231384078,0.08749717423083825,0.059016185180320035,0.053108304446925596,0.17676637896467373,0.3089290404472186,0.10427648190003458,0.13777043389854138,0.21914936034260613,9.672973855066257,28.87708985097539,37.82355812145845,8.975042231384078,8.749717423083824,5.901618518032004,5.310830444692559,17.676637896467373,30.89290404472186,10.427648190003458,13.777043389854137,21.914936034260613,200000,200000,0.505235,0.515685,0.5353,0.51944,0.534995,0.64926,0.05005271265627587,0.2820987891101336,0.8896262729836584,1.6629367124982632,2.306971240519304,3.8283365605022834,0.05036515255193933,0.28770192850260423,0.9249240186539953,1.6712642840335146,2.338839927695166,4.69016054075913,3.7694210787123907,3.743143500703452,4,0.44188207891750164,3.1243989566345776e-4,0.005603139392470646,0.035297745670336944,0.008327571535251321,0.03186868717586222,0.8618239802568461
14,100,100,0.88,0.17,0.71,66,13,4,4,9,4,9,3,0,1,8,79,1.3407550336902165,1.17498679206609,1.17498679206609,1.1263911290388005,0.8064212470182404,-0.4124631294414046,-0.8064212470182404,-0.9541652531461942,-1.1263911290388005,-1.7506860712521695,TRUE,0.3918899882042765,1.5205270275355596,14,0.07370016091253201,1.1013339299267386,1.577842071995617,1.7351368657083266,1.9690940143422924,3.2096296221550666,-191.31548010329374,0,125,NA,200,100,100,6,394.6309602065875,414.4208644058757,15,0,0.8799590856168433,0.17637605880008733,0.6675726469835966,0.12600729545643985,0.030043998759876178,0.03679279942235647,0.09921169614185044,0.040371563235880426,0.07796167390251066,0.03181882356052987,0.010260416920116158,0.015042790781302454,0.07557005419915158,0.7893462406363893,66.75726469835966,12.600729545643985,3.004399875987618,3.679279942235647,9.921169614185043,4.037156323588043,7.796167390251066,3.181882356052987,1.0260416920116158,1.5042790781302453,7.557005419915158,78.93462406363892,200000,200000,0.581835,0.53691,0.51116,0.517165,0.592955,0.92956,0.45136499368082933,1.3205753454472149,1.6542422832049437,1.8473315674290085,2.4636327337677066,4.2082039762545485,0.5418910148338593,1.3384372138875706,1.6564568561755575,1.8517039982325372,2.5780663033989693,16.785831520327694,0.8563492227694599,2.8926435924958,4,0.5759489749094863,0.09052602115302993,0.017861868440355755,0.0022145729706137818,0.004372430803528671,0.11443356963126261,12.577627544073145
15,100,100,0.77,0.15,0.62,35,38,12,0,1,14,5,14,4,3,3,71,1.6448536269514715,0.8778962950512288,0.7388468491852137,0.6433454053929168,0.5533847195556728,0.3853204664075676,-0.612812991016627,-1.0364333894937894,-1.0364333894937894,-1.080319340814956,TRUE,0.6950290296737263,1.3615993388001164,15,0.16453832305441513,0.4109077525863496,1.313201592977312,1.7905112685096047,1.899899349632887,2.051300996080242,-235.91392628569707,0,121,NA,200,100,100,6,483.82785257139415,503.6177567706824,12,0,0.7448237084701017,0.1668748300075309,0.33695190674858977,0.39409050948453495,0.10208275375934439,0.017291155890834853,0.021016145233324623,0.12856752888337142,0.06537516157660928,0.12894753768746575,0.06085359226582332,0.013285811720469276,0.017998498981481204,0.7135393977681512,33.69519067485898,39.4090509484535,10.20827537593444,1.7291155890834853,2.1016145233324623,12.856752888337141,6.537516157660928,12.894753768746575,6.085359226582332,1.3285811720469276,1.7998498981481204,71.35393977681512,200000,200000,0.5275,0.561285,0.53436,0.50856,0.51134,0.85857000000000006,0.19099879606030218,0.7952573822944754,1.5329199371161468,1.8441845581169414,1.973663088252777,3.0536916404047587,0.20293593523941156,0.8503604945566307,1.5483032554003238,1.8450667964278233,1.9753889266732623,8.131349377429476,5.1701845287338655,8.184284690172598,4,0.0850561450853452,0.01193713917910938,0.05510311226215525,0.015383318284176939,8.822383108819665e-4,0.0017258384204852373,5.077657737024717
16,100,100,0.77,0.51,0.26,12,16,21,24,12,15,2,8,13,14,21,42,2.053748910631822,1.2815515655446008,0.7388468491852137,0.3318533464368165,-0.2018934791418509,1.17498679206609,0.5828415072712162,0.025068908258711057,-0.612812991016627,-1.0364333894937894,TRUE,0.9700077604302202,0.8148929706391307,16,0.41567363502889765,0.1036485800819529,0.30567741963796996,0.6615824354998918,1.2299831488740178,2.0194100784667666,-329.33068113496734,0,119,NA,200,100,100,6,670.6613622699347,690.4512664692229,30,0,0.7595703186086885,0.5160340973748829,0.09845793840327312,0.16491785996071595,0.22059010426112802,0.22373659419347336,0.15956375869885353,0.13273374448255604,0.04216905391557587,0.07715191617933323,0.1211087112964024,0.1598378246085319,0.1677695740757591,0.4319629199243975,9.845793840327312,16.491785996071595,22.059010426112803,22.373659419347337,15.956375869885353,13.273374448255604,4.216905391557587,7.715191617933323,12.11087112964024,15.983782460853192,16.77695740757591,43.196291992439754,200000,200000,0.50507,0.507505,0.51768,0.52699,0.53782,0.70622,0.05085907940815122,0.20132178872426873,0.47298810602968017,0.9190221189962885,1.5741507755467117,3.0144607197314452,0.05143376323960997,0.20336998631950057,0.479488634449107,0.9341806888801168,1.6021513844637256,4.41990694282916,4.444248763341798,4.709810682877697,4,0.3183888687466958,5.746838314587485e-4,0.0020481975952318376,0.006500528419426832,0.015158569883828354,0.028000608917013947,1.4054462230977145
17,100,100,0.73,0.28,0.44999999999999996,9,49,14,10,17,1,0,14,13,14,39,20,Inf,1.080319340814956,0.612812991016627,0.2275449766411493,-0.8416212335729142,1.3407550336902165,-0.2018934791418509,-0.5828415072712162,-0.9153650878428141,-2.3263478740408408,FALSE,NA,NA,17,0.29109661694672717,0.07224323482368561,0.7669740953337982,1.2360448349384496,1.8119173115248026,5.347629500327875,-297.03252817844105,0,121,NA,200,100,100,6,606.0650563568821,625.8549605561703,27,0,0.697809964923389,0.2905310467407932,0.06969541418281941,0.46588836226566155,0.1738851768107258,0.1271903852896803,0.1585812416101985,0.004759419840914436,0.020810177781661218,0.17928582695589776,0.10209403033905204,0.10769800622098957,0.3792764135432072,0.21083554515919223,6.969541418281941,46.58883622656616,17.388517681072578,12.71903852896803,15.858124161019848,0.4759419840914436,2.081017778166122,17.928582695589775,10.209403033905204,10.769800622098957,37.92764135432072,21.08355451591922,200000,200000,0.5041,0.5415,0.528295,0.532155,0.672505,0.77403,0.03562887927312667,0.3798359557605758,0.9835997721879775,1.497109333897215,2.707472874963461,6.347728322569686,0.035997554549301716,0.40794496048538387,0.9966574411500109,1.5161136133327682,3.2776342968862857,8.77176740824247,5.295641428523734,9.282967448284952,4,0.054402965073755194,3.68675276175047e-4,0.02810900472480804,0.01305766896203342,0.019004279435553162,0.5701614219228248,2.424039085672784
18,100,100,0.75,0.17,0.58,73,6,4,8,4,5,17,4,4,5,5,65,0.9541652531461942,0.8064212470182404,0.6744897501960817,0.5244005127080407,0.3853204664075676,-0.612812991016627,-0.8064212470182404,-0.9541652531461942,-1.3407550336902165,-1.6448536269514726,TRUE,0.5310868403784413,1.2381791872779957,18,0.14672938930346982,1.300858313687354,1.5806215476207661,1.8453807528836677,2.404272140609489,2.9425454698265985,-215.157932522878,0,113,NA,200,100,100,6,442.315865045756,462.10576924504426,37,0,0.762790704845007,0.15796516374625624,0.7277020243754917,0.06645086097379416,0.047881950904457904,0.06763394363165587,0.037599888369301504,0.05273133174529887,0.17376343316364545,0.033229887412848325,0.0302159745784992,0.06005708836757992,0.05336704703539813,0.649366569442029,72.77020243754917,6.645086097379416,4.78819509044579,6.763394363165586,3.7599888369301504,5.273133174529887,17.376343316364544,3.3229887412848322,3.02159745784992,6.005708836757992,5.336704703539813,64.9366569442029,200000,200000,0.58828,0.517875,0.52024,0.539855,0.5383,0.87103,0.5131699631037161,1.4343682538954643,1.7073413794446297,2.0988511983550584,2.64918148527554,3.944068589609836,0.6311664840968902,1.4396608896841416,1.7118975766593916,2.120775085788258,2.670755081488189,9.764728327522299,1.1012740516681014,1.0712030690022587,4,0.8988138304797094,0.11799652099317415,0.005292635788677336,0.004556197214761859,0.021923887433199507,0.02157359621264865,5.820659737912463
19,100,100,0.49,0.21,0.28,14,25,40,6,8,7,12,20,19,9,10,30,1.17498679206609,0.46769879911450835,-0.025068908258711057,-0.2533471031357998,-0.5244005127080407,1.080319340814956,0.27931903444745404,-0.8064212470182404,-1.0364333894937894,-1.4757910281791702,TRUE,0.6360128894627279,0.41716459074123946,19,0.5084140588893409,0.1850035944885281,0.5862496496449716,1.4601758681920962,1.831767584210259,2.469204526100383,-328.0728857052173,0,123,NA,200,100,100,6,668.1457714104346,687.9356756097228,48,0,0.47598261913492523,0.2321954353472624,0.16889870353731923,0.2746911869790649,0.32421467413635346,0.0720651616148027,0.07547810291440937,0.08465217081805032,0.08977042255536516,0.16797096622598184,0.26627599208372776,0.08194007379994883,0.1090745195805467,0.2849680257544297,16.889870353731922,27.46911869790649,32.42146741363535,7.20651616148027,7.547810291440937,8.465217081805033,8.977042255536515,16.797096622598183,26.627599208372775,8.194007379994883,10.90745195805467,28.49680257544297,200000,200000,0.505075,0.517685,0.534735,0.51565,0.525865,0.661865,0.08945869274563854,0.37215388872146116,0.960456609480453,1.6341342497378326,2.116202208306261,3.470185617844226,0.09132283286413803,0.37877867197338827,0.9912802904697889,1.6402346580782952,2.133372070365931,4.433835549490582,7.018308973309197,7.069689098397213,4,0.13225098711887084,0.0018641401184994882,0.006624783251927113,0.030823680989335966,0.006100408340462549,0.01716986205966986,0.9636499316463563
20,100,100,0.55,0.23,0.32000000000000006,5,40,32,6,11,6,1,27,17,5,24,26,2.3263478740408408,0.5828415072712162,0.12566134685507413,0,-0.6433454053929168,1.6448536269514715,0.12566134685507413,-0.7388468491852137,-0.9541652531461942,-1.554773594596853,TRUE,0.8953025443313246,0.742821911970252,20,0.4537038263366324,0.04207243106461938,0.642778150456809,1.3894530604218533,1.6412792129613338,2.9348713118342618,-302.69251454534833,0,121,NA,200,100,100,6,617.3850290906967,637.1749332899849,21,0,0.5323787163685751,0.24921157103505787,0.041199668871374724,0.43297077180428023,0.2766179882892872,0.055479511883065435,0.14059450211082347,0.05313755704116896,0.01890739270242627,0.23404839292551052,0.2146654980034881,0.057480442902508144,0.21083389400883967,0.26406437945722727,4.119966887137473,43.297077180428026,27.661798828928717,5.547951188306543,14.059450211082346,5.313755704116896,1.890739270242627,23.404839292551053,21.466549800348812,5.748044290250815,21.083389400883966,26.40643794572273,200000,200000,0.50173,0.52586,0.532525,0.511255,0.555085,0.68834,0.0208483048947503,0.31214992050609836,0.97045124639856,1.5098459206399515,2.153878302735577,3.934294261704529,0.02095913239861949,0.32913494528296244,0.995376357845501,1.5129631978667895,2.225940018918538,5.136231692133634,4.318942185794062,4.45113861144059,4,0.34838055698564663,1.1082750386919027e-4,0.01698502477686409,0.024925111446941095,0.0031172772268379667,0.07206171618296109,1.2019374304291053
21,100,100,0.78,0.19,0.5900000000000001,65,14,2,0,9,10,13,7,2,0,2,76,1.1263911290388005,0.8416212335729144,0.7721932141886849,0.7721932141886849,0.7063025628400875,-0.3853204664075676,-0.8064212470182404,-0.8778962950512285,-0.8778962950512285,-1.2815515655446008,TRUE,0.479747705077111,1.2495191188181836,21,0.1253376846717426,1.060280352984037,1.6156398975998887,1.749441740011553,1.7494417400119893,2.2114847882977133,-191.39344027807394,0,135,NA,200,100,100,6,394.7868805561479,414.5767847554361,6,0,0.8031040658056884,0.17387098157383885,0.6536413059761463,0.1475952525345976,0.02489245991541722,7.593925488436071e-14,0.06433309443442359,0.10953788713933932,0.12444130213954585,0.058872675896633586,0.013581956158132152,4.390932062392494e-14,0.045187812380876435,0.7579162534247681,65.36413059761463,14.75952525345976,2.489245991541722,7.59392548843607e-12,6.433309443442359,10.953788713933932,12.444130213954585,5.887267589663359,1.3581956158132154,4.390932062392494e-12,4.5187812380876435,75.7916253424768,200000,200000,0.57619,0.54031,0.509625,0.499735,0.53312,0.888545,0.43775198774634144,1.3127134581240636,1.6809556244746056,1.749441740011771,1.9625054312172454,3.2082324275538947,0.5181015884799498,1.3345314141003415,1.6823857978852836,1.7494417400117712,1.9781734341352417,10.163243986276466,3.1873238951994916,3.405159999520282,4,0.4924446908418415,0.08034960073360836,0.021817955976277892,0.0014301734106780817,2.220446049250313e-16,0.015668002917996304,6.955011558722571
22,100,100,0.64,0.2,0.44,30,24,26,8,3,9,7,21,8,5,11,48,1.4757910281791708,0.5828415072712162,0.35845879325119373,0.2275449766411493,-0.050153583464733656,0.5244005127080407,-0.10043372051146975,-0.8416212335729142,-1.17498679206609,-1.3407550336902165,TRUE,0.708253891491824,0.934414408672457,22,0.3009223489790686,0.326875389600416,0.8780293619276873,1.5317082210921904,1.9114413755576938,2.441272937970694,-310.59859373838293,0,107,NA,200,100,100,6,633.1971874767659,652.9870916760541,12,0,0.6306998293773317,0.21616609226969985,0.2788263968414037,0.30557249856323915,0.1994350123256573,0.06829899137472595,0.06081712920386917,0.08704997169110473,0.09368115614193097,0.1385132094510621,0.13710580502967523,0.06810491848888878,0.0829137226837644,0.47968118820467853,27.88263968414037,30.557249856323914,19.94350123256573,6.829899137472594,6.0817129203869165,8.704997169110474,9.368115614193098,13.85132094510621,13.710580502967524,6.810491848888878,8.29137226837644,47.96811882046785,200000,200000,0.519315,0.53262,0.53903,0.521285,0.52841,0.768665,0.15490932141080282,0.5770291698472816,1.1692840785467542,1.7095364960783423,2.1530117872864514,3.440935026714101,0.1605629656614014,0.5948459346486952,1.1940870182454426,1.7183428610024896,2.169609976678966,5.765803377738673,13.21192197708266,13.448461917113308,4,0.00928023236636144,0.005653644250598583,0.017816764801413587,0.02480293969868841,0.008806364924147214,0.016598189392514673,2.3248683510245725
23,100,100,0.34,0.28,0.06,9,18,45,5,10,13,6,12,48,2,5,27,1.5547735945968528,0.9153650878428139,-0.4124631294414046,-0.4676987991145081,-0.612812991016627,1.3407550336902165,0.612812991016627,-0.5828415072712162,-0.7388468491852137,-1.1263911290388005,TRUE,0.9391802764817507,0.2883198346667515,23,0.7067859597524428,0.09147025725774675,0.3001309310851053,1.3900400439315856,1.533634278491442,1.92382704751322,-291.3813800182108,0,127,NA,200,100,100,6,594.7627600364216,614.5526642357098,40,0,0.37438867376044194,0.2490653308769053,0.08741154136832831,0.17186722773382612,0.4916559000209403,0.03331518621062257,0.06970318208983128,0.14604696257645144,0.06260440583637784,0.12853470290235564,0.4344722175008246,0.036132302254842874,0.08152729988581198,0.2567290716197871,8.741154136832831,17.186722773382613,49.16559000209403,3.331518621062257,6.970318208983128,14.604696257645145,6.260440583637784,12.853470290235563,43.44722175008246,3.6132302254842874,8.152729988581198,25.67290716197871,200000,200000,0.50388,0.505425,0.5244,0.501615,0.509675,0.585585,0.04494615292623172,0.19240412148894304,0.7469524621279033,1.460160174283358,1.7156785310303906,2.922364426780629,0.04515838137374767,0.19328091217228435,0.7750069932977058,1.4606585185537153,1.719898506804045,3.3361538006655502,5.2805137152510335,5.348828558670291,4,0.25334057756044037,2.1222844751594971e-4,8.767906833413164e-4,0.0280545311698025,4.983442703572205e-4,0.004219975773654516,0.4137893738849212
24,100,100,0.48,0.2,0.27999999999999997,80,0,0,0,0,20,52,0,0,0,0,48,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,TRUE,NA,-0.05015358346473364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,100,100,0.61,0.15,0.45999999999999996,7,74,4,1,10,4,1,37,1,0,14,47,2.3263478740408408,0.3054807880993974,0.27931903444745404,0.27931903444745404,-0.0752698620998299,1.4757910281791708,-0.8778962950512285,-1.0364333894937894,-1.080319340814956,-1.7506860712521695,TRUE,0.7753323904939671,1.130036057467764,25,0.2510912877558501,0.06586466821184808,1.7484794081063189,1.902876727418899,1.9364125156764613,3.0490620025000017,-205.3984846182741,0,123,NA,200,100,100,6,422.7969692365482,442.5868734358364,46,0,0.6201488383314875,0.14913896936377458,0.06374243887171101,0.7622191774262018,0.024899414338312553,0.0049185580741313295,0.0968170435051835,0.04740336778445975,0.016402041674917482,0.33893519481896534,0.024513925174629636,0.0052000663202454445,0.14989065791616984,0.46505811409507225,6.374243887171101,76.22191774262018,2.4899414338312553,0.49185580741313295,9.68170435051835,4.740336778445975,1.6402041674917482,33.89351948189653,2.4513925174629634,0.5200066320245444,14.989065791616984,46.505811409507224,200000,200000,0.505685,0.60182,0.5075,0.50344,0.568765,0.798965,0.03256570077628568,0.6812529323701152,1.8236007495785764,1.9195465077713665,2.391496731343947,4.0503211541473485,0.03283753376197286,0.8488271678484512,1.8251045621366266,1.919661263499728,2.466764103743028,7.024048126248396,3.1575022807226394,4.221087685747706,4,0.3769109739160046,2.718329856871843e-4,0.16757423547833605,0.0015038125580502104,1.1475572836161518e-4,0.0752673723990811,2.9737269721010477
26,100,100,0.72,0.14,0.58,6,29,51,13,1,0,0,6,22,31,26,15,Inf,1.5547735945968528,0.5828415072712162,-0.22754497664114945,-1.0364333894937894,1.5547735945968528,0.3853204664075676,-1.080319340814956,-2.3263478740408408,-Inf,NA,NA,NA,26,0.1744543674816684,0.0524426455517134,0.4188376466281863,1.9516948565948447,5.051334334786404,10.820195931079564,-269.34693097509535,0,125,NA,200,100,100,6,550.6938619501907,570.4837661494789,43,0,0.7114275514500852,0.14203314166651504,0.051091256367436694,0.29109775920243286,0.5157778427636154,0.1356323547136239,0.006380795304080533,1.9991648810613327e-5,0.009107125181051053,0.06135530822381047,0.21811001514505335,0.2971534056210016,0.26284393839568054,0.15143020743340296,5.109125636743669,29.109775920243287,51.57778427636154,13.56323547136239,0.6380795304080533,0.0019991648810613327,0.9107125181051053,6.135530822381047,21.811001514505335,29.715340562100163,26.284393839568054,15.143020743340296,200000,200000,0.50363,0.525965,0.59947,0.684115,0.767855,0.850335,0.025955868467029488,0.22454568577736503,0.9976592298110054,2.804553229956693,6.030951015342431,11.819125841219734,0.026155700762441714,0.23392554783048838,1.1511159190239773,3.363967399676868,7.463246168788572,16.55495719521538,0.45549714538398983,2.2416714235524,4,0.6914077813307616,1.998322954122264e-4,0.009379862053123356,0.15345668921297184,0.5594141697201751,1.432295153446141,4.735831353995646
27,100,100,0.6,0.26,0.33999999999999997,1,15,58,23,3,0,0,4,36,33,14,13,Inf,1.7506860712521695,0.2533471031357998,-0.612812991016627,-1.1263911290388005,2.3263478740408408,0.9944578832097528,-0.6433454053929168,-1.8807936081512509,-Inf,NA,NA,NA,27,0.3610199282757547,0.00737517850078453,0.1573400971654067,1.3794353142143045,3.573291692220124,5.726762322608978,-250.32627526582232,0,133,NA,200,100,100,6,512.6525505316447,532.4424547309328,28,0,0.6077427238096855,0.2517206560106373,0.007348048608728553,0.13823852557672023,0.602692769803914,0.22365733036439572,0.02480571838687018,0.003257607259371409,0.002659044874085208,0.052560697927706984,0.33703753338852227,0.3324800639602551,0.14875789730625344,0.126504762543177,0.7348048608728553,13.823852557672023,60.269276980391396,22.365733036439572,2.480571838687018,0.3257607259371409,0.2659044874085208,5.256069792770698,33.70375333885222,33.24800639602551,14.875789730625344,12.650476254317699,200000,200000,0.50005,0.508955,0.56252,0.60846,0.603725,0.734395,0.0036794778264871183,0.0805568675564269,0.6470951080127268,2.104038087496666,4.289784143054382,6.728164835031208,0.003675356440892321,0.08167826931242984,0.7246682758736741,2.334668285660112,4.510737758415596,8.498651082492975,0.9276575293778329,2.1172850954225084,4,0.7141975033628792,-4.121385594797137e-6,0.0011214017560029488,0.07757316786094726,0.2306301981634462,0.22095361536121416,1.7704862474617666
28,100,100,0.5,0.12,0.38,12,41,35,3,7,2,5,19,26,5,21,24,1.6448536269514715,0.7063025628400875,0,-0.125661346855074,-0.7063025628400875,1.17498679206609,-0.0752698620998299,-1.17498679206609,-1.3407550336902165,-2.0537489106318225,TRUE,0.7142239729251872,0.799477582654155,28,0.3475536781668387,0.13308146186009615,0.7650498203933237,2.0516848580963476,2.348861175231615,4.081097545636673,-299.48942047679066,0,123,NA,200,100,100,6,610.9788409535813,630.7687451528695,13,0,0.49013686092298414,0.1285181861635324,0.12460622200135182,0.41008302956631626,0.3367925622687995,0.03304035331725341,0.07858891372903176,0.016888919117247214,0.04519958661718265,0.1882814793636081,0.2763820730962251,0.04809705440096579,0.19993884971806353,0.24210095680395483,12.460622200135182,41.008302956631624,33.67925622687995,3.3040353317253413,7.858891372903177,1.6888919117247214,4.519958661718265,18.82814793636081,27.63820730962251,4.809705440096579,19.993884971806352,24.210095680395483,200000,200000,0.506745,0.533665,0.56896,0.518075,0.5907,0.742715,0.0650240606217116,0.4165300434529171,1.2750208462310544,2.1932610188761044,2.976024896059227,5.07967314845893,0.0660349621992086,0.43718220581532824,1.361434850038125,2.198108270394493,3.127954112913714,6.958935079053409,0.4576101359121558,0.4577901435007983,4,0.9774778749085229,0.0010109015774970032,0.02065216236241113,0.08641400380707065,0.004847251518388607,0.1519292168544868,1.8792619305944784
29,100,100,0.59,0.04,0.5499999999999999,18,55,23,4,0,0,7,17,17,25,14,20,1.4757910281791708,0.7063025628400875,0.2275449766411493,-0.4124631294414046,-0.8416212335729142,0.9153650878428139,-0.612812991016627,-1.7506860712521695,-Inf,-Inf,FALSE,NA,NA,29,0.1791727985822574,0.23162091083374567,1.3465645896957419,2.977440929176776,6.1252115251496475,9.086637086350809,-285.37255581081405,0,119,NA,200,100,100,6,582.7451116216281,602.5350158209163,42,0,0.5865622819790701,0.05092298278319374,0.20675322242475994,0.5331143887308554,0.20920940606119098,0.04873595432546307,0.002073860454186227,1.1316800354443934e-4,0.04065082468206427,0.17371792672246256,0.19906896661640305,0.252848398984276,0.13740740867122203,0.19630647432357207,20.675322242475993,53.311438873085535,20.9209406061191,4.873595432546307,0.2073860454186227,0.011316800354443934,4.065082468206427,17.371792672246254,19.906896661640307,25.284839898427602,13.740740867122202,19.630647432357208,200000,200000,0.51606,0.57408,0.604985,0.685205,0.67881,0.848525,0.11164023515387418,0.6874063596086079,1.9491610761973477,3.833560282975591,6.966032926630562,10.08732672125272,0.11534148786347634,0.770328715673976,2.1233214307462083,4.404897631275409,7.476833778043173,14.664461902267794,3.329308144095774,3.428096605319349,4,0.48889528975588536,0.003701252709602157,0.08292235606536813,0.17416035454886059,0.5713373482998181,0.5108008514126112,4.577135181015073
