ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.6,0.28,0.31999999999999995,10,23,39,9,15,4,4,16,20,8,18,34,1.7506860712521695,0.8416212335729144,0.2533471031357998,0.050153583464733656,-0.4124631294414046,1.2815515655446008,0.4399131656732339,-0.5828415072712162,-0.8778962950512285,-1.7506860712521695,TRUE,0.6977020215580862,0.704578473529098,11,0.24918115641819602,0.37108980342748504,0.7110101446446522,0.9091637613146939,1.1587148706315586,1.2488666073024108,1.5095895491737088,-320.23603711585935,0,144,NA,200,100,100,7,654.4720742317187,677.560295797555,31,0,0.6081554763660879,0.2778481037654805,0.08624062178899168,0.2653906163177591,0.3705206581277687,0.09083197312041169,0.13727318756158025,0.04974294308348859,0.05585154291394152,0.12082438126326686,0.21516859945670372,0.07921381808258632,0.19836503352406387,0.3305766247594377,8.624062178899168,26.539061631775912,37.05206581277687,9.083197312041168,13.727318756158024,4.974294308348859,5.585154291394152,12.082438126326686,21.516859945670372,7.921381808258632,19.83650335240639,33.05766247594377,200000,200000,0.41524,0.50188,0.53999,0.521955,0.570485,0.73495,0.6367899353101089,0.8196197819623036,1.0270721251469097,1.201652752524479,1.3547964341172085,1.6836743453874978,0.6127589241144582,0.8195018601215771,1.0368505390116585,1.2033856275621255,1.3729459632144436,1.9675625951447293,3.1281729803461977,3.0875959091238356,3,0.3783158022943236,-0.024031011195650653,-1.1792184072645373e-4,0.009778413864748758,0.0017328750376466306,0.018149529097235106,0.2838882497572315
12,100,100,0.65,0.39,0.26,23,14,24,11,19,9,9,8,18,16,19,30,1.3407550336902165,0.9541652531461942,0.3853204664075676,-0.025068908258711057,-0.5244005127080407,0.7388468491852137,0.3318533464368165,-0.27931903444745404,-0.5828415072712162,-1.3407550336902165,TRUE,0.917721974241664,0.6339660531763992,12,0.17298366272814455,0.27268579284036054,0.8292724605492482,0.9192227452051441,1.0719957153934172,1.177440406412353,1.3792902242217029,-343.8942663297617,0,144,NA,200,100,100,7,701.7885326595234,724.8767542253597,27,0,0.6478108468996241,0.3904723025656136,0.2269810238668152,0.14111239253779792,0.24143428102977327,0.1337139765420452,0.1575849738733599,0.0991733521502085,0.09326765138090551,0.07950924868735892,0.17941225303211147,0.13370929569961626,0.22118899728030667,0.29291255391970117,22.69810238668152,14.111239253779791,24.143428102977328,13.37139765420452,15.75849738733599,9.91733521502085,9.32676513809055,7.950924868735893,17.941225303211148,13.370929569961627,22.118899728030666,29.291255391970118,200000,200000,0.542775,0.515195,0.528655,0.5208,0.539775,0.61585,0.7227889175952865,0.8751113362187443,0.9936672209469473,1.1223210683951497,1.2657256901999145,1.5611689922440164,0.7345258084994812,0.8765077561367642,0.9984083549771379,1.124569185492763,1.2733142286952528,1.654210266781431,2.1637529079543234,2.1436544478155057,3,0.543131778525553,0.011736890904194719,0.0013964199180199754,0.004741134030190608,0.0022481170976134113,0.007588538495338248,0.09304127453741451
13,100,100,0.6,0.25,0.35,3,28,44,19,5,1,1,8,31,27,14,19,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.4399131656732338,-0.8778962950512285,1.8807936081512504,0.49585034734745304,-0.6744897501960817,-1.554773594596853,-2.3263478740408408,TRUE,0.785206267060385,0.8627158602065015,13,0.2626567874804747,0.3050953032293641,0.6279681579064472,0.8782693958275585,1.1935458058104764,1.4805581733102189,1.7103151088457378,-289.43912450489074,0,144,NA,200,100,100,7,592.8782490097815,615.9664705756178,28,0,0.610640352649773,0.23956138433546315,0.03136762110829123,0.27044036396802434,0.4586306305882213,0.18131620546955707,0.04233701113449839,0.015908167731407685,0.00851901640591971,0.09064182650452611,0.2901988044397812,0.27533773565968145,0.1507493818296396,0.18455323516045197,3.136762110829123,27.044036396802433,45.86306305882213,18.131620546955705,4.23370111344984,1.5908167731407685,0.851901640591971,9.064182650452612,29.019880443978117,27.533773565968144,15.07493818296396,18.455323516045198,200000,200000,0.49184,0.53598,0.572975,0.57817,0.561835,0.674255,0.5718100576670633,0.7761970893891034,1.0249455064053932,1.3092228140602384,1.572963624659681,1.8765719960594618,0.5696162084561592,0.7844684244584349,1.0473374221472749,1.3306825137034173,1.5866253493824851,2.0416129504007112,0.9040199372381618,0.9327975805799531,3,0.8175066431541156,-0.002193849210904042,0.008271335069331531,0.022391915741881707,0.021459699643178842,0.013661724722804136,0.16504095434124944
14,100,100,0.6,0.29,0.31,4,25,42,14,15,0,1,8,31,18,28,14,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.2018934791418509,-1.080319340814956,1.7506860712521695,0.5533847195556728,-0.5533847195556729,-1.0364333894937894,-Inf,FALSE,NA,NA,14,0.23450565590536457,0.29664444542701346,0.6430061324633143,0.8651537199349342,1.1604338557881404,1.3200607129953288,1.7711317030489915,-297.0109595150101,0,154,NA,200,100,100,7,608.0219190300202,631.1101405958565,16,0,0.6136854003436154,0.2758629840082031,0.038664041379550713,0.2424982052673798,0.4429747693448664,0.1425165840500846,0.1222331542199766,0.011113245738141875,0.011328125020933217,0.08915276270205952,0.28583371193339185,0.17154105854294965,0.314254199236652,0.12789014256401376,3.8664041379550715,24.24982052673798,44.29747693448664,14.25165840500846,12.223315421997661,1.1113245738141875,1.1328125020933217,8.915276270205952,28.583371193339186,17.154105854294965,31.4254199236652,12.789014256401376,200000,200000,0.501135,0.53145,0.56451,0.539305,0.60186,0.651895,0.5836533614016521,0.7723928121334598,1.00537244459114,1.23268624210486,1.4675443363668184,1.935605789796451,0.5831030924488896,0.7791559250377247,1.0237708763029805,1.23895390115479,1.5115182108823824,2.071788730067966,1.6257959265944069,3.8160623935062343,3,0.28202332495849514,-5.502689527625559e-4,0.006763112904264901,0.018398431711840413,0.006267659049929986,0.043973874515564004,0.1361829402715149
15,100,100,0.65,0.25,0.4,6,18,51,15,8,2,3,6,26,8,10,47,1.8807936081512504,1.3407550336902165,0.3853204664075676,0.17637416478086118,-0.0752698620998299,1.5547735945968528,0.7063025628400875,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.5611143674139497,0.9378403999017437,15,0.4096202204630679,0.4583400657359597,0.6700964032330654,0.8338522246674285,1.207208568596253,1.3714635692459516,1.5778259166519362,-281.5854753362704,0,168,NA,200,100,100,7,577.1709506725408,600.2591722383771,23,0,0.6853988719221915,0.2256519804960505,0.05465139635428019,0.1790239713344372,0.540672651815232,0.12244969849305554,0.06914072566758545,0.034061556335409526,0.038601872298986914,0.059900499372186305,0.21609875640663528,0.10437071371127238,0.12137011947020215,0.459658038740717,5.465139635428019,17.90239713344372,54.067265181523204,12.244969849305553,6.914072566758545,3.4061556335409526,3.8601872298986915,5.990049937218631,21.609875640663528,10.437071371127239,12.137011947020216,45.965803874071696,200000,200000,0.35653,0.478405,0.562625,0.54864,0.57169,0.82403,0.6054056990548794,0.7622194581875873,1.0079752690801387,1.2805273719419075,1.4576516572341347,1.748851402029483,0.5642086284744564,0.7589048270844228,1.030762775608759,1.2889303563792989,1.472457107400909,2.3274463970253754,3.6499706554967424,3.739195579733741,3,0.291038363524702,-0.04119707058042299,-0.003314631103164545,0.02278750652862027,0.008402984437391403,0.014805450166774259,0.5785949949958924
16,100,100,0.65,0.23,0.42000000000000004,23,19,35,17,5,1,3,11,21,26,15,24,1.8807936081512504,1.080319340814956,0.3853204664075676,-0.27931903444745404,-0.7063025628400875,0.7388468491852137,0.20189347914185077,-0.7388468491852137,-1.554773594596853,-2.3263478740408408,TRUE,0.821436640707165,1.0766128996346949,16,0.3072313107034933,0.29719105393594886,0.8225596933346447,0.9632182868076489,1.2057656683909794,1.4735729778727686,1.690357565083856,-318.698437293258,0,1096,NA,200,100,100,7,651.396874586516,674.4850961523523,35,0,0.6569571676968536,0.22709164356731326,0.2173021881538031,0.22311922192316802,0.33248694635571563,0.16661206212393598,0.042604616859977074,0.01787496458340021,0.04541343320395975,0.07763500948257304,0.21999438961661358,0.2636580810923538,0.16138412350074127,0.2319149631037586,21.730218815380308,22.311922192316803,33.24869463557156,16.661206212393598,4.260461685997708,1.787496458340021,4.541343320395975,7.763500948257304,21.999438961661358,26.365808109235378,16.138412350074127,23.191496310375857,200000,200000,0.551525,0.53833,0.569535,0.578945,0.5631,0.68275,0.7180184323477236,0.894429920336235,1.0742544841327675,1.3157101371609552,1.5619262573829822,1.857302598237915,0.7316970832439486,0.8997646024334237,1.0915471701788901,1.3359868159797454,1.5753624657397387,2.0325587555567592,3.1716141688026456,3.172634443697693,3,0.36576652864940074,0.013678650896224998,0.005334682097188681,0.017292686046122663,0.02027667881879025,0.013436208356756518,0.17525615731884425
17,100,100,0.88,0.16,0.72,13,48,23,8,2,6,1,3,8,6,10,72,2.3263478740408408,1.7506860712521695,1.17498679206609,0.9153650878428139,0.5828415072712162,1.1263911290388005,-0.27931903444745404,-0.9944578832097528,-1.4050715603096322,-1.554773594596853,TRUE,0.6182828986560982,1.7342750174059245,17,0.6164575593604397,0.3297737689082208,0.7599907468721941,1.0654931691805596,1.2754369905990022,1.4003770857455082,1.520648050846898,-241.33938165283269,0,186,NA,200,100,100,7,496.67876330566537,519.7669848715017,11,0,0.8710965785383676,0.16523802913874797,0.13614677096391678,0.46400928155838717,0.23460591833894806,0.07624246801294465,0.042179950684610557,0.046815610441192756,0.0034506582864101817,0.04332378855010249,0.08212897462511966,0.06925827204150947,0.07664067581601056,0.7251976306808476,13.614677096391677,46.40092815583871,23.460591833894807,7.624246801294465,4.217995068461056,4.681561044119276,0.34506582864101815,4.3323788550102496,8.212897462511966,6.925827204150947,7.6640675816010555,72.51976306808476,200000,200000,0.57409,0.627155,0.59888,0.558605,0.5563,0.8413,0.6735659001990613,0.9178676065262881,1.1597065187861664,1.3324278724642753,1.4545599590404545,1.6945534262602002,0.6899688487090517,0.9556312633862033,1.1802369655149667,1.339915810177225,1.46149390653631,2.219715356735454,4.145835361383491,3.9676452319965927,3,0.26497912180128225,0.016402948509990467,0.03776365685991523,0.020530446728800333,0.007487937712949755,0.006933947495855408,0.5251619304752537
18,100,100,0.54,0.15,0.39,37,42,6,0,6,9,11,33,2,2,10,42,1.2265281200366105,0.1509692154967774,0.1004337205114699,0.050153583464733656,-0.2018934791418509,0.3318533464368165,-0.8064212470182404,-1.0364333894937894,-1.0364333894937894,-1.3407550336902165,TRUE,0.8504589663824177,0.9265873930009851,18,0.26778589893268245,0.2928416117763196,0.9184580589619965,1.2363378827770426,1.27838177706671,1.2896139353623495,1.3896278806772198,-267.42401621793954,0,160,NA,200,100,100,7,548.8480324358791,571.9362540017154,6,0,0.5302020124583611,0.16295629697580882,0.36683934767506843,0.43511280632515625,0.035091549023966495,0.008467952192779848,0.06042548686426508,0.0940628579187639,0.1141209023615384,0.3105439609913212,0.04513312418877935,0.011894852581261828,0.10114462377097694,0.4171625361061223,36.68393476750684,43.51128063251563,3.5091549023966495,0.8467952192779848,6.042548686426508,9.406285791876389,11.41209023615384,31.05439609913212,4.513312418877935,1.1894852581261828,10.114462377097693,41.71625361061223,200000,200000,0.56487,0.582115,0.510725,0.50235,0.526835,0.6806,0.7802862131078402,1.0616586605825595,1.2568207015390946,1.2839686069064322,1.336178139278911,1.57019022611612,0.802392420265323,1.0877740394503972,1.2573054528856107,1.2839882365453001,1.3389223357959108,1.743491198917795,3.9329628065973496,5.588723464158619,3,0.13342723322691585,0.022106207157482793,0.026115378867837657,4.8475134651604357e-4,1.9629638867924015e-5,0.002744196516999864,0.173300972801675
19,100,100,0.55,0.27,0.28,24,14,35,14,10,3,8,11,26,9,15,31,1.4050715603096327,0.8778962950512288,0.12566134685507413,-0.10043372051146975,-0.4958503473474532,0.7063025628400875,0.3054807880993974,-0.612812991016627,-1.1263911290388005,-1.8807936081512509,TRUE,0.7193463184906903,0.737710908895731,19,0.2451581003499369,0.3393623051312146,0.8266744574092648,0.9349581555924065,1.188754028062529,1.3167765502614748,1.5315207828202437,-327.9942585504484,0,144,NA,200,100,100,7,669.9885171008968,693.0767386667331,14,0,0.5842999807050029,0.2445870904310148,0.2232158957482631,0.17074355259928556,0.36145346122143657,0.1090836918110536,0.09141037043749223,0.04409302818246896,0.09969413698007144,0.07893961846541221,0.23706626384951346,0.11955457537285719,0.16795602151401423,0.29678938381813147,22.32158957482631,17.074355259928556,36.14534612214366,10.90836918110536,9.141037043749222,4.409302818246896,9.969413698007145,7.893961846541221,23.706626384951345,11.955457537285719,16.79560215140142,29.678938381813147,200000,200000,0.475475,0.51457,0.549395,0.53203,0.557575,0.70799,0.7204631465882049,0.8819197459939531,1.0525372341034804,1.2477655329808452,1.4067096286686795,1.7041886756111402,0.7105380178128423,0.8831929905727566,1.0652616193145437,1.2518679555486354,1.4190742377430956,1.9294986109763446,4.937853972563557,4.916512665720668,3,0.17801357354722736,-0.009925128775362557,0.0012732445788035118,0.012724385211063227,0.004102422567790143,0.012364609074416055,0.22530993536520438
20,100,100,0.82,0.1,0.72,4,49,37,7,3,0,0,2,16,9,33,40,Inf,2.053748910631822,0.9153650878428139,0.612812991016627,-0.2533471031357998,1.7506860712521695,-0.0752698620998299,-1.2815515655446008,-1.8807936081512509,-Inf,NA,NA,NA,20,0.6502866083752022,0.3238973345228895,0.6444429048872509,1.0172180765711436,1.398778578084999,1.570372266452449,2.084442934898479,-246.5488243226095,0,144,NA,200,100,100,7,507.097648645219,530.1858702110553,37,0,0.8343664092340094,0.08973354872977479,0.03941833795879181,0.4878027181030816,0.3830453952083518,0.05421582745953646,0.03386607114391349,0.001651650126324844,3.838284087163333e-4,0.024908473079274268,0.14034128927800002,0.10387111331043239,0.3330654651994861,0.3974298307240909,3.9418337958791807,48.780271810308165,38.30453952083518,5.421582745953646,3.386607114391349,0.1651650126324844,0.03838284087163333,2.4908473079274267,14.034128927800001,10.387111331043238,33.30654651994861,39.74298307240909,200000,200000,0.55496,0.654885,0.683015,0.58215,0.708435,0.802925,0.585108390633762,0.8576268345027159,1.1712897202050498,1.472531986997878,1.7167421015603188,2.2452816305499987,0.5943458890677185,0.9099141582688992,1.2407608236816388,1.4869473121887569,1.8217253814167393,2.6691441323552136,1.111767054885162,1.4859853201059592,3,0.685508668122927,0.009237498433956493,0.05228732376618328,0.06947110347658891,0.014415325190878958,0.10498327985642053,0.4238625018052149
21,100,100,0.57,0.27,0.29999999999999993,24,20,29,20,4,3,9,8,26,19,11,27,1.3407550336902165,0.9541652531461942,0.17637416478086118,-0.3054807880993974,-0.612812991016627,0.7063025628400875,0.1509692154967774,-0.612812991016627,-1.4757910281791702,-1.8807936081512509,TRUE,0.7599169394107826,0.7835915645484499,21,0.24914085854193202,0.32340361343176727,0.8364558763350171,0.9567882832855482,1.1863934892704484,1.4227079372917337,1.5720539586949271,-327.14133931145693,0,144,NA,200,100,100,7,668.2826786229139,691.3709001887502,29,0,0.5955609923715415,0.24709112374464326,0.2375127995005053,0.1923621405934396,0.32303393616141185,0.16785792193677607,0.04404901079475032,0.03518419101311687,0.09299000583866399,0.0892240846451868,0.22222491714460774,0.2209971736400722,0.10970837140788181,0.26485544732358746,23.75127995005053,19.236214059343958,32.303393616141186,16.785792193677608,4.404901079475032,3.5184191013116872,9.299000583866398,8.92240846451868,22.222491714460773,22.09971736400722,10.97083714078818,26.485544732358747,200000,200000,0.500255,0.518795,0.550755,0.561245,0.53973,0.69419,0.7275641666385406,0.8976223959258541,1.0633438157621573,1.2862588978504104,1.488272131439557,1.7428172242021416,0.7253600137070093,0.8999308380174561,1.074458968469153,1.3005771797472776,1.49442223083935,1.9393363578383775,2.291749548314747,2.2646517390502754,3,0.5193264971572653,-0.0022041529315313113,0.00230844209160197,0.011115152706995701,0.014318281896867235,0.006150099399792941,0.19651913363623597
22,100,100,0.59,0.09,0.5,16,23,52,5,2,2,5,9,27,9,17,33,1.6448536269514715,1.080319340814956,0.2275449766411493,0,-0.4399131656732338,0.9944578832097528,0.27931903444745404,-1.3407550336902165,-1.7506860712521695,-2.0537489106318225,TRUE,0.6268002621030273,0.9878815046435624,22,0.3965143822051132,0.4009124579379562,0.7774949934345186,0.9397562030779603,1.3758181116532762,1.5115545229674001,1.763796394001343,-289.45586433368516,0,166,NA,200,100,100,7,592.9117286673703,615.9999502332066,9,0,0.5766081588038665,0.10094344311460068,0.1570365254979194,0.24482210307804586,0.49719792830943405,0.05173265331284538,0.03760317867757301,0.011607611124182293,0.05296148523506533,0.07334757853572418,0.29708277742534395,0.09314594856375191,0.14855861960952044,0.33490359063059416,15.703652549791942,24.482210307804586,49.719792830943405,5.173265331284538,3.7603178677573013,1.1607611124182293,5.296148523506533,7.334757853572419,29.708277742534396,9.31459485637519,14.855861960952044,33.490359063059415,200000,200000,0.436355,0.515115,0.61102,0.5479,0.59037,0.791725,0.6863167431019312,0.8623299334209191,1.1174718543738604,1.4364140656687878,1.6101373849963514,1.9282540656512142,0.6636278526772487,0.8647625293514882,1.165920416044726,1.4426657506951641,1.632810813602156,2.358081349205786,2.6053260494779753,2.6365380452143365,3,0.4511199322264907,-0.022688890424682584,0.0024325959305691036,0.04844856167086564,0.006251685026376297,0.02267342860580457,0.4298272835545718
23,100,100,0.42,0.17,0.24999999999999997,33,38,12,4,11,2,21,30,7,10,10,22,0.8064212470182404,-0.025068908258711057,-0.2018934791418509,-0.4676987991145081,-0.7721932141886849,0.4399131656732339,-0.5533847195556729,-0.9541652531461942,-1.1263911290388005,-2.0537489106318225,TRUE,0.6425868820645984,0.41382650518823044,23,0.1631780868796754,0.36007434164273167,0.8907975109192027,1.1644399671209924,1.265085818380694,1.3584224370033886,1.5772415684398313,-313.9090128233608,0,144,NA,200,100,100,7,641.8180256467216,664.9062472125579,11,0,0.42079784395400044,0.17346523472212083,0.32184256299664094,0.40688230079583454,0.0978099014854037,0.06323341766657231,0.07605814807975309,0.034173668975795435,0.21936794875507945,0.26851540891721337,0.09131879837370677,0.07531525691081109,0.13718159731854107,0.20830098972464828,32.18425629966409,40.688230079583455,9.780990148540369,6.323341766657231,7.6058148079753085,3.4173668975795435,21.936794875507946,26.85154089172134,9.131879837370677,7.531525691081109,13.718159731854108,20.830098972464828,200000,200000,0.43712,0.53032,0.520705,0.52355,0.552855,0.698135,0.7634723547582175,1.0197831958658308,1.211903103616269,1.3087629990375305,1.4489078544979812,1.747911452269515,0.7346969574031694,1.028128892436687,1.2138382109539847,1.3105709812794786,1.46037177420144,1.9629841455669161,6.447308388754888,6.524196693568367,3,0.08871311508843305,-0.028775397355048082,0.008345696570856154,0.0019351073377156247,0.001807982241948114,0.011463919703458725,0.2150726932974012
24,100,100,0.76,0.1,0.66,78,2,10,7,0,3,16,4,4,6,7,63,0.9944578832097528,0.8416212335729144,0.7063025628400875,0.5244005127080407,0.3318533464368165,-0.7721932141886849,-0.8416212335729142,-1.2815515655446008,-1.8807936081512509,-1.8807936081512509,TRUE,0.46004148517252674,1.2922220378481692,24,0.6400248841833395,0.45211646769565617,1.2123521613328472,1.255045533269047,1.372977618529793,1.5290953671346446,1.6310846832719759,-203.59915533790783,0,354,NA,200,100,100,7,421.19831067581566,444.2865322416519,33,0,0.7625449658548533,0.10241195656980562,0.7794240856061835,0.03881833948878488,0.07934561833522602,0.05772458393382096,0.019512519955902974,0.025174852680081683,0.16115886892647613,0.01942128545990643,0.056874879758764124,0.07947095529981918,0.052453457835482165,0.630620552719552,77.94240856061835,3.881833948878488,7.9345618335226025,5.772458393382096,1.9512519955902974,2.5174852680081683,16.115886892647612,1.9421285459906428,5.6874879758764125,7.947095529981918,5.245345783548217,63.062055271955195,200000,200000,0.59428,0.514185,0.545435,0.563985,0.543705,0.871375,0.9246586172164526,1.2331360353224792,1.3093968199449681,1.4414457052594314,1.5755393949304133,1.800126271428463,0.9732397317492479,1.233803687211594,1.3147631941463747,1.4516521034207013,1.5798622369841007,2.6119417134602316,5.54959392953741,9.11789977749457,3,0.027763727595873755,0.048581114532795344,6.676518891148842e-4,0.00536637420140651,0.010206398161269892,0.004322842053687381,0.8118154420317687
25,100,100,0.65,0.24,0.41000000000000003,15,44,17,19,5,0,5,19,11,20,21,24,1.6448536269514715,0.7063025628400875,0.3853204664075676,-0.125661346855074,-0.7063025628400875,1.0364333894937894,-0.22754497664114945,-0.7063025628400875,-1.6448536269514726,-Inf,FALSE,NA,NA,25,0.3580190329562905,0.3991634486478158,0.7659547000402726,1.065081383230842,1.2046540648947581,1.4992238818150305,1.9133023207272202,-312.1100881968498,0,846,NA,200,100,100,7,638.2201763936996,661.3083979595359,15,0,0.6665719237247507,0.2282054562066228,0.14309228887649908,0.45646634626757354,0.1722359086493046,0.17556678532025394,0.04791356568207317,0.004725105204295699,0.05880306141289349,0.1711610618267965,0.10346395303555925,0.21336662621460062,0.22006769197402676,0.2331376055361234,14.309228887649908,45.646634626757354,17.22359086493046,17.556678532025394,4.791356568207316,0.47251052042956987,5.880306141289349,17.11610618267965,10.346395303555925,21.33666262146006,22.006769197402676,23.31376055361234,200000,200000,0.426455,0.53618,0.53527,0.591895,0.63462,0.777715,0.6776396068306302,0.9196115335311874,1.1305872509760377,1.3223481376373705,1.6340434308438598,2.076163928324183,0.6521589994241566,0.9301536439720174,1.1354875773448363,1.348785608804573,1.6892746943094803,2.4667241459486555,0.7538102149577908,1.6971833643881147,3,0.6375601797340613,-0.02548060740647362,0.010542110440829977,0.004900326368798558,0.02643747116720263,0.05523126346562046,0.39056021762447246
26,100,100,0.66,0.34,0.32,0,3,63,5,27,2,5,1,28,2,37,27,1.6448536269514715,1.5547735945968528,0.41246312944140484,0.35845879325119373,-0.612812991016627,Inf,1.8807936081512504,-0.4124631294414046,-0.5533847195556729,-2.0537489106318225,FALSE,NA,NA,26,0.2769741033401318,0.4822549753256248,0.5573421213702107,0.624291477968182,1.1021286322654746,1.137814706707039,1.7480067480871757,-235.34645654813113,0,146,NA,200,100,100,7,484.69291309626226,507.7811346620985,14,0,0.6453096895731649,0.3486477933048815,0.00968574120000936,0.020059457783609437,0.6216070077114997,0.045873526070426274,0.29002959019534635,0.012744677039108865,0.037008900923423786,0.023408518889704848,0.29427289061370643,0.024879489282679412,0.340725957449228,0.2797042428412575,0.9685741200009359,2.005945778360944,62.16070077114997,4.587352607042627,29.002959019534636,1.2744677039108865,3.7008900923423784,2.3408518889704846,29.427289061370644,2.487948928267941,34.0725957449228,27.970424284125748,200000,200000,0.291865,0.455845,0.47899,0.506365,0.657375,0.806995,0.5137738892956465,0.5953148068070492,0.8942782571904043,1.1197104992633837,1.3208477452225635,1.9127354455215166,0.4663853097102467,0.5923860135460848,0.88254695791825,1.1199300430133656,1.4135837370374493,2.4322105118740884,2.7665926369331655,4.74718328548061,3,0.19127368016067747,-0.04738857958539977,-0.002928793260964402,-0.011731299272154327,2.1954374998189863e-4,0.09273599181488579,0.5194750663525718
27,100,100,0.76,0.01,0.75,2,45,52,1,0,0,0,5,19,12,14,50,Inf,1.6448536269514715,0.7063025628400875,0.35845879325119373,0,2.053748910631822,0.0752698620998299,-2.3263478740408408,-Inf,-Inf,NA,NA,NA,27,0.9750688512295234,0.5775808396329116,0.5895114077887855,0.9848782870879396,1.7628389800489481,2.1619136649306925,2.657152635590887,-217.29214718534337,0,490,NA,200,100,100,7,448.58429437068673,471.672515936523,33,0,0.7601057273208485,0.011673679850699892,0.01726426128985891,0.4584357122684901,0.5126263465909511,0.010652406544370052,9.749377458011521e-4,4.633556052868748e-5,0.004618564902264161,0.038592960133265325,0.1966827476436221,0.12202727627591278,0.13958852479095396,0.4984899262539817,1.726426128985891,45.84357122684901,51.262634659095106,1.0652406544370052,0.09749377458011521,0.004633556052868748,0.4618564902264161,3.8592960133265324,19.66827476436221,12.202727627591278,13.958852479095397,49.84899262539817,200000,200000,0.326085,0.50085,0.761645,0.680725,0.71252,0.921335,0.5404471090140989,0.8300946219644324,1.2082826167052287,1.89039781775575,2.2985322825040826,2.8181271481183585,0.4980898978344302,0.8291683589142452,1.411012036190847,1.9623460690291596,2.404102261515784,4.511138352742831,0.4372900785592275,1.534505209106788,3,0.6743297470607533,-0.042357211179668675,-9.262630501871705e-4,0.20272941948561818,0.07194825127340954,0.10556997901170151,1.6930112046244727
28,100,100,0.77,0.24,0.53,30,22,24,18,6,0,5,7,11,13,9,55,1.6448536269514715,1.17498679206609,0.7388468491852137,0.35845879325119373,0.12566134685507413,0.5244005127080407,-0.050153583464733656,-0.7063025628400875,-1.554773594596853,-Inf,FALSE,NA,NA,28,0.5948463453110165,0.48526598876053517,0.8701456232339396,1.0169609859918851,1.2128049664172211,1.4848653996310501,1.724457176394255,-293.5452450020345,0,286,NA,200,100,100,7,601.090490004069,624.1787115699053,3,0,0.796229092351415,0.22013323285525443,0.28897596651445845,0.2378426511593127,0.2530481494709744,0.1632281045478059,0.042263393947860384,0.014641734359588154,0.06520958096237008,0.0515865544814348,0.08697477220478009,0.13670650936047213,0.11854362553107173,0.5409789574598711,28.897596651445845,23.78426511593127,25.30481494709744,16.32281045478059,4.226339394786038,1.4641734359588154,6.520958096237008,5.15865544814348,8.697477220478008,13.670650936047213,11.854362553107173,54.09789574598711,200000,200000,0.42745,0.52294,0.55535,0.59861,0.598,0.86692,0.7494306971922735,0.9433964164267828,1.1071081910178928,1.3234755393907633,1.5801873403281572,1.8908347037394486,0.715302739979729,0.9469793362636425,1.1178299143042278,1.3500214533132973,1.6034792891191163,2.7224012542665657,3.516668335195244,6.337400502330969,3,0.09630038085506154,-0.03412795721254447,0.003582919836859655,0.010721723286335028,0.026545913922533915,0.023291948790959083,0.831566550527117
