ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,la,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.6,0.28,0.31999999999999995,10,23,39,9,15,4,4,16,20,8,18,34,1.7506860712521695,0.8416212335729144,0.2533471031357998,0.050153583464733656,-0.4124631294414046,1.2815515655446008,0.4399131656732339,-0.5828415072712162,-0.8778962950512285,-1.7506860712521695,TRUE,0.6977020215580862,0.704578473529098,11,2.260551667468974,0.45776820403200713,-1.336435721618495,-0.40594310660828536,0.5628695973104249,0.884527830272393,1.749714830648952,-319.32029599280645,0,298,NA,200,100,100,7,652.6405919856129,675.7288135514492,1,0,0.5927589509347732,0.28676184203583466,0.09070344853321663,0.25168875345117037,0.3708459559797783,0.09855616907259035,0.1481219063125392,0.04008376665070512,0.049255977103696134,0.13815428485798228,0.21983078710354836,0.07157854564460689,0.1811744292781753,0.340005976011991,9.070344853321663,25.168875345117037,37.08459559797783,9.855616907259035,14.81219063125392,4.008376665070513,4.925597710369614,13.815428485798229,21.983078710354835,7.157854564460689,18.117442927817528,34.000597601199104,200000,200000,0.578485,0.56952,0.57583,0.527295,0.572125,0.62882,-1.800728218743142,-0.8107512244461661,0.07251649635635035,0.7174860482539492,1.238599480518588,2.1534997745222326,-1.7002083212676438,-0.7487147435838021,0.14626743468034598,0.7262010319446653,1.300805882139349,2.43321604639961,1.2558971247978312,1.256113663017971,3,0.73957974229266,0.10051989747549817,0.06203648086236402,0.07375093832399562,0.008714983690716105,0.062206401620760854,0.2797162718773776
12,100,100,0.65,0.39,0.26,23,14,24,11,19,9,9,8,18,16,19,30,1.3407550336902165,0.9541652531461942,0.3853204664075676,-0.025068908258711057,-0.5244005127080407,0.7388468491852137,0.3318533464368165,-0.27931903444745404,-0.5828415072712162,-1.3407550336902165,TRUE,0.917721974241664,0.6339660531763992,12,0.900858261035057,0.7530945687882552,-0.7488645683536814,-0.33588322559894557,0.279037575971647,0.6521396261310972,1.2763943421024604,-343.9431636574313,0,120,NA,200,100,100,7,701.8863273148626,724.9745488806989,1,0,0.6483155901896117,0.3901079940493448,0.22696941890050648,0.14151004458858962,0.24141254246155908,0.13295244250540228,0.15624747390163285,0.10090807764230969,0.09331802735204867,0.07906470194822682,0.17930168051011283,0.13431319586087276,0.22277012505973962,0.2912322692689993,22.69694189005065,14.151004458858962,24.141254246155906,13.295244250540229,15.624747390163286,10.09080776423097,9.331802735204867,7.906470194822682,17.930168051011282,13.431319586087277,22.27701250597396,29.12322692689993,200000,200000,0.57449,0.52339,0.53372,0.520475,0.534345,0.588095,-1.3279048308950012,-0.5347153155011963,-0.02753844552349188,0.4602152725332726,0.9335384298044813,1.7506996489322533,-1.2061739354591345,-0.5253646785437565,-0.006572084857457364,0.46797589927223965,0.9548974038158793,1.9009521393606696,2.2626421386785105,2.2414491031547157,3,0.5238303994181839,0.12173089543586668,0.009350636957439873,0.020966360666034516,0.007760626738967047,0.02135897401139797,0.15025249042841637
13,100,100,0.6,0.25,0.35,3,28,44,19,5,1,1,8,31,27,14,19,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.4399131656732338,-0.8778962950512285,1.8807936081512504,0.49585034734745304,-0.6744897501960817,-1.554773594596853,-2.3263478740408408,TRUE,0.785206267060385,0.8627158602065015,13,1.3468944875757813,0.7494494647321134,-1.8585705812960411,-0.5183158071030942,0.7107393376398501,1.5414845027115889,2.070126445691985,-289.6588498365761,0,138,NA,200,100,100,7,593.3176996731522,616.4059212389885,10,0,0.6126277449969125,0.2386228890283818,0.03154401512867803,0.27057495784055396,0.4592581380023862,0.17702343312963753,0.04237920341697088,0.019220252481773392,0.008408665239425496,0.09057727165605252,0.2883863181076094,0.28028404586701644,0.15158078262233504,0.1807629165075611,3.154401512867803,27.057495784055398,45.92581380023862,17.70234331296375,4.237920341697087,1.9220252481773392,0.8408665239425496,9.057727165605252,28.83863181076094,28.028404586701644,15.158078262233504,18.07629165075611,200000,200000,0.576685,0.59351,0.594705,0.56869,0.54457,0.60425,-2.2485612489365288,-1.026956473737189,0.08470154023225047,1.0636918896364458,1.7647502980541723,2.435471702264933,-2.1580567308484677,-0.9163952159022085,0.20220434424737838,1.1202177671160412,1.7878967062637072,2.6007698982846796,1.2846516592195891,1.3722482439506067,3,0.7120525939453402,0.09050451808806104,0.1105612578349805,0.1175028040151279,0.056525877479595366,0.023146408209534952,0.1652981960197466
14,100,100,0.6,0.29,0.31,4,25,42,14,15,0,1,8,31,18,28,14,2.3263478740408408,1.3407550336902165,0.2533471031357998,-0.2018934791418509,-1.080319340814956,1.7506860712521695,0.5533847195556728,-0.5533847195556729,-1.0364333894937894,-Inf,FALSE,NA,NA,14,1.2083461239901925,0.7397340771419069,-1.765034230834238,-0.5795586187259512,0.5919483474627019,1.0952418263646484,2.1889939213390273,-297.3359075663932,0,136,NA,200,100,100,7,608.6718151327864,631.7600366986227,14,0,0.6129604322916017,0.2769425886199999,0.03877900643909818,0.24232714641912032,0.44195125852178163,0.14023723565500756,0.12240671204750064,0.014298640917491667,0.011182257358428345,0.08927309324440663,0.28658421710556337,0.1742063334348392,0.3141725088346574,0.12458159002210498,3.877900643909818,24.232714641912033,44.195125852178165,14.023723565500756,12.240671204750065,1.4298640917491667,1.1182257358428345,8.927309324440664,28.658421710556336,17.42063334348392,31.41725088346574,12.458159002210497,200000,200000,0.570505,0.57655,0.582735,0.53903,0.575665,0.587765,-2.1668289788196904,-1.0450284637489384,0.005518235348561682,0.8259897974750813,1.4921656309837403,2.5416286083097845,-2.0805960603049845,-0.9622150568540534,0.10021146883095676,0.8449492886836787,1.5733529834111977,2.672226686656588,1.6411522877881994,4.46595849627248,3,0.2153468847218144,0.08623291851470594,0.08281340689488503,0.09469323348239508,0.018959491208597412,0.08118735242745734,0.13059807834680326
15,100,100,0.65,0.25,0.4,6,18,51,15,8,2,3,6,26,8,10,47,1.8807936081512504,1.3407550336902165,0.3853204664075676,0.17637416478086118,-0.0752698620998299,1.5547735945968528,0.7063025628400875,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.5611143674139497,0.9378403999017437,15,3.082696126069098,0.5432871141318047,-1.5401040220135391,-0.750271191371646,0.6809421019036526,1.2794180197112293,2.0539861157903263,-280.03651595129895,0,144,NA,200,100,100,7,574.0730319025979,597.1612534684342,36,0,0.652098610027663,0.24795406323417213,0.0617674997804381,0.16477819502874297,0.5255002419566468,0.14757911741956453,0.08038642804902707,0.019988517765580527,0.028211041504976882,0.07528968846826674,0.24440065999909338,0.08234925185473138,0.0998085510062156,0.46994080716671605,6.1767499780438095,16.477819502874297,52.550024195664676,14.757911741956454,8.038642804902707,1.9988517765580527,2.821104150497688,7.5289688468266736,24.44006599990934,8.234925185473138,9.980855100621561,46.994080716671604,200000,200000,0.61266,0.592275,0.65392,0.579755,0.600945,0.69884,-1.972850031682138,-1.087632765833944,-0.029141443590465253,0.9514325051934056,1.587132235725367,2.4211176366430216,-1.8457211138260694,-1.0180527090178342,0.1830865574724107,0.9999150303711528,1.6680207547700372,2.9303567803065995,0.6237001430892531,0.6412768097908477,3,0.8869213237380488,0.1271289178560686,0.06958005681610979,0.21222800106287595,0.048482525177747204,0.0808885190446702,0.5092391436635779
16,100,100,0.65,0.23,0.42000000000000004,23,19,35,17,5,1,3,11,21,26,15,24,1.8807936081512504,1.080319340814956,0.3853204664075676,-0.27931903444745404,-0.7063025628400875,0.7388468491852137,0.20189347914185077,-0.7388468491852137,-1.554773594596853,-2.3263478740408408,TRUE,0.821436640707165,1.0766128996346949,16,1.4042098253144313,0.8305552164431629,-0.7899866538650345,-0.15296642746400602,0.7456036732475295,1.5159727909574716,2.019060281953543,-319.12708128597114,0,130,NA,200,100,100,7,652.2541625719423,675.3423841377786,22,0,0.6573273996626545,0.22795343166064574,0.21476778130603363,0.22444459402681816,0.33283419300650247,0.1631903153474652,0.04302263912731086,0.02174047718586969,0.0481109490274868,0.07590733883476873,0.21865431247508993,0.26803101185285066,0.16192184687669317,0.2273745409331107,21.476778130603364,22.444459402681815,33.283419300650245,16.31903153474652,4.302263912731085,2.174047718586969,4.81109490274868,7.590733883476873,21.865431247508994,26.803101185285065,16.192184687669318,22.737454093311072,200000,200000,0.61755,0.55937,0.58711,0.5739,0.54903,0.623095,-1.3596399630796256,-0.4557706017896496,0.27693377900726757,1.0766194416108477,1.731021484210317,2.3901083593889365,-1.1792768125433484,-0.4177322997985154,0.3514840095011334,1.13325389115211,1.7553553764059835,2.5919042851435687,3.9299576167670307,4.029922429123975,3,0.25825112332336086,0.18036315053627727,0.03803830199113423,0.07455023049386583,0.05663444954126229,0.024333892195666396,0.20179592575463223
17,100,100,0.88,0.16,0.72,13,48,23,8,2,6,1,3,8,6,10,72,2.3263478740408408,1.7506860712521695,1.17498679206609,0.9153650878428139,0.5828415072712162,1.1263911290388005,-0.27931903444745404,-0.9944578832097528,-1.4050715603096322,-1.554773594596853,TRUE,0.6182828986560982,1.7342750174059245,17,2.346381823412032,0.9576301699635164,-1.1104104168836466,0.26827176783970463,0.998515999228849,1.356289814964331,1.6544423235476946,-240.59028388010805,0,144,NA,200,100,100,7,495.1805677602161,518.2687893260523,13,0,0.8792814128632174,0.15901460511415844,0.1334111057170358,0.472343826303597,0.23523046286520877,0.07151111770869467,0.03848465087946418,0.04901883652599959,0.005914348283525953,0.03780234223472036,0.07700189661853626,0.07218403091992291,0.08151905331092879,0.7255783286323657,13.34111057170358,47.2343826303597,23.523046286520877,7.151111770869467,3.8484650879464177,4.901883652599959,0.5914348283525953,3.7802342234720356,7.700189661853626,7.2184030919922915,8.151905331092879,72.55783286323657,200000,200000,0.68073,0.70998000000000006,0.631485,0.56636,0.55468,0.790505,-1.6142584990852598,-0.3588098331589397,0.6058390994629336,1.1649337803511093,1.4942844109309281,2.070980986759219,-1.3748060207798105,-0.08884904228581687,0.7019656686357354,1.1886478482124574,1.51073582236546,2.732182870253327,2.351241586958929,2.469449686547306,3,0.48083751777176276,0.23945247830544925,0.26996079087312286,0.09612656917280182,0.02371406786134811,0.01645141143453177,0.6612018834941082
18,100,100,0.54,0.15,0.39,37,42,6,0,6,9,11,33,2,2,10,42,1.2265281200366105,0.1509692154967774,0.1004337205114699,0.050153583464733656,-0.2018934791418509,0.3318533464368165,-0.8064212470182404,-1.0364333894937894,-1.0364333894937894,-1.3407550336902165,TRUE,0.8504589663824177,0.9265873930009851,18,1.289904581632435,0.8002791016118586,-0.3407928081066295,0.8489701681159089,0.9799093634998813,1.0139994659598603,1.3029121547057676,-267.5081948754213,0,142,NA,200,100,100,7,549.0163897508426,572.1046113166789,12,0,0.5302151199948069,0.1635654302696038,0.36662978251124845,0.43542127138348485,0.0343835158356629,0.008273926709734036,0.05898912665806888,0.09630237690180088,0.114419671938518,0.30956287705624763,0.045802331010427515,0.01207865301629758,0.10291606686047676,0.4152204001180325,36.66297825112485,43.542127138348484,3.4383515835662903,0.8273926709734036,5.898912665806888,9.630237690180088,11.4419671938518,30.956287705624764,4.580233101042752,1.207865301629758,10.291606686047675,41.52204001180325,200000,200000,0.62007,0.596545,0.50981,0.50133,0.52551,0.634755,-1.0267457194747749,0.2255456614283733,0.9131343125291073,0.9968578706863569,1.1504350161666006,1.772752996613595,-0.8146648881665636,0.33899543699656615,0.9145538750296902,0.9969401979337431,1.157749595414135,2.0330621840954923,4.147982288844715,5.757080779122143,3,0.12404581091830269,0.21208083130821132,0.11344977556819286,0.0014195625005829493,8.232724738621577e-5,0.007314579247534425,0.26030918748189724
19,100,100,0.55,0.27,0.28,24,14,35,14,10,3,8,11,26,9,15,31,1.4050715603096327,0.8778962950512288,0.12566134685507413,-0.10043372051146975,-0.4958503473474532,0.7063025628400875,0.3054807880993974,-0.612812991016627,-1.1263911290388005,-1.8807936081512509,TRUE,0.7193463184906903,0.737710908895731,19,2.32821715437695,0.4323315177553182,-0.8271813850968293,-0.35068875883752054,0.6418261759790134,1.115089508293237,1.8734313250040655,-327.1452004588029,0,114,NA,200,100,100,7,668.2904009176058,691.3786224834421,9,0,0.5603783630308857,0.26049302588705003,0.20406713042365407,0.15884379946523505,0.37659604422406084,0.1280869923826654,0.10190160963067874,0.030504423873705888,0.11618894652433513,0.09142081852195297,0.23201187192282618,0.10153892303759168,0.14954002179345127,0.3092994181998428,20.406713042365407,15.884379946523506,37.65960442240608,12.808699238266541,10.190160963067873,3.050442387370589,11.618894652433513,9.142081852195297,23.201187192282617,10.153892303759168,14.954002179345128,30.92994181998428,200000,200000,0.58681,0.53834,0.57771,0.53763,0.56031,0.621765,-1.3885405248953853,-0.5778905516967734,0.13401039344443497,0.8622296920154356,1.4254221527478068,2.261600080268911,-1.2631808466618089,-0.5599392674188224,0.20980496486781428,0.880910020047354,1.4722707360596128,2.5199276263248622,3.1330733723328783,3.2183964824295312,3,0.3591627707657483,0.1253596782335764,0.017951284277951007,0.07579457142337931,0.018680328031918325,0.04684858331180597,0.2583275460559511
20,100,100,0.82,0.1,0.72,4,49,37,7,3,0,0,2,16,9,33,40,Inf,2.053748910631822,0.9153650878428139,0.612812991016627,-0.2533471031357998,1.7506860712521695,-0.0752698620998299,-1.2815515655446008,-1.8807936081512509,-Inf,NA,NA,NA,20,2.3632941698667467,0.9821370838734638,-1.757083133062384,0.08072589822977472,1.3276493118183863,1.7240669770289494,2.6163877960917965,-247.0780405638783,0,154,NA,200,100,100,7,508.1560811277566,531.2443026935929,29,0,0.8362818926372252,0.0921469929809483,0.039451820120857406,0.492718209769718,0.3756829771284763,0.04979911660478675,0.0379045980810484,0.004443278295113151,7.232993422859108e-4,0.01981015197098151,0.1431846560495073,0.11005767331399194,0.3331938331631424,0.3930303861600909,3.9451820120857404,49.271820976971796,37.56829771284763,4.979911660478676,3.79045980810484,0.4443278295113151,0.07232993422859109,1.9810151970981509,14.318465604950731,11.005767331399193,33.31938331631424,39.30303861600909,200000,200000,0.65796,0.73698,0.71959,0.57802,0.662655,0.731095,-2.159908789870923,-0.6340991034306501,0.6185784630725808,1.5060996290876976,2.0376959855583627,2.929060541337067,-1.9805390083398893,-0.26644811024876275,0.8915474544875223,1.5360811519605757,2.1799422735932703,3.3204168160014174,1.5737673781504247,2.544417802643556,3,0.46731724542330366,0.17936978153103378,0.3676509931818874,0.27296899141494146,0.02998152287287814,0.14224628803490758,0.3913562746643504
21,100,100,0.57,0.27,0.29999999999999993,24,20,29,20,4,3,9,8,26,19,11,27,1.3407550336902165,0.9541652531461942,0.17637416478086118,-0.3054807880993974,-0.612812991016627,0.7063025628400875,0.1509692154967774,-0.612812991016627,-1.4757910281791702,-1.8807936081512509,TRUE,0.7599169394107826,0.7835915645484499,21,1.5554734315607517,0.6137551100371621,-0.7275302730092856,-0.19228573982392605,0.6776585209555664,1.4064821366088496,1.792788378088558,-327.2892964596576,0,118,NA,200,100,100,7,668.5785929193152,691.6668144851515,13,0,0.5933007888133045,0.24899411589536347,0.23345058863465962,0.19030860533843286,0.32724669013154406,0.1692036132048247,0.0432871184279352,0.03650338426260358,0.09705240655422595,0.09132782070722434,0.21831898392524524,0.21925813627423163,0.11063225517477195,0.2634103973643009,23.34505886346596,19.030860533843285,32.724669013154404,16.92036132048247,4.3287118427935205,3.6503384262603578,9.705240655422594,9.132782070722435,21.831898392524522,21.925813627423164,11.063225517477195,26.341039736430087,200000,200000,0.59584,0.542,0.565665,0.55643,0.530595,0.610795,-1.311532307242589,-0.44904347928511407,0.2277740574294151,0.9971702021477606,1.5799646080102416,2.191018897556823,-1.163094557048064,-0.4274907507133759,0.2866243052207901,1.037130175174556,1.591564789781622,2.3870886036939165,2.5877943425315713,2.5605660354515436,3,0.464444806836231,0.1484377501945251,0.021552728571738178,0.05885024779137499,0.03995997302679544,0.011600181771380447,0.1960697061370933
22,100,100,0.59,0.09,0.5,16,23,52,5,2,2,5,9,27,9,17,33,1.6448536269514715,1.080319340814956,0.2275449766411493,0,-0.4399131656732338,0.9944578832097528,0.27931903444745404,-1.3407550336902165,-1.7506860712521695,-2.0537489106318225,TRUE,0.6268002621030273,0.9878815046435624,22,2.2395798107831517,0.6758485054943503,-1.002109825879848,-0.26239012650338633,1.3204732760360054,1.7010936147346998,2.260176715698029,-288.8410595521902,0,126,NA,200,100,100,7,591.6821191043804,614.7703406702167,49,0,0.5851139790145943,0.0933385263687968,0.15814527638433812,0.2383650656176161,0.510151131629249,0.0488758214960604,0.03255756218881012,0.011905142683926284,0.05166456060440274,0.08103837294423638,0.2821830874367667,0.09430971632265964,0.15457397861402916,0.33623028407790545,15.814527638433812,23.83650656176161,51.0151131629249,4.88758214960604,3.255756218881012,1.1905142683926284,5.166456060440274,8.103837294423638,28.21830874367667,9.430971632265964,15.457397861402915,33.62302840779054,200000,200000,0.62581,0.58525,0.67063,0.54827,0.56823,0.66441,-1.5268253007612316,-0.6040417743367668,0.4285198773706272,1.492730576303775,1.9305742759484237,2.6055580830825242,-1.351319999897514,-0.5419204809657631,0.6988174016886521,1.5107126698825701,1.968745956494245,2.907202634706851,1.430137982106889,1.4069284822244348,3,0.7039114630877525,0.17550530086371752,0.062121293371003694,0.27029752431802495,0.0179820935787951,0.03817168054582143,0.3016445516243267
23,100,100,0.42,0.17,0.24999999999999997,33,38,12,4,11,2,21,30,7,10,10,22,0.8064212470182404,-0.025068908258711057,-0.2018934791418509,-0.4676987991145081,-0.7721932141886849,0.4399131656732339,-0.5533847195556729,-0.9541652531461942,-1.1263911290388005,-2.0537489106318225,TRUE,0.6425868820645984,0.41382650518823044,23,2.7824890315647712,0.25774920519258526,-0.4958687295401425,0.5207547379878088,0.8618870037032755,1.1816971841213588,2.0011235752483323,-313.13402490171455,0,116,NA,200,100,100,7,640.2680498034291,663.3562713692654,4,0,0.3949640971013119,0.19437485068803828,0.30999351491105465,0.38873766644859953,0.10689396795230754,0.0757119126659691,0.09597340086643336,0.02268953715563582,0.23022749462891404,0.2914623898128413,0.08334601845693279,0.06323908133981257,0.11314178549834648,0.21858323026315285,30.999351491105465,38.873766644859955,10.689396795230754,7.5711912665969106,9.597340086643335,2.268953715563582,23.022749462891404,29.146238981284128,8.334601845693278,6.323908133981257,11.314178549834649,21.858323026315286,200000,200000,0.563805,0.55485,0.52006,0.51834,0.544175,0.58745,-1.1380570539071748,0.011407787294713099,0.6846488235812647,1.0131281083494117,1.5066177631261632,2.3742107443592824,-1.0414981627022368,0.0648319979371813,0.6916848497876916,1.0194741029389778,1.5444406177710654,2.5756768320016223,4.937705072051202,4.974220850275789,3,0.1736945821383038,0.09655889120493799,0.053424210642468196,0.00703602620642696,0.006345994589566084,0.037822854644902204,0.20146608764233997
24,100,100,0.76,0.1,0.66,78,2,10,7,0,3,16,4,4,6,7,63,0.9944578832097528,0.8416212335729144,0.7063025628400875,0.5244005127080407,0.3318533464368165,-0.7721932141886849,-0.8416212335729142,-1.2815515655446008,-1.8807936081512509,-1.8807936081512509,TRUE,0.46004148517252674,1.2922220378481692,24,2.663150384130464,0.8145951168726123,0.7555445095956729,0.9022480779299904,1.277890896538529,1.704260155414397,1.9330648577778944,-203.6137667059487,0,130,NA,200,100,100,7,421.2275334118974,444.31575497773366,32,0,0.7656545431823247,0.10064394917777775,0.7750388317434173,0.041498618052195124,0.08281860102660987,0.05647770154009801,0.01755214336772204,0.026614104269957695,0.16668474421314375,0.016578332043880047,0.05108238056065149,0.08038016568203377,0.05527586944646948,0.6299985080538215,77.50388317434172,4.149861805219512,8.281860102660987,5.647770154009802,1.755214336772204,2.6614104269957695,16.668474421314375,1.6578332043880046,5.108238056065149,8.038016568203377,5.527586944646948,62.99985080538215,200000,200000,0.765005,0.5269,0.567445,0.57556,0.53749,0.76377,-0.38692664923155473,0.82741110434014,1.0773467946439337,1.4687716009115457,1.8107648771187903,2.31406463981547,0.23114104123560125,0.831372617240699,1.10298106273852,1.501666394560766,1.8204753487999286,2.9222660707689574,6.3253790139893145,9.147122513576324,3,0.027397433920628766,0.618067690467156,0.003961512900559017,0.025634268094586243,0.03289479364922032,0.009710471681138255,0.6082014309534873
25,100,100,0.65,0.24,0.41000000000000003,15,44,17,19,5,0,5,19,11,20,21,24,1.6448536269514715,0.7063025628400875,0.3853204664075676,-0.125661346855074,-0.7063025628400875,1.0364333894937894,-0.22754497664114945,-0.7063025628400875,-1.6448536269514726,-Inf,FALSE,NA,NA,25,2.314405758548465,0.5865409996505063,-1.0734404273301177,0.20441148118158448,0.7158400566680607,1.6625333991189657,2.576529917653359,-312.06187145814584,0,132,NA,200,100,100,7,638.1237429162917,661.211964482128,15,0,0.6523139588841982,0.23704505765778905,0.14153677698279885,0.43944724355943154,0.18197092179998053,0.18884212146001267,0.043213057761110396,0.004989878436665984,0.0587262450819105,0.19170989928034946,0.0972498967535419,0.19672585968931172,0.22089528521948038,0.23469281397540606,14.153677698279884,43.94472435594315,18.19709217999805,18.884212146001268,4.321305776111039,0.49898784366659843,5.87262450819105,19.170989928034945,9.72498967535419,19.672585968931173,22.089528521948036,23.469281397540605,200000,200000,0.610635,0.617895,0.55593,0.60162,0.59659,0.63753,-1.5842640519224682,-0.37879951138199297,0.45019277564022075,1.104669381616008,1.9838970304091585,2.8925891173692433,-1.4352162781701967,-0.23504261482555167,0.4785604196820134,1.2016511879331198,2.0707690581275116,3.1236219488253085,0.6062720904400428,1.6007498869801784,3,0.6592197998162193,0.14904777375227152,0.1437568965564413,0.02836764404179265,0.09698180631711173,0.086872027718353,0.23103283145606524
26,100,100,0.66,0.34,0.32,0,3,63,5,27,2,5,1,28,2,37,27,1.6448536269514715,1.5547735945968528,0.41246312944140484,0.35845879325119373,-0.612812991016627,Inf,1.8807936081512504,-0.4124631294414046,-0.5533847195556729,-2.0537489106318225,FALSE,NA,NA,26,2.161628625559786,0.5146207638194875,-1.8305654348441824,-1.551329186208081,0.41040533322739625,0.5322046895267619,2.1241236661447065,-239.07526632247254,0,746,NA,200,100,100,7,492.1505326449451,515.2387542107814,35,0,0.6594548163815979,0.34075431733410577,0.03358271583657924,0.026828692109787666,0.5988342747195273,0.043462199655362466,0.28046221565938667,0.016829902019356635,0.01631719772504326,0.013057955621226407,0.31117003027213247,0.027095059612056903,0.3591823771599558,0.2731773796095852,3.3582715836579244,2.6828692109787666,59.883427471952736,4.346219965536246,28.046221565938666,1.6829902019356635,1.631719772504326,1.3057955621226407,31.117003027213247,2.70950596120569,35.91823771599558,27.31773796095852,200000,200000,0.57945,0.52288,0.62896,0.510105,0.62923,0.625105,-2.2240287760250435,-1.6800288162398629,-0.41239920851620815,0.4707226773149908,1.085576909768919,2.4835994146905325,-2.137719347873591,-1.6726847722329707,-0.19526362109444675,0.4721904592524256,1.290727433977285,2.718408890051294,7.95565747701254,12.204802834163457,3,0.00671352909997136,0.08630942815145248,0.0073440440068921475,0.2171355874217614,0.0014677819374347978,0.205150524208366,0.2348094753607617
27,100,100,0.76,0.01,0.75,2,45,52,1,0,0,0,5,19,12,14,50,Inf,1.6448536269514715,0.7063025628400875,0.35845879325119373,0,2.053748910631822,0.0752698620998299,-2.3263478740408408,-Inf,-Inf,NA,NA,NA,27,3.4003856555809793,0.8917895039381487,-2.0954394812355708,-0.07709506226422835,2.3475233887639537,2.830147143816383,3.2511380257382894,-217.02528589085978,0,166,NA,200,100,100,7,448.05057178171955,471.1387933475558,24,0,0.7624305586050601,0.009449343297915358,0.018065971475660025,0.4512079890511389,0.5212766961752857,0.00712301325711584,0.0017516098418686177,5.747201989309003e-4,0.0019549450755194904,0.04905111236746007,0.1865633839519604,0.12388759486687562,0.13968428181602593,0.49885868192215854,1.8065971475660025,45.12079890511389,52.12766961752857,0.712301325711584,0.17516098418686177,0.05747201989309003,0.19549450755194905,4.9051112367460075,18.65633839519604,12.388759486687562,13.968428181602594,49.88586819221585,200000,200000,0.673355,0.75999,0.88086,0.615825,0.60344,0.78135,-2.4580129906702295,-0.7831245677483107,0.7143866504685522,2.5402073050519514,2.9971598571552542,3.5174612083213903,-2.2878328978624998,-0.3784647225829711,1.7153918386118854,2.5977597474520615,3.040855598574588,4.039542420443448,0.1582399719336035,1.0007826201396048,3,0.8010625857486593,0.17018009280772972,0.40465984516533965,1.001005188143333,0.05755244240011015,0.04369574141933397,0.5220812121220577
28,100,100,0.77,0.24,0.53,30,22,24,18,6,0,5,7,11,13,9,55,1.6448536269514715,1.17498679206609,0.7388468491852137,0.35845879325119373,0.12566134685507413,0.5244005127080407,-0.050153583464733656,-0.7063025628400875,-1.554773594596853,-Inf,FALSE,NA,NA,28,3.0903387804932247,0.6852903026731042,-0.6220419485926214,-0.03051542240988181,0.676352554437508,1.6143683433489362,2.290551334328613,-293.7522722249014,0,146,NA,200,100,100,7,601.5045444498028,624.5927660156391,7,0,0.7583749319385601,0.24940841651792245,0.2669571425213403,0.22087085438099213,0.26276358657974513,0.19618463951623388,0.042229088831143624,0.010994688170544942,0.08408435302127255,0.07005773094572353,0.0874829840944439,0.10428840601969865,0.11056073885014527,0.5435257870687161,26.695714252134028,22.087085438099212,26.276358657974512,19.61846395162339,4.222908883114362,1.0994688170544942,8.408435302127256,7.005773094572352,8.74829840944439,10.428840601969865,11.056073885014527,54.35257870687161,200000,200000,0.673025,0.595615,0.617305,0.65487,0.615705,0.74148,-1.2315339697698682,-0.3168810507518224,0.3097064329240197,1.065263159034628,1.8811831747702537,2.6329154691160235,-0.9775592040598304,-0.2601434430391671,0.3919844571213417,1.2106649854235325,1.9586348030881646,3.1976767841610423,4.47307664383433,6.75145494806472,3,0.08025614065571751,0.25397476571003774,0.05673760771265529,0.082278024197322,0.14540182638890453,0.07745162831791097,0.5647613150450188
