ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,Ro,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
11,100,100,0.73,0.39,0.33999999999999997,11,26,24,20,13,6,2,10,15,17,16,40,2.053748910631822,1.17498679206609,0.612812991016627,0.1509692154967774,-0.2533471031357998,1.2265281200366105,0.3318533464368165,-0.27931903444745404,-0.8778962950512285,-1.554773594596853,TRUE,0.8369065261444372,0.9409264831936702,11,0.6346582660093145,0.26888796156323336,-1.239935350218254,-0.33429882185784243,0.2890958794093911,0.8848897039349137,1.5524905611236877,-324.58204321309626,0,126,NA,200,100,100,7,663.1640864261925,686.2523079920288,28,0,0.7332641481648303,0.38625400339616633,0.10749965370867931,0.2615773859784762,0.24466895691667817,0.19814594256762508,0.12783561609917993,0.06027244472936133,0.022243591031629616,0.09932813144447106,0.14516412935906903,0.1710509754392748,0.16219782814352454,0.4000153445820309,10.749965370867931,26.15773859784762,24.466895691667816,19.814594256762508,12.783561609917992,6.0272444729361325,2.2243591031629615,9.932813144447106,14.516412935906903,17.10509754392748,16.219782814352453,40.00153445820309,200000,200000,0.56306,0.545305,0.53221,0.530225,0.534945,0.685695,0.5633705272508579,0.5456956101195019,0.5326672499773495,0.5312611255496967,0.53459217666778,0.6854902634809433,-1.7204902566876374,-0.7351916558758254,-0.021878960678823247,0.5698677400038651,1.1745670029058548,1.9834311419850346,-1.6279622129844222,-0.6949636258585012,-0.0016476713152266953,0.5883861464024848,1.197371672736443,2.094387381229362,0.06401703314756171,0.06464548712103868,3,0.9957123518128319,0.09252804370321521,0.04022803001732411,0.02023128936359655,0.01851840639861968,0.022804669830588153,0.11095623924432751
12,100,100,0.59,0.27,0.31999999999999995,28,32,13,12,9,6,12,14,15,6,10,43,1.17498679206609,0.6433454053929168,0.2275449766411493,0.0752698620998299,-0.17637416478086135,0.5828415072712162,-0.2533471031357998,-0.612812991016627,-1.0364333894937894,-1.554773594596853,TRUE,0.6479878939679602,0.7614861284620448,12,0.3812773201232479,0.35230142988175484,-0.5613707118714133,0.20579084140064063,0.6600501337526627,1.0097227392206707,1.5566431666552494,-322.0152555401867,0,120,NA,200,100,100,7,658.0305110803733,681.1187326462097,24,0,0.6050396231299132,0.25461082883089403,0.28727242285504506,0.2942504293503786,0.1638663189636823,0.09829675638593105,0.09653645791523702,0.059777614529725964,0.11200682558609124,0.1667294102233061,0.11622414106068943,0.081191278772060907,0.09387218767179657,0.4299761566860557,28.727242285504506,29.425042935037858,16.386631896368232,9.829675638593105,9.6536457915237,5.977761452972596,11.200682558609124,16.67294102233061,11.622414106068943,8.119127877206092,9.387218767179657,42.99761566860557,200000,200000,0.54798500000000006,0.524575,0.514345,0.51156,0.51949,0.70156,0.5490054177755642,0.5240579789681249,0.5143743118061754,0.5110673638034092,0.5170859326814802,0.7023052761869666,-1.186273918198609,-0.16924268016952373,0.4255317851934313,0.8264261149945596,1.2517673060801167,1.9869812351667475,-1.0981194501986038,-0.15098385208973908,0.43203853510496965,0.8302852269565658,1.261012760291782,2.0485922576337843,3.527412151727976,3.5394822433008075,3,0.31567739370039505,0.08815446800000526,0.018258828079784656,0.006506749911538323,0.0038591119620061676,0.009245454211665338,0.06161102246703676
13,100,100,0.46,0.23,0.23,9,25,43,10,8,5,6,22,26,9,14,23,1.5547735945968528,0.5828415072712162,-0.10043372051146975,-0.3318533464368165,-0.7388468491852137,1.3407550336902165,0.41246312944140484,-0.7388468491852137,-1.1263911290388005,-1.6448536269514726,TRUE,0.7372069488692512,0.45233209909862915,13,0.1786566720998378,0.1718042014703175,-1.3135783995890413,-0.3366869634823161,0.6544076682384026,1.002894710141667,1.6523148841826014,-320.9713704093093,0,128,NA,200,100,100,7,655.9427408186186,679.0309623844549,8,0,0.434446533334173,0.256424597679087,0.09449406084273011,0.27368238507024306,0.37539895640793985,0.09846876508098834,0.10872064428012906,0.04923518831796958,0.056167216719866214,0.19490568638234054,0.31448056356362025,0.09294322480353759,0.11148785828374233,0.2300154502468931,9.449406084273011,27.368238507024305,37.539895640793986,9.846876508098834,10.872064428012907,4.923518831796958,5.616721671986621,19.490568638234055,31.448056356362024,9.29432248035376,11.148785828374233,23.00154502468931,200000,200000,0.517815,0.5146,0.51386,0.5048,0.510155,0.60213,0.5187257378718403,0.5139638986146984,0.5145082098397616,0.505166298634356,0.5094034090118342,0.6006844388407734,-1.7816424356935685,-0.7622151016459578,0.14628232145755737,0.8203104144450145,1.2821438150924287,2.0691459341906517,-1.7534192960044481,-0.7489573823179988,0.16042835804491262,0.8221052144656918,1.2881444721883375,2.0949603980773324,3.814307069888241,3.8532387692294265,3,0.2777540041981146,0.02822313968912038,0.01325771932795905,0.014146036587355248,0.001794800020677334,0.006000657095908801,0.025814463886680628
14,100,100,0.88,0.17,0.71,66,13,4,4,9,4,9,3,0,1,8,79,1.3407550336902165,1.17498679206609,1.17498679206609,1.1263911290388005,0.8064212470182404,-0.4124631294414046,-0.8064212470182404,-0.9541652531461942,-1.1263911290388005,-1.7506860712521695,TRUE,0.3918899882042765,1.5205270275355596,14,0.9197167365370386,0.7380976449809556,0.42873710559445055,0.7998286543955284,0.9061737247397328,1.0536073944849347,1.7676030097505737,-191.71846814596068,0,142,NA,200,100,100,7,397.43693629192137,420.5251578577576,11,0,0.8704638062343871,0.1824219540205727,0.6659427229141321,0.12215223772628203,0.029483085339013115,0.03639060284859652,0.10746770391540272,0.03856364725657346,0.08164031396559321,0.036814429100283604,0.011081450699736031,0.015362719681649564,0.06508112815694227,0.7900199583957953,66.59427229141322,12.215223772628203,2.9483085339013115,3.639060284859652,10.746770391540272,3.8563647256573463,8.16403139655932,3.6814429100283603,1.108145069973603,1.5362719681649564,6.5081128156942265,79.00199583957954,200000,200000,0.648465,0.5278,0.505995,0.510235,0.55275,0.893785,0.6473914788517264,0.5283458738111142,0.5081479518942145,0.5112917369108593,0.5532867002738007,0.8948784262165508,-0.5464597239285063,0.6072718500057538,0.8521977006763762,0.9781174966567956,1.3526340541521844,2.1690656394758703,-0.21476908504510306,0.61777115758634,0.8530640411822904,0.979781640413616,1.3901437976848885,2.32442412333501,1.4968668015393312,3.6986196778296185,3,0.29590062507320625,0.3316906388834032,0.010499307580586259,8.663405059141649e-4,0.0016641437568204465,0.03750974353270409,0.15535848385913953
15,100,100,0.77,0.15,0.62,35,38,12,0,1,14,5,14,4,3,3,71,1.6448536269514715,0.8778962950512288,0.7388468491852137,0.6433454053929168,0.5533847195556728,0.3853204664075676,-0.612812991016627,-1.0364333894937894,-1.0364333894937894,-1.080319340814956,TRUE,0.6950290296737263,1.3615993388001164,15,1.009710662084975,0.45484335657531527,-0.37339016567006905,0.6101971501317427,0.9339176394738199,1.0003856867048593,1.0900123444171166,-235.7095727343722,0,140,NA,200,100,100,7,485.4191454687444,508.5073670345806,5,0,0.7438898335989088,0.17517318951353933,0.35442903889218924,0.37470535241589276,0.09569241917837867,0.016611242476409993,0.0207080938541363,0.13785385318299304,0.04542080295614546,0.14252600301514648,0.06816336042979916,0.014440132785199131,0.019473765563009546,0.7099759352507002,35.442903889218925,37.470535241589275,9.569241917837868,1.6611242476409993,2.07080938541363,13.785385318299303,4.542080295614546,14.252600301514647,6.816336042979916,1.4440132785199131,1.9473765563009546,70.99759352507003,200000,200000,0.623755,0.581415,0.529595,0.50616,0.50768,0.8018,0.6233595676935919,0.58043395800179,0.5271602950441602,0.5055919937211858,0.5075393029363399,0.8011783151998462,-1.0497987554358439,0.10916396017928101,0.765345546671776,0.9667956669272718,1.0444996369012547,1.5976905834357011,-0.8301327657442115,0.18714640568909702,0.7741253567559364,0.9671673295892961,1.0451752656142206,1.859409868250256,4.647428586268699,7.7755775875228466,3,0.050884844139359564,0.21966598969163242,0.077982445509816,0.0087798100841604,3.7166266202426357e-4,6.756287129658922e-4,0.26171928481455486
16,100,100,0.77,0.51,0.26,12,16,21,24,12,15,2,8,13,14,21,42,2.053748910631822,1.2815515655446008,0.7388468491852137,0.3318533464368165,-0.2018934791418509,1.17498679206609,0.5828415072712162,0.025068908258711057,-0.612812991016627,-1.0364333894937894,TRUE,0.9700077604302202,0.8148929706391307,16,0.7629260165755912,0.04982714376720636,-1.1907126239259482,-0.5490806101965001,0.007610999489880754,0.5420127433511832,1.0431220012696958,-328.3589666959078,0,136,NA,200,100,100,7,670.7179333918156,693.8061549576519,22,0,0.7861826067549981,0.49696367982171286,0.11688321018948648,0.17459185536909977,0.21156125461970088,0.20305881624993927,0.1454589675121395,0.1484458960596341,0.0241077702785508,0.06592961124971698,0.12378001171673411,0.17820490582050488,0.1879028065215617,0.4200748944129316,11.688321018948649,17.459185536909978,21.15612546197009,20.305881624993926,14.545896751213949,14.84458960596341,2.41077702785508,6.592961124971699,12.37800117167341,17.82049058205049,18.79028065215617,42.00748944129316,200000,200000,0.578825,0.541475,0.534255,0.53296,0.530955,0.61992,0.5757628437602932,0.5396131664450089,0.5350080635643109,0.5337641906095896,0.5316437265975626,0.6202973246218323,-1.6799150667596272,-0.8406079550158619,-0.2638174815567295,0.26833602047866123,0.7761630261260544,1.559779453731212,-1.5692907405863834,-0.8156039808745273,-0.24445669826975436,0.2863053825930658,0.7919522795634153,1.7473270761990745,2.7311477231806123,2.76638180475852,3,0.4290640117443024,0.1106243261732438,0.025003974141334595,0.01936078328697516,0.017969362114404586,0.01578925343736093,0.1875476224678625
17,100,100,0.73,0.28,0.44999999999999996,9,49,14,10,17,1,0,14,13,14,39,20,Inf,1.080319340814956,0.612812991016627,0.2275449766411493,-0.8416212335729142,1.3407550336902165,-0.2018934791418509,-0.5828415072712162,-0.9153650878428141,-2.3263478740408408,FALSE,NA,NA,17,1.1757019498926888,0.07308610432031541,-1.3849039729583286,0.18969946836598228,0.6134877458219365,0.9860836808032069,2.270028684068545,-293.32501900661134,0,152,NA,200,100,100,7,600.6500380132227,623.738259579059,2,0,0.7339895762812454,0.2697769414838501,0.08304091602084193,0.4921867652651003,0.15499537723020762,0.10773091597013351,0.15044310415090134,0.011602921362815266,0.004842652630911564,0.14537852618546443,0.11578924490237857,0.12774643208071573,0.4062571031606836,0.19998604103984619,8.304091602084194,49.21867652651003,15.499537723020762,10.773091597013352,15.044310415090134,1.1602921362815266,0.48426526309115636,14.537852618546443,11.578924490237858,12.774643208071573,40.62571031606836,19.99860410398462,200000,200000,0.60449,0.63183,0.54093,0.536945,0.61281,0.642535,0.6038302422261339,0.632310329545903,0.5413031359463275,0.5363553867735499,0.6144664522875851,0.6408992191098398,-1.841358819964899,-0.4854259000265649,0.3956219611064185,0.7905892430538386,1.429130736745295,2.614426402486732,-1.7023341800511453,-0.29279511996452623,0.41308961774332553,0.8041131852931342,1.569555172770832,2.7768930126104596,0.9131195032408632,1.8679491046254553,3,0.6002612288856393,0.13902463991375358,0.19263078006203865,0.017467656636907025,0.01352394223929565,0.1404244360255369,0.16246661012372776
18,100,100,0.75,0.17,0.58,73,6,4,8,4,5,17,4,4,5,5,65,0.9541652531461942,0.8064212470182404,0.6744897501960817,0.5244005127080407,0.3853204664075676,-0.612812991016627,-0.8064212470182404,-0.9541652531461942,-1.3407550336902165,-1.6448536269514726,TRUE,0.5310868403784413,1.2381791872779957,18,0.9222929232897152,0.5420860918199112,0.6080648200648257,0.8130266451016643,0.9897083437216407,1.328937901019804,1.6424263467464877,-214.96390376466118,0,132,NA,200,100,100,7,443.92780752932237,467.0160290951586,6,0,0.7587368370704892,0.1611583477814149,0.7284277581514135,0.06347085103797356,0.04694304302919805,0.06922411864166134,0.041683389880248334,0.05025083925950524,0.1724842175670286,0.03655148787930532,0.03222745748317691,0.05998265470873649,0.0487279714991483,0.6500262108626044,72.84277581514135,6.347085103797356,4.6943043029198055,6.922411864166134,4.168338988024834,5.025083925950524,17.24842175670286,3.6551487879305316,3.222745748317691,5.998265470873649,4.87279714991483,65.00262108626043,200000,200000,0.65576,0.51597,0.51336,0.52666,0.523465,0.819545,0.656184769007669,0.5157358296317913,0.513566564679064,0.5259532780025555,0.5239562443801145,0.8181009912276176,-0.45523426589140875,0.7080626257266924,0.8990261319262256,1.1482763630567656,1.4735981712429886,2.060620899790358,-0.08580697429517481,0.711285952051566,0.9014218725310335,1.1570590175364293,1.4810856721404972,2.2281635509915754,0.689705109800159,0.683145552568653,3,0.8771609421399537,0.36942729159623394,0.0032233263248735433,0.00239574060480785,0.008782654479663643,0.007487500897508603,0.16754265120121747
19,100,100,0.49,0.21,0.28,14,25,40,6,8,7,12,20,19,9,10,30,1.17498679206609,0.46769879911450835,-0.025068908258711057,-0.2533471031357998,-0.5244005127080407,1.080319340814956,0.27931903444745404,-0.8064212470182404,-1.0364333894937894,-1.4757910281791702,TRUE,0.6360128894627279,0.41716459074123946,19,0.06309388044044845,0.24040201073938827,-1.018878769239224,-0.21799702730792747,0.6670607135963769,0.9593243956478693,1.47812573271738,-327.4433692893215,0,150,NA,200,100,100,7,668.886738578643,691.9749601444793,8,0,0.44772125223772785,0.25236667657683554,0.1541302620512605,0.2595854517465747,0.33391760962532924,0.08366900196577065,0.09901061080994666,0.06968706380111822,0.10606444512206338,0.1896625003128306,0.2565518023273781,0.06674436832338028,0.08092396317669401,0.3000529207376536,15.413026205126052,25.95854517465747,33.39176096253292,8.366900196577065,9.901061080994666,6.968706380111822,10.606444512206338,18.96625003128306,25.655180232737813,6.674436832338028,8.092396317669401,30.00529207376536,200000,200000,0.505725,0.50277,0.50519,0.501865,0.5032,0.624225,0.5073791976237786,0.5041302298003637,0.5045884103514356,0.5015318309132527,0.5026822792405254,0.6251594103967792,-1.5402760755876588,-0.5862094786642776,0.21026304711842184,0.80742597286871,1.1918099090320762,1.9200941141755474,-1.5280791656886477,-0.5829511562475651,0.21426950277813958,0.80787264785545565,1.1931866384700407,1.9298156407544789,5.73325565468745,5.810656266605559,3,0.12119451417346117,0.012196909899011121,0.0032583224167125335,0.004006455659717745,4.466749867456654e-4,0.001376729437964519,0.009721526578931439
20,100,100,0.55,0.23,0.32000000000000006,5,40,32,6,11,6,1,27,17,5,24,26,2.3263478740408408,0.5828415072712162,0.12566134685507413,0,-0.6433454053929168,1.6448536269514715,0.12566134685507413,-0.7388468491852137,-0.9541652531461942,-1.554773594596853,TRUE,0.8953025443313246,0.742821911970252,20,0.5183276785503628,0.13369374908809203,-1.664133166314724,-0.05028057750982029,0.643293099601936,0.8186765655246494,1.5729996888558797,-303.3329018264319,0,406,NA,200,100,100,7,620.6658036528638,643.7540252187001,42,0,0.5237701971876706,0.26001696646464034,0.0480429102068263,0.43190649033921946,0.26003363298931387,0.053531481285010285,0.1486260400503795,0.057859445129250564,0.012594160161066067,0.2341393984408589,0.2294962442104045,0.05918599048997852,0.2045936803517349,0.25999052634595715,4.80429102068263,43.19064903392194,26.003363298931387,5.3531481285010285,14.86260400503795,5.785944512925056,1.2594160161066066,23.413939844085892,22.949624421040447,5.9185990489978515,20.45936803517349,25.999052634595714,200000,200000,0.54692,0.55994,0.53034,0.508535,0.53244,0.613295,0.546629650795709,0.5610283140696105,0.5296859933522605,0.5075693807821013,0.5317288383257197,0.6151207677083547,-2.07934423830529,-0.6912157304378039,0.28481768743355895,0.7291135457667852,1.1409180373003915,2.000977929068856,-2.0174466726603515,-0.6010158911904859,0.3052533149757402,0.730440304024214,1.1644494344227314,2.08742251245232,5.616884042662547,5.731913173607746,3,0.12540718688171082,0.061897565644938535,0.090199839247318,0.020435627542181256,0.001326758257428784,0.02353139712233987,0.08644458338346395
21,100,100,0.78,0.19,0.5900000000000001,65,14,2,0,9,10,13,7,2,0,2,76,1.1263911290388005,0.8416212335729144,0.7721932141886849,0.7721932141886849,0.7063025628400875,-0.3853204664075676,-0.8064212470182404,-0.8778962950512285,-0.8778962950512285,-1.2815515655446008,TRUE,0.479747705077111,1.2495191188181836,21,0.5349409431996894,0.6887025357554678,0.3733510852814467,0.8356927020920693,0.937704162047443,0.937704162047443,1.2769203064463253,-190.82746194467023,0,170,NA,200,100,100,7,395.65492388934047,418.7431454551767,24,0,0.7956522695089858,0.17419823216815788,0.645556420003397,0.1527796790431012,0.027465668785343955,0,0.07338304006147212,0.10081519210668577,0.1356679245360356,0.05677557686648966,0.011904229088488958,0,0.03564707461472386,0.7600051948942619,64.5556420003397,15.277967904310119,2.7465668785343955,0,7.338304006147212,10.081519210668578,13.56679245360356,5.677557686648966,1.1904229088488958,0,3.5647074614723864,76.00051948942618,200000,200000,0.59299,0.523035,0.5048,NA,0.514165,0.86416,0.5908256795732438,0.5205103237936184,0.5045460032306822,NA,0.5150482585352507,0.8640272966606282,-0.5763781160113535,0.5938436005349544,0.8859298632001235,NA,1.0967595385222775,1.7511364053084288,-0.3685805222959755,0.6032912563536228,0.8863935021328277,NA,1.1018482155460632,1.8575549531965234,2.2589253744936957,2.273203332712843,3,0.517673865544216,0.20779759371537798,0.009447655818668355,4.6363893270429113e-4,NA,0.0050886770237856815,0.10641854788809457
22,100,100,0.64,0.2,0.44,30,24,26,8,3,9,7,21,8,5,11,48,1.4757910281791708,0.5828415072712162,0.35845879325119373,0.2275449766411493,-0.050153583464733656,0.5244005127080407,-0.10043372051146975,-0.8416212335729142,-1.17498679206609,-1.3407550336902165,TRUE,0.708253891491824,0.934414408672457,22,0.6067235871378073,0.32652136963047734,-0.5534129095945031,0.21310721614313732,0.7619004093033432,1.01737715529519,1.3527118714627895,-310.5788599376061,0,128,NA,200,100,100,7,635.1577198752123,658.2459414410486,7,0,0.6217346390632861,0.2230597228510911,0.2899903505103749,0.29438798136065003,0.19256194527788395,0.06857270020011441,0.06641317445961614,0.08807384819136055,0.08283559411483071,0.15081579264196712,0.1446139741799161,0.06578382408007503,0.07598592887902651,0.4799648861041845,28.99903505103749,29.438798136065003,19.256194527788395,6.857270020011441,6.641317445961614,8.807384819136054,8.283559411483072,15.081579264196712,14.46139741799161,6.578382408007504,7.598592887902651,47.996488610418446,200000,200000,0.576605,0.53706,0.528175,0.513635,0.51542,0.712085,0.5751890401049533,0.5381487733370642,0.5275735142637291,0.5128907641755343,0.5168683393092597,0.7108994878526409,-1.180379708051547,-0.16198594007334363,0.47540507204144034,0.8848146638545246,1.1740100969605733,1.81434840114831,-1.0481117964354958,-0.13306533536713605,0.4904658326100985,0.8881034762102298,1.1796488384226025,1.9324173861499894,12.901973678315093,13.408994315559696,3,0.003830659854169083,0.13226791161605123,0.02892060470620758,0.015060760568658182,0.0032888123557052173,0.00563874146202914,0.1180689850016794
23,100,100,0.34,0.28,0.06,9,18,45,5,10,13,6,12,48,2,5,27,1.5547735945968528,0.9153650878428139,-0.4124631294414046,-0.4676987991145081,-0.612812991016627,1.3407550336902165,0.612812991016627,-0.5828415072712162,-0.7388468491852137,-1.1263911290388005,TRUE,0.9391802764817507,0.2883198346667515,23,0.02709931882354471,0.15512377724305862,-1.3843819524458167,-0.6813354563185073,0.6806383570996916,0.8047040989669546,1.1256561076139322,-290.5541388616332,0,146,NA,200,100,100,7,595.1082777232664,618.1964992891027,24,0,0.37200723401922076,0.24805017499452098,0.08312076605426548,0.16470886044049693,0.5041201985107167,0.03755494816577065,0.08033967227056504,0.13015555455818528,0.06678862887104009,0.13542206228102002,0.42578207482871916,0.032361627049848254,0.06963495497801876,0.2700106519913537,8.312076605426547,16.470886044049692,50.41201985107166,3.755494816577065,8.033967227056504,13.015555455818529,6.6788628871040085,13.542206228102001,42.57820748287192,3.2361627049848254,6.963495497801876,27.001065199135372,200000,200000,0.501105,0.502895,0.501975,0.50315,0.501635,0.58016,0.5028452986741928,0.5015476969526017,0.5029806893539452,0.5002800265623674,0.5007213278379189,0.5801880332371726,-1.8409200754644641,-0.9913648089308322,-2.9792623860659e-4,0.7417192325687202,0.9569363268858849,1.6266710092538268,-1.8366292206635195,-0.990295102077229,0.003637898275169811,0.7417539606285838,0.9571670840484905,1.6317244176407855,3.634315756627656,3.6943462455151344,3,0.2964169227910909,0.004290854800944599,0.0010697068536031917,0.003935824513776401,3.472805986359795e-5,2.30757162605566e-4,0.005053408386958669
24,100,100,0.48,0.2,0.27999999999999997,80,0,0,0,0,20,52,0,0,0,0,48,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,TRUE,NA,-0.05015358346473364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,100,100,0.61,0.15,0.45999999999999996,7,74,4,1,10,4,1,37,1,0,14,47,2.3263478740408408,0.3054807880993974,0.27931903444745404,0.27931903444745404,-0.0752698620998299,1.4757910281791708,-0.8778962950512285,-1.0364333894937894,-1.080319340814956,-1.7506860712521695,TRUE,0.7753323904939671,1.130036057467764,25,0.6033069331003514,0.3946286386468343,-1.4845319153420202,0.8982712765747498,1.002421229148491,1.0244444254646181,1.7563161899746784,-204.90095239977805,0,150,NA,200,100,100,7,423.8019047995561,446.89012636539235,10,0,0.6034239419900344,0.1580700966180869,0.06883393135639898,0.7466455976996924,0.026450374325821757,0.0052573928148069715,0.11329548662493027,0.03951721717834966,0.011142578453855927,0.361759787942928,0.023673691613181686,0.004889676370753948,0.12856516786139038,0.46996909775789003,6.883393135639898,74.66455976996924,2.6450374325821757,0.5257392814806972,11.329548662493028,3.951721717834966,1.1142578453855927,36.1759787942928,2.3673691613181687,0.4889676370753948,12.85651678613904,46.996909775789,200000,200000,0.55605,0.60143,0.504775,0.5015,0.536565,0.734705,0.5563883669873652,0.6028527759955608,0.5052342845324195,0.5011072092708816,0.5356867007768709,0.7349181045770732,-1.9255322639260684,-0.17941203652855325,0.9494876528634948,1.0133918669437103,1.3304134915151724,2.159241518791068,-1.8479339068475165,0.03963388829116887,0.9500326723218616,1.0134162509517997,1.356054625603238,2.2523103037206877,2.2083983114881436,3.2260232487555744,3,0.3580722510790949,0.0775983570785519,0.21904592481972213,5.450194583668244e-4,2.4384008089350928e-5,0.025641134088065565,0.09306878492961967
26,100,100,0.72,0.14,0.58,6,29,51,13,1,0,0,6,22,31,26,15,Inf,1.5547735945968528,0.5828415072712162,-0.22754497664114945,-1.0364333894937894,1.5547735945968528,0.3853204664075676,-1.080319340814956,-2.3263478740408408,-Inf,NA,NA,NA,26,1.4217658580376247,0.14996882202984474,-1.5439700722302159,-0.312701427994065,1.0051376863377584,1.9892928176721345,7.196279007083293,-270.27620783374454,0,3090,NA,200,100,100,7,554.5524156674891,577.6406372333254,12,0,0.712285527014412,0.15741527773987718,0.0612977914885152,0.31595596379050017,0.46533096698110743,0.1340808317460488,0.02333444599351897,3.0941915696303113e-13,0.0012833755388969236,0.03392287806556345,0.2525082193811277,0.31990642217268955,0.24241027953178143,0.14996882530994093,6.12977914885152,31.59559637905002,46.53309669811074,13.40808317460488,2.333444599351897,3.094191569630311e-11,0.12833755388969237,3.392287806556345,25.25082193811277,31.990642217268956,24.241027953178143,14.996882530994093,200000,200000,0.614415,0.62513,0.646145,0.61089,0.65368,0.61968,0.6161971678688394,0.6247399424196207,0.64666022485326,0.6109668466180497,0.6523812389874764,0.6191238889649187,-1.9761512490400064,-0.8190159594399077,0.299097047383907,1.3840241595298228,2.3637353680640034,7.330328353195105,-1.8295049734621105,-0.676451257366951,0.48883489027782656,1.491320289973528,2.6126063368429384,7.36035299343356,4.000611040894883,4.1002251408508945,3,0.25084302380685886,0.1466462755778959,0.14256470207295668,0.18973784289391954,0.10729613044370523,0.248870968778935,0.03002464023845519
27,100,100,0.6,0.26,0.33999999999999997,1,15,58,23,3,0,0,4,36,33,14,13,Inf,1.7506860712521695,0.2533471031357998,-0.612812991016627,-1.1263911290388005,2.3263478740408408,0.9944578832097528,-0.6433454053929168,-1.8807936081512509,-Inf,NA,NA,NA,27,0.7602097057924796,0.13004320224622523,-2.3572619073498347,-0.9743901032575841,0.6487415277003798,1.786996620978533,14.957674781671152,-249.51942748404758,0,312,NA,200,100,100,7,513.0388549680952,536.1270765339315,46,0,0.6036280660634841,0.25825272875222993,0.009205128517398888,0.1557263122497003,0.5768158304806709,0.2212837113990549,0.03696901735317504,0,7.934419764527251e-4,0.035227864501143076,0.3603506274589201,0.3411248885666096,0.13245997525064923,0.13004320224622523,0.9205128517398887,15.57263122497003,57.68158304806709,22.12837113990549,3.6969017353175038,0,0.07934419764527251,3.5227864501143076,36.03506274589201,34.11248885666096,13.245997525064922,13.004320224622523,200000,200000,0.554905,0.56917,0.59489,0.56772,0.581155,0.57567,0.5552488187645832,0.5688547050972231,0.595245977120638,0.5682878893231529,0.579282123187013,NA,-2.6931570219475995,-1.4344098100683917,-0.1301458715091577,1.0955319228696927,2.1859665573124216,15.023945387616026,-2.6322839930113626,-1.3519529599298825,0.01700480453210851,1.17075265644276,2.306840383607393,15.027427746726014,0.339266191844533,0.5035895318730277,3,0.9181021024111249,0.06087302893623692,0.08245685013850923,0.14715067604126622,0.07522073357306724,0.12087382629497156,0.0034823591099879536
