exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_1b,21,1,19,3,7,176,8,j,3,2388,686,0,4,4,old,new,female,19
EA_exp_1b,21,1,20,112,2,59,1,j,2,2224,624,1,1,1,new,old,female,19
EA_exp_1b,21,1,21,37,9,152,10,d,4,5156,2495,1,5,5,old,new,female,19
EA_exp_1b,21,1,22,67,9,195,10,j,2,3946,820,0,5,5,old,new,female,19
EA_exp_1b,21,1,23,189,12,100,11,j,3,3744,1524,1,6,6,new,old,female,19
EA_exp_1b,21,1,24,157,10,86,9,j,3,4056,1020,1,5,5,new,old,female,19
EA_exp_1b,21,1,25,95,1,163,2,d,2,1683,390,1,1,1,old,new,female,19
EA_exp_1b,21,1,26,90,9,169,10,d,3,7222,765,1,5,5,old,new,female,19
EA_exp_1b,21,1,27,38,3,126,4,d,2,10524,465,1,2,2,old,new,female,19
EA_exp_1b,21,1,28,119,6,56,5,j,1,2362,550,1,3,3,new,old,female,19
EA_exp_1b,21,1,29,7,3,103,4,j,3,3388,511,0,2,2,old,new,female,19
EA_exp_1b,21,1,30,148,12,26,11,j,4,1563,820,1,6,6,new,old,female,19
EA_exp_1b,21,1,31,200,4,51,3,d,2,5728,563,0,2,2,new,old,female,19
EA_exp_1b,21,1,32,52,5,146,6,d,3,7849,362,1,3,3,old,new,female,19
EA_exp_1b,21,1,33,122,8,19,7,j,4,1930,470,1,4,4,new,old,female,19
EA_exp_1b,21,1,34,196,6,30,5,j,3,1987,827,1,3,3,new,old,female,19
EA_exp_1b,21,1,35,76,5,183,6,d,2,2232,327,1,3,3,old,new,female,19
EA_exp_1b,21,1,36,13,7,185,8,j,3,7753,3387,0,4,4,old,new,female,19
EA_exp_1b,21,1,37,135,6,61,5,j,2,7728,1830,1,3,3,new,old,female,19
EA_exp_1b,21,1,38,60,5,161,6,d,2,2380,564,1,3,3,old,new,female,19
EA_exp_1b,21,1,39,6,5,153,6,d,3,1964,838,1,3,3,old,new,female,19
EA_exp_1b,21,1,40,8,7,149,8,j,3,1731,1029,0,4,4,old,new,female,19
EA_exp_1b,21,1,41,89,7,175,8,d,3,2315,696,1,4,4,old,new,female,19
EA_exp_1b,21,1,42,94,9,165,10,d,2,2089,383,1,5,5,old,new,female,19
EA_exp_1b,21,1,43,49,5,151,6,d,2,2237,365,1,3,3,old,new,female,19
EA_exp_1b,21,1,44,111,10,63,9,j,3,1967,1096,1,5,5,new,old,female,19
EA_exp_1b,21,1,45,27,5,102,6,d,2,2087,943,1,3,3,old,new,female,19
EA_exp_1b,21,1,46,31,9,121,10,d,2,1479,517,1,5,5,old,new,female,19
EA_exp_1b,21,1,47,173,6,97,5,d,3,1500,412,0,3,3,new,old,female,19
EA_exp_1b,21,1,48,159,6,53,5,j,2,1863,727,1,3,3,new,old,female,19
EA_exp_1b,21,1,49,168,8,79,7,d,1,3018,1720,0,4,4,new,old,female,19
EA_exp_1b,21,1,50,24,9,194,10,d,2,1299,406,1,5,5,old,new,female,19
EA_exp_1b,21,1,51,188,10,44,9,d,1,1461,466,0,5,5,new,old,female,19
EA_exp_1b,21,1,52,29,7,199,8,j,2,1692,979,0,4,4,old,new,female,19
EA_exp_1b,21,1,53,11,9,184,10,d,2,2984,459,1,5,5,old,new,female,19
EA_exp_1b,21,1,54,106,4,1,3,d,2,1336,378,0,2,2,new,old,female,19
EA_exp_1b,21,1,55,158,6,88,5,j,3,1556,339,1,3,3,new,old,female,19
EA_exp_1b,21,1,56,47,7,178,8,d,2,6513,536,1,4,4,old,new,female,19
EA_exp_1b,21,1,57,22,3,117,4,d,4,1375,561,1,2,2,old,new,female,19
EA_exp_1b,21,1,58,162,6,93,5,d,3,1849,297,0,3,3,new,old,female,19
EA_exp_1b,21,1,59,4,11,132,12,d,4,1115,295,1,6,6,old,new,female,19
EA_exp_1b,21,1,60,91,9,160,10,d,2,1479,279,1,5,5,old,new,female,19
EA_exp_1b,21,1,61,154,8,99,7,j,3,2714,615,1,4,4,new,old,female,19
EA_exp_1b,21,1,62,72,5,114,6,d,2,2586,830,1,3,3,old,new,female,19
EA_exp_1b,21,1,63,85,9,104,10,d,4,1178,469,1,5,5,old,new,female,19
EA_exp_1b,21,1,64,191,6,81,5,j,2,2306,669,1,3,3,new,old,female,19
EA_exp_1b,21,1,65,110,4,54,3,j,3,3036,703,1,2,2,new,old,female,19
EA_exp_1b,21,1,66,170,12,70,11,j,4,2303,542,1,6,6,new,old,female,19
EA_exp_1b,21,1,67,78,5,174,6,d,2,2917,554,1,3,3,old,new,female,19
EA_exp_1b,21,1,68,40,11,137,12,j,4,2463,968,0,6,6,old,new,female,19
EA_exp_1b,21,1,69,14,3,118,4,d,4,2350,475,1,2,2,old,new,female,19
EA_exp_1b,21,1,70,41,3,171,4,d,2,1448,404,1,2,2,old,new,female,19
EA_exp_1b,21,1,71,140,4,57,3,j,3,1393,883,1,2,2,new,old,female,19
EA_exp_1b,21,1,72,45,9,127,10,d,4,1360,399,1,5,5,old,new,female,19
EA_exp_1b,21,1,73,166,12,21,11,j,3,2127,449,1,6,6,new,old,female,19
EA_exp_1b,21,1,74,84,9,145,10,d,3,1374,447,1,5,5,old,new,female,19
EA_exp_1b,21,1,75,192,12,68,11,j,4,2350,663,1,6,6,new,old,female,19
EA_exp_1b,21,1,76,197,6,20,5,d,2,1480,424,0,3,3,new,old,female,19
EA_exp_1b,21,1,77,181,8,98,7,j,3,2196,646,1,4,4,new,old,female,19
EA_exp_1b,21,1,78,23,1,167,2,d,3,2427,978,1,1,1,old,new,female,19
EA_exp_1b,21,1,79,123,6,82,5,d,3,1589,386,0,3,3,new,old,female,19
EA_exp_1b,21,1,80,131,6,77,5,d,2,1311,373,0,3,3,new,old,female,19
EA_exp_1b,21,1,81,5,5,150,6,d,3,1269,762,1,3,3,old,new,female,19
EA_exp_1b,21,1,82,147,4,73,3,j,2,1417,539,1,2,2,new,old,female,19
EA_exp_1b,22,1,1,143,6,76,5,j,3,7781,3518,1,3,3,new,old,female,19
EA_exp_1b,22,1,2,71,7,189,8,d,3,6925,1908,1,4,4,old,new,female,19
EA_exp_1b,22,1,3,84,7,158,8,d,3,3942,1281,1,4,4,old,new,female,19
EA_exp_1b,22,1,4,51,5,175,6,j,2,6874,434,0,3,3,old,new,female,19
EA_exp_1b,22,1,5,110,4,100,3,j,3,6733,1178,1,2,2,new,old,female,19
EA_exp_1b,22,1,6,157,10,10,9,j,4,4037,384,1,5,5,new,old,female,19
EA_exp_1b,22,1,7,9,11,142,12,j,4,1965,520,0,6,6,old,new,female,19
EA_exp_1b,22,1,8,133,10,94,9,d,3,5411,370,0,5,5,new,old,female,19
EA_exp_1b,22,1,9,140,8,99,7,d,2,5919,365,0,4,4,new,old,female,19
EA_exp_1b,22,1,10,162,4,14,3,j,2,4477,961,1,2,2,new,old,female,19
EA_exp_1b,22,1,11,40,9,160,10,d,2,2311,342,1,5,5,old,new,female,19
EA_exp_1b,22,1,12,34,3,119,4,j,1,4087,301,0,2,2,old,new,female,19
EA_exp_1b,22,1,13,122,10,7,9,j,4,2446,485,1,5,5,new,old,female,19
EA_exp_1b,22,1,14,179,10,74,9,j,2,3164,330,1,5,5,new,old,female,19
EA_exp_1b,22,1,15,28,5,167,6,d,3,5484,696,1,3,3,old,new,female,19
EA_exp_1b,22,1,16,91,1,155,2,d,3,2204,476,1,1,1,old,new,female,19
EA_exp_1b,22,1,17,29,1,186,2,d,2,6057,318,1,1,1,old,new,female,19
EA_exp_1b,22,1,18,130,6,31,5,j,2,2688,396,1,3,3,new,old,female,19
EA_exp_1b,22,1,19,44,11,176,12,d,4,4173,573,1,6,6,old,new,female,19
EA_exp_1b,22,1,20,41,7,185,8,d,2,4885,457,1,4,4,old,new,female,19
EA_exp_1b,22,1,21,87,1,149,2,d,4,2455,332,1,1,1,old,new,female,19
EA_exp_1b,22,1,22,47,5,123,6,j,3,5647,532,0,3,3,old,new,female,19
EA_exp_1b,22,1,23,163,10,36,9,j,4,2224,509,1,5,5,new,old,female,19
EA_exp_1b,22,1,24,195,12,39,11,j,4,1271,381,1,6,6,new,old,female,19
EA_exp_1b,22,1,25,131,6,63,5,d,3,3067,651,0,3,3,new,old,female,19
EA_exp_1b,22,1,26,82,5,196,6,d,2,2942,466,1,3,3,old,new,female,19
EA_exp_1b,22,1,27,116,8,30,7,d,2,2479,388,0,4,4,new,old,female,19
EA_exp_1b,22,1,28,62,7,109,8,j,3,1700,374,0,4,4,old,new,female,19
EA_exp_1b,22,1,29,50,5,148,6,d,3,3383,454,1,3,3,old,new,female,19
EA_exp_1b,22,1,30,12,3,184,4,d,3,2977,757,1,2,2,old,new,female,19
EA_exp_1b,22,1,31,200,4,67,3,j,2,4469,315,1,2,2,new,old,female,19
EA_exp_1b,22,1,32,107,4,26,3,d,3,3067,330,0,2,2,new,old,female,19
EA_exp_1b,22,1,33,159,10,72,9,j,2,8810,436,1,5,5,new,old,female,19
EA_exp_1b,22,1,34,77,5,111,6,d,3,2930,307,1,3,3,old,new,female,19
EA_exp_1b,22,1,35,11,3,145,4,j,1,7493,146,0,2,2,old,new,female,19
EA_exp_1b,22,1,36,136,4,13,3,j,2,3115,279,1,2,2,new,old,female,19
EA_exp_1b,22,1,37,33,9,174,10,j,1,3081,263,0,5,5,old,new,female,19
EA_exp_1b,22,1,38,194,10,24,9,d,3,3835,425,0,5,5,new,old,female,19
EA_exp_1b,22,1,39,65,3,169,4,d,2,5817,472,1,2,2,old,new,female,19
EA_exp_1b,22,1,40,27,9,188,10,d,2,2162,326,1,5,5,old,new,female,19
EA_exp_1b,22,1,41,112,2,5,1,j,2,3544,161,1,1,1,new,old,female,19
EA_exp_1b,22,1,42,199,6,75,5,d,1,5127,660,0,3,3,new,old,female,19
EA_exp_1b,22,1,43,83,9,198,10,j,2,1991,273,0,5,5,old,new,female,19
EA_exp_1b,22,1,44,129,8,73,7,j,3,2145,487,1,4,4,new,old,female,19
EA_exp_1b,22,1,45,103,10,60,9,j,4,2159,1748,1,5,5,new,old,female,19
EA_exp_1b,22,1,46,90,9,164,10,j,3,5708,2753,0,5,5,old,new,female,19
EA_exp_1b,22,1,47,68,7,127,8,j,3,1661,290,0,4,4,old,new,female,19
EA_exp_1b,22,1,48,117,4,6,3,d,3,3227,321,0,2,2,new,old,female,19
EA_exp_1b,22,1,49,25,3,120,4,d,3,2080,312,1,2,2,old,new,female,19
EA_exp_1b,22,1,50,4,5,192,6,d,3,2955,284,1,3,3,old,new,female,19
EA_exp_1b,22,1,51,135,6,20,5,d,3,1663,294,0,3,3,new,old,female,19
EA_exp_1b,22,1,52,93,7,132,8,d,3,1766,265,1,4,4,old,new,female,19
EA_exp_1b,22,1,53,152,4,78,3,d,3,2364,311,0,2,2,new,old,female,19
EA_exp_1b,22,1,54,150,8,37,7,d,2,3995,258,0,4,4,new,old,female,19
EA_exp_1b,22,1,55,128,4,69,3,j,2,4308,178,1,2,2,new,old,female,19
EA_exp_1b,22,1,56,53,1,190,2,j,4,2091,207,0,1,1,old,new,female,19
EA_exp_1b,22,1,57,15,1,134,2,d,3,2484,458,1,1,1,old,new,female,19
EA_exp_1b,22,1,58,17,3,183,4,j,3,4103,171,0,2,2,old,new,female,19
EA_exp_1b,22,1,59,55,5,101,6,d,4,2864,296,1,3,3,old,new,female,19
EA_exp_1b,22,1,60,56,1,187,2,j,2,2796,275,0,1,1,old,new,female,19
EA_exp_1b,22,1,61,48,5,144,6,d,2,3783,296,1,3,3,old,new,female,19
EA_exp_1b,22,1,62,86,7,108,8,j,3,2569,541,0,4,4,old,new,female,19
EA_exp_1b,22,1,63,180,10,97,9,d,2,3575,383,0,5,5,new,old,female,19
EA_exp_1b,22,1,64,172,4,3,3,d,3,2188,287,0,2,2,new,old,female,19
EA_exp_1b,22,1,65,171,8,81,7,d,3,3905,367,0,4,4,new,old,female,19
EA_exp_1b,22,1,66,64,3,170,4,d,3,3053,317,1,2,2,old,new,female,19
EA_exp_1b,22,1,67,197,6,2,5,j,3,2348,249,1,3,3,new,old,female,19
EA_exp_1b,23,1,1,16,5,199,6,d,2,9351,2660,1,3,3,old,new,female,18
EA_exp_1b,23,1,2,27,7,174,8,j,3,5157,1633,0,4,4,old,new,female,18
EA_exp_1b,23,1,3,88,5,118,6,j,2,2171,1247,0,3,3,old,new,female,18
EA_exp_1b,23,1,4,184,8,30,7,d,1,3719,1264,0,4,4,new,old,female,18
EA_exp_1b,23,1,5,20,5,104,6,j,1,2777,1714,0,3,3,old,new,female,18
EA_exp_1b,23,1,6,45,7,193,8,d,2,2876,1284,1,4,4,old,new,female,18
EA_exp_1b,23,1,7,14,5,189,6,d,3,2671,1356,1,3,3,old,new,female,18
EA_exp_1b,23,1,8,143,8,52,7,j,2,5382,3030,1,4,4,new,old,female,18
EA_exp_1b,23,1,9,120,8,3,7,j,2,7018,572,1,4,4,new,old,female,18
EA_exp_1b,23,1,10,155,8,15,7,d,1,2274,2159,0,4,4,new,old,female,18
EA_exp_1b,23,1,11,164,8,87,7,j,1,5749,1530,1,4,4,new,old,female,18
EA_exp_1b,23,1,12,89,7,195,8,j,2,2571,718,0,4,4,old,new,female,18
EA_exp_1b,23,1,13,77,3,154,4,j,2,4159,898,0,2,2,old,new,female,18
EA_exp_1b,23,1,14,168,12,32,11,j,3,2811,1283,1,6,6,new,old,female,18
EA_exp_1b,23,1,15,145,10,50,9,j,3,2013,694,1,5,5,new,old,female,18
EA_exp_1b,23,1,16,6,7,141,8,j,2,1575,546,0,4,4,old,new,female,18
EA_exp_1b,23,1,17,166,6,61,5,d,2,1962,437,0,3,3,new,old,female,18
EA_exp_1b,23,1,18,148,8,55,7,d,2,1363,292,0,4,4,new,old,female,18
EA_exp_1b,23,1,19,49,7,147,8,j,2,1302,443,0,4,4,old,new,female,18
EA_exp_1b,23,1,20,171,6,81,5,d,1,5351,762,0,3,3,new,old,female,18
EA_exp_1b,23,1,21,37,5,200,6,d,2,1752,1821,1,3,3,old,new,female,18
EA_exp_1b,23,1,22,192,6,76,5,j,2,3505,1279,1,3,3,new,old,female,18
EA_exp_1b,23,1,23,60,7,112,8,d,3,3366,1083,1,4,4,old,new,female,18
EA_exp_1b,23,1,24,116,6,31,5,j,2,6831,902,1,3,3,new,old,female,18
EA_exp_1b,23,1,25,24,5,172,6,d,3,1586,794,1,3,3,old,new,female,18
EA_exp_1b,23,1,26,158,6,73,5,d,3,2009,736,0,3,3,new,old,female,18
EA_exp_1b,23,1,27,63,7,178,8,j,2,1678,391,0,4,4,old,new,female,18
EA_exp_1b,23,1,28,170,6,51,5,j,2,1525,624,1,3,3,new,old,female,18
EA_exp_1b,23,1,29,17,7,161,8,d,3,2261,2132,1,4,4,old,new,female,18
EA_exp_1b,23,1,30,54,5,106,6,j,2,2505,497,0,3,3,old,new,female,18
EA_exp_1b,23,1,31,41,7,181,8,d,3,1209,3364,1,4,4,old,new,female,18
EA_exp_1b,23,1,32,68,7,185,8,d,3,2139,736,1,4,4,old,new,female,18
EA_exp_1b,23,1,33,107,4,56,3,d,3,1644,438,0,2,2,new,old,female,18
EA_exp_1b,23,1,34,7,5,111,6,d,3,805,940,1,3,3,old,new,female,18
EA_exp_1b,23,1,35,38,9,110,10,j,2,3735,392,0,5,5,old,new,female,18
EA_exp_1b,23,1,36,159,6,75,5,d,2,1158,369,0,3,3,new,old,female,18
EA_exp_1b,23,1,37,175,8,47,7,j,2,1535,395,1,4,4,new,old,female,18
EA_exp_1b,23,1,38,197,6,25,5,j,2,2715,518,1,3,3,new,old,female,18
EA_exp_1b,23,1,39,132,6,79,5,d,2,1664,277,0,3,3,new,old,female,18
EA_exp_1b,23,1,40,142,6,11,5,j,1,1577,514,1,3,3,new,old,female,18
EA_exp_1b,24,1,1,130,6,60,5,j,2,10932,1406,1,3,3,new,old,male,22
EA_exp_1b,24,1,2,5,9,127,10,j,3,6658,770,0,5,5,old,new,male,22
EA_exp_1b,24,1,3,143,10,49,9,d,3,1955,939,0,5,5,new,old,male,22
EA_exp_1b,24,1,4,51,5,146,6,j,3,3042,2212,0,3,3,old,new,male,22
EA_exp_1b,24,1,5,180,6,100,5,d,2,1979,1699,0,3,3,new,old,male,22
EA_exp_1b,24,1,6,94,3,152,4,j,3,2415,198,0,2,2,old,new,male,22
EA_exp_1b,24,1,7,93,7,110,8,j,3,2142,127,0,4,4,old,new,male,22
EA_exp_1b,24,1,8,118,10,87,9,j,2,4729,1043,1,5,5,new,old,male,22
EA_exp_1b,24,1,9,22,11,191,12,d,4,4394,433,1,6,6,old,new,male,22
EA_exp_1b,24,1,10,45,3,135,4,j,3,1933,249,0,2,2,old,new,male,22
EA_exp_1b,24,1,11,79,7,187,8,j,1,4624,222,0,4,4,old,new,male,22
EA_exp_1b,24,1,12,111,10,66,9,j,3,6484,3784,1,5,5,new,old,male,22
EA_exp_1b,24,1,13,11,5,188,6,d,2,4496,1476,1,3,3,old,new,male,22
EA_exp_1b,24,1,14,116,6,72,5,d,3,2598,344,0,3,3,new,old,male,22
EA_exp_1b,24,1,15,177,8,63,7,d,3,2857,319,0,4,4,new,old,male,22
EA_exp_1b,24,1,16,8,5,136,6,d,3,2002,281,1,3,3,old,new,male,22
EA_exp_1b,24,1,17,33,7,117,8,j,2,4874,338,0,4,4,old,new,male,22
EA_exp_1b,24,1,18,160,8,6,7,j,2,3521,142,1,4,4,new,old,male,22
EA_exp_1b,24,1,19,90,9,137,10,j,3,2134,235,0,5,5,old,new,male,22
EA_exp_1b,24,1,20,92,9,189,10,j,3,1534,186,0,5,5,old,new,male,22
EA_exp_1b,24,1,21,65,5,145,6,d,1,8062,375,1,3,3,old,new,male,22
EA_exp_1b,24,1,22,115,4,56,3,j,2,2677,676,1,2,2,new,old,male,22
EA_exp_1b,24,1,23,194,10,73,9,j,2,5492,516,1,5,5,new,old,male,22
EA_exp_1b,24,1,24,150,10,31,9,j,1,5070,3132,1,5,5,new,old,male,22
EA_exp_1b,24,1,25,64,3,138,4,j,1,7288,1393,0,2,2,old,new,male,22
EA_exp_1b,24,1,26,16,5,175,6,d,2,3161,515,1,3,3,old,new,male,22
EA_exp_1b,24,1,27,108,6,52,5,j,3,1757,271,1,3,3,new,old,male,22
EA_exp_1b,24,1,28,112,10,13,9,j,2,5169,541,1,5,5,new,old,male,22
EA_exp_1b,24,1,29,126,8,76,7,j,3,4165,758,1,4,4,new,old,male,22
EA_exp_1b,24,1,30,168,8,85,7,j,3,6167,424,1,4,4,new,old,male,22
EA_exp_1b,24,1,31,25,7,151,8,d,2,2822,558,1,4,4,old,new,male,22
EA_exp_1b,24,1,32,195,10,74,9,j,3,4390,222,1,5,5,new,old,male,22
EA_exp_1b,24,1,33,20,5,123,6,j,3,1446,259,0,3,3,old,new,male,22
EA_exp_1b,24,1,34,197,6,40,5,j,2,8232,230,1,3,3,new,old,male,22
EA_exp_1b,24,1,35,193,8,27,7,d,1,2731,471,0,4,4,new,old,male,22
EA_exp_1b,24,1,36,157,6,80,5,j,2,2208,226,1,3,3,new,old,male,22
EA_exp_1b,24,1,37,109,8,81,7,d,3,5158,1233,0,4,4,new,old,male,22
EA_exp_1b,24,1,38,96,9,169,10,d,4,1452,252,1,5,5,old,new,male,22
EA_exp_1b,24,1,39,15,3,106,4,j,3,2173,306,0,2,2,old,new,male,22
EA_exp_1b,24,1,40,47,9,128,10,j,3,2197,405,0,5,5,old,new,male,22
EA_exp_1b,24,1,41,105,8,86,7,j,2,2162,757,1,4,4,new,old,male,22
EA_exp_1b,24,1,42,61,3,153,4,d,1,1905,432,1,2,2,old,new,male,22
EA_exp_1b,24,1,43,190,4,97,3,j,2,2799,391,1,2,2,new,old,male,22
EA_exp_1b,24,1,44,178,6,82,5,j,1,6227,309,1,3,3,new,old,male,22
EA_exp_1b,24,1,45,91,3,155,4,j,3,2098,490,0,2,2,old,new,male,22
EA_exp_1b,24,1,46,158,6,3,5,d,2,10790,559,0,3,3,new,old,male,22
EA_exp_1b,24,1,47,71,1,142,2,d,3,6836,1454,1,1,1,old,new,male,22
EA_exp_1b,24,1,48,161,8,84,7,d,1,3906,2496,0,4,4,new,old,male,22
EA_exp_1b,24,1,49,165,4,26,3,d,2,5772,1019,0,2,2,new,old,male,22
EA_exp_1b,24,1,50,124,8,98,7,d,2,3069,431,0,4,4,new,old,male,22
EA_exp_1b,24,1,51,184,8,83,7,j,2,2843,1444,1,4,4,new,old,male,22
EA_exp_1b,24,1,52,148,10,67,9,j,4,3782,1160,1,5,5,new,old,male,22
EA_exp_1b,24,1,53,44,9,131,10,d,3,1670,271,1,5,5,old,new,male,22
EA_exp_1b,24,1,54,4,7,176,8,j,3,1617,426,0,4,4,old,new,male,22
EA_exp_1b,24,1,55,21,3,144,4,j,2,6901,285,0,2,2,old,new,male,22
EA_exp_1b,24,1,56,17,5,141,6,j,2,1950,202,0,3,3,old,new,male,22
EA_exp_1b,24,1,57,37,9,132,10,d,3,1773,2337,1,5,5,old,new,male,22
EA_exp_1b,25,1,1,188,10,15,9,d,3,7136,2244,0,5,5,new,old,female,19
EA_exp_1b,25,1,2,142,8,93,7,d,3,2232,1065,0,4,4,new,old,female,19
EA_exp_1b,25,1,3,133,4,48,3,j,2,1957,1191,1,2,2,new,old,female,19
EA_exp_1b,25,1,4,18,3,167,4,d,3,1492,418,1,2,2,old,new,female,19
EA_exp_1b,25,1,5,193,6,91,5,d,3,2510,595,0,3,3,new,old,female,19
EA_exp_1b,25,1,6,159,4,75,3,j,2,1462,617,1,2,2,new,old,female,19
EA_exp_1b,25,1,7,39,3,107,4,j,2,3151,585,0,2,2,old,new,female,19
EA_exp_1b,25,1,8,126,10,31,9,j,4,1584,760,1,5,5,new,old,female,19
EA_exp_1b,25,1,9,156,8,70,7,d,2,3384,665,0,4,4,new,old,female,19
EA_exp_1b,25,1,10,89,7,120,8,j,3,1612,694,0,4,4,old,new,female,19
EA_exp_1b,25,1,11,186,8,72,7,d,2,1447,1511,0,4,4,new,old,female,19
EA_exp_1b,25,1,12,195,12,13,11,j,4,3555,659,1,6,6,new,old,female,19
EA_exp_1b,25,1,13,181,6,6,5,d,3,2862,493,0,3,3,new,old,female,19
EA_exp_1b,25,1,14,4,5,116,6,j,2,1444,934,0,3,3,old,new,female,19
EA_exp_1b,25,1,15,168,10,94,9,d,3,2190,655,0,5,5,new,old,female,19
EA_exp_1b,25,1,16,43,3,141,4,j,3,1299,1256,0,2,2,old,new,female,19
EA_exp_1b,25,1,17,105,6,74,5,j,3,3200,941,1,3,3,new,old,female,19
EA_exp_1b,25,1,18,42,5,129,6,d,2,1425,485,1,3,3,old,new,female,19
EA_exp_1b,25,1,19,99,5,131,6,j,3,2766,633,0,3,3,old,new,female,19
EA_exp_1b,25,1,20,124,8,63,7,d,2,2716,442,0,4,4,new,old,female,19
EA_exp_1b,25,1,21,34,7,157,8,j,3,999,903,0,4,4,old,new,female,19
EA_exp_1b,25,1,22,103,4,65,3,d,2,1139,493,0,2,2,new,old,female,19
EA_exp_1b,25,1,23,147,6,17,5,d,3,1271,1853,0,3,3,new,old,female,19
EA_exp_1b,25,1,24,185,4,56,3,j,2,1998,842,1,2,2,new,old,female,19
EA_exp_1b,25,1,25,35,7,140,8,d,2,1829,567,1,4,4,old,new,female,19
EA_exp_1b,25,1,26,154,12,1,11,j,4,1709,1250,1,6,6,new,old,female,19
EA_exp_1b,25,1,27,102,10,22,9,j,4,1550,520,1,5,5,new,old,female,19
EA_exp_1b,25,1,28,111,8,20,7,j,2,1853,879,1,4,4,new,old,female,19
EA_exp_1b,25,1,29,62,3,199,4,j,2,1548,869,0,2,2,old,new,female,19
EA_exp_1b,25,1,30,132,6,37,5,j,2,1903,1021,1,3,3,new,old,female,19
EA_exp_1b,25,1,31,28,3,169,4,d,2,4338,703,1,2,2,old,new,female,19
EA_exp_1b,25,1,32,118,6,86,5,d,1,2496,437,0,3,3,new,old,female,19
EA_exp_1b,25,1,33,77,9,177,10,d,2,3139,717,1,5,5,old,new,female,19
EA_exp_1b,25,1,34,30,3,138,4,j,4,1274,932,0,2,2,old,new,female,19
EA_exp_1b,25,1,35,27,5,182,6,d,2,1723,480,1,3,3,old,new,female,19
EA_exp_1b,25,1,36,178,12,67,11,d,3,2666,906,0,6,6,new,old,female,19
EA_exp_1b,25,1,37,135,8,69,7,d,2,1630,731,0,4,4,new,old,female,19
EA_exp_1b,25,1,38,110,6,40,5,j,3,1325,720,1,3,3,new,old,female,19
EA_exp_1b,25,1,39,104,10,25,9,j,2,1627,746,1,5,5,new,old,female,19
EA_exp_1b,25,1,40,52,3,114,4,j,1,1190,882,0,2,2,old,new,female,19
EA_exp_1b,25,1,41,128,4,21,3,d,2,2379,870,0,2,2,new,old,female,19
EA_exp_1b,25,1,42,68,5,125,6,j,2,928,565,0,3,3,old,new,female,19
EA_exp_1b,25,1,43,9,5,117,6,j,3,4185,655,0,3,3,old,new,female,19
EA_exp_1b,25,1,44,183,8,12,7,d,4,2158,836,0,4,4,new,old,female,19
EA_exp_1b,25,1,45,54,3,176,4,d,2,2046,711,1,2,2,old,new,female,19
EA_exp_1b,25,1,46,78,9,172,10,d,4,1035,825,1,5,5,old,new,female,19
EA_exp_1b,25,1,47,16,7,155,8,j,4,1333,858,0,4,4,old,new,female,19
EA_exp_1b,25,1,48,11,3,112,4,j,2,2064,939,0,2,2,old,new,female,19
EA_exp_1b,25,1,49,165,10,80,9,j,4,2629,644,1,5,5,new,old,female,19
EA_exp_1b,25,1,50,57,7,187,8,d,2,1370,635,1,4,4,old,new,female,19
EA_exp_1b,25,1,51,10,9,158,10,j,3,2351,745,0,5,5,old,new,female,19
EA_exp_1b,25,1,52,14,5,137,6,d,2,1464,681,1,3,3,old,new,female,19
EA_exp_1b,25,1,53,100,11,149,12,j,4,1175,630,0,6,6,old,new,female,19
EA_exp_1b,25,1,54,98,9,170,10,d,2,1065,601,1,5,5,old,new,female,19
EA_exp_1b,25,1,55,101,4,36,3,d,3,1052,653,0,2,2,new,old,female,19
EA_exp_1b,25,1,56,26,5,106,6,d,2,2749,556,1,3,3,old,new,female,19
EA_exp_1b,25,1,57,29,7,150,8,d,3,1279,809,1,4,4,old,new,female,19
EA_exp_1b,25,1,58,51,5,136,6,d,1,2070,813,1,3,3,old,new,female,19
EA_exp_1b,25,1,59,96,5,109,6,d,1,2059,577,1,3,3,old,new,female,19
EA_exp_1b,25,1,60,113,4,60,3,d,3,2089,1630,0,2,2,new,old,female,19
EA_exp_1b,25,1,61,73,7,191,8,j,2,1083,552,0,4,4,old,new,female,19
EA_exp_1b,25,1,62,84,5,152,6,j,3,2557,467,0,3,3,old,new,female,19
EA_exp_1b,25,1,63,71,3,175,4,d,2,2157,656,1,2,2,old,new,female,19
EA_exp_1b,25,1,64,163,6,79,5,d,3,2129,567,0,3,3,new,old,female,19
EA_exp_1b,25,1,65,8,5,130,6,d,2,1148,634,1,3,3,old,new,female,19
EA_exp_1b,25,1,66,50,3,196,4,d,3,2044,692,1,2,2,old,new,female,19
EA_exp_1b,25,1,67,192,4,53,3,d,2,4823,3023,0,2,2,new,old,female,19
EA_exp_1b,25,1,68,32,9,134,10,d,3,1236,460,1,5,5,old,new,female,19
EA_exp_1b,25,1,69,55,5,173,6,d,3,2261,390,1,3,3,old,new,female,19
EA_exp_1b,25,1,70,145,4,5,3,d,3,1635,1132,0,2,2,new,old,female,19
EA_exp_1b,25,1,71,24,3,189,4,d,2,873,579,1,2,2,old,new,female,19
EA_exp_1b,25,1,72,143,8,88,7,d,2,1813,874,0,4,4,new,old,female,19
EA_exp_1b,25,1,73,119,8,3,7,j,4,1412,901,1,4,4,new,old,female,19
